,제목,날짜,본문
560,"신테카바이오, AI 신약 클라우드 플랫폼 서비스 ‘STB 클라우드’ 선봬",2022.10.24.,AI 신약개발 기업 신테카바이오가 인공지능(AI) 신약 클라우드 플랫폼 서비스인 ‘STB-CLOUD’를 선보인다. 회사는 27일 오전 서울 여의도 CCMM빌딩에서 간담회를 열고 이 같이 밝혔다. STB 클라우드는 신테카바이오의 AI 합성신약 후보물질 발굴 플랫폼인 ‘딥매처(DeepMatcher)와 NGS 분석 개인맞춤 정밀의료...
561,"한미 공동 연구팀, 대형 산불 위험도 AI로 1주일 전에 예측한다!",2022.10.26.,"연구팀의 인공지능(AI) 융합 예측 모델은 높은 정확도와 더불어 짧은 시간 내에 예측 지역의 수평해상도를 4㎞까지 확대할 수 있도록 개발됐다. 예를 들어, 100㎞ 수준의 정보로는 광주·전남 전체 지역에 대한 예보정보가 생산 가능하다면, 4㎞일 때는 좀 더 세밀한 지역 행정 단위, 가령 특정 동(洞)..."
562,"완주군, 보건복지부 AI·IoT기반 어르신 건강관리 공모 선정",2022.10.27.,완주군청 완주군이 보건복지부가 공모한 '2023년 AI(인공지능)·IoT(사물인터넷) 기반 어르신 건강관리 사업' 신규참여 대상 지자체로 선정됐다. 28일 완주군에 따르면 이 사업은 완주군에 거주하는 만성질환 관리 및 건강행태개선이 필요한 65세 이상 어르신들을 대상(스마트폰 소지자)으로 노쇠정도와 만성질환...
563,"KT 주도 'AI원팀' 인공지능 생태계 확대 협력, 'AI협력 플랫폼' 만든다",2022.10.26.,KT는 25일 오후 서울 송파구에 있는 소피텔 앰배서더 서울에서 'AI원팀 서밋(AI One Team Summit)2022'를 개최했다고 26일 밝혔다. 구현모 KT 대표이사 사장(왼쪽에서 다섯번째)과 참가자들이 기념사진을 찍고 있다. < KT > KT가 참여하는 AI원팀이 국가 AI 경쟁력을 향상시키기 위해 'AI 협력플랫폼'으로 전환을...
564,"이스트소프트, 'AI 스튜디오 페르소' 출시",2022.10.26.,이스트소프트는 인공지능(AI) 버추얼 휴먼을 활용한 영상 제작 서비스 'AI 스튜디오 페르소(AI Studio Perso)'를 출시했다고 26일 발표했다. 해당 서비스는 텍스트 입력과 영상 편집만으로 고품질 영상 생성이 가능하다. 매우 높은 립 싱크로율과 자연스러운 상반신 움직임이 특징이라고 회사는 설명했다. 실존...
565,"셀바스AI, 시어스랩에 지분투자 결정",2022.10.26.,인공지능(AI) 전문기업 셀바스AI가 증강현실(AR) 전문기업 시어스랩과 ‘AI Agent 및 메타버스를 포함한 신사업 분야’에 대한 사업협력 계약을 체결했다고 25일 밝혔다. 전략적 투자자(Strategic Investors)로서 지분투자도 결정했다. 셀바스AI는 지난 8월 위지윅스튜디오로부터 60억원 규모 투자를 유치했으며...
566,골리앗 잡을 '다윗' LGU+ 신무기는 AI '익시'(종합),2022.10.25.,"LG유플러스가 인공지능(AI) 서비스 통합브랜드 ‘익시(ixi)’를 공개하고 AI 사업 고도화에 나선다. 경쟁사보다 늦게 AI 사업에 뛰어들었지만, 그동안 축적한 AI역량을 통해 소비자간 거래(B2C), 기업간 거래(B2B)분야 등 두 분야 성장을 이끌어낸다는 계획이다. 황규별 LG유플러스 최고데이터책임자(CDO)는 25일..."
567,SKT '코난테크놀로지' 지분 투자…'AI 컴퍼니' 십년대계 박차,2022.10.25.,"오픈소스가 아닌 자체 기술로 개발한 AI 원천기술을 바탕으로, 자연어를 처리하는 텍스트 AI(AI for Text)와 인공지능으로 영상을 분석하는 비디오 AI(for Video) 영역에서 뛰어난 기술력을 확보하고 있다. 전체 인력 명 중 57%가 R&D 인력이며 매년 매출의 30~50% 수준을 AI 관련 연구개발에 투자한다...."
568,SKT '코난테크놀로지' 지분 투자…'AI 컴퍼니' 십년대계 박차,2022.10.28.,"오픈소스가 아닌 자체 기술로 개발한 AI 원천기술을 바탕으로, 자연어를 처리하는 텍스트 AI(AI for Text)와 인공지능으로 영상을 분석하는 비디오 AI(for Video) 영역에서 뛰어난 기술력을 확보하고 있다. 전체 인력 명 중 57%가 R&D 인력이며 매년 매출의 30~50% 수준을 AI 관련 연구개발에 투자한다...."
569,"농업행정 ""빅데이터·인공지능"" 강화…고령 농업인 소외 우려",2022.10.28.,"2025년까지 705억 원을 들여 시스템을 구축하고, 5년간 운영·유지비로 741억 원을 투입할 방침이다.농업인들이 모르거나 어려워서 받지 못했던 농업보조금을 챙길 수 있도록 인공지능 기반 맞춤형 서비스를 제공할 계획이다.농업경영체 기본정보 데이터와 농림사업지원 자격조건을 연결하고 인공지능(AI)..."
570,"동우팜투테이블, AI 시세 예측 알고리즘 활용한다",2022.10.28.,"이 기술을 공급하는 공급기업인 주식회사 업데이터은 인공지능 알고리즘 개발 전문회사로 골목상권 수요예측 모델, 건물단위 화재 위험도 예측 서비스 등을 AI 알고리즘 관련 6개의 특허를 가진 기술 중심의 회사다. 수요기업인 동우팜투테이블은 3조 원이 넘는 육계 시장에 AI를 활용한 계량적 시세 예측..."
571,"[CASE STUDY] 슈퍼마이크로, NEC AI 연구 개발에 최첨단 GPU 시스템 공급",2022.10.28.,대규모 인공지능 자연어처리 모델인 GPT-3은 단일 엔비디아 테슬라 V100 GPU(NVIDIA Tesla V100 GPU)를 통해 학습하는데 최대 355년 GPU 렌더링 시간을 사용했다. 이는 단 몇 시간 내에 결과가 바로 나와야 하는 많은 산업군에 적합하지 않다. 이런 현실적인 사례는 더 많은 트레이닝 모델을 위해 AI...
572,"'AI가 승부 예측까지?' LGU+, 새 브랜드 '익시' 공개",2022.10.27.,"LG유플러스는 25일 오전 기자간담회를 열고 인공지능(AI) 서비스 통합 브랜드 '익시(ixi)'를 공개했다. 또 AI가 적용된 스포츠 승부예측, 고객센터, 소상공인 서비스, U+tv 콘텐츠 추천 등 자체 개발한 서비스와 기술을 선보였다. 익시는 사람과 사람의 연결을 돕는 AI 서비스라는 뜻으로 일상을 보다 즐겁게..."
573,삼행시 즐기고 고민상담까지…돌아온 AI여대생 챗봇 '이루다2.0',2022.10.25.,"인공지능(AI) 스타트업 스캐터랩이 오는 27일 '이루다2.0'을 정식 출시한다. 이루다는 20세 여대생 콘셉트의 AI 챗봇이다. 2020년 크리스마스를 앞두고 등장해 문맥을 이해하고 사람과 자연스럽게 대화하는 능력으로 화제가 됐다. 서비스를 시작하자마자 이용자 수가 32만명, 일일 사용자 수(DAU)는 21만명을..."
574,"kt cloud, 12월까지 KT 초거대 AI 학습용 GPU 인프라 구축",2022.10.25.,kt cloud가 오는 12월까지 KT 대덕2연구센터에 초거대 인공지능(AI) 학습용 GPU 인프라를 구축한다고 25일 밝혔다. 하이퍼스케일 AI 컴퓨팅(HAC) 인프라를 구축해 성능과 운영 효율성 검증을 거쳐 본격적인 초거대 AI 사업 시장 공략에 나선다는 전략이다. 초거대 AI란 대용량의 연산이 가능한 GPU...
575,AI가 승부예측까지…LG유플러스 ‘익시’ 공개,2022.10.25.,"LG유플러스는 인공지능(AI) 서비스 통합브랜드 ‘익시(ixi)’를 25일 공개했다. 일상을 도와주는 친구 같은 AI 플랫폼을 지향한다. 앞으로 출시될 LG유플러스의 다양한 B2C(소비자대상), B2B(기업대상) 분야 서비스에 표기 예정이다. LG유플러스는 이날 자체 개발한 스포키 스포츠 경기 승부예측, AICC(AI..."
576,"KB금융, 국내 금융사 최초 '인공지능 윤리기준' 제정",2022.10.25.,"KB금융그룹은 오늘(24일) 인공지능(AI) 기술을 활용하는 금융서비스에 대한 신뢰 향상을 위해 'AI 윤리기준'을 제정했다고 밝혔습니다. AI윤리란 AI기술 개발 및 운영 시 지켜야할 윤리적인 원칙을 말합니다. 구글, 메타, 카카오, 네이버 등 국내외 빅테크 기업을 중심으로 AI 윤리기준을 마련하거나 전담조직을..."
577,국립어린이과학관 '2022년 나도 AI개발자 경진대회' 개최,2022.10.25.,"초등학생 대상 인공지능(AI) 프로그램 개발 경진대회가 열린다. 국립어린이과학관은 인공지능 소프트웨어 역량 증진을 위해 '2022년 나도 AI개발자 경진대회'를 11월 18일부터 20일까지 개최한다. 인공지능에 관심 있는 초등학생 누구나 참가할 수 있으며, 온라인으로 자신이 만든 인공지능 프로그램을 제출하면..."
578,"신한은행, 은행권 최초 AI 환율예측 모형 개발",2022.10.27.,신한은행은 외환시장 분석과 환리스크 관리 서비스를 강화하기 위해 인공지능(AI) 분석을 통한 외환 시장과 환율의 움직임을 예측하는 'AI 환율예측 모형'을 개발했다고 27일 밝혔다. AI 환율예측 모형은 신한은행의 자체 인력과 기술로 ▲외화가격 ▲글로벌 채권 금리 ▲글로벌 주식 시장지수 ▲원자재 가격 등...
579,"대전교육청-KAIST, 인공지능·소프트웨어 인재 육성 맞손",2022.10.27.,대전시교육청과 KAIST(한국과학기술원)이 AI(인공지능)·SW(소프트웨어) 분야 인재 육성에 손을 맞잡았다. 시교육청은 관내 초·중·고교 AI·SW 교육 진흥을 위해 27일 KAIST SW교육센터와 업무협약을 체결했다고 밝혔다. 양 기관은 이번 협약에 따라 △학교로 찾아가는 프로그래밍 교육 및 AI·SW...
580,"광주정보문화산업진흥원, 27일 인공지능융합 실증랩 개소",2022.10.27.,"인공지능 실증랩 사업은 과학기술정보통신부와 정보통신산업진흥원(이하 NIPA)이 주관하는 '인공지능 융합(AI+X) 지역특화산업 지원 사업'에 지난 5월 광주정보문화산업진흥원 컨소시엄이 선정되면서 추진되어왔다. 이번 인공지능 실증랩 사업은 내년까지 2년간 국비 37.32억 원, 시비 16억 원, 민간투자 13.13억..."
581,"의료AI 인재 키우는 성균관의대…""공대·삼성서울병원·협력기업 경쟁력""",2022.10.27.,"[사업단장에 정명진 삼성서울병원 AI연구센터장 인공지능융합원장에 이지형 인공지능학과장] ""저희 의료AI(인공지능) 융합인재양성 사업에는 전자공학과, 소프트웨어학과가 함께 합니다. 제대로 된 AI 융합을 만들어보려고요."" 정명진 성균관의대 의료AI 융합인재양성 사업단장은 28일 이같은 포부를 밝혔다...."
582,"“BTS 병역 논란, 글쎄”…돌아온 AI ‘이루다’와 대화해보니",2022.10.25.,"이곳에서 공생할 인공지능(AI), 로봇(Robot), 메타버스(Metaverse), 자율주행(Auto vehicle/드론·무인차) 등에 대한 주간 동향을 살펴봤다. 성숙해진 ‘이루다 2.0’, 민감한 내용은 즉답 피하면서 위트 넘친 답변도 “요즘 방탄소년단(BTS) 병역 문제가 젊은 층 사이에서도 관심인데, 어떻게 생각하니?”(기자) “아..."
583,"KT클라우드, 연내 대덕에 초거대 AI 학습용 GPU 인프라",2022.10.25.,KT그룹이 초거대 AI(인공지능) 산업 생태계 키우기에 승부수를 던졌다. KT클라우드는 연내에 대전에 위치한 자사 대덕2연구센터에 초거대 AI 학습용 GPU(그래픽처리장치) 인프라를 구축한다고 25일 밝혔다. 초거대 AI는 대용량의 연산이 가능한 GPU 인프라를 바탕으로 대규모 데이터를 학습해 사람처럼...
584,"네이버 ""엄마·아빠 목소리, 'AI 보이스'로 만들어 드려요""",2022.10.25.,"네이버는 부모의 목소리를 간직하고 싶은 자녀, 아이의 목소리를 기억하고 싶은 부모, 나의 가장 젊은 목소리를 기록하고 싶은 사람들을 위해, 음성합성 기술로 가족의 인공지능(AI) 보이스를 제작해주는 '엄마의 목소리를 부탁해' 캠페인을 진행한다고 25일 밝혔다. '엄마의 목소리를 부탁해' 캠페인은 만..."
585,"신한은행, 은행권 최초 AI 환율예측 모형 개발",2022.10.25.,신한은행은 외환시장분석 및 환리스크 관리 서비스를 강화하기 위해 인공지능(AI) 분석을 통한 외환 시장과 환율의 움직임을 예측하는 'AI 환율예측모형'을 개발했다고 27일 밝혔다. AI 환율예측모형은 신한은행의 FX 전문부서인 S&T센터와 데이터사이언스Unit과의 협업에 기반한 기술을 기반으로 한다. 우선...
586,"CJ프레시웨이, '원더풀플랫폼'과 시니어 영양 증진 AI 서비스 개발 맞손",2022.10.27.,CJ프레시웨이는 서울시 마포구 CJ프레시웨이 상암본사에서 인공지능(AI) 헬스케어 기업 '원더풀플랫폼'과 '시니어 영양 증진 AI 서비스 개발'을 위한 업무협약을 체결했다고 26일 밝혔다. 이번 업무협약은 초고령화 사회 진입에 따라 AI 돌봄 로봇을 운영하는 '원더풀플랫폼'과 협업해 1인 노인 가구의 영양 관리...
587,"[초거대AI시대]하정우 네이버 AI랩 연구소장 ""초거대 AI로 새로운 질서 열렸다...",2022.10.27.,"""초대규모 인공지능(AI) 시대가 오면서 새로운 질서가 만들어지고 있다."" 하정우 네이버 AI랩 연구소장은 27일 판교 그라비티 호텔에서 열린 아시아경제 '겟 레디 웹 3.0(Get Ready Web3.0), 제1회 초거대 AI 생태계의 개막' 포럼에서 이같이 말했다. 하 소장은 ""스스로 학습하고 범용으로 사용할 수 있는 초거대 AI를..."
588,"국방부, 방위산업수출기획과·국방AI센터추진팀 신설",2022.10.27.,국방AI센터추진팀은 인공지능(AI) 과학기술 강군 육성을 목적으로 하는 국방AI센터 창설에 필요한 법령·제도·예산과 인프라 구축을 담당할 계획이다. 국방부는 “두 조직은 자율기구 설치 훈령이 제정되는 31일부로 출범한다”며 “향후에도 과학기술 강군 건설을 목표로 수립된 정부의 국정과제를...
589,"KT, ‘글로벌 AI 콘퍼런스 2022’ 성료",2022.10.26.,"'글로벌 AI 콘퍼런스 2022'는 KT와 중국의 차이나모바일, 일본의 NTT도코모로 구성된 한중일 통신사업자 협의체 SCFA의 인공지능 태스크포스(AI TF)가 주관한 행사다. 통신사업자와 글로벌 기업 간 AI 분야 협력을 강화하고, AI 스타트업의 글로벌 협력 채널 확보를 위해 진행됐다. 콘퍼런스는 글로벌 텔코..."
590,"선문대, 충남교육청과 '2022 인공지능 로봇 끝장 개발(해커톤) 한마당' 성료",2022.10.26.,"충청매일 CCDN 아산 선문대학교 SW중심대학사업단(단장 이현)이 지난 29일 충남도교육청과 선문대 아산캠퍼스 체육관에서 '2022 인공지능 로봇 끝장 개발... 이현 단장은 ""충남도교육청과 함께 도내 학생 대상 AI·SW교육을 통한 4차 산업혁명 시대의 문제해결력, 의사소통 능력을 함양하고 4차 산업혁명 시대의..."
591,"레드햇, 록히드마틴과 군사임무용 인공지능 개발",2022.10.27.,레드햇 로고 레드햇은 록히드마틴 군사 플랫폼의 엣지 인공지능(AI) 혁신을 위해 록히드마틴과 협력한다고 28일 발표했다. 록히드마틴은 새롭게 출시된 '레드햇 디바이스 엣지(Red Hat Device Edge)' 도입을 통해 AI 기술을 적용하고 표준화하여 지리적으로 제한된 환경에서도 미 국가안보 임무를 지원하게 될...
592,"레드햇, 록히드마틴과 군사임무용 인공지능 개발",2022.10.28.,레드햇 로고 레드햇은 록히드마틴 군사 플랫폼의 엣지 인공지능(AI) 혁신을 위해 록히드마틴과 협력한다고 28일 발표했다. 록히드마틴은 새롭게 출시된 '레드햇 디바이스 엣지(Red Hat Device Edge)' 도입을 통해 AI 기술을 적용하고 표준화하여 지리적으로 제한된 환경에서도 미 국가안보 임무를 지원하게 될...
593,"SKT, 코난테크놀로지 2대주주로…“AI핵심기술 확보”",2022.10.28.,"오픈소스가 아닌 자체 기술로 개발한 AI 원천기술을 바탕으로, 자연어를 처리하는 텍스트AI(AI for Text)와 인공지능으로 영상을 분석하는 비디오AI(for Video) 영역에서 기술력을 확보하고 있다. SKT는 이번 투자 및 양사 전략적 파트너십이 AI 핵심 기술 확보 및 역량 강화에 큰 도움이 될 것으로 기대하고..."
594,"SKT, 코난테크놀로지 지분 20.77% 확보… 'AI컴퍼니' 도약 박차",2022.10.28.,"자체 기술로 개발한 AI 원천기술을 바탕으로, 자연어를 처리하는 텍스트 AI(AI for Text)와 인공지능으로 영상을 분석하는 비디오 AI(for Video) 영역에서 압도적 기술력을 보유 중이다. 이 회사는 전체 인력의 57%가 R&D 인력이며 매년 매출의 30~50% 수준을 AI 관련 연구개발에 투자하고 있다. '18년부터..."
595,"루닛-UAE 아부다비 병원관리청, 의료 AI 솔루션 도입 협의",2022.10.28.,"의료 인공지능(AI) 기업 루닛은 아랍에미리트(UAE) 아부다비 병원관리청(SEHA)과 AI 영상분석 솔루션 도입을 위한 업무협약을 체결했다고 24일 밝혔다. 이번 협약식은 SEHA 관게자들이 방한해 서울 강남구 루닛 본사에서 열렸다. SEHA는 지난 2007년 설립된 중동 최대 통합의료서비스 기관으로, 두 기관은..."
596,산·학·연 전문가들이 모여 AI기술 활용 로드맵 만든다,2022.10.28.,특허청은 28일 서울 강남의 특허청 서울사무소에서 인공지능(AI) 기술을 활용한 특허행정 혁신 로드맵을 수립하기 위한 자문회의를 개최한다고 27일 밝혔다. 인공지능과 지식재산 관련 산·학·연 민간 전문가들이 참여하는 이번 회의는 특허청이 지난 9월부터 마련한 단계별 이행안에 대해 심도 있는 논의 및...
597,'엘리스 트랙' 훈련생 연평균 260%↑…AI·IoT 분야 모집,2022.10.28.,커리어 빌드업 프로그램과 IT 개발자 올인원 채용 플랫폼 '엘리스웍스'로 취업을 지원한다. 수료 후에는 1대1 관리로 취업역량을 강화한다. 엘리스는 11월6일까지 'AI(인공지능) 엔지니어 트랙 6기'와 'IoT(사물인터넷) 엔지니어 트랙 1기'를 모집한다. 지원자는 엘리스 트랙 홈페이지에서 신청이 가능하다.
598,"KT, '글로벌 AI 컨퍼런스 2022' 성료...한중일 통신사업자 협의체 인공지능 T...",2022.10.28.,"'글로벌 AI 컨퍼런스 2022'는 KT와 중국의 차이나모바일, 일본의 NTT도코모로 구성된 한중일 통신사업자 협의체 SCFA의 인공지능 태스크포스(AI TF)가 주관한 행사다. 통신사업자와 글로벌 기업 간 인공지능 분야 협력을 강화하고, AI 스타트업의 글로벌 협력 채널 확보를 위해 진행됐다. 이날 행사는 KT..."
599,"KB금융, 국내 금융그룹 첫 'AI 윤리기준' 제정",2022.10.24.,"KB금융그룹은 (회장 윤종규)은 최근 활성화되고 있는 인공지능(AI) 기술을 활용하는 금융서비스에 대한 신뢰 향상을 위해 'AI 윤리기준'을 제정했다고 24일 밝혔다. AI윤리란 AI 기술 개발·운영 시 지켜야 하는 윤리적인 원칙을 뜻한다. 구글, 메타, 카카오, 네이버 등 국내외 빅테크 기업 중심으로 AI..."
600,[박성완 칼럼] AI 교육을 주저하는 이들에게,2022.10.27.,"서문 도입부에 실린 인공지능(AI)이 쓴 글 때문이었다. GPT-3라는 AI가 ‘하리리처럼 써달라’는 주문을 받고 그의 책과 논문, 인터뷰를 비롯해 온라인에 떠도는 글을 ‘학습’해 작성했다. 허술한 구석이 있지만 하리리 교수조차 “충격으로 입을 다물지 못했다”고 할 정도로 그럴듯했다. AI에 대한 사람들의..."
601,‘AI 성적 도구화’ 논란 이루다… 2.0은 다를까,2022.10.24.,"인공지능(AI) 챗봇 ‘이루다’ 서비스가 약 1년 10개월 만에 서비스를 재개한다. 이루다는 2020년 12월 1.0 버전으로 처음 출시된 뒤 성적 도구화 논란, 사회적 소수자를 향한 혐오 표현 논란에 휩싸였다가 3주 만에 운영을 중단했다. 이번 2.0 버전에서 대화 능력을 고도화해 악용될 가능성을 차단했다고 회사..."
602,‘AI 성적 도구화’ 논란 이루다… 2.0은 다를까,2022.10.27.,"인공지능(AI) 챗봇 ‘이루다’ 서비스가 약 1년 10개월 만에 서비스를 재개한다. 이루다는 2020년 12월 1.0 버전으로 처음 출시된 뒤 성적 도구화 논란, 사회적 소수자를 향한 혐오 표현 논란에 휩싸였다가 3주 만에 운영을 중단했다. 이번 2.0 버전에서 대화 능력을 고도화해 악용될 가능성을 차단했다고 회사..."
603,"(영상)신테카바이오, AI 신약개발에 클라우드 더했다",2022.10.27.,뉴스토마토 = 동지훈 기자 | 신테카바이오(226330)가 자체 시스템을 적용한 인공지능(AI) 신약 클라우드 플랫폼 서비스를 론칭했다. AI 신약개발 과정에서 소프트웨어를 제공한 다른 기업 사례와 달리 하드웨어까지 제공한 세계 첫 시도다. 신타케바이오는 27일 서울 여의도 CCMM빌딩에서 AI 신약 클라우드 플랫폼...
604,"﻿인크루트, 기업 맞춤형 인성검사 솔루션 'AI PnA' 출시",2022.10.24.,"인공지능(AI)이 응시자의 응답 결과를 분석한 후 개인별 심층 질문을 제공하는 '응시자 심층 분석' 기능도 개발했다. 이를 통해 응시자 인성, 역량 등을 깊게 확인할 수 있도록 한다. ﻿임상 전문가와의 협업으로 응시자의 반생산적 행동을 검증하는 기능도 추가했다. 이는 질의응답을 통해 응시자가 조직 내..."
605,"KETI, AI 기반 실시간 이미지 초고해상화 세계대회 1위 쾌거",2022.10.24.,한국전자기술연구원(KETI·원장 신희동)은 지난 23일 이스라엘 텔아비브에서 온라인으로 개최된 인공지능(AI) 기반 실시간 이미지 초고해상화 국제 대회에서 우승을 차지했다고 24일 밝혔다. KETI 지능형영상처리연구센터(김성제·정진우 박사 외 6명)는 5월부터 7월까지 ‘Mobile AI & AIM 2022 워크숍’의...
606,"셀루메드, 수술로봇 소프트웨어 ‘AI 접목’ 고도화...“글로벌 시장 공략”",2022.10.28.,셀루메드는 수술로봇 소프트웨어 및 환자 맞춤형 인공관절 전치환술(PSI) 고도화를 위해 인공지능(AI) 및 빅데이터 컨시어지(Concierge) 전문기업 ‘가이온’과 전략적 제휴를 체결했다고 27일 밝혔다. 양사는 이번 계약을 통해 △AI∙빅데이터 기반의 영상분석 시스템 △환자 맞춤형 분석 시스템 △수술 전 설계...
607,"KB, 국내 금융그룹 최초 `AI 윤리기준` 제정",2022.10.28.,"도입-운영-관리 단계별 7가지 윤리가치 제시 KB금융그룹은 인공지능(AI)기술을 활용하는 금융서비스 신뢰 향상을 위해 'AI 윤리기준'을 제정했다고 24일 밝혔다. AI윤리는 AI 기술 개발 및 운영 시 지켜야 하는 윤리적인 원칙을 뜻한다. 구글, 메타, 카카오, 네이버 등 국내외 빅테크 기업을 중심으로 AI..."
608,"SKT, ‘AI컴퍼니’ 도약 속도 낸다...코난테크놀로지 지분 20% 확보",2022.10.28.,"오픈소스가 아닌 자체 기술로 개발한 AI 원천기술을 바탕으로, 자연어를 처리하는 텍스트 AI와 인공지능으로 영상을 분석하는 비디오 AI 영역에서 압도적 기술력을 확보하고 있다. 전체 인력 중 57%가 R&D 인력이며 매년 매출의 30~50% 수준을 AI 관련 연구개발에 투자한다. 2018년에서 2021년까지 연 평균..."
609,"KB금융, AI 윤리기준 제정",2022.10.28.,"KB금융그룹은 인공지능(AI) 기술을 활용하는 금융서비스 신뢰를 높이기 위해 'AI 윤리기준'을 제정했다고 24일 밝혔다. AI 윤리는 AI 기술 개발 및 운영 시 지켜야 하는 윤리적인 원칙을 말한다. 구글이나 메타, 카카오, 네이버 등 국내외 기업을 중심으로 AI 윤리 기준을 만들거나 전담 조직을 신설하고..."
610,기억력 높여 자연스러운 대화…AI 챗봇 '이루다' 내일 컴백,2022.10.24.,인공지능(AI) 챗봇 ‘이루다’의 업그레이드 버전인 ‘이루다2.0’이 오는 27일 정식 출시된다. 이루다2.0은 구버전보다 대화를 더 오래 기억하고 사진을 인식하는 등 더 자연스러운 대화 구현에 초점을 맞췄다. 이루다 개발사인 스캐터랩은 25일 기자간담회를 열고 이루다2.0을 소개했다. 이루다2.0은 AI...
611,"[산업 이모저모] LG유플러스, AI 브랜드 '익시(ixi)' 공개...""친구 같은 AI 플...",2022.10.25.,"LG유플러스가 인공지능(AI) 서비스 통합 브랜드 '익시(ixi)'를 발표하고, 본격 AI 플랫폼 기업으로의 도약을 선언했습니다. 해당 브랜드에는 기존 고객 중심의 서비스를 펼치겠다는 회사 경영 방침이 그대로 묻어나 있는데요. 스포츠 승부예측 등 놀이 서비스부터 소상공인을 대상으로 한 AICC까지 앞으로..."
612,"광주시, 'AI 파트너십 데이' 개최",2022.10.26.,"광주광역시는 26일 홀리데이인 광주호텔에서 인공지능(AI) 스타트업의 투자유치 역량 강화와 성공적인 투자매칭을 위한 '2022년 제2회 AI 파트너십 데이'를 개최했다. 'AI 파트너십 데이'는 과학기술정보통신부, 광주시, 정보통신산업진흥원, 인공지능산업융합사업단이 추진하는 '인공지능 중심 산업융합..."
613,"""이제는 AI 플랫폼 기업""…LG유플러스, 자체 AI 엔진 '익시' 선보여",2022.10.26.,"LG유플러스가 지난 6월 인공지능(AI) 개발·데이터 분석을 위해 만든 전문 조직 'CDO'가 4개월 만에 자체 AI 통합 브랜드를 선보인다. 자체 개발한 AI 엔진을 바탕으로 '콜봇' 서비스와 스포츠 경기 예측, 가족별 취향 맞춤 영화 추천 등 다양한 프로덕트를 갖춘 AI 플랫폼 기업으로 거듭난다는 방침이다. 황규별..."
614,"LG CNS, 농어촌 지역과 특수학교로 ‘AI 교육’ 확대",2022.10.26.,"LG CNS는 최근 강원 철원중학교 학생들을 대상으로 인공지능(AI) 교육 프로그램 ‘AI 지니어스’를 실시했다고 26일 밝혔다. 이 프로그램으로 올해 전남 완도, 전남 무안, 경북 문경, 강원 영월 등 5개 농어촌 지역, 10개 중학교, 360명 학생이 AI 교육을 받았다. ‘AI 지니어스’는 정보기술(IT) 꿈나무..."
615,"LGU+, AI 브랜드 앞세워 '다윗식' 디지털기업 전환 본격 시동",2022.10.26.,"시장이 바뀌었을 때 바로 반응할 수 있는 게 차별화로 나아갈 수 있는 방법이라고 생각한다.""-LG유플러스 황규별 최고데이터책임자(CDO·전무) LG유플러스가 내재화된 인공지능(AI) 기술과 축적된 고객 데이터를 바탕으로 새로운 AI 브랜드를 세워 플랫폼 기업으로의 전환을 가속화한다. LG유플러스는 25일..."
616,"간직하고픈 가족 목소리 AI 보이스로… 네이버, 캠페인 진행",2022.10.25.,네이버(대표 최수연)는 음성합성 기술로 가족의 인공지능(AI) 보이스를 제작해주는 '엄마의 목소리를 부탁해' 캠페인을 진행한다고 25일 발표했다. 이 캠페인은 만 14세 이상이라면 누구나 참여할 수 있다. 본인이 직접 신청하거나 가족이 신청할 수 있도록 캠페인 정보를 공유할 수 있다. 신청자는 어떤 역할...
617,경남테크노파크 'AI융합 지역특화산업 지원 실증랩' 개소,2022.10.26.,"AI융합 지역특화 지원사업을 추진하기 위한 실증랩은 경남테크노파크 내에 181㎡ 규모로 조성됐다. 인공지능 솔루션 개발공간, 회의실 등으로 구성된 실증랩은 인공지능 개발기업이 지역기업의 제조데이터를 안전하게 가공·정제해 인공지능 솔루션을 개발할 수 있는 시설과 장비를 제공한다. 특히 지역특화..."
618,"업스테이지, 내달 10일 'AI 추천 기술' 트렌드 공유 세미나 개최",2022.10.26.,"인공지능(AI) 스타트업 업스테이지는 다음 달 10일 최신 AI 추천 기술 트렌드를 공유하는 온라인 세미나 '업스테이지 톡'을 연다고 24일 밝혔다. '업스테이지 톡'은 지난 2020년 사내 기술 강연으로 시작한 것으로, 업스테이지의 캐글 대회 세계 1위 성과 공유와 실리콘밸리 개발자들의 강연 등을 통해 널리..."
619,[로보월드] AI 기반 자율주행으로 과수 농장 방제,2022.10.25.,"‘2022 로보월드(ROBOTWORLD 2022)’에 참가한 에이지로보틱스(주)가 행사장에서 과수 농장에 사용 가능한 인공지능(AI) 자율방제 로봇을 선보였다. 이 기업의 조경식 대표이사는 “포도, 사과 등을 키우는 밭을 주행하면서 로봇 좌‧우측에 위치한 분무 모듈을 통해 농약을 뿌린다”고..."
620,사람 같은 AI 만드는 '자연어처리' 기술…어떤 스타트업이 이끄나 [긱스],2022.10.24.,국내에서 인공지능(AI)이 본격적으로 주목받기 시작한 것은 2016년입니다. 구글의 AI 전문 계열사 딥마인드의 바둑 AI인 알파고와 한국의 이세돌 기사 간 경기를 온 국민이 지켜봤죠. AI가 공상과학(SF) 영화 속에만 가능한 것이 아니란 것을 확인했습니다. 사람들이 AI를 직접 경험한 것은 이듬해부터입니다....
