,제목,날짜,본문
327,"엔듀로샛 위성, IBM 클라우드와 AI 기술 탑재",2022.05.30.,"한국IBM은 최근 엔듀로샛(EnduroSat)이 발사한 로켓에 IBM의 오픈소스와 하이브리드 클라우드, 인공지능(AI) 기술 그리고 IBM 자회사인 레드햇의 기술이 탑재됐다고 밝혔다. 미국의 민간 우주기업 스페이스X(Space X)는 미국 플로리다주 케이프 캐너버럴 센터에서 현지 시각 25일 오후 2시25분(한국 시각 26일..."
328,"부산대 의대, 딥노이드와 협력 코딩 없이 의료 AI 연구 교육 도입",2022.05.30.,"전공선택 교과목으로 진행된 이번 '인공지능 기반의 의료영상 분석 실무' 교육과정을 통해 학생들은 코딩에 대한 전문지식 없이도 의료데이터만 있으면 데이터 전처리, AI 모델링, 유효성 평가 등 의사 주도적인 연구를 진행할 수 있는 미래 혁신인재로 거듭나기 위한 지식을 습득했다. 이번 협력과 교육은..."
329,"기업은행, 상담 콘텐츠 자동 제공… '상담직원 AI' 서비스",2022.05.31.,사진=IBK기업은행 IBK기업은행은 고객에게 빠르고 정확한 상담서비스를 제공하기 위해 ʻ상담지원 인공지능(AI)ʼ 서비스를 시작한다고 30일 밝혔다 . 상담지원 AI는 고객과의 통화 내용을 AI가 실시간으로 분석해 상담에 필요한 콘텐츠를 자동으로 제공하는 시스템이다 . 고객 통화 음성을 실시간으로 텍스트로...
330,"LG, 인공지능 스마트공장 구축 도와",2022.05.31.,"LG전자는 협력사의 생산성을 높이기 위해 인공지능(AI), 빅데이터 등을 활용해 스마트공장을 구축할 수 있도록 다양한 지원활동을 펼치고 있다. LG전자는 회사의 자동화 시스템 전문가를 협력사에 파견해 생산제품의 구조나 제조 공법을 자동화 시스템에 적합하게 변경하고 복잡도를 낮추도록 돕고 있다...."
331,"""AI 통화비서 가입 간편화""… KT, '셀프가입' 신규 오픈",2022.05.31.,고객센터 대신 고객이 직접 앱을 설치하고 가입해 즉시 사용 가능 6월까지 '셀프가입'으로 AI 통화비서에 가입한 고객 대상 경품 제공 KT는 가게에 걸려오는 전화를 인공지능이 대신 받아주는 'AI 통화비서'의 개통절차 간소화를 위해 '셀프가입' 기능을 제공한다고 31일 밝혔다. KT AI 통화비서는 24시간 365일...
332,한림대 '2022 의료 인공지능 융합인재 양성사업 선정,2022.05.30.,"올해 개교 40주년을 맞이한 한림대는 최양희 총장 취임 이후 'The New Hallym'이라는 슬로건 아래 ▲소프트웨어(SW), 인공지능(AI), 데이터 사이언스(Data Science), ▲의료․바이오 융합(Medical-Bio Convergence) 등 첨단 미래 유망 분야 특성화를 꾸준히 추진해 왔다. 특히 이번 사업 선정으로 한림대학교는 의료..."
333,"SKT-건보공단, AI 음성 안내 플랫폼 도입 맞손",2022.05.30.,SK텔레콤의 인공지능(AI) 기반 음성 안내 플랫폼 '누구 비즈콜(NUGU bizcall)'이 만성질환관리 환자의 모니터링을 돕는다. SK텔레콤은 국민건강보험공단과 '인공지능 기반 누구 비즈콜 도입을 위한 업무협약'을 체결한다고 31일 밝혔다. 이번 업무협약은 국민건강보험공단이 전산 개발 및 만성질환 서비스 담당으로...
334,AI융합과 특화 폴리텍 광주캠퍼스 취업률 94%…반도체 주력 청주 평균 취업률...,2022.05.30.,"폴리텍대학 조재희 이사장은 “1980년대 고도성장기 제조업 중심 산업인력 양성을 선도한 폴리텍대학은 2010년대 초 저성장기 실업자 훈련을 중심으로 사회안전망을 수행해왔다”라며 “향후 10년 디지털·저탄소 경제 전환을 제2 고도성장기의 기회로 삼기 위해 반도체와 인공지능(AI), 배터리, 로봇 등..."
335,"인공지능 챗봇 심심이, 한국어 블렌더봇 데이터 구축사업 수행",2022.05.30.,인공지능(AI) 챗봇 '심심이 주식회사(대표 최정회)'가 정부 주관 데이터셋 구축 사업에 본격 참여한다. 심심이에 따르면 과학기술정보통신부(이하 과기정통부)가 주관하고 한국지능정보사회진흥원(이하 NIA)이 추진하는 '2022년도 인공지능 학습 데이터 구축사업' 협약을 체결했다고 31일 밝혔다. 이 사업은...
336,"SKT, 국민건강보험공단과 함께 AI로 만성질환관리 돕는다",2022.05.31.,SK텔레콤 본사 전경 [사진제공=SK텔레콤 제공] SK텔레콤(이하 SKT)의 AI 기반 음성 안내 플랫폼 '누구 비즈콜'이 만성질환관리 환자의 모니터링을 돕는다. SKT는 국민건강보험공단과 '인공지능 기반 누구 비즈콜 도입을 위한 업무협약'을 체결한다고 31일 밝혔다. 이번 업무협약은 국민건강보험공단이 전산 개발...
337,"네이버, '클로바 케어콜' 정식 출시…AI로 홀몸노인 안부 챙긴다",2022.05.31.,"네이버가 홀몸노인과 중장년 1인 가구를 위한 인공지능(AI)콜 서비스 ‘클로바 케어콜(CLOVA CareCall)’을 정식 출시했다. 지난해부터 부산 해운대구, 서울, 인천, 대구 등의 지역에 클로바 케어콜을 시범 도입하며 서비스를 고도화해온 네이버는 이번 오픈을 계기로 본격적인 서비스 확장에 나선다는 계획이다...."
338,"스타트업 스켈터랩스, 주현영 배우의 AI 챗봇 만든다",2022.05.30.,"인공지능(AI) 스타트업 스켈터랩스가 주현영 배우의 AI 챗봇을 선보일 예정이라고 31일 밝혔다. 이번 챗봇 개발은 스켈터랩스를 비롯해 에이스토리, 에이아이엠씨, 네오사피엔스 등 4개사가 함께 한다. 4개사는 상호 제휴를 통해 각 사가 보유하고 있는 ▲기술 ▲콘텐츠 ▲사업역량을 결집한다. 'AI 주현영'은..."
339,"부산대 의과대학-딥노이드, 의료 AI 융합인재 양성 본격화",2022.05.30.,"전공선택 교과목으로 진행된 이번 '인공지능 기반의 의료영상 분석 실무' 교육과정을 통해 학생들은 코딩에 대한 전문지식 없이도 의료 데이터만 있으면 데이터 전처리, AI 모델링, 유효성 평가 등 의사 주도적인 연구를 진행할 수 있는 미래 혁신인재로 거듭나기 위한 지식을 습득했다. 이번 협력과..."
340,"셀바스AI, 비상교육과 에듀테크 교수학습자료 공동연구",2022.05.30.,인공지능(AI) 음성기술 대표기업 셀바스AI가 비상교육과 '에듀테크 교수학습자료 공동연구'에 관한 MOU를 체결했다고 31일 밝혔다.= 이번 업무협약을 통해 ▲교수학습자료 공동연구 및 개발 ▲디지털교과서 공동연구 및 개발 ▲에듀테크 콘텐츠 개발 및 자문 ▲기타 상호 발전을 위한 협력 등을 추진할...
341,윤동식 KT클라우드 대표 “2026년까지 매출 2조원 목표... AI·공공분야 공략...,2022.05.30.,"윤동식 대표는 “사업 성장과 인재 확보를 위해 분사를 결정했다”며 “공공 부문 디지털 전환(DX)과 ‘인공지능(AI)+클라우드’와 같이 KT클라우드가 잘할 수 있는 부문에 주력함으로써 국내 1위 클라우드 사업자로 자리매김할 것”이라고 말했다. KT클라우드는 KT엔터프라이즈, 메가존클라우드 등과..."
342,"AI융합형 IoT가전 교육 수강생 모집, 글로벌소프트웨어캠퍼스㈜ 참여",2022.05.31.,"인공지능(AI) 전문 에듀테크 기업 ‘글로벌소프트웨어캠퍼스㈜(Global Software Campus, 이하 GSC)’는 산업통상자원부 주도 아래 시행되는 ‘AI융합형 산업현장기술인력 혁신역량강화사업’에 2년 연속 참여기관으로 선정됐다고 30일 밝혔다. 본 사업은 한국산업기술진흥원(KIAT)이 주최하고..."
343,"박지현 ""AI윤석열이 선거개입…대통령, 묵인했다면 탄핵도 가능""",2022.05.31.,"더불어민주당 박지현 공동비상대책위원장은 오늘(31일) ""AI(인공지능) 윤석열이 선거 개입을 하고 있다""고 주장했습니다. 박 위원장은 페이스북에 ""AI 윤석열이 윤 대통령으로 가장해 국민의힘 후보를 공개 지지하는 동영상이 퍼지고 있다""면서 ""남해군 국민의힘 박영일 후보가 돌린 동영상인데, 윤 대통령이 지지..."
344,"AI·메타버스 인재 확보 나선 이통사, 대학과의 협력 드라이브",2022.05.31.,"인공지능(AI)과 메타버스 등 신사업 분야에서 협력 시너지를 내면서 인재를 양성해 확보하는 데에도 도움을 받으며 일석이조 효과를 노린다. 30일 이동통신 업계에 따르면, KT는 AI 분야 인재를 확보하고자 최근 여러 대학과 손을 잡았다. 5월 AI 분야 산·학·연 협의체인 AI 원팀에 성균관대를 추가했다...."
345,"와이즈에이아이, NIPA 주관 ‘AI 바우처 지원사업 투자설명회’ 성과 발표",2022.05.31.,AI 의료통합지원 솔루션 전문기업 와이즈에이아이가 정보통신산업진흥원(NIPA)이 주최하는 ‘인공지능(AI) 바우처 지원사업 투자설명회’에서 성과발표를 진행한다. 이를 통해 와이즈에이아이는 후속 투자 유치 및 관련 네트워킹을 강화해 매출성장의 계기로 삼을 계획이다. 와이즈에이아이는 ‘AI...
346,"와이즈에이아이, NIPA 주관 ‘AI 바우처 지원사업 투자설명회’ 성과 발표",2022.05.30.,AI 의료통합지원 솔루션 전문기업 와이즈에이아이가 정보통신산업진흥원(NIPA)이 주최하는 ‘인공지능(AI) 바우처 지원사업 투자설명회’에서 성과발표를 진행한다. 이를 통해 와이즈에이아이는 후속 투자 유치 및 관련 네트워킹을 강화해 매출성장의 계기로 삼을 계획이다. 와이즈에이아이는 ‘AI...
347,"SKT, 국민건강보험공단과 AI 음성 안내 플랫폼 도입",2022.05.30.,SKT의 AI 기반 음성 안내 플랫폼 '누구 비즈콜(NUGU bizcall)'이 만성질환관리 환자의 모니터링을 돕는다. SK텔레콤은 국민건강보험공단과 '인공지능 기반 누구 비즈콜 도입을 위한 업무협약'을 체결한다고 31일 밝혔다. 이번 업무협약은 국민건강보험공단이 전산 개발 및 만성질환 서비스 담당으로 참여하고...
348,"OUTTA, 내달 17일까지 'AI Boot Camp' 참가자 모집",2022.05.30.,"'AI Boot Camp'는 OUTTA가 주최하는 MIT 자료 기반 인공지능(AI) 교육 프로그램이다. 서울대학교 글로벌공학교육센터와 공학교육혁신센터가 후원한다. 캠프는 멘토링(교육)과 팀 프로젝트(실습), 온라인 세미나, 그룹 스터디 등으로 구성됐다. 서울대 재학생들로 구성된 멘토팀이 줌(Zoom)과 카카오톡을 통해..."
349,"IBK기업은행, ‘상담지원AI’ 서비스 실시…고객 상담시간 감소 효과",2022.05.30.,"ʻ상담지원AIʼ는 고객과의 통화 내용을 AI(인공지능)가 실시간으로 분석해 상담에 필요한 콘텐츠를 자동으로 제공하는 시스템이다. 고객의 통화 음성을 실시간으로 텍스트로 변환한 후 수신, 여신, 전자금융 등 AI가 고객 의사를 파악해 상담에 필요한 정보를 직원에게 제공한다. 지식검색 소요시간 단축으로..."
350,"네이버, AI 하이퍼클로바 기반 '클로바 케어콜' 오픈…인공지능으로 중∙장년...",2022.05.30.,"최재천 교수의 클로바 케어콜 체험 영상 캡처 네이버가 독거 어르신 및 중장년 1인 가구를 위한 인공지능(AI) 콜 서비스인 '클로바 케어콜(CLOVA CareCall)'을 클로바 AI 컨택센터 솔루션으로 정식 오픈했다. 지난해부터 부산 해운대구, 서울, 인천, 대구 등의 지역에 클로바 케어콜을 시범 도입하며 서비스를..."
351,"IBM, '팰컨9' 로켓에 하이브리드 클라우드 및 AI 기술 탑재",2022.05.30.,"IBM 인듀어런스 프로젝트 관련 이미지 IBM은 오픈소스, 하이브리드 클라우드, 인공지능(AI) 기술과 자회사인 레드햇의 기술이 최근 엔듀로샛(EnduroSat)이 발사한 '팰컨9' 로켓에 탑재됐다고 30일 밝혔다. '팰컨9' 로켓은 IBM은 미국 플로리다주 케이프 캐너버럴 센터에서 발사된 로켓이다. IBM은 '팰컨9'에..."
352,"와이즈넛 AI 챗봇, 전국 지자체로 확산…디지털 행정서비스 혁신 '앞장'",2022.05.30.,와이즈넛(대표 강용성)은 자체 인공지능(AI) 기술이 적용된 구축형 챗봇 '와이즈 아이챗(WISE i Chat)'과 클라우드 서비스형 챗봇 '현명한 앤써니'가 전국 지자체에 속속 적용되며 디지털 행정서비스를 위한 혁신 제품으로 주목받고 있다고 31일 밝혔다. 최근 수년간 와이즈넛은 챗봇 선도기업으로서 경기도청...
353,"KT, AI 통화비서 '셀프 가입' 기능 제공…'개통절차 간소화'",2022.05.30.,KT는 AI통화비서 서비스 개통을 위해 고객센터에 문의하거나 대리점 등에 직접 방문해야 했던 기존의 불편을 해소하고자 ‘셀프가입’ 기능을 오픈했다. 별도 개통절차 없이 고객이 AI 통화비서 앱을 설치한 후 회원가입만 진행하면 바로 매장 전화에서 인공지능 서비스를 사용할 수 있다.
354,"인공지능 챗봇 심심이, 한국어 블렌더봇 데이터 구축사업 수행",2022.05.30.,인공지능(AI) 챗봇 심심이 주식회사(대표 최정회)가 정부 주관 데이터셋 구축 사업에 본격 참여한다. 심심이에 따르면 과학기술정보통신부(이하 과기정통부)가 주관하고 한국지능정보사회진흥원(이하 NIA)이 추진하는 '2022년도 인공지능 학습 데이터 구축사업' 협약을 체결했다고 밝혔다. 이 사업은 디지털 뉴딜...
355,"“AWS에는 없어요…AI클라우드 집중, ‘26년 매출 2조 목표”",2022.05.29.,"윤동식 KT클라우드(kt cloud) 대표 “주목할 시장은 공공과 인공지능(AI), 5G 쪽이 아닌가 합니다. 특히 AI는 연평균 글로벌 컴퓨팅 성장률(45%)보다 많은 60%에 육박하죠. AI클라우드로 세계 최고에 도전할 겁니다.” 12년 전, 우리나라에 클라우드라는 개념이 생소했을 때부터 활동해 온 윤동식 KT클라우드..."
356,"이인실 신임 특허청장 ""지식재산 상담·심사에 AI 접목 시킬 것""",2022.05.31.,"특허청 사상 첫 민간 출신 여성 청장 ""변리사 특허소송 공동대리제 도입"" ""심사·심판의 전문성 강화에 나설 것"" 이인실 특허청장 [사진=특허청] “지식재산 상담, 번역 등 대국민 서비스에 인공지능(AI)을 확대 적용하고, 향후 심사업무까지 이를 접목해 나가겠다.” 이인실 신임 특허청장은 31일 정부대전청사에서..."
357,"셀바스AI-비상교육, 에듀테크 교수학습자료 공동연구 추진",2022.05.30.,셀바스AI가 보유한 인공지능 기반 기술과 국·검인정 교과서 발행 기업이자 에듀테크 기업인 비상교육의 다양한 교육 콘텐츠가 결합해 교육 효과를 높일 수 있는 에듀테크 교수학습자료를 선보일 예정이다. 셀바스AI는 온라인 학습 등 언택트 교육 시장이 급성장함에 따라 인공지능 기반 에듀테크 시장에 본격...
358,테크빌교육 티처빌 'KT AI 코딩블록' 활용한 유튜브 라이브연수 선보여,2022.05.30.,테크빌교육이 KT의 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'AI 코딩블록'을 활용한 라이브 연수를 진행했다고 31일 밝혔다. KT의 'AI 코딩블록'은 데이터를 수집/학습/가공해 미래 예측 AI 모델을 만들 수 있으며 이미지 및 언어 분류 등 기초 AI 교육의 한계를 극복한 웹페이지 기반 플랫폼이다. 27일...
359,코미디언 故 이주일 AI로 복원…금연 독려 고인의 특별 영상 공개,2022.05.30.,▲故 이주일 선생님 특별영상 주요 장면 코미디언 故 이주일 씨의 모습이 인공지능(AI)를 통해 복원되어 금연을 독려하는 고인의 유지를 담은 특별 영상이 공개됐다. 보건복지부와 한국건강증진개발원은 서울 여의도 전경련회관에서 열린 제35회 금연의 날 기념식에서 고인의 모습을 AI로 복원해 행사장에...
360,"업스테이지, 퓨리오사AI와 맞손...AI 반도체에 SW 결합",2022.05.30.,업스테이지(대표 김성훈)는 퓨리오사AI와 인공지능 생태계 확장을 위한 공동 개발과 영업 협약을 체결했다고 30일 밝혔다. 협약은 업스테이지의 ‘AI팩’을 퓨리오사AI의 워보이 반도체에 최적화해 하드웨어와 소프트웨어를 결합한 솔루견 공동 개발 추진에 관한 내용을 담고 있다. 퓨리오사AI는 AI...
361,광주에서 국내 최대 AI 기술 전시회 연다,2022.05.30.,"인공지능(AI) 비즈니스 생태계 구축을 위한 인공지능산업 전시회인 ‘AI TECH+’가 오는 9월 28일부터 30일까지 광주 김대중컨벤션센터에서 열린다. 올해 처음 개최되는‘AI TECH+’는 인공지능산업융합사업단과 한국인공지능협회, KOTRA(대한무역투자진흥공사), 김대중컨벤션센터가 주관하고..."
362,"IBK 기업은행, '상담지원 AI' 서비스 실시-고객 상담시간 약 20 초 이상 감소",2022.05.30.,IBK 기업은행 (은행장 윤종원)은 고객에게 빠르고 정확한 상담서비스를 제공하기 위해 고객과의 통화 내용을 AI( 인공지능 )가 실시간으로 분석해 상담에 필요한 콘텐츠를 자동으로 제공하는 시스템 ʻ상담지원 AIʼ 서비스를 시작한다고 30일 밝혔다. 고객의 통화 음성을 실시간으로 텍스트로 변환한 후 수신...
363,"""폐암 투병중 금연 호소""한 코미디언 故이주일, AI로 다시 살아났다",2022.05.30.,그거 독약입니다.” 흡연을 후회하며 국민들에게 담배를 끊을 것을 호소한 코미디언 고(故) 이주일 씨의 모습이 인공지능(AI)를 통해 다시 살아났다. 보건복지부와 한국건강증진개발원은 31일 서울 여의도 전경련회관에서 열린 제 35회 세계 금연의 날 기념식에서 고인의 모습을 담은 특별영상을 상영했다. 고...
364,"""요즘 건강 괜찮으세요?""…네이버 AI로 어르신 감정안부 챙긴다",2022.05.27.,/사진=네이버 제공 네이버가 독거 어르신 및 중·장년 1인 가구를 위한 인공지능(AI) 콜 서비스를 상용화한다. 네이버는 서울·부산·대구 등에서 시범 도입을 통해 서비스를 고도화해왔다. 네이버는 '클로바 케어콜' 서비스를 정식으로 출시했다고 30일 밝혔다. 클로바 케어콜은 돌봄이 필요한 1인 가구에 AI가...
365,"성균관대, KT·녹십자홀딩스와 인공지능 연구 위한 업무협약",2022.05.27.,박선민 인턴 기자 = 성균관대(총장 신동렬)는 지난 26일 KT 송파빌딩에서 녹십자홀딩스(GC)와 대한민국 인공지능(AI) 연구를 위한 업무협약을 체결했다고 27일 밝혔다. 이에 GC는 KT·현대중공업·카이스트·한양대·ETRI·LG전자·한국투자증권·동원그룹·우리은행·한진 등으로 구성된 'AI원팀'에 합류하게...
366,"KT, 이문3구역 아파트에 AI 청정환기 시스템 구축",2022.05.27.,"KT 인공지능(AI) 청정환기 시스템은 아파트 실내외 다양한 공기 정보를 자동으로 분석해 실시간으로 깨끗한 공기를 공급해주는 환기 설비 장치다. 창호 부착형으로 별도공간이 필요하지 않으며, H13등급 헤파 필터와 3중 필터를 사용해 미세먼지를 99.9% 저감한다. 아파트 실내외 공기질을 리포트로..."
367,"IBK기업은행 , 고객센터에서 ‘ 상담지원 AI’ 서비스 실시",2022.05.27.,"ʻ상담지원 AIʼ 는 고객과의 통화 내용을 AI(인공지능)가 실시간으로 분석해 상담에 필요한 콘텐츠를 자동으로 제공하는 시스템이다 . 고객의 통화 음성을 실시간으로 텍스트로 변환한 후 수신 , 여신 , 전자금융 등 AI 가 고객의 의사를 파악해 상담에 필요한 정보를 직원에게 제공한다. 지식검색 소요시간..."
368,"""신약개발 AI에 양자역학 기술 접목…한국의 슈뢰딩거 될 것""",2022.05.30.,"""인세리브로의 '마인드(MIND)' 플랫폼은 분자동역학으로 분석한 물분자의 움직임을 인공지능(AI)에 학습시킬 수 있습니다. 슈뢰딩거의 신약개발 소프트웨어에 새로운 알고리즘을 추가해 발전시킨 형태죠. "" 조은성(사진) 인세리브로 대표는 30일 서울경제와 만나 ""기술력은 양자역학 기반 신약개발 소프트웨어..."
369,"IBM, 인공위성에 하이브리드 클라우드 및 인공지능기술 탑재",2022.05.31.,"IBM 인듀어런스 프로젝트 [사진제공=IBM] IBM은 자사의 오픈소스와 하이브리드 클라우드, 인공지능(AI) 기술을 비롯해 IBM의 자회사 레드햇(Red Hat)의 기술이 26일 엔듀로샛(EnduroSat)이 발사한 로켓에 탑재해 우주로 발사됐다고 30일 밝혔습니다. IBM에 따르면 민간 우주기업 '스페이스X(Space X)'의 '팰컨9..."
370,"이종호 과기장관 첫 현장 메시지 ""AI 반도체 전폭 지원""",2022.05.31.,"행보로 인공지능(AI) 반도체 현장을 방문해 AI 반도체에 대한 전폭적인 지원 의지를 나타냈다. AI 반도체 관계자들의 의견을 수렴해 다음달 'AI 반도체 산업 성장 지원대책'을 내놓는다는 계획이다. 과기부는 이 장관이 이날 취임 후 첫 번째 현장 일정으로, AI 반도체 설계 전문기업(팹리스)인 퓨리오사AI를..."
371,"[6.1지선]김지철 후보, 천안·아산을'인공지능(AI) 교육특화도시'로",2022.05.30.,사진=김지철 캠프 제공 김지철 충남교육감 후보는 천안과 아산지역을 '인공지능(AI) 교육특화도시'로 구축하기로 했다. 아토피 건강학교도 들어선다. 김지철 후보는 29일 이런 내용을 핵심으로 한 천안과 아산지역 맞춤형 공약을 내놓았다. 충남형 AI 교육은 학생이 미래 핵심역량을 기반으로 자신을 둘러싼 삶의...
372,[김정호의 AI시대의 전략] 인간의 얼굴 닮아가는 인공지능… 눈빛·표정까지 ...,2022.05.30.,"‘인공지능(AI)’도 주어진 여건에서 경제성과 효율, 그리고 유용성을 최대화하기 위해 진화를 계속하고 있다. 진화 관점에서도 인공지능이 인간을 따라가고 있는 것이다. 먼저 인공지능의 기능은 인간 얼굴의 모습을 닮아간다. 얼굴에는 세상을 인식하고 소통하는 데 핵심적으로 필요한 ‘눈’과 ‘귀’..."
373,[김정호의 AI시대의 전략] 인간의 얼굴 닮아가는 인공지능… 눈빛·표정까지 ...,2022.05.31.,"‘인공지능(AI)’도 주어진 여건에서 경제성과 효율, 그리고 유용성을 최대화하기 위해 진화를 계속하고 있다. 진화 관점에서도 인공지능이 인간을 따라가고 있는 것이다. 먼저 인공지능의 기능은 인간 얼굴의 모습을 닮아간다. 얼굴에는 세상을 인식하고 소통하는 데 핵심적으로 필요한 ‘눈’과 ‘귀’..."
374,"테크빌교육 티처빌, 'KT AI 코딩블록' 활용 유튜브 라이브연수 진행",2022.05.31.,사진=테크빌교육 테크빌교육은 KT의 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'AI 코딩블록'을 활용한 라이브 연수를 진행했다고 31일 밝혔다 . KT의 'AI 코딩블록'은 데이터를 수집·학습·가공해 미래 예측 AI 모델을 만들 수 있으며 이미지 및 언어 분류 등 기초 AI 교육의 한계를 극복한 웹페이지 기반...
375,"IBK기업은행, 고객센터에서 '상담지원 AI' 서비스 실시",2022.05.26.,"ʻ상담지원 AIʼ는 고객과의 통화 내용을 AI(인공지능)가 실시간으로 분석해 상담에 필요한 콘텐츠를 자동으로 제공하는 시스템이다 . 고객의 통화 음성을 실시간으로 텍스트로 변환한 후 수신, 여신, 전자금융 등 AI가 고객의 의사를 파악해 상담에 필요한 정보를 직원에게 제공한다. 지식검색 소요시간..."
376,"광주시, 인공지능 데이터 라벨링 교육 실시",2022.05.26.,"교육은 인공지능 기초, 데이터 저작도구 사용법, 이미지 데이터 가공, 표 정보 질의-응답 데이터 가공 등으로 광주AI창업캠프에서 대면방식으로 진행되며 하루 4시간씩 이틀간 수강하면 수료가 가능하다. 교육 수료자는 평가 결과를 토대로 과학기술정보통신부와 한국지능정보사회진흥원(NIA)의 ‘2022년..."
377,"AI 채팅앱 '마인드로직', VC서 100억 펀딩 추진",2022.05.27.,글로벌 사업 확대 및 국내 마케팅 강화에 자금 투입 인공지능(AI) 개발업체인 마인드로직이 국내외 벤처캐피탈로부터 최대 100억원 규모의 신규 투자를 유치 중이다. 30일 벤처투자 업계에 따르면 마인드로직은 최근 시리즈B 투자라운드를 열고 재무적투자자(FI)들을 대상으로 투자 기업설명회(IR)를 진행하고...
378,"광주 요식업 박람회 간 KT 'AI 로봇', 서빙·방역 '척척'",2022.05.27.,코로나19로 비대면 접촉이 일상화되면서 AI(인공지능)를 활용한 서빙로봇과 방역로봇이 소상공인들에게 인기를 끌고 있다. KT 전남·북광역본부는 지난 27일부터 29일까지 광주 김대중컨벤션센터에서 개최된 '광주 창업&식자재 박람회'에 참가해 AI 서비스로봇 및 AI 방역로봇 시연을 통해 KT의 AI 로봇...
379,"KT, 포항공대와 업무협약…인공지능 인재양성 나서",2022.05.27.,"KT는 포항공대(포스텍)과 인공지능(AI) 분야 전문인력 양성을 위한 업무협약을 체결한다고 26일 밝혔다. 이번 협약에 따라 양측은 내년 상반기부터 채용연계형 전일제 석사 과정인 'KT-포스텍 AI 인재양성 프로그램'을 운영한다. 선발된 학생들은 음성인식·합성, 자연어 처리, 그래픽스·컴퓨터 비전 등 AI 핵심..."
380,KT 'AI 원팀'에 성균관대·GC 합류…AI 바이오헬스 사업 맞손,2022.05.27.,"KT는 인공지능(AI) 활용과 공동연구를 위한 산학연 협의체 'AI 원팀'에 성균관대학교와 GC(옛 이름 녹십자홀딩스)가 합류했다고 27일 밝혔다 GC, KT, 성균관대는 전날 서울 KT 송파빌딩에서 '대한민국 AI 1등 국가를 위한 업무협약'을 체결했다. 행사에는 KT AI/DX융합사업부문장 송재호 부사장과 GC..."
381,"日 상륙한 ‘클로바노트’…네이버, AI서비스 해외 공략 시동",2022.05.27.,클로바노트는 네이버가 만든 인공지능(AI) 음성기록 서비스다. 네이버는 일본을 시작으로 하반기 해외 시장을 확대한다는 계획이다. 네이버는 클로바노트 일본어 버전을 출시했다고 24일 밝혔다. 기본적인 기능은 한국어 버전과 거의 동일하다. 일본어로 된 음성을 앱에서 직접 녹음하거나 파일을 등록하면...
382,"KT AI원팀에 '녹십자홀딩스·성균관대 합류…""AI바이오헬스 선도""",2022.05.27.,"KT는 GC, 성균관대학교와 대한민국 인공지능(AI) 1 등 국가를 위한 업무협약을 체결했다고 26일 밝혔다. KT송파빌딩에서 열린 이번 협약식에는 AI 원팀을 대표로 송재호 KT AI/DX융합사업부문장(부사장)과 장평주 GC CR혁신부문장(부사장), 박선규 성균관대 자연과학캠퍼스 부총장 등이 참석했다. GC는 AI..."
383,"'공공 시장강자' KT클라우드 ""올해 점유율 50% 목표, AI로 승부""",2022.05.29.,"다른 클라우드에선 제공하지 못할 차별화된 AI(인공지능)로 올해 공공시장 절반을 KT가 차지하겠다."" 윤동식 KT클라우드 대표는 27일 서울 강남구 본사에서 기자 간담회를 열고 올해 사업목표를 이 같이 밝혔다. KT는 최근 빠르게 성장하는 클라우드와 인터넷데이터센터(IDC) 사업을 키우기 위해 지난달 1일..."
384,'코인 시세조종' AI로 잡는다...두나무 인공지능 '원천 기술' 눈길,2022.05.29.,"그러나 최근 들어선 내부 개발팀의 역량을 키워 인공지능(AI) 기술력을 향상, 거래 서비스 전반에 걸쳐 AI의 도움을 받고 있다. 실제 두나무는 시세조정 사례 파악 외에도 업비트 내 출금의 보이스피싱 및 범죄 연루 가능성을 판단할 수 있는 머신러닝 모델 개발이 한창이다. 이와 더불어 거래 패턴 분석을 통한..."
385,"기업은행, 고객센터에 '상담지원 AI' 서비스 실시",2022.05.29.,IBK기업은행은 고객에게 빠르고 정확한 상담서비스를 제공하기 위해 '상담지원 인공지능(AI)' 서비스를 시작한다고 30일 밝혔다. 상담지원 AI 는 고객과의 통화 내용을 AI가 실시간으로 분석해 상담에 필요한 콘텐츠를 자동으로 제공하는 시스템이다. 고객의 통화 음성을 실시간으로 텍스트로 변환한 후 수신...
386,"와이즈에이아이, AI바우처 지원사업 투자설명회서 성과발표",2022.05.29.,"오는 31일 오후 2시부터 진행되는 이번 투자설명회는 ‘인공지능(AI)바우처 지원사업’에 선정된 공급기업들에게 사업화 기회를 제공하고, 네트워킹을 통한 사업화 성과를 확대하기 위해 추진하는 행사이다. 성과발표 이후에는 벤처캐피털(VC)의 질의응답 순으로 진행된다. 와이즈에이아이는 의료분야..."
387,"KT, 동대문구 이문3구역 신축 아파트에 'AI 청정환기 시스템' 구축",2022.05.30.,사진=KT KT는 서울 동대문구 이문3구역 신축 예정 아파트에 'KT 인공지능(AI) 청정환기 시스템'을 구축한다고 30일 밝혔다. 이문3구역은 4321세대 규모의 대단지다. KT는 이곳에 AI 청정환기 시스템을 설치한다. 이 시스템은 아파트 실내외 공기 정보를 자동으로 분석해 실시간으로 청정한 공기를 공급하는...
