,제목,날짜,본문
536,"""인공지능샘과 외국어 부담없이""…LG CNS, AI 튜터 100만명에 무상 제공",2020.07.30.,"인공지능(AI)이 ""[free] [annual leave]""라는 힌트를 제시한다. 힌트에도 사용자가 답을 못하면, AI가 ""I wasn’t free from annual leave.""라고 답을 제시한다. LG CNS가 AI 기반 영어 교육 서비스 ‘AI 튜터’를 통해 제공하는 교육 내용 중 일부다. AI튜터는 수십만개의 영어 문장을 학습한 AI와 함께 스마트폰으로..."
537,"""영어교육 `AI튜터` 신청하세요""",2020.07.28.,"LG CNS, 100만명에 무상 제공 LG CNS가 AI(인공지능)를 활용한 언택트 영어교육 서비스 확산에 나선다. LG CNS는 영어교육 서비스 'AI튜터(사진)'를 100만명 대상으로 무상 제공한다고 28일 밝혔다. 이벤트는 캐럿글로벌 홈페이지에서 8월말까지 신청할 수 있다. AI튜터는 수십 만개 영어 문장을..."
538,[코파라] 코로나19가 불러온 의학교육 변화/AI로 코로나19 대응?,2020.07.28.,2부에는 코로나19에 대응할 수 있는 인공지능(AI) 기술을 개발하기 위해 관련 분야 전문가 20여명이 모인 컨소시엄에 대해 알아봅니다. '코로나19 감염 대응을 위한 의료 인공지능 컨소시엄' 창립준비위원장인 연세의대 영상의학과 최병욱 교수가 출연해 컨소시엄의 역할과 향후 계획 등에 대해 이야기합니다....
539,AI 의료장비 살펴보는 정세균 총리,2020.07.28.,"= 정세균 국무총리가 30일 오후 서울 마포구 프론트원(Front1)에서 열린 개관식에서 인공지능(AI)로 생성한 흉부엑스선 영상을 지켜보고 있다.이날 개관한 프론트원은 세계 최대 규모의 스타트업 복합 지원공간으로 금융지원, 교육컨설팅, 해외진출, 주거 공간 등을 제공한다. 정부는 향후 5년간..."
540,"현대해상, 국내 최초 `AI음성봇` 보험계약대출 시행",2020.07.28.,현대해상은 인공지능(AI) 음성인식과 지능형 대화기술을 접목한 'AI음성봇'을 통해 보험계약대출 서비스와 완전판매모니터링을 시행한다고 27일 밝혔다. AI음성봇 보험계약대출 서비스는 국내 최초로 도입되는 것으로 현대해상 보험 가입 고객은 원하는 시간에 실제 콜센터 상담원과 통화하는 것처럼 대출을...
541,"광주시, 원스톱 지원 '인공지능 종합지원센터' 개소",2020.07.28.,이용섭 시장은 “우리 지역의 대표적인 AI 및 창업지원 전문기관인 광주테크노파크에 인공지능종합지원센터가 개소함에 따라 광주에 둥지를 트는 창업가와 기업인들에게 큰 도움이 될 것”이라면서 “광주형 인공지능 비즈니스 모델을 구축하는데 중추적 역할을 수행해 주길 기대한다”고 말했다.
542,"GS건설, 견본주택에 AI로봇 안내원 업계 첫 도입",2020.07.28.,"GS건설이 국내 건설업계 최초로 아파트 견본주택에 인공지능(AI) 로봇 안내원인 '자이봇'을 도입한다고 27일 밝혔다. 오는 8월 분양 예정인 DMC아트포레자이, DMC파인시티자이, DMC센트럴자이 견본주택에서 첫 선을 보인다. 코로나19 우려로 대면접촉을 불안해 하는 고객들에게 안심 효과 증대와 다양한..."
543,"GS25, LG전자와 손잡고 AI 로봇 배송 나서",2020.07.29.,뉴데일리 한지명 기자 = 인공지능이 탑재된 로봇이 편의점 상품을 배송해 주는 시대가 곧 열린다. GS리테일은 LG전자와 손잡고 고객이 주문한 GS25의 상품을 로봇을 통해 배송하는 서비스를 준비 중이라고 29일 밝혔다. 양측은 8월에 GS25강서LG사이언스점에서 로봇 배송 1차 테스트를 시작해 10월부터...
544,"소프트뱅크 로보틱스 코리아, 인공지능 청소 로봇 '위즈' 출시",2020.07.29.,"최첨단 AI 기술로 공간 및 사물 정밀 인식, 청소 경로 저장 등 청소 효율성 극대화 소프트뱅크 로보틱스 코리아(SoftBank Robotics Korea)가 인공지능(AI) 기반의 상업용 바닥 관리 자율 주행 로봇 ‘위즈(Whiz)’를 국내 공식 출시했다고 29일 밝혔다. 자율 주행으로 넓은 면적을 커버하는 위즈는 기존 청소..."
545,"주니퍼 미스트, 4세대 AI 엔터프라이즈 솔루션 확장 발표",2020.07.29.,▲ 주니퍼네트웍스 WAN 어슈어런스 유저 인사이트[IT비즈뉴스 최태우 기자] 주니퍼네트웍스 자회사인 미스트(Mist) 인공지능(AI)를 통한 엔드-투-엔드 사용자경험 최적화와 선제적 트러블슈팅을 LAN과 WLAN에 이어 WAN까지 확장하는 4세대 AI 엔터프라이즈 솔루션을 공개했다. 미스트 WAN 어슈어런스...
546,"""건물 곳곳 AI가 관리""…KT '스마트빌딩' 3개 상품 출시",2020.07.29.,"KT 스마트빌딩 서비스는 ▷스마트빌딩 센싱 ▷스마트빌딩 에너지 관리 시스템(BEMS) ▷스마트빌딩 인공지능(AI)의 3개 상품으로 구성된다. 스마트빌딩 센싱은 보일러, 저수조, 모터 등 빌딩의 중요 설비에서 발생하는 이상 상황을 실시간으로 관리자에게 알려주는 서비스다. 또 KT 사물인터넷(IoT)..."
547,"GS건설, 견본주택 AI 로봇 안내원 '자이봇' 도입",2020.07.28.,"GS건설이 국내 건설업계 최초로 아파트 견본주택에 인공지능(AI) 로봇 안내원인 '자이봇'을 도입한다고 27일 밝혔다. 오는 8월 분양 예정인DMC아트포레자이, DMC파인시티자이, DMC센트럴자이 견본주택에서 첫 선을 보인다. 코로나19 우려로 대면접촉을 불안해 하는 고객들에게 안심 효과 증대와 다양한..."
548,2025년 '5G+AI 스마트공장' 1000개 구축,2020.07.28.,정부가 인공지능(AI) '중소벤처 제조 플랫폼(KAMP)' '5G+AI 스마트공장' 등 AI·데이터를 활용한 중소기업의 제조 혁신 고도화에 나선다. 스마트공장에서 발생한 데이터를 공유할 클러스터도 조성한다. 고도화 사업을 이끌 민관합동 사업추진단도 올 하반기 안에 출범하기로 했다. 23일 정부서울청사에서 열린...
549,"광주시-SAP코리아, AI스타트업 혁신생태계 협력",2020.07.27.,광주시는 SAP코리아와 24일 광주형 인공지능(AI) 비즈니스 기반 조성을 위한 22번째 업무협약을 체결했다고 26일 밝혔다. SAP 코리아는 디지털 정부의 미래를 연구하는 'SAP 디지털 정부 연구소(SIDG)' 광주사무소도 설립할 예정이다. 1972년 독일에서 설립된 SAP는 기업용 소프트웨어 시장을 이끌고 있다. SAP...
550,"크라우드웍스, 전국 랜드마크 이미지 AI 데이터 구축 참여",2020.07.30.,크라우드웍스 로고 인공지능(AI) 플랫폼 기업 크라우드웍스(대표 박민우)는 과학기술정보통신부가 추진하는 '랜드마크 이미지'와 '딥페이크 방지 영상'의 AI 학습용 데이터 구축 사업에 참여한다고 30일 밝혔다. 이번 AI 학습용 데이터 구축 사업은 과기정통부가 AI 통합지원 플랫폼인 AI허브를 통해 AI 개발에...
551,"배달부터 코로나 관리까지…라인 ""AI기술로 뉴노멀 선도""",2020.07.30.,"‘음식점 예약과 배달, 코로나19(신종 코로바이러스 감염증) 환자 관리, 온라인 본인 확인.’ 네이버(035420)의 일본 자회사인 ‘라인’이 자사의 인공지능(AI) 기술을 활용해 제공하고 있거나 제공할 예정인 서비스들이다. 라인은 이런 AI 기술을 기반으로 포스트코로나 시대의 선도적인 역할을 하겠다는..."
552,인공지능 로봇으로 코로나 방역,2020.07.29.,인공지능 로봇으로 코로나 방역 30일 오후 광주 서구 광천동 종합버스터미널 도착장에서 인공지능(AI)을 탑재한 로봇이 코로나19 방역을 시연하고 있다. 로봇을 개발한 업체는 열화상 카메라에 안면인식 기술 등을 더해 1분에 120명까지 발열 증상과 마스크 착용 여부를 식별할 수 있다고 설명했다. 연합뉴스
553,일상생활 속의 AI노믹스 ⑦ TTS | 점점 알아채기 힘든 AI 성우 목소리 딥페이...,2020.07.29.,빅데이터와 인공지능(AI) 기술이 결합하면서 TTS도 새로운 단계로 진입했다. 기존 문자를 목소리로 바꾸던 개념에서 벗어나 사용자 목소리를 직접 학습하고 따라하는 형태로 진화하고 있다. 대표적으로 네이버가 올해 초 목소리 녹음 없이 문자 입력만으로 더빙을 입히는 ‘클로바더빙’ 서비스를 선보인 바...
554,"인공지능 아이작, 하반기 '주식 60%·채권 30%' 권고",2020.07.30.,"디셈버앤컴퍼니자산운용이 운용하는 인공지능(AI) 로보어드바이저 아이작이 올 하반기 글로벌 투자 포트폴리오로 ‘주식 60%, 채권 30%, 원자재 10%’를 제안했다. 모바일 간편투자 서비스 ‘핀트(Fint)’ 운영기업인 디셈버앤컴퍼니자산운용은 27일 이 같은 내용의 로보어드바이저 ‘아이작’ 하반기 투자..."
555,"""AI 기반 엣지컴퓨팅 비즈니스 모델이 확산되고 있다""",2020.07.30.,"[사진: 인텔코리아] 인텔이 29일 2020 엣지 AI 포럼을 온라인으로 열고 인공지능(AI) 기반 엣지컴퓨팅 최신 트렌드와 다양한 비즈니스 사례를 공유했다. 인텔에 따르면 엣지 컴퓨팅은 AI를 활용해 분산된 데이터 센터, 네트워크, 독립 시스템, 디바이스 등 데이터가 생성되는 지점 근처에서 인사이트를 얻는다...."
556,"성신여대-SK텔레콤, AI 관련 교육협력 위한 MOU 체결",2020.07.27.,"(사진=성신여대) 성신여대(총장 양보경)와 SK텔레콤이 7월 28일(화) 인공지능 관련 산학 프로그램 협력을 위한 MOU를 체결했다. 성신여대 심광섭... 신상규 SK텔레콤 기업문화센터장도 ""AI 분야는 대학과 기업 간의 협력 및 공유가 절실히 요구된다고 생각한다""며, ""SK텔레콤이 제공하게 될 프로그램들이 학생들과..."
557,"중기부, 인공지능 활용한 제조 플랫폼 구축…스마트제조 2.0 본격 시동",2020.07.27.,중소벤처기업부는 30일 서울 대한상공회의소에서 제11차 인공지능(AI)·제조데이터 전략위원회를 개최했다고 31일 밝혔다. 회의에서는 지난 7월 23일 정부가 발표한 인공지능(AI)·데이터 기반 중소기업 제조혁신 고도화 전략의 구체적인 실행방안에 대해 논의했다. 이번 전략의 핵심기반이 되는...
558,"티맥스AI, 지능정보산업협회 가입",2020.07.27.,올해 1월 티맥스오에스가 티맥스A&C로 사명을 변경하고 자회사 체제를 돌입할 때 인공지능(AI) 전문 기업으로 출범했다. 티맥스AI는 협회 가입을 계기로 AI 정책 사업∙AI 및 데이터 인재 양성 사업∙AI 수요 기업과의 협력 등을 본격화할 계획이다. 티맥스AI 티맥스는 AI 기술들을 플랫폼에 올려 기업들에...
559,"현대해상 ""AI가 보험계약대출 해드려요""",2020.07.27.,현대해상은 AI(인공지능) 음성인식과 지능형 대화기술을 접목한 ‘AI음성봇’을 통해 보험계약대출 서비스와 완전판매모니터링을 시행한다고 27일 밝혔다. 이번 서비스를 통해 현대해상 고객은 원하는 시간에 실제 콜센터 상담원과 통화하는 것처럼 대출을 신청할 수 있다. 해당 서비스는 지난해 3월...
560,"[게시판] 셀바스AI, 엑셀금융서비스에 AI보험설계 솔루션 제공",2020.07.27.,"▲ 인공지능 전문기업 셀바스AI는 보험 업체 엑셀금융서비스와 인공지능(AI) 보험설계 솔루션 '셀비 체크업'(Selvy Checkup)을 제공하는 업무협약을 체결했다고 27일 밝혔다. 해당 솔루션은 사용자의 건강검진 정보를 기반으로 당뇨, 뇌졸중 등 향후 4년 내 주요 질환에 대한 발병 유사도를 예측한다...."
561,"LG CNS ""AI와 영어회화 공부 한달 무료체험 해보세요""",2020.07.28.,LG CNS는 어학교육 전문 업체인 당근영어와 손잡고 다음달 말까지 인공지능(AI) 영어 교육 서비스 ‘AI튜터’의 무료 체험 서비스를 진행한다고 28일 밝혔다. AI튜터는 수십 만개의 영어 문장을 학습한 AI를 기반으로 언제 어디서나 스마트폰으로 영어 회화 공부가 가능한 비대면 외국어 학습 서비스다. 이번...
562,"소프트뱅크 로보틱스, AI 기반 자율주행 청소로봇 '위즈' 국내 출시",2020.07.29.,소프트뱅크 로보틱스 코리아(SoftBank Robotics Korea)가 인공지능(AI) 기반의 상업용 바닥 관리 자율주행 로봇 '위즈(Whiz)'를 국내에 공식 출시했다. 자율주행으로 넓은 면적을 커버하는 위즈는 기존 청소 기기나 로봇 대비 뛰어난 안정성으로 사용자 편의성과 청소 효율성을 높여준다. 위즈는 지난 2019년 5월...
563,"제이엘케이, 인텔과 손잡고 의료 AI로 코로나19 잡는다",2020.07.29.,인텔 `코로나19 대응 기술 이니셔티브` 파트너 선정 후 첫 성과 의료 인공지능으로 코로나19 등 16가지 폐질환 영상 신속검진 국내 대표 의료 인공지능(AI) 기업 제이엘케이가 인텔과 손잡고 코로나바이러스감염증(이하 코로나19) 확산 방지에 나선다. 올해 초부터 인텔과 함께 진행해온 '코로나19 대응을 위한...
564,"과기부, 'AI 그랜드 챌린지’ 대회 개최…8월5일 발표",2020.07.29.,과학기술정보통신부는 인공지능(AI) 기술을 통해 생활 속 문제해결을 위한 ‘2020년 인공지능 그랜드 챌린지’ 대회를 27일부터 개최한다고 밝혔다. ‘인공지능 그랜드 챌린지’ 대회는 제시된 문제를 해결하기 위해 참가자들이 개발한 알고리즘을 가지고 실력을 겨루는 도전·경쟁형 연구개발(R&D)...
565,"성신여대-SK텔레콤, AI 관련 교육협력 위한 MOU",2020.07.29.,"성신여대(총장 양보경)와 SK텔레콤이 7월 28일(화) 인공지능 관련 산학 프로그램 협력을 위한 MOU를 체결했다. 성신여대 심광섭 지식서비스공과대학 학장... 신상규 SK텔레콤 기업문화센터장도 ""AI 분야는 대학과 기업 간의 협력 및 공유가 절실히 요구된다고 생각한다.""며 ""SK텔레콤이 제공하게 될 프로그램들이..."
566,"삼성SDS·서울대, AI·데이터 분석 분야 공동 연구",2020.07.26.,삼성SDS는 29일 서울대학교 데이터사이언스대학원과 인공지능(AI)·데이터 분석 분야 산학협약을 체결했다. 두 기관은 △AI·데이터 분석 분야 공동연구 및 인적교류 △우수 대학원생 연구 활동 지원을 위해 상호 협력하게 된다. 대학원생들은 연구 중인 최신 AI 기술을 삼성SDS의 AI·데이터 분석 분야...
567,"SKT, 코로나 모니터링 AI ‘누구 케어콜’ 지원 지역 확대",2020.07.26.,SK텔레콤은 코로나19 바이러스 관련 능동감시·음성판정자의 증상을 모니터링하는 AI 시스템 ‘누구 케어콜’을 경상남도청에 이어 광주광역시 서구에 지원한다고 29일 밝혔다. ‘누구 케어콜’은 5G 시대를 선도하는 SK텔레콤의 인공지능 누구가 전화를 통해 코로나19 관련 대상자의 발열·체온·기침...
568,"SKT, 건강한 시니어 삶을 위한 AI 서비스 '누구 오팔' 출시",2020.07.30.,"이현아 SK텔레콤 AI서비스단장은 ""시니어에 최적화된 인공지능 서비스 '누구 오팔'이 어르신들의 삶의 질 향상에 도움이 되길 기대한다""며, ""앞으로도 SK텔레콤의 AI기술을 통해 사용자의 삶의 질을 높일 수 있는 서비스를 지속적으로 발굴하겠다""고 전했다."
569,"멀티 클라우드 서비스 기업 디딤365, ‘2020년 AI 바우처 지원사업’ 공급 기...",2020.07.29.,"정보통신산업진흥원(이하 NIPA)가 추진하는 2020년 AI 바우처 사업은 인공지능 국가전략(`19)의 일환으로, 초기 AI 산업 시장수요를 조성하고 AI 데이터 수집·가공·활용, AI 기술 적용 등을 원하는 중소벤처기업을 지원함으로써 포스트 코로나 시대 디지털 혁신을 가속화하는 것을 목적으로 한다...."
570,"LG CNS, AI로 영어 공부 해보세요",2020.07.29.,LG CNS가 인공지능(AI) 영어 교육 서비스 ‘AI튜터’를 사용자 100만명에게 한달 간 무상 제공한다고 28일 밝혔다. AI튜터 무상 이벤트는 캐럿글로벌 홈페이지에서 다음 달 말일까지 신청할 수 있다. 영어 공부에 관심 있는 사람이라면 누구나 신청 가능하다. LG CNS 직원이 AI 비대면 영어학습 서비스 AI튜터를...
571,"LG CNS, 영어교육 AI튜터 100만명에게 무상 제공",2020.07.29.,LG CNS는 인공지능(AI) 영어 교육 서비스 ‘AI튜터’를 100만명 사용자 대상으로 무상 제공에 나선다고 28일 밝혔. 무상 제공 이벤트는 캐럿글로벌 홈페이지에서 다음 달까지 신청할 수 있다. AI튜터는 수십만개의 영어 문장을 학습한 AI와 함께 언제 어디서나 스마트폰으로 영어 회화 공부가 가능한 비대면...
572,"소프트뱅크 로보틱스 코리아, 인공지능 기반 자율 주행 청소 로봇 위즈 국내 ...",2020.07.29.,소프트뱅크 로보틱스 코리아(SoftBank Robotics Korea)가 인공지능(AI) 기반의 상업용 바닥 관리 자율 주행 로봇 '위즈(Whiz)'를 국내 공식 출시했다고 29일 밝혔다. 자율 주행으로 넓은 면적을 커버하는 위즈는 기존 청소 기기나 로봇 대비 뛰어난 안정성으로 사용자 편의성과 청소 효율성을 높여준다. 위즈는...
573,"LG CNS, 영어교육 AI튜터 100만명에게 무상 제공",2020.07.29.,LG CNS는 인공지능(AI) 영어 교육 서비스 ‘AI튜터’를 100만명 사용자 대상으로 무상 제공에 나선다고 28일 밝혔. 무상 제공 이벤트는 캐럿글로벌 홈페이지에서 다음 달까지 신청할 수 있다. AI튜터는 수십만개의 영어 문장을 학습한 AI와 함께 언제 어디서나 스마트폰으로 영어 회화 공부가 가능한 비대면...
574,"현대해상, 인공지능 음성봇으로 보험계약대출 시행",2020.07.29.,현대해상은 인공지능(AI) 음성인식과 지능형 대화기술을 접목한 'AI음성봇'을 활용해 보험계약대출 서비스와 완전판매모니터링을 시행한다고 27일 밝혔다. 현대해상 가입 고객은 원하는 시간에 실제 콜센터 상담원과 통화하는 것처럼 대출을 신청할 수 있게 된다. 콜센터 상담원의 반복 업무를 효율적으로...
575,"성신여대, SK텔레콤과 AI 관련 교육협력 위한 MOU 체결",2020.07.29.,"성신여자대학교(총장 양보경)와 SK텔레콤이 지난 28일 인공지능 관련 산학 프로그램 협력을 위한 MOU를 체결했다. 협약식에는 성신여대 심광섭... 신상규 SK텔레콤 기업문화센터장도 ""AI 분야는 대학과 기업 간의 협력 및 공유가 절실히 요구된다고 생각한다""며 ""SK텔레콤이 제공하게 될 프로그램들이 학생들과..."
576,"카드업계, AI 챗봇으로 비대면 서비스 강화",2020.07.29.,"카드업계가 인공지능(AI) 챗봇 서비스 강화에 총력을 기울이고 있다. 챗봇은 고객이 질문하면 AI가 빅데이터 분석을 바탕으로 신속하게 답변을 제공하는 프로그램으로, 카드사들은 다양한 형태의 챗봇을 운영 중이다. 신종 코로나바이러스 감염증(코로나19) 사태 장기화에 대비하고 고객 편의성을 높이겠다는..."
577,"GS리테일, 편의점 상품 배송에 'AI 로봇' 투입",2020.07.30.,편의점 지에스이십오(GS25)와 엘지(LG)전자가 인공지능(AI) 자율주행 로봇을 이용한 배송 서비스를 도입하기 위해 손을 맞잡았다. 29일 GS리테일은 지난 21일 서울 강서구 LG전자마곡사이언스파크에서 김서익 GS리테일 상무와 정원진 LG전자 상무 등이 참석한 가운데 LG전자와 이러한 내용을 담은 업무협약을...
578,"KAIST, AI 전력망 운영관리 국제대회 1위",2020.07.26.,카이스트(KAIST)는 AI(인공지능) 대학원 김기응 교수 연구팀이 AI 기반 전력망 운영관리 기술을 겨루는 국제경진대회 ‘L2RPN 챌린지(Learning to Run a Power Network Challenge 2020 WCCI)’에서 최종 1위를 차지했다고 26일 밝혔다. 이번 대회는 세계 각국 약 50팀이 지난 5월 20일부터 약 40일간...
579,"LG CNS, AI 영어 교육 서비스 'AI튜터' 100만 사용자에 무상 제공",2020.07.26.,LG CNS가 인공지능(AI) 영어 교육 서비스 'AI튜터'를 100만명 사용자에 무상 제공한다. 영어에 관심 있는 사람이라면 누구나 캐럿글로벌 홈페이지에서 다음달 말까지 신청할 수 있다. AI튜터는 수십만개 영어 문장을 학습한 AI와 함께 언제 어디서나 스마트폰으로 영어 회화 공부가 가능한 비대면 외국어 학습...
580,"두뇌 체조·건강체크…SK텔레콤, AI '누구 오팔'로 시니어 삶의 질 올린다",2020.07.28.,"SK텔레콤 이현아 AI서비스단장은 ""시니어에 최적화된 인공지능 서비스 누구 오팔이 어르신들의 삶의 질 향상에 도움이 되길 기대한다""며 ""앞으로도 SK텔레콤의 AI기술을 통해 사용자의 삶의 질을 높일 수 있는 서비스를 지속적으로 발굴하겠다""고 전했다. [위키리크스한국=]"
581,"경남도, 인공지능 통합돌봄사업 비대면 복지서비스 '활약'",2020.07.28.,코로나 속 우울증 극복 도움…음원듣기 최다·안전조치 효과 경남도가 지난해 11월 비수도권지역에서는 처음으로 인공지능(AI)을 활용한 통합돌봄사업이 신종 코로나바이러스 감염증(코로나19) 사태 속에 비대면 복지서비스로 자리매김하고 있다. 경남도는 지난해 11월 SK텔레콤과 창원시·김해시 등 6개 시·군...
582,"SKT, 시니어 특화 AI 서비스 ‘누구 오팔’ 선보인다",2020.07.28.,SK텔레콤 이현아 AI서비스단장은 “시니어에 최적화된 인공지능 서비스 ‘누구 오팔’이 어르신들의 삶의 질 향상에 도움이 되길 기대한다”며 “앞으로도 SK텔레콤의 AI기술을 통해 사용자의 삶의 질을 높일 수 있는 서비스를 지속적으로 발굴하겠다”고 전했다. 더퍼블릭
583,인공지능으로 안전에 효율까지…KT 스마트빌딩 서비스,2020.07.28.,"Building Energy Management System) ▲ 스마트빌딩 AI 등 3개 상품으로 구성된다. 스마트빌딩 센싱은 보일러, 저수조, 모터 등 빌딩의 중요 설비에서 발생하는... 출시를 앞둔 스마트빌딩 AI는 건물의 기계와 전기, 소방 설비 등에 설치된 센서에서 수집한 정보를 AI가 분석해 설비를 제어하는 서비스로, 건물..."
584,"AI 에너지 스타트업 크로커스에너지, 35억 투자유치",2020.07.30.,인공지능(AI) 기반 에너지 스타트업인 크로커스에너지(대표 임지섭)는 35억원 규모 시리즈A 투자를 유치했다고 28일 밝혔다. 2016년 미국 실리콘밸리에서 창업한 크로커스에너지는 한국과 미국을 무대로 기업의 에너지 효율화와 전기 요금 절감을 이끄는 플랫폼 '아셀로'를 제공하고 있다. 이번 투자에는...
585,"중진공, 비대면 상담 'AI 챗봇' 도입",2020.07.30.,중소벤처기업진흥공단은 효율적인 정책자금 상담 서비스 제공을 통한 고객 접근성 및 만족도 향상을 위해 '비대면 상담 인공지능(AI) 챗봇' 도입을 추진한다고 27일 밝혔다. 이번 AI 챗봇 개발은 지난 5월 착수돼 올 12월에 완료될 예정이다. 중진공은 시범 운영기간을 거쳐 정식 오픈할 계획이다. 챗봇의 주요...
586,"크라우드웍스, ‘딥페이크 방지영상’ ‘랜드마크 이미지 AI 데이터' 구축 맡...",2020.07.30.,크라우드소싱 기반 인공지능(AI) 데이터 수집·가공 플랫폼 기업 크라우드웍스는 과기부가 추진하는 ‘딥페이크 방지영상’과 ‘랜드마크 이미지’의 AI 학습용 데이터 구축 사업을 수주했다고 30일 밝혔다. 이번 사업은 과기부가 AI통합지원 플랫폼인 AI허브를 통해 AI 개발에 필요한 데이터를 누구나...
587,일론 머스크가 만든 '인공지능' 인류 위협할까 [임주형의 테크토크],2020.07.30.,"독일의 인공지능(AI) 전문 작가 블라디미르 알렉시브는 지난 16일(현지시간) 최신 AI 모델 'GPT-3'을 기반으로 제작한 챗봇과 나눈 대화 내용을 공개했다. 이 대화 기록을 보면, 알렉시브가 ""신은 누구인가""라고 묻자 AI는 ""지구를 창조한 지성체""라고 답한다. 또 알렉시브가 ""당신도 신이 창조했나""라며 묻자..."
588,일론 머스크가 만든 '인공지능' 인류 위협할까 [임주형의 테크토크],2020.07.27.,"독일의 인공지능(AI) 전문 작가 블라디미르 알렉시브는 지난 16일(현지시간) 최신 AI 모델 'GPT-3'을 기반으로 제작한 챗봇과 나눈 대화 내용을 공개했다. 이 대화 기록을 보면, 알렉시브가 ""신은 누구인가""라고 묻자 AI는 ""지구를 창조한 지성체""라고 답한다. 또 알렉시브가 ""당신도 신이 창조했나""라며 묻자..."
589,"티맥스에이아이, 지능정보산업협회 가입",2020.07.27.,"회사 측은 협회 가입을 계기로 인공지능(AI) 수요 기업과 협력을 확대하고 AI 정책 사업 참여, AI 인재 양성 등 AI 생태계 조성에 나설 계획이다. AI 기술 저변 확대, 상용화 서비스 발굴을 통해 AI 사업 초석을 마련, 사업 기회 탐색에 나선다. 티맥스는 그동안 AI를 미래 먹거리로 판단하고 사업을 펼쳐 왔다...."
590,"현대해상, 국내 최초 'AI음성봇' 보험계약대출 시행",2020.07.27.,"보험금지급심사, 보험상담, 보험사기 예측 등 보험 서비스이 AI(인공지능) 활용이 커지는 가운데 보험계약대출에도 AI가 도입된다. 현대해상은 AI음성인식과 지능형 대화기술을 접목한 'AI음성봇'을 통해 보험계약대출 서비스와 완전판매모니터링을 시행한다고 27일 밝혔다. 앞으로 현대해상 보험 가입 고객은..."
591,"LG CNS ""라떼는 말이야"" 영어 알려주는 AI 튜터 제공",2020.07.27.,LG CNS가 인공지능(AI) 영어 교육 서비스 ‘AI튜터’를 100만명 사용자 대상으로 무상 제공에 나선다고 28일 밝혔다. AI튜터 무상 이벤트는 캐럿글로벌 홈페이지에서 다음 달 말일까지 신청할 수 있다. 영어 공부에 관심 있는 사람이라면 누구나 신청 가능하다. AI튜터는 수십 만개의 영어 문장을 학습한...
592,"GS건설, 업계 최초 본보기집 내 AI 로봇 안내원 ‘자이봇’ 도입",2020.07.28.,"자율주행 형태의 서비스 안내 로봇, DMC아트포레자이 본보기집 등에 배치 GS건설이 국내 건설업계 최초로 아파트 본보기집에 인공지능(AI) 로봇 안내원인 ‘자이봇’(Xibot·사진)을 도입한다. GS건설은 27일 오는 8월 분양 예정인 DMC아트포레자이·DMC파인시티자이(서울 은평구 수색동), DMC센트럴자이(은평구..."
593,"SK텔레콤, 시니어 고객의 삶의 질 향상 도울 AI 서비스 '누구 오팔' 선보여",2020.07.30.,누구 오팔은 시니어 고객을 위한 다양한 특화 서비스를 묶어 구성한 유료 서비스로 누구 디바이스(누구·누구 캔들·누구 미니·Btv AI셋톱박스 등)를 통해 이용할 수 있다. 이번 서비스는 디지털 소외계층인 시니어 고객이 음성UX로 좀 더 쉽게 인공지능을 사용하고 이를 통해 생활의 질을 향상시키기 위해...
594,"SKT, 치매예방·투약알림·병원일정 등 시니어 특화 AI서비스 출시",2020.07.30.,"이현아 SK텔레콤 AI서비스단장은 ""시니어에 최적화된 인공지능 서비스 '누구 오팔'이 어르신들의 삶의 질 향상에 도움이 되길 기대한다""며 ""앞으로도 SK텔레콤의 AI기술을 통해 사용자의 삶의 질을 높일 수 있는 서비스를 지속적으로 발굴하겠다""고 전했다."
595,"가스공사, 빅데이터·AI 기반 우수 스타트업 찾는다",2020.07.30.,이투데이=세종=노승길 기자 | 제2회 빅데이터·AI 스타트업 경진대회 개최 한국가스공사 본사 전경 (사진제공=한국가스공사) 한국가스공사가 빅데이터와 인공지능(AI) 기반 우수 스타트업을 찾는다. 가스공사는 '제2회 빅데이터·AI 스타트업 경진대회'를 개최한다고 27일 밝혔다. 이번 경진대회는 4차...
596,"KT, 비대면 시대 인터넷 품질 확인 위한 AI 솔루션 도입",2020.07.30.,"KT(www.kt.com)가 인공지능(이하 AI) 기술로 인터넷 서비스 품질 저하의 원인과 장애를 사전에 탐지해내는 ‘닥터코어 IP(Dr. Core IP)’ 솔루션을 개발해 부산·경남과 충청 지역의 KT 기가인터넷 네트워크에 시범적으로 적용했다고 밝혔다. KT는 코로나19 이슈로 재택근무, 화상회의, 온라인수업 등의 비대면..."
597,"포스트 코로나 시대, 'CARROT AI튜터'로 24시간 언택트 영어 회화 학습",2020.07.27.,외부 활동이 자유롭지 못하는 상황 속에 ‘언택트 시대’가 시작되면서 일부 전문적인 분야에만 적용되어 오던 인공지능(AI) 기술이 교육 서비스 분야까지 그 영역을 확장하고 있다. 이에 CARROT AI튜터가 AI 기술과 영어 학습을 접목하여 맞춤형 영어 회화 서비스를 선보이며 주목을 받는다. CARROT...
