,제목,날짜,본문
403,"SKT, 서울시 치매안심센터 ‘AI 돌봄서비스’ 확장",2020.10.27.,"SK텔레콤은 10월 말부터부터 순차적으로 서울시 성북구 치매안심센터, 동대문구 치매안심센터, 동작구 치매안심센터 등에 등록하신 약 400여 명의 어르신을 대상으로 ‘AI 돌봄’ 서비스를 본격 시작한다고 29일 밝혔다. SK텔레콤은 지난 5월부터 서울시 내 26개 치매안심센터에 인공지능 돌봄 서비스를 무상..."
404,"SK텔레콤, 고객상담에 'AI 보이스봇' 도입...24시간 상담 가능",2020.10.27.,"사진=SK텔레콤 제공 SK텔레콤은 29일 ""고객상담서비스에 AI(인공지능) 보이스봇 기능을 도입했다""면서 ""이를 통해 고객 편의성을 확대할 것""이라고 밝혔다. SK텔레콤에 따르면 AI가 고객과 직접 상담하는 보이스봇을 새로 도입했다. 기존의 챗봇 서비스 범위도 확대했다. AI 대화 기술을 고객 안내 및 상담..."
405,"KAIST, 인공지능을 이용해 숨겨진 소재를 탐색하는 기술 개발",2020.10.27.,"KAIST(총장 신성철)는 생명화학공학과 정유성 교수 연구팀이 인공지능(AI) 기술을 이용해 숨겨진 소재 공간을 탐색, 숨겨진 새로운 물질을 예측하는 기술을 개발하는 데 성공했다고 27일 밝혔다. KAIST 정유성 교수 소재 연구의 궁극적인 목표는 원하는 *물성을 갖는 소재를 발견하는 것이다. 그러나..."
406,"KT, AI 챗봇 '케이톡 3.0' 오픈",2020.10.27.,KT 모델이 AI 챗봇 '케이톡 3.0'을 소개하고 있다./ KT KT는 이용자의 편의성 확대를 위해 인공지능(AI) 챗봇 성능을 크게 향상시킨 '케이톡 3.0'을 오픈했다고 26일 밝혔다. KT는 케이톡의 UI·UX를 고도화한 것뿐 아니라 AI 챗봇 전체 시나리오 6750개 중 86%에 해당하는 5878개 시나리오를 전면 수정했다. 특히...
407,삼성전자·CJ 인공인간 프로젝트 '네온'으로 의기투합,2020.10.27.,"CJ그룹 CDO(Chief Digital Officer)를 겸하고 있는 CJ올리브네트웍스 차인혁 대표는 ""인공지능 분야의 혁신적 발전으로 인해 인공인간 분야 역시 빠르게 성장하고 있다""며, ""스타랩스의 AI와 버추얼 영상 기술이 총망라된 네온에 CJ올리브네트웍스가 보유한 AI, 빅데이터 등 IT역량과 CJ의 콘텐츠 제작..."
408,"삼성전자스타랩스-CJ올리브네트웍스, AI 분야 사업협력 위해 뭉친다",2020.10.27.,인공인간은 인공지능(AI) 알고리즘과 컴퓨터 그래픽 기술 등을 통해 실제 사람처럼 상호작용을 할 수 있도록 만들어진 가상 인간이다. 코로나19로 사회적 거리두기와 언택트가 뉴노멀이 되면서 인공인간이 고객 서비스를 담당하거나 온라인 모델로 기용되는 등 비대면 서비스를 위한 대안으로...
409,"삼성전자 인공인간 프로젝트 '네온', 국내 파트너와 사업협력 개시",2020.10.26.,"CJ그룹의 CDO(Chief Digital Officer)를 겸하고 있는 CJ올리브네트웍스 차인혁 대표는 ""인공지능 분야의 혁신적인 발전으로 인해 인공인간 분야 역시 빠르게 성장하고 있다""며, ""스타랩스의 AI와 버추얼 영상 기술이 총망라된 네온에 CJ올리브네트웍스가 보유한 AI, 빅데이터 등 IT역량과 CJ 그룹의 콘텐츠 제작..."
410,"김진국 KIMIA 초대 회장 ""3차 병원 중심 의료 AI 연구 구도 타파""",2020.10.26.,“3차 병원 위주인 국내 의료 인공지능(AI) 환경에서 대국민 진료 50% 이상을 담당하는 1·2차 병의원들이 데이터를 통해 협력해 AI 개발을 가능하게 하는 플랫폼을 확보하는 것이 목적입니다.” 김진국 한국지능의료산업협회(KIMIA) 초대 회장을 맡은 비앤빛 강남밝은세상안과 대표원장은 KIMIA 설립 목적을...
411,"교육부-교육청-교육대학원, 교사 AI 융합교육 역량 높인다",2020.10.26.,"교육부와 시·도교육청, 교육대학원이 현직 교사의 인공지능(AI) 융합교육 역량을 높이기 위해 연합체를 구성하고 재교육에 나선다. 교육부는 28일 오후 4시 서울 중구 롯데호텔에서 이 같은 연합체 구성을 위한 협약식을 개최하고 대담회를 연다. 이번 행사는 지난 9월부터 5년간 1000명 내외의 현직교사를..."
412,"블루바이저, 콘텐츠 관리문제성 콘텐츠 자동 필터링·메타데이터 분류 AI 플랫...",2020.10.26.,"블루바이저(대표 황용국)가 신규 사업인 인공지능(AI) 콘텐츠 관리 플랫폼 하이버프 아이언(HIGHBUFF I·EARN)을 출시했다고 30일 밝혔다. 아이언은 사용자가 사진, 동영상, 오디오 등을 업로드 하면 인공지능이 자동으로 메타 데이터를 분석해 유사한 콘텐츠별로 분류하고 가공하는 협업 툴이다. 콘텐츠를 편집하는..."
413,"서울시-중진공, 'AI 창업 생태계 활성화-기업 성장 지원' 협약",2020.10.29.,서울시와 중소벤처기업진흥공단이 29일 우수 인공지능(AI) 기업 발굴과 정책자금 지원 등을 위해 'AI 창업 생태계 활성화 및 기업 성장 지원을 위한 업무협약'을 체결했다. 이날 오후 서초구 AI 양재 허브에서 열린 업무협약식에는 이영기 서울시 거점성장추진단장과 정진우 중진공 기업지원본부장을 비롯한...
414,"AI신약개발지원센터, '인공지능 기반 신약개발 최신 동향' 컨퍼런스 개최",2020.10.29.,"인공지능(AI)을 활용한 신약개발의 최신 동향을 조망하는 자리가 마련된다. 과학기술정보통신부 보건복지부에서 주최하고 대구경북첨단의료산업진흥재단, 오송첨단의료산업진흥재단, 한국제약바이오협회이 주관하는 이번 컨퍼런스는 오는 11월 6일 오전 10시 ‘AI for Biopharma in New Normal’이라는..."
415,"건국대, 2021학년도 1학기 AI, 빅데이터 등 18개 분야 교수 초빙",2020.10.30.,"공과대학 컴퓨터공학부는 인공지능(AI)과 데이터베이스/데이터마이닝/알고리즘/정보보호(암호학 제외) 분야 신임 교원을 초빙한다. 사회과학대학 행정학과는 재무행정과 환경정책 분야 신임교원을 초빙하며 응용통계학과(응용통계), 글로벌비즈니스학과(중국지역학)도 신임교원을 뽑는다. 경영대학..."
416,"현대엔지니어링, 업계 최초 AI기술 컨퍼런스 개최",2020.10.28.,현대엔지니어링(대표 김창학)은 지난 27일부터 이틀간 국내 건설사 최초로 인공지능(AI) 기술 컨퍼런스를 비대면 방식으로 진행했다. 이 컨퍼런스는 국내·외 임직원과 20여개 협력사가 참여한다. 주관사는 현대엔지니어링이 운영 중인 국내 최대 규모의 플랜트 설계 조직 엔지니어링센터다....
417,삼성전자 인공인간 프로젝트 '네온' 국내 파트너와 사업협력 시동,2020.10.29.,"CJ그룹의 CDO(Chief Digital Officer)를 겸하고 있는 CJ올리브네트웍스 차인혁 대표는 “인공지능 분야의 혁신적인 발전으로 인해 인공인간 분야 역시 빠르게 성장하고 있다”며, “스타랩스의 AI와 버추얼 영상 기술이 총망라된 네온에 CJ올리브네트웍스가 보유한 AI, 빅데이터 등 IT역량과 CJ 그룹의 콘텐츠..."
418,국제인공지능대전에 마련된 화웨이 부스,2020.10.29.,27일 오후 서울 강남구 코엑스에서 열린 '제3회 국제인공지능대전(AI EXPO KOREA 2020)'에 중국 통신장비업체인 화웨이 부스가 마련돼있다. 2020.10.27 hwayoung7@yna.co.kr ▶[팩트체크]상속세를 둘러싼 논란 정리
419,내달 2일부터 어르신들에게 AIㆍIoT 활용해 비대면 건강관리서비스 제공한다,2020.10.29.,"보건복지부는 11월 2일부터 어르신이 보건소를 통해 인공지능(AI)․사물인터넷(IoT) 기술을 활용한 비대면 건강관리서비스를 받을 수 있게 된다고 밝혔다. 그간 스스로 건강관리가 힘든 어르신들을 위해 어르신 가정 등에 보건소에서 직접 방문하여 건강관리서비스를 제공하였으나, 올해 코로나19로 인해 어르신이..."
420,"KT, AI 챗봇 ‘케이톡 3.0’ 오픈…고객 편의 확대",2020.10.29.,앞으로는 업그레이드 된 '케이톡 3.0'을 통해 더욱 많은 고객들이 AI(인공지능) 챗봇을 이용할 것으로 예상된다. KT는 이용 고객의 편의성 확대를 위해 AI 챗봇 성능을 크게 향상시킨 케이톡 3.0을 오픈 했다고 26일 밝혔다. KT는 케이톡의 사용자 환경과 경험을 고도화한 것뿐 아니라 AI 챗봇 전체 시나리오...
421,"KB손해보험, 인공지능 기반 보험사기 탐지시스템 ​​개발",2020.10.27.,KB손해보험이 인공지능(AI) 기반 보험사기 탐지시스템을 개발했다. KB손해보험은 디지털 환경에서 발생하는 보험사기 예방을 위해 인공지능 기반 외부 데이터 분석 플랫폼인 'SMA(Social Media Analytics) 시스템'을 개발했다고 27일 밝혔다.​​ 최근 디지털 플랫폼에서 전혀 인적 관계가 없는 사람들을 공모해...
422,"마인즈랩 유태준 대표 ""AI 분야 넷플릭스 되겠다""",2020.10.27.,유태준 마인즈랩 대표는 인터뷰 일성으로 인공지능(AI) 엔진과 서비스들이 넷플릭스 콘텐츠처럼 이용자들에게 선택받을 만큼 유용하고 다채로워야 하고 이를 위해 최선을 다한는 뜻에서 이같이 말했다. 유 대표는 최근 경기도 분당 마인즈랩 사무실에서 진행한 본지와 인터뷰에서 상장을 비롯한 회사의...
423,"""AI의료, ‘99% 정확도’ 보다 중요한 것이 있다""",2020.10.27.,"뷰노는 의료용 인공지능(AI) 기술을 개발하는 스타트업이다. 2014년 삼성종합기술원 연구원 출신의 이예하, 김현준, 정규환 3인이 의기투합해 창업했다. 환자 엑스레이나 CT나 사진 등을 분석해 질병이 의심되는 부분을 추정, 의사에게 알려주는 방식으로 진단을 돕는 기술을 주로 만든다. 뷰노의 상장 소식에 살짝..."
424,"화웨이 국제인공지능대전 참가…""다양한 AI 플랫폼 공개""",2020.10.26.,"화웨이는 27일부터 사흘간 서울 삼성동 코엑스에서 열리는 제3회 '국제인공지능대전(AI EXPO KOREA 2020)'에 참가해 어센드 컴퓨팅 솔루션, AI(인공지능) 산업 애플리케이션과 소프트웨어, 스토리지 등 AI 기반 솔루션과 제품 등을 전시한다고 밝혔다. 화웨이는 지난해 어센드 910 AI 프로세서와 마인드스포어..."
425,"마인즈랩 유태준 대표 ""AI 분야 넷플릭스 되겠다""",2020.10.28.,유태준 마인즈랩 대표는 인터뷰 일성으로 인공지능(AI) 엔진과 서비스들이 넷플릭스 콘텐츠처럼 이용자들에게 선택받을 만큼 유용하고 다채로워야 하고 이를 위해 최선을 다한는 뜻에서 이같이 말했다. 유 대표는 최근 경기도 분당 마인즈랩 사무실에서 진행한 본지와 인터뷰에서 상장을 비롯한 회사의...
426,"""AI의료, ‘99% 정확도’ 보다 중요한 것이 있다""",2020.10.28.,"뷰노는 의료용 인공지능(AI) 기술을 개발하는 스타트업이다. 2014년 삼성종합기술원 연구원 출신의 이예하, 김현준, 정규환 3인이 의기투합해 창업했다. 환자 엑스레이나 CT나 사진 등을 분석해 질병이 의심되는 부분을 추정, 의사에게 알려주는 방식으로 진단을 돕는 기술을 주로 만든다. 뷰노의 상장 소식에 살짝..."
427,"화웨이 국제인공지능대전 참가…""다양한 AI 플랫폼 공개""",2020.10.29.,"화웨이는 27일부터 사흘간 서울 삼성동 코엑스에서 열리는 제3회 '국제인공지능대전(AI EXPO KOREA 2020)'에 참가해 어센드 컴퓨팅 솔루션, AI(인공지능) 산업 애플리케이션과 소프트웨어, 스토리지 등 AI 기반 솔루션과 제품 등을 전시한다고 밝혔다. 화웨이는 지난해 어센드 910 AI 프로세서와 마인드스포어..."
428,"KB손해보험, AI 기반 보험사기 탐지 시스템 개발",2020.10.29.,"KB손해보험은 디지털 환경에서 발생하는 보험사기 예방을 위해 인공지능(AI) 기반 외부 데이터 분석 플랫폼인 ‘SMA(Social Media Analytics) 시스템’을 개발했다고 27일 밝혔다.SMA시스템은 포털, 블로그, 인스타그램 등 소셜 미디어 등에 존재하는 디지털 데이터와 병원·질병명 등 외부 데이터를 수집하고..."
429,"삼성전자 인공인간 프로젝트 ‘네온’, 국내 파트너와 사업협력 개시",2020.10.29.,지난 1월 열린 세계 최대 가전 전시회인 CES 2020에서 처음 공개된 네온은 실제 사람과 같은 형상과 표정으로 사용자에게 반응하고 기억을 학습해 나가는 인공지능(AI) 가상영상 기술이다. 이 기술을 활용해 네온은 개인화된 뉴스를 전달해주는 AI 앵커나 제품을 추천해주는 쇼핑 호스트가 될 수 있고...
430,삼성전자 인공인간 프로젝트 '네온'·CJ 올리브네트웍스 MOU,2020.10.29.,"이 기술을 활용해 네온은 뉴스를 전달해주는 AI 앵커나 제품을 추천해주는 쇼핑 호스트도 될 수 있으며 매장이나 공항 등에서 직원을 도와 고객 응대를... 차인혁 CJ올리브네트웍스 대표는 ""인공지능 분야의 혁신적인 발전으로 인공인간 분야 역시 빠르게 성장하고 있다""며 ""스타랩스의 네온과..."
431,"'AI 도입' 아시아나항공 차별화 서비스, 직원·고객 모두 만족",2020.10.29.,"여기서 그치지 않고 아시아나항공은 고객 안내 및 예약, 항공기 운항 환경 분석 등 다양한 분야에 인공지능(AI)를 도입해 고객들의 편의를 높이는 동시에 안전운항을 강화하고 있다. 구체적으로 아시아나항공은 2017년 11월 국내항공사 최초로 AI 챗봇 '아론'을 도입했다. 아시아나항공의 AI 챗봇 아론은 ICAO..."
432,"AI 고객센터 성큼…SK텔레콤 ""보이스봇이 고객센터·연체 안내""",2020.10.26.,노경조 기자 felizkj@ajunews.com SK텔레콤이 인공지능(AI) 보이스봇(Voicebot)을 통해 고객센터의 상담서비스 고도화에 나선다. [사진=SK텔레콤] 사람과 인공지능(AI) 로봇이 함께 고객 상담서비스를 제공하는 본격적인 AI 고객센터 시대가 열린다. SK텔레콤은 고객센터 상담서비스에 AI 보이스봇(Voicebot) 기능을...
433,"KT, AI 챗봇 ‘케이톡 3.0’ 8개 채널 통합 플랫폼 구축... 카톡·페북에도 적...",2020.10.26.,88개 채널 통합 플랫폼 구축...고객 이용편의 확대 주력 직관적인 이미지형 답변 제공...‘전문 상담사 수준’으로 성능 향상 오는 30일부터는 카카오톡과 페이스북에도 AI 챗봇 적용 예정 KT(030200)는 고객 상담의 편의를 위해 인공지능(AI) 챗봇의 성능을 강화한 ‘케이톡 3.0’을 제공한다고 26일 밝혔다....
434,'AI가 감정해주는 내 나이는?',2020.10.26.,27일 오후 서울 강남구 코엑스에서 열린 '제3회 국제인공지능대전(AI EXPO KOREA 2020)'에서 참가자들이 전시를 둘러보고 있다. 2020.10.27 hwayoung7@yna.co.kr ▶[팩트체크]상속세를 둘러싼 논란 정리
435,'AI가 감정해주는 내 나이는?',2020.10.30.,27일 오후 서울 강남구 코엑스에서 열린 '제3회 국제인공지능대전(AI EXPO KOREA 2020)'에서 참가자들이 전시를 둘러보고 있다. 2020.10.27 hwayoung7@yna.co.kr ▶[팩트체크]상속세를 둘러싼 논란 정리
436,공공기관 AI 채용은 ‘안알리즘’,2020.10.28.,"인천공항 면접 참고용, 한전KDN 점수 반영 인공지능(AI)은 국외 공공부문에서도 폭넓게 사용된다. 채용은 물론 사회복지급여 지급, 법원 판결의 참고 자료로 쓰이는 재범 위험성 평가 등 많은 영역에서 쓰인다. 한국도 행정처분에 AI를 사용하기 위한 법률적 근거를 만들고 있다. 2020년 7월 정부가 발의한..."
437,"AI·빅데이터 기업 바이브컴퍼니, 코스닥 상장",2020.10.27.,"인공지능(AI)·빅데이터 전문기업 바이브컴퍼니가 28일 코스닥 시장에 상장했다. 바이브컴퍼니는 2000년 다음커뮤니케이션에서 사내 인큐베이팅으로 출발, 인공지능 기반 지능형 서비스를 연구 개발하기 위해 독립한 회사다. 바이브컴퍼니로 사명을 바꾸기 전 사명은 다음소프트였다. 회사는 인공지능..."
438,"KT-한국과학창의재단, AI·SW 교육 확산 및 활성화 위해 MOU 체결",2020.10.27.,또한 KT는 한국과학창의재단의 교원 역량 향상을 위한 프로그램 ‘학교 속에 녹아드는 인공지능 교육연수’에 참여해 AI 코딩교육을 제공할 계획이다. SW교육 페스티벌은 AISW 교육에 대한 이해 증진과 사회 전반에 AISW 교육 활성화 붐 조성을 위해 지난 2015년부터 과학기술정보통신부와 교육부가...
439,"KAIST, 능동적 AI 위한 최적의 대화 타이밍 추론 요인 확인",2020.10.27.,"스마트 스피커 속 인공지능(AI) 비서는 단순한 음악 재생부터 쇼핑과 주문 등 복잡한 업무까지 수행합니다. 하지만 비서라는 이름을 가진 만큼, 시키는 일만 하는 것이 아쉽다고 생각했습니다. 또 이용자 명령없이 반복적ㆍ규칙적 업무를 충분히 자동화할 수 있을 것이라 예상했습니다. 이 같은 스마트 스피커를..."
440,"카이스트, 인공지능 이용해 숨겨진 소재 탐색하는 기술 개발",2020.10.27.,"▲ (왼쪽부터) 정유성 교수, 김성원 박사과정, 노주환 박사과정 (사진=카이스트) 카이스트(KAIST, 총장 신성철)는 생명화학공학과 정유성 교수 연구팀이 인공지능(AI) 기술을 이용해 숨겨진 소재 공간을 탐색, 숨겨진 새로운 물질을 예측하는 기술을 개발하는 데 성공했다고 27일 밝혔다. 소재 연구의..."
441,'기내 위해물품' AI가 찾는다…김포공항 검색대 시범운영,2020.10.26.,국내 14개 공항(인천 제외)을 운영하는 한국공항공사는 지난 23일부터 김포공항 국내선 청사 3층 출발장 보안검색대에 인공지능(AI) 심층학습(Deep learning) 기반의 엑스레이(X-ray) 보안검색 자동판독시스템의 시범운영을 시작했다고 26일 밝혔다. 이번에 도입한 판독시스템은 탑승객의 보안위해물품을...
442,"""응답하라 민주당""...이용섭 시장, 'AI기반 광주형 뉴딜' 지원 요청",2020.10.26.,"이용섭 시장은 30일 오전 시의회 대회의실에서 열린 더불어민주당 '지역상생을 위한 지역균형 뉴딜 현장최고위원회의'에 참석해 인공지능을 기반으로 추진 중인 디지털, 그린, 휴먼 뉴딜 등 광주형 3대 뉴딜 추진 상황을 설명하고 당 차원의 전폭적인 지원을 요청했다. 이날 민주당 현장최고위원는 지역균형..."
443,AI로 고객에 접근하는 포털,2020.10.26.,"네이버·카카오, 인공지능 기술 기반 고객 친화 서비스 마련 네이버·카카오가 인공지능(AI) 기술 기반 △챗봇 △스마트 스피커로 고객 친화 서비스 마련에 나섰다. 26일 네이버클라우드는 서울 강남구 삼성서울병원 비대면 의료 상담 창구 구축을 위해 네이버 클라우드 플랫폼 챗봇을 제공했다. 삼성서울병원의..."
444,"KT, 성능 향상된 AI 챗봇 '케이톡 3.0' 오픈",2020.10.26.,KT는 이용 고객의 편의성 확대를 위해 인공지능(AI) 챗봇 성능을 크게 향상시킨 '케이톡 3.0'을 오픈 했다고 26일 밝혔다. KT는 케이톡의 사용자인터페이스(UI)·사용자경험(UX)을 고도화한 것뿐 아니라 AI 챗봇 전체 시나리오 6750개 중 86%에 해당하는 5878개 시나리오를 전면 수정했다. 특히 고객이 서비스...
445,"KT, 성능 향상된 AI 챗봇 '케이톡 3.0' 오픈",2020.10.26.,KT는 이용 고객의 편의성 확대를 위해 인공지능(AI) 챗봇 성능을 크게 향상시킨 '케이톡 3.0'을 오픈 했다고 26일 밝혔다. KT는 케이톡의 사용자인터페이스(UI)·사용자경험(UX)을 고도화한 것뿐 아니라 AI 챗봇 전체 시나리오 6750개 중 86%에 해당하는 5878개 시나리오를 전면 수정했다. 특히 고객이 서비스...
446,이재용의 '뉴삼성' 반도체·AI 등 신사업 투자 박차,2020.10.26.,"이 부회장은 삼성의 핵심 사업인 반도체를 중심으로 인공지능(AI), 2차 전지, 5G 등 신사업 분야에 대한 투자를 더 확대할 것으로 전망된다. 27일 관련 업계에 따르면 이 부회장은 최근 몇 년 사이에 수백조 원에 달하는 대규모 투자계획을 발표하고 삼성을 신사업 위주로 재편해왔다. 그 신호탄으로 이..."
447,"KB손해보험, 서울대 금융경제연구원과 빅데이터·AI 공동 연구 MOU 체결",2020.10.26.,[사진출처=KB손해보험] KB손해보험은 서울대학교 금융경제 연구원과 빅데이터·인공지능(AI) 기술을 활용한 건강·보험·금융 분야 공동 연구 업무 협약(MOU)을 체결했다고 29일 밝혔다. 서울 강남구 테헤란로에 위치한 KB손해보험 본사 사옥에서 열린 이날 협약식은 양종희 KB손해보험 사장과 김영식 서울대학교...
448,"뷰노, &apos;인터스피치 2020&apos;에 AI 음성인식 연구 두 편 발표",2020.10.29.,"의료 인공지능(AI) 솔루션 개발 기업 주식회사 뷰노(대표 김현준)는 자사의 인공지능 기반 음성인식 관련 연구 논문 2편을 &apos;인터스피치 2020&apos;에서 발표했다고 28일 밝혔다. 국제음성커뮤니케이션협회(ISCA, International Speech Communication Association) 이달 25일~29일 주최하는..."
449,"""범죄없는 도시…AI 기반 스마트 치안으로 만들 것""",2020.10.28.,“우리 경찰서에서 실험 중인 인공지능(AI) 기반 스마트 치안 모델이 완성되면 부천시민뿐만 아니라 전국민들의 치안 만족도가 현저히 높아질 것입니다.” 경기 부천 원미경찰서 홍기현 서장(경찰대 6기·사진)은 28일 이데일리와 인터뷰에서 “국민들의 지지로 경찰이 75년 만에 수사 주체로 인정받았는데...
450,"KB손보, AI로 인스타그램 분석해 보험사기 잡는다",2020.10.28.,KB손해보험은 디지털 환경에서 발생하는 보험사기 예방을 위해 인공지능(AI) 기반으로 외부 데이터를 분석하는 시스템을 개발했다고 27일 밝혔다.? 과거 보험사기는 인적 관계가 있는 사람들이 공모했으나 최근 디지털 플랫폼에서 인적 관계가 없는 사람들이 공모해 벌이는 비중이 증가하고 있다. 보험사기...
451,[AI World 2020] '포스트 코로나' 디지털 헬스케어 정책 미리본다,2020.10.28.,"코로나19 팬데믹으로 원격의료, 기계학습을 통힌 신약발굴, AI를 통한 신약발굴 등 디지털 헬스케어 기술에 대한 관심이 높아진 가운데 윤성로 위원장은 이날 국가 차원의 디지털 헬스케어 정책 방향에 대해 밝힐 예정이댜. #인공지능 #AI #헬스케어 #윤성로 #4차산업혁명위원회 #AI World 2020 #AI 월드 2020"
452,"방산기업, AR·AI 등 핵심기술로 중무장… 영토확장 나선다 [K방산기업 광폭행...",2020.10.27.,"특히 방산기업들은 무인화, 증강현실(AR), 인공지능(AI) 등 4차 산업혁명시대 핵심 기술들을 접목해 단순히 자주국방을 넘어 글로벌 K방산 브랜드화에 나서고 있다. 주요기술의 국산화를 통해 전통적인 부문에서의 강점을 키우는 한편, 신사업까지 영역을 확대하는 등 본격적인 영토 확장을 진행중이다...."
453,"호서대 이태진 교수, ICS 보안위협탐지 AI 대회서 '최우수상'",2020.10.29.,"충남 아산 호서대 이태진 교수가 '산업제어시스템(ICS) 보안위협탐지 인공지능(AI) 경진대회'에서 최우수상을 수상했다. 이 교수팀은 국정원 주최, 국가보안기술연구소가 주관한 이번 대회에서 전국 888개 팀 중 2위를 차지해 최우수상과 500만원의 상금을 받았다고 28일 밝혔다. 산업제어시스템(ICS)은 에너지..."
454,"삼성전자 인공인간 프로젝트 '네온', 국내 파트너와 사업협력 개시",2020.10.29.,"CJ그룹의 CDO(Chief Digital Officer)를 겸하고 있는 CJ올리브네트웍스 차인혁 대표는 ""인공지능 분야의 혁신적인 발전으로 인해 인공인간 분야 역시 빠르게 성장하고 있다""며, ""스타랩스의 AI와 버추얼 영상 기술이 총망라된 네온에 CJ올리브네트웍스가 보유한 AI, 빅데이터 등 IT역량과 CJ 그룹의 콘텐츠 제작..."
455,주택금융공사 “도와줘요 R과장“···AI 활용 ‘똑똑한 업무‘,2020.10.29.,"R로봇과장은 최근 주금공이 도입한 RPA(Robotic Process Automation)에 기반해 업무를 수행하는 가상인력(AI 인공지능)을 부르는 이름이다. RPA란 로봇프로세스자동화를 의미하며, 규칙적이고 반복적인 대량 업무를 프로그램화한 로봇이 사람을 대신하여 자동으로 처리해 주는 스마트워크시스템이다. 주금공은 비대면..."
456,"안랩, ICS 보안 위협 탐지 AI 경진대회 우승팀 배출",2020.10.29.,안랩이 &apos;산업제어시스템(ICS) 보안 위협 탐지 인공지능(AI) 경진대회(HAICon 2020)&apos;에서 우승 및 입상자를 다수 배출했다고 28일 밝혔다. 이번 대회에서 김효석 안랩 대리와 강성민 아이넷캅 스마트플랫폼 보안연구소 주임연구원의 ‘역모를 꿈꾸는 자’ 팀은 최종 우승을 거둬 대상을 수상했다....
457,"삼성전자 인공인간 프로젝트 '네온', 국내 파트너와 사업협력 개시",2020.10.29.,"CJ그룹의 CDO(Chief Digital Officer)를 겸하고 있는 CJ올리브네트웍스 차인혁 대표는 ""인공지능 분야의 혁신적인 발전으로 인해 인공인간 분야 역시 빠르게 성장하고 있다""며, ""스타랩스의 AI와 버추얼 영상 기술이 총망라된 네온에 CJ올리브네트웍스가 보유한 AI, 빅데이터 등 IT역량과 CJ 그룹의 콘텐츠 제작..."
458,AI로 쇠고기 산육량·육량등급 자동 측정한다,2020.10.29.,"소 도체 산육량 자동 예측장치는 소 도체를 90도 자동 회전시켜 2대의 카메라로 찍은 영상을 인공지능(AI) 기반 딥러닝 분석기술을 적용해 예측하는 것이다. 여기에 활용되는 딥러닝 기술은 사물 감지와 분류에 대한 영상분석에 특화된 합성 곱 신경망(CNN) 알고리즘으로, 학습을 통해 소 도체의 척추 윤곽을..."
459,"LG CNS, 올해 청소년 4천명에 AI 온라인 교육 제공",2020.10.28.,"지난해 2천500명보다 60% 늘어…서울 외 지역에도 교육 LG CNS는 소프트웨어(SW) 교육 프로그램 '코딩지니어스'로 올해 청소년 4천명에게 인공지능(AI) 교육을 실시한다고 22일 밝혔다. 지난해에는 2천500명이 코딩지니어스를 수료했는데, 올해는 60%가량 늘어나는 것이다. 올해 들어 최근까지 약 1천명이..."
460,"동의과학대, 산·학·관 협력 AI교육 역량 강화 워크숍",2020.10.28.,"김종현 AI센터장은 ""인공지능은 일상생활 뿐만 아니라 산업과 교육 분야에서도 확산하고 있다. 이는 4차산업 혁명 시대의 핵심 기술""이라며 ""산·학·관이 함께 올바른 AI 직업교육의 방향을 고민하고, AI 교육을 선도할 수 있도록 노력하겠다""고 말했다. 한편 동의과학대는 지난 2018년 부산시가 주관하는..."
461,"뷰노, '인터스피치2020'에서 AI 음성인식 연구 2편 발표",2020.10.28.,"의료 인공지능(AI) 솔루션 개발 기업 뷰노가 자사 AI 기반 음성인식 관련 연구 논문 2편을 '인터스피치 2020'에서 발표했다고 27일 밝혔다. 국제음성통신협회(ISCA)가 주최하는 인터스피치는 음성인식 분야 최고 권위 국제학회로 매년 1800여명의 음성 언어 처리 관련 학계, 업계, 정부 관계자 등이 참석한다...."
462,"현대엔지니어링, 국내 건설사 최초 'AI기술 컨퍼런스' 개최",2020.10.28.,이를 위한 전략으로 빅데이터에 기반한 AI(인공지능) 설계를 구현하기 위한 기술 개발뿐만 아니라 다양한 기술 경쟁력 확보 전략을 펼치고 있다. 이번 AI 기술 컨퍼런스는 기술 경쟁력 강화 전략을 위해 4차 산업혁명 기술을 적극 도입하고 임직원들의 기술 혁신 마인드 제고를 위해 열렸다....
463,"충북교육청, 전국 첫 AI 영재학교 청사진 나왔다",2020.10.28.,이 교수는 이날 발표한 AI영재학교 운영 모델의 성격에 대해 AI영재학교는 인간의 자연지능에 가까운 차세대 인공지능 기술을 개발하고 활용할 수 있는 창의·융합형 AI 인재를 육성해야 한다고 했다. 코딩·프로그래밍 위주의 교육과정을 넘어 뇌인지과학과 컴퓨터과학이 체계적으로 융합된 교육과정에...
464,광주서 내달 4일 대한민국 AI클러스터 온라인 포럼,2020.10.28.,"광주시와 대한민국 AI클러스터 포럼이 주최하고 (재)광주정보문화산업진흥원이 주관하는 이번 포럼은 올해 2회째로 지난해와 달리 코로나19로 온라인 개최된다. '디지털 뉴딜이 만드는 창업혁신도시, 광주의 미래'를 주제로, 국내·외 산·학·연 관계자 등 1000여 명이 참여해 대한민국 인공지능과 지역주력산업의..."
