,제목,날짜,본문
526,"한동대, AI 활용 튜터링 학습시스템 도입",2020.12.28.,"한동대학교는 아시아교육협회와 첨단기술 활용 교육(HTHT, High Touch High Tech)을 위한 컨소시엄을 구성하고 인공지능(AI) 활용 튜터링 학습시스템을 시범적으로 시행하고 있다. 한동대학교 한동교육개발원은 인공지능(AI) 통계학 튜터링을 빅데이터, AI 등 지능 정보기술 기반의 맞춤형 학습시스템(High-Tech)..."
527,SKT·삼성·카카오 ICT동맹 첫 합작품은 ‘팬데믹 극복 AI’,2020.12.28.,"SK텔레콤, 삼성전자, 카카오는 사회 안전에 기여하기 위해 팬데믹시대의 인공지능(AI) 기술 개발에 협력하기로 했다고 22일 밝혔다. 3사는 이번 AI 동맹으로 각 사가 가진 핵심 역량을 모아 ▲미래 AI기술 개발 ▲사회적 난제 해결을 위한 AI 활용 방안 연구 ▲AI기술 저변 확대를 공동 추진할 것이라고..."
528,"`참치왕` 김재철 명예회장, AI인재 육성에 500억 기부",2020.12.22.,"""인공지능 선진국 만들어달라"" 향후 10년간 KAIST 지원 `김재철 AI대학원` 탄생 작년엔 한양대에 AI센터 설립 50년간 동원그룹 이끈 선장 이젠 데이터바다 개척 힘보태 대양(大洋)을 누비던 노(老)선장이 '데이터의 바다'를 항해할 '인공지능(AI) 선장' 육성에 나선다. 김재철 동원그룹 명예회장(85)이 국내 AI..."
529,광주-인공지능·전남-바이오 메카 '승부 건다',2020.12.22.,"광주시는 인공지능 중심의 디지털 뉴딜, 탄소중립 그린뉴딜, 상생과 안전의 휴먼 뉴딜 등 소위 광주형 3대 뉴딜을 속도감 있게 추진해 ‘정의롭고... 2021년 15대 핵심 시책사업으로는 ▲국가 AI융복합단지·AI데이터센터 착공 ▲광주형 AI-그린뉴딜 사업 본격화 ▲광주형 복지혁신 모델 완성 ▲친환경 생태도시..."
530,"경동나비엔, 구매부터 A/S까지 원스톱 '나비엔 AI 서비스' 제공",2020.12.22.,"경동나비엔이 언택트 시대에 발 맞춰 AI(인공지능)를 활용한 구매 상담, 자가 진단 및 A/S 접수 서비스를 시작한다. 경동나비엔은 공식 온라인 쇼핑몰 ‘나비엔하우스’를 통해 보일러 구매 상담부터 제품 문제에 대한 자가 진단, A/S 접수에 이르기까지 원스톱 ‘나비엔 AI 서비스’를 제공한다고 23일 밝혔다...."
531,"마포구, 우울증·치매 노인에 'AI 반려로봇' 400대 보급",2020.12.22.,"서울 마포구(구청장 유동균)는 우울증, 만성질환, 인지장애 등으로 일상생활에 어려움을 겪는 지역 내 400명의 어르신에게 AI(인공지능) 기능이 접목된 반려로봇을 서울시 최초로 보급한다고 24일 밝혔다. 마포구 캐릭터인 마포동이를 형상화 한 봉제인형 타입의 반려로봇은 지난 6월 한국로봇산업진흥원이..."
532,"신한생명, 'AI 홈트레이닝' 헬스케어 플랫폼 하우핏 론칭",2020.12.22.,"고객형태 변화와 마켓 트렌드에 선제적 대응 AI 모션인식…트레이너간 수익공유형 플랫폼 신한생명이 디지털 헬스케어 플랫폼 '하우핏'을 내세워... 신한생명은 인공지능 기술을 갖춘 스타트업인 아이픽셀과 공동 개발투자 계약을 체결해 플랫폼의 기획부터 설계, 개발, 활성화 단계까지 공동사업 방식으로..."
533,SKT·삼성·카카오 ‘AI 동맹’··· 첫 합작품 ‘코로나 극복 AI’ 선보인다,2020.12.22.,"3사는 사회 안전을 위한 AI(인공지능) 기술을 공동 개발하고 내년 상반기 중 ‘팬데믹 극복 AI’ 서비스를 공개할 예정이다. SK텔레콤, 삼성전자, 카카오는 각사 CTO(최고기술경영자) 또는 AI 전문 임원이 참여하는 ‘AI R&D 협의체’를 구성하고 코로나19 조기 극복과 공공 이익을 위한 AI 개발에 협력한다고 22일..."
534,"지란지교데이터, AI 바우처 지원사업 활용해 ‘음란 영상 차단 기술’ 고도화",2020.12.22.,개인정보보호 기업 지란지교데이터는 기존 유해 영상 차단 기술을 개선한 인공지능(AI) 기반 유해 영상 차단 기술 고도화 개발 작업을 마쳤다고 28일 밝혔다. 이는 지난 9월 정보통신산업진흥원(NIPA)이 주관하는 ‘인공지능(AI) 바우처 지원 사업’을 활용한 결과다. AI 바우처 지원 사업을 정부의 디지털 뉴딜...
535,"[오마이 특징주] AI 시스템에 포착된 오늘의 핫한 종목! '네패스, 위지트'",2020.12.28.,오전장 시황과 AI에 포착된 테마와 종목! 인공지능의 종목으로 초보투자자들의 기준을 잡아드립니다! 김다은 머니투데이방송 앵커 (출연) 조인원 이사 / 타라시스템 Q. AI 포착 종목 - 대창 6.52% 부분청산 후 보유 - 현대약품 4.43% 부분청산 후 보유 - 위지윅스튜디오 2.69% 부분청산 후 보유 - 대성파인텍 2.65...
536,"경찰, 빅데이터 플랫폼 구축…인공지능(AI) 범죄 예방 시범운영",2020.12.28.,"김경희 기자 | 경찰청이 인공지능 치안 서비스를 개발했다. 경찰청은 빅데이터와 인공지능 기술을 경찰 업무에 접목하기 위한 ‘경찰청 빅데이터 플랫폼’을 1단계 구축하고, 현장 적용의 첫걸음으로 ‘범죄위험도 예측분석 시스템’ 시범운영을 준비하고 있다. ‘경찰청 빅데이터 플랫폼’은 경찰이 보유하고..."
537,"CJ올리브네트웍스, AI 머신비전 업체 '코그넥스'와 협업",2020.12.21.,"CJ올리브네트웍스는 인공지능(AI) 머신비전 센서와 딥러닝 소프트웨어, 이미지 기반 바코드 리더기 등을 개발하는 글로벌 기업 코그넥스(Cognex)와 업무협약(MOU)을 체결했다고 21일 밝혔다. 코그넥스는 나스닥 상장사다. 1981년 설립 이후 머신비전 기반 제품 200만대 이상을 판매했다. AI 머신비전은 특수 광학..."
538,호남대 ‘AI 융합실증센터’ 출범…AI 거점대학 도약 발판 마련,2020.12.21.,"통한 AI 방역활동을 시연했다. 시연에 참여한 인공지능로봇 전문기업 제타뱅크는 이달 초 호남대와 업무협약(MOU)을 체결하고 인공지능 로봇, 인공지능 헬스케어 분야 교육과정 운영을 위한 협력 체계를 구축했다. 또 AI 로봇 전문가의 학부 교육 투입 및 산학연계 교육, 현장실습과 인턴십 등 다양한 취업..."
539,"최기영 과기정통부 장관 ""AI 반도체, 제2의 D램으로 육성""",2020.12.28.,최기영 과학기술정보통신부 장관이 인공지능(AI) 반도체 분야 산·학·연 전문가들과 그간의 정책 추진 현황을 점검하고 향후 발전방안을 논했다. 22일 최 장관은 간담회를 열고 올해 진행된 AI 반도체 분야 정책의 추진 현황과 오는 2021년 정부 정책 방향을 점검·공유하는 자리를 가졌다. 이날 간담회에는...
540,"한컴-전라북도, AI·드론 활용 화재 감시 시스템 구축",2020.12.28.,"한글과컴퓨터그룹(한컴)이 전라북도에 인공지능(AI)과 드론을 활용한 화재감지 시스템을 구축한다. 한컴은 전라북도 전주시 한옥마을에서 전라북도와 ‘드론 활용 화재 감시 시스템 구축’을 위한 업무협약을 체결했다고 22일 밝혔다. 협약식에는 우준석 한컴라이프케어 대표, 최명진 한컴인스페이스 대표..."
541,"최기영 과기정통부 장관 ""AI 반도체, 제2의 D램으로 육성""",2020.12.22.,최기영 과학기술정보통신부 장관이 인공지능(AI) 반도체 분야 산·학·연 전문가들과 그간의 정책 추진 현황을 점검하고 향후 발전방안을 논했다. 22일 최 장관은 간담회를 열고 올해 진행된 AI 반도체 분야 정책의 추진 현황과 오는 2021년 정부 정책 방향을 점검·공유하는 자리를 가졌다. 이날 간담회에는...
542,"한컴-전라북도, AI·드론 활용 화재 감시 시스템 구축",2020.12.24.,"한글과컴퓨터그룹(한컴)이 전라북도에 인공지능(AI)과 드론을 활용한 화재감지 시스템을 구축한다. 한컴은 전라북도 전주시 한옥마을에서 전라북도와 ‘드론 활용 화재 감시 시스템 구축’을 위한 업무협약을 체결했다고 22일 밝혔다. 협약식에는 우준석 한컴라이프케어 대표, 최명진 한컴인스페이스 대표..."
543,"정부, AI 법·제도 로드맵 마련… ""AI 창작물 지적재산권 논의""",2020.12.24.,뉴데일리 연찬모 기자 = 정부가 인공지능(AI)의 창작물과 제품 개발을 지식재산권으로 인정할지 여부를 논의한다. 과학기술정보통신부는 국무조정실과 함께 24일 국무총리 주재로 열린 국정현안점검조정회의에서 이 같은 내용의 'AI 법·제도·규제 정비 로드맵'을 확정 발표했다고 밝혔다. 정부는 학계·법조계...
544,소변속 단백질 AI로 분석해 전립선암 잡아낸다,2020.12.24.,국내 연구팀이 인공지능(AI)으로 소변 성분을 분석해 20분 만에 전립선암을 진단하는 기술을 개발했다. 이관희 한국과학기술연구원(KIST) 생체재료연구센터 책임연구원과 정인갑 서울아산병원 교수 연구팀은 사람 소변에서 암 지표 단백질 4종을 검출해 95.5% 정확도로 전립선암 진단을 내리는 AI 기술을...
545,"지니뮤직, 제네시스 GV70에 AI 음악 플랫폼 탑재",2020.12.24.,"지니뮤직의 AI(인공지능) 음악 플랫폼 '지니서비스'를 현대자동차 제네시스 G70에서 이용할 수 있게 됐다. 앞으로 G80과 GV80차량에서도 OTA(Over The Air, 무선 업데이트)를 통해 점차 확대 적용될 예정이어서, 지니뮤직의 커넥티드 카 융합 음악서비스사업 확장성이 주목된다. 지니뮤직은 23일 모회사인 KT와..."
546,"규제완화 효과 '톡톡'…주류업계 '에너지바 만들고 AI 자판기 판매까지""",2020.12.24.,또 주류 제조과정에서 남은 부산물을 활용할 수 있도록 했고 인공지능(AI) 사물 인식 기술을 활용한 주류 무인판매기도 허용했다. ◇ 버려지던 부산물이 에너지바로 '환골탈태' 27일 주류업계에 따르면 오비맥주는 최근 '카스'의 부산물(맥주박)로 만든 에너지바 '리너지바(RE:nergy bar)'를 크라우드 펀딩 플랫폼...
547,"양자역학을 돕는 AI, AI를 돕는 양자역학",2020.12.23.,"인공지능(AI)은 인간처럼 기계를 지능적으로 만드는 것을 목표로 한다. 대표적인 AI 기술로 기계가 데이터로부터 배울 수 있다는 생각에 기반을 둔 머신러닝이 있다. 머신러닝은 통계와 확률을 사용한다. 해외매체 비즈니스월드(BW)는 ""그것들의 비교적 공통적인 기반에도 불구하고, 두 분야의 연구는 이제서야..."
548,AI가 군용기 조종...무인화 추세 속 軍 AI 활용 가속화,2020.12.24.,"인공지능, AI가 국방 분야로도 속속 파고들고 있습니다. 미 공군에서는 AI가 부조종사로 군용기 조종에 성공까지 했는데, 우리 군도 무인화 추세에 발맞춰 AI 활용에 속도가 붙었습니다. 보도에 이승윤 기자입니다. [기자] 지난 15일 미 공군이 개발한 인공지능, AI가 부조종사 역할로 첫 조종에 성공한 미..."
549,"정세균 총리 ""사람중심 인공지능 조성...2030년 1회용 플라스틱 없앨 것""",2020.12.28.,정세균 국무총리가 인공지능(AI) 육성을 위한 로드맵을 마련하는데 있어 인간 중심의 환경을 만들 것을 강조했다. 또 오는 2030년에는 모든 1회용 플라스틱이 없어질 수 있도록 하는 탈플라스책 대책을 선언했다. 24일 국무총리비서실에 따르면 정세균 국무총리는 이날 오전 정부서울청사에서 열린 제120회...
550,"호남대, 'AI 융합실증센터' 출범",2020.12.28.,"발대식에서 호남대 소방행정학과(학과장 노선균)와 광주소방청, 인공지능로봇 전문기업인 제타뱅크가 협력해 코로나19 확진자가 발생한 상황을 설정, 예방키트 사용과 로봇 원격조종을 통한 AI 방역활동을 시연했다.인공지능로봇 전문기업 제타뱅크는 이달 초 호남대와 MOU를 체결하고, 인공지능 로봇..."
551,“좋은사람 소개 시켜드려요” 33쌍 이어준 일본 AI 중매쟁이,2020.12.22.,"상황이 얼마나 심각하면 AI, 인공지능까지 중매하겠다고 나섰습니다. 역시 미혼인, 도쿄 김범석 특파원도 직접 체험해봤습니다. [리포트] 결혼 상대를 찾기 위해 상담 센터를 찾은 40대 남성. 100개가 넘는 항목으로 성격 테스트를 마쳤더니 호감을 느낄 만한 여성을 인공지능 시스템이 추천합니다. [AI 중매..."
552,"""사회적 문제 AI로 풀겠다"" 한국판 `ICT어벤저스` 탄생",2020.12.22.,"SKT·삼성·카카오 본격 초협력 첫 프로젝트는 코로나 조기극복 데이터 분석 위험지역·상황 분석 거리두기·우회경로 등 안내 국내외 사업자 참여 확대 검토도 국내 ICT(정보통신기술) '어벤저스'인 SK텔레콤, 삼성전자, 카카오가 코로나19 팬데믹에 맞서 AI(인공지능) 초(超) 협력을 본격화한다. 코로나 신규..."
553,"""KAIST AI대학원 서울로 옮기면 안돼…연구 역량 떨어진다""",2020.12.22.,한국 인공지능(AI) 학계의 대부인 김진형 KAIST 명예교수가 KAIST AI대학원의 서울 이전을 비판했다. 학문 간 교류와 융합이 필요한 AI 연구를 자교 캠퍼스와 멀리 떨어진 서울에서 진행하다는 것이 어불성설이라는 주장이다. 21일 김진형 명예교수는 한국경제신문과의 전화인터뷰에서 “장기적 관점에서 AI...
554,"SKT-삼성-카카오, 'AI R&D 협의체' 출범…전세계 규모 키운다",2020.12.22.,"SK텔레콤과 삼성전자, 카카오가 인공지능(AI) 연구개발(R&D) 협의체를 꾸렸다. 첫 과제로 팬데믹 극복 AI를 내년 초 내놓는다. 향후 글로벌 AI 얼라이언스 수준으로 규모를 확대하겠다는 목표다. SK텔레콤(대표 박정호)과 삼성전자(사장 노태문), 카카오(여민수, 조수용)는 패데믹 시대 AI 기술 개발에 협력하기로..."
555,"인공지능이 발레파킹까지… LGU+, 5G 자율주차 공개 시연",2020.12.22.,"인공지능(AI)이 발레파킹(대리주차)을 해주는 시대가 다가온다. 17일 LG유플러스, 한양대 자동차전자제어연구실(ACELAB, 에이스랩), 자율주행 솔루션사 컨트롤웍스가 세계 최초로 5G 기반 자율주차 기술을 공개 시연했다. 지난해 10월 LG유플러스가 차량 무인 원격호출 기술을 선보인 지 약 1년 만이다. 자율주차는..."
556,[김병필의 인공지능개척시대] 인공지능의 세 가지 유형,2020.12.24.,인공지능(AI) 기술은 정신없이 빠르게 발전하고 있다. 잠시라도 한눈을 팔면 어느샌가 새로운 기술이 등장해 있다. 새로운 기술을 쫓아가는 것만으로도 숨이 가쁠 지경이다. 그럴수록 나무가 아니라 숲을 볼 수 있는 시야가 필요하다. 어떻게 하면 인공지능 기술 분야를 폭넓게 조망해 볼 수 있을까? 한 가지...
557,"신한AI, 설립 1년만에 흑자전환…자문수수료 급증",2020.12.24.,"자문수수료 69억원, 전년대비 877% 증가 신한은행 등 그룹 계열사 AI 자문 성과 신한금융그룹이 설립한 인공지능(AI) 투자자문회사 신한에이아이가 설립 1년만에 흑자전환에 성공했다. 28일 금융투자협회에 따르면 신한에이아이의 올 9월말 기준 영업이익은 2억5516만원으로 흑자전환에 성공했다. 지난해..."
558,"과기정통부, AI 시대 준비하는 법·제도·규제 정비 로드맵 마련",2020.12.24.,"과학기술정보통신부가 인공지능(AI) 시대를 준비하는 법·제도·규제 정비 로드맵을 마련했다. AI 산업의 경쟁력은 높이고 인공지능 활용을 촉진하면서도 그 부작용을 최소화하기 위한 30개 주요 과제를 제시한다. ▲데이터의 개념에 대한 정의, ▲산업적 데이터의 활용을 촉진하는 등 데이터의 거래·유통·활용의..."
559,"CJ올리브네트웍스, 美 코그넥스와 `AI 머신비전` 사업 제휴",2020.12.24.,"CJ올리브네트웍스가 공장 자동화 구축 스마트팩토리 솔루션에 '인공지능(AI) 머신비전' 기술을 더한다. 21일 CJ올리브네트웍스는 AI 머신비전 센서 개발업체 코그넥스(Cognex)와 업무협약을 체결했다고 밝혔다. 코그넥스는 나스닥 상장사로, 1981년 설립 이후 머신비전 기반 제품 200만대 이상을 판매했다. 'AI..."
560,SKT-삼성-카카오 '의기투합'…팬더믹 극복 AI 만든다,2020.12.21.,"한국을 대표하는 ICT 기업인 SKT와 삼성전자, 카카오가 손잡고 코로나19 극복을 위한 AI 기술을 개발에 나선다. SK텔레콤, 삼성전자, 카카오는 각사 CTO(최고기술경영자) 또는 AI 전문 임원이 참여하는 'AI R&D 협의체'를 구성하고 코로나19 조기 극복과 공공 이익을 위한 AI 개발에 협력한다고 22일 밝혔다. 3사..."
561,SKT-삼성전자-카카오 ‘코로나 극복 AI기술’ 손잡았다,2020.12.22.,‘서울 을지로입구역 주변 확진자 발생.’ 신종 코로나바이러스 감염증(코로나19) 공공 재난정보가 뜨자 인공지능(AI)은 당장 빅데이터 분석에 돌입한다. ‘역 주변 유동인구 시간당 약 800명. 이 중 20%가 서울 역삼역 부근으로 이동’ 등의 추가 데이터를 알아낸다. 을지로입구역 주변은 ‘위험도 A지역’...
562,"삼성서울병원, '인공지능 신규 감염병 대응 실증랩' 개소",2020.12.22.,"당면한 감염병 위기에 대응할 솔루션을 제공할 수 있을 것으로 기대한다""고 전했다. 삼성서울병원 정명진 AI연구센터장은 ""인공지능과 의료 빅데이터를 연계한 실증랩을 운영해 얻은 성과를 다른 의료 빅데이터 연구에도 접목하면 대한민국 의료의 신성장 동력을 확보하는 데도 보탬이 될 것""이라고 말했다."
563,"펄핏, AI로 사이즈 맞는 신발 추천…25억 유치",2020.12.22.,"인공지능(AI)으로 사이즈에 맞는 신발을 추천해주는 전자상거래 플랫폼 펄핏이 25억원 규모 시리즈A 투자를 유치했다고 28일 발표했다. 이번 투자에는 스파크랩, 티비티, 캡스톤파트너스, 신한캐피탈, 신용보증기금이 참여했다. 펄핏은 매장을 방문하지 않아도 발에 맞는 신발을 선택할 수 있게 도와주는..."
564,"""임신성 당뇨 예측 AI 개발""",2020.12.23.,임신성 당뇨를 임신 초기에 예측할 수 있는 인공지능(AI: artificial Intelligence)이 개발됐다. 임신 여성의 약 3~9%에서 임신 24~28주에 나타나는 임신성 당뇨는 원래 당뇨병이 없던 여성이 임신 중 당뇨병이 발생하는 것으로 방치하면 임신중독증인 자간전증으로 이어질 수 있다. 이와 함께 산모와...
565,"아이스크림에듀, AI 기반 인터랙티브 평가 시스템 기술 특허 취득",2020.12.23.,"활용한 교육 서비스 관련 특허 3건을 동시 취득하는 등 에듀테크 기업으로서 기술력 개발에 노력을 기울이고 있다. 한편, 아이스크림에듀는 최근 빅데이터와 인공지능 기술을 활용한 세계 최초 스스로 말하는 학습기 아이스크림 홈런 AI튜터 ‘아이뚜루’를 론칭해 비대면 개인 맞춤 학습을 효과적으로 실현했다."
566,"[오늘의 토막뉴스]“비용·기간 줄인다”…제약업계, AI활용 신약 개발 ‘이상...",2020.12.23.,"◆ “비용·기간 줄인다”…제약업계, AI활용 신약 개발 ‘이상무’ 국내 제약업계가 인공지능(AI)을 활용한 신약 개발을 위해 바이오 벤처 등과 협업하는 사례가 늘어나고 있다고. AI를 활용해 신약후보 물질 도출에 드는 시간과 비용을 줄이고, 회사의 파이프라인을 확대하겠다는 움직임으로 분석된다고...."
567,"SKT-삼성전자-카카오, '팬데믹 극복 AI' 공동개발한다",2020.12.28.,또한 팬데믹 극복 AI에 대형 한국어 언어모델을 포함한 범용 인공지능 기술을 적용해 AI가 뉴스를 분석하고 이용자가 원하는 정보를 요약 및 전달하거나 다양한 재난 관련 정보 요청을 정확하게 이해해 적절한 답변을 생성할 수 있도록 진화시키기로 했다.3사는 팬데믹 극복 AI를 별도 서비스로 만들기보다는...
568,"SKT-삼성전자-카카오, '팬데믹 극복 AI' 공동개발한다",2020.12.22.,또한 팬데믹 극복 AI에 대형 한국어 언어모델을 포함한 범용 인공지능 기술을 적용해 AI가 뉴스를 분석하고 이용자가 원하는 정보를 요약 및 전달하거나 다양한 재난 관련 정보 요청을 정확하게 이해해 적절한 답변을 생성할 수 있도록 진화시키기로 했다.3사는 팬데믹 극복 AI를 별도 서비스로 만들기보다는...
569,'제네시스 GV70' 지니뮤직 AI 음악플랫폼 탑재,2020.12.22.,"지니뮤직은 KT, 현대자동차그룹과 기술제휴로 G70에 인공지능(AI) 음악플랫폼 지니서비스가 탑재된다고 23일 발표했다. 이를 통해 이용자들은 스마트 디바이스를 블루투스로 연결하지 않아도 지니뮤직 실시간차트 톱100 등을 들을 수 있다. 또 GV70은 LTE 망이 차량에 직접 연결돼 있어 차량 인포테인먼트..."
570,"한동대 한동교육개발원, AI 활용한 맞춤형 학습시스템 도입",2020.12.22.,한동교육개발원의 인공지능(AI)통계학 튜터링 진행 장면. 사진=한동대 제공 한동대학교(총장 장순흥)가 아시아교육협회와 첨단기술 활용교육(HTHT)을 위한 컨소시엄을 구성하고 인공지능(AI) 활용 튜터링 학습시스템을 시범적으로 시행하고 있다. 28일 한동대에 따르면 이 대학 한동교육개발원은 AI 통계학...
571,"AI가 추천하는 영양제 조합…이마트, 맞춤형 추천 서비스 제공",2020.12.21.,이마트가 인공지능(AI) 알고리즘에 기반을 둔 개인별 맞춤형 건강기능식품 추천 서비스를 시작한다. 이마트는 모노랩스와 함께 AI 기반의 개인 맞춤형 건강기능식품 추천 서비스 ‘아이엠(IAM____)’ 1호점 매장을 오는 24일 이마트 성수점에 연다고 21일 밝혔다. 모노랩스는 AI 알고리즘을 활용해 개인에...
572,SKT·삼성·카카오 ‘AI 동맹’ 첫 작품 “코로나 잡자”,2020.12.21.,SK텔레콤·삼성전자·카카오가 ‘인공지능(AI) 동맹’을 맺고 내년 상반기에 첫 합작품으로 ‘팬데믹(감염병 대유행) 극복 AI’를 내놓는다. 사용자가 위치한 곳 주변의 신종 코로나바이러스 감염증(코로나19) 위험 상황을 분석한 뒤 사용자가 어떻게 행동하면 좋을지 알려주는 AI다. 김윤 SK텔레콤...
573,“AI 산업 촉진·역기능 방지”…로드맵 마련,2020.12.21.,"내년 상반기에 인공지능(AI) 산업의 기반이 되는 데이터의 개념을 명확히 하는 ‘데이터 기본법’이 제정됩니다. 또 정부는 AI 도입에 따른 금융사고, 일자리의 변화, 행정 행위의 오류 방지 등의 문제를 제도 보완해 확산한다는 계획입니다. 입니다.[기자]정부는 산업 진흥·활용 기반을 강화하고 역기능을..."
574,"네이버 클로바, AI로 신한은행 문서 판독…수작업의 4배↑",2020.12.21.,네이버 클로바가 AI(인공지능) 기술 기반의 B2B(기업간 거래) 비즈니스 가속화에 적극적인 행보를 보이고 있다. 네이버는 신한은행과 협력해 AI 광학문자판독 기술 '클로바 OCR' 기반의 문서 판독 자동화 솔루션인 'AI Vision/OCR 플랫폼'을 구축했다고 20일 밝혔다. 앞으로 신한은행 내 외환무역서류 등 각종...
575,"""내 댄스 선생님은 인공지능""...언택트 댄스수업 눈길",2020.12.23.,"주목할 부분은 무용수와 함께 따라붙는 인공지능(AI·Artificial Intelligence) 튜터(tutor·개인 지도 교수)다. AI 튜터는 신체의 각 부분을 인식할 수 있는 AI 기술을 활용해 눈·코·팔·다리 등 인체의 25가지 부위를 자동으로 인식한다. 강의에 접속한 학생이 전문 무용수의 동작을 따라하면, 학생과 무용수의 동작이..."
576,"우리은행, AI 기반 시장예측시스템 구축 추진",2020.12.23.,"우리은행은 인공지능(AI)이 각종 시장 지수와 경제 지표를 통해 미래 시장을 예측하고, 자산배분전략 수립 및 상품을 관리하는 시스템을 구축한다고 18일 밝혔다. 이번에 새롭게 구축되는 시스템은 ▲ 시장 전망분석 ▲ 자산배분 ▲ 포트폴리오 구성 ▲ 상품 평가 및 선정 ▲ 상품 리밸런싱 등 자산관리를 위한..."
577,“2030에게 ‘경제적 자유’를…AI·장기투자에 답 있습니다”,2020.12.24.,2015년 B2B 사업을 시작하고 2018년 6월 인공지능(AI) 투자 애플리케이션(앱)을 출시하며 본격적으로 B2C 시장에 진출한 파운트는 로보어드바이저 시장을 선도해 나가고 있다. 지금까지 프라이빗 뱅킹(PB) 서비스는 ‘고액 자산가’들의 전유물로 여겨졌다. 파운트와 같은 로보어드바이저 기업은 ‘소액 투자자’...
578,“2030에게 ‘경제적 자유’를…AI·장기투자에 답 있습니다”,2020.12.22.,2015년 B2B 사업을 시작하고 2018년 6월 인공지능(AI) 투자 애플리케이션(앱)을 출시하며 본격적으로 B2C 시장에 진출한 파운트는 로보어드바이저 시장을 선도해 나가고 있다. 지금까지 프라이빗 뱅킹(PB) 서비스는 ‘고액 자산가’들의 전유물로 여겨졌다. 파운트와 같은 로보어드바이저 기업은 ‘소액 투자자’...
579,"을지로서 확진자 발생? ""역삼동도 조심"" 삼성·SKT·카카오 AI가 알려준다",2020.12.22.,"삼성·SK텔레콤·카카오, 코로나19 팬데믹 극복 AI 공동 개발 삼성전자, SK텔레콤, 카카오 등 한국을 대표하는 정보통신기술(ICT) 기업들이 사회 안전에 기여하기 위해 인공지능(AI) 초협력으로 뭉쳤다. 삼성전자, SK텔레콤, 카카오는 코로나19 팬데믹 시대의 AI 기술 개발에 협력하기로 했다고 22일 밝혔다. 3사는..."
580,인공지능으로 학습관리를? 새 학년 걱정 없는 AI 맞춤학습 초등인강,2020.12.24.,특히 최근 인공지능(AI)를 이용해 학습생들에게 맞춤학습을 제공하는 초등인강의 경우 홈스쿨링에도 적합해 빠르게 회원 수가 늘고 있다. 그 중 천재교육의 자회사 천재교과서가 만든 스마트 초등인강 ‘밀크티’는 인공지능을 기반으로 학습생의 정확한 실력을 파악하는 AI 맞춤학습 제공한다. 학교와...
581,AI가 범죄 일으키면 누가 책임지나…‘규제정비 로드맵’ 마련,2020.12.24.,"정부가 인공지능(AI)이 범죄를 저지르거나, 인간을 대신해 창작물을 만들고 제품을 개발했을 때 지식재산권을 인정할지 등의 여부를 내년부터 논의하기로 했다. 과학기술정보통신부는 24일 국무조정실과 함께 국무총리 주재로 열린 국정현안점검조정회의에서 이러한 내용의 ‘AI 법·제도·규제 정비 로드맵’..."
582,SKT·카카오·삼성전자 ‘K-인공지능’ 동맹 결성,2020.12.24.,"에스케이텔레콤(SKT)과 카카오, 삼성전자가 함께 코로나19 위험도를 실시간으로 분석해 이동경로까지 예상하는 인공지능(AI)을 개발해 내년 상반기께 내놓기로 했다. 차세대 산업의 핵이 될 인공지능 기술 개발을 놓고 국내외 정보기술(IT) 기업들의 ‘협력과 경쟁’이 활발하게 진행되고 있다. 독자 기술..."
583,"김용현 AI광에너지연구센터장 ""AI활용 에너지 고효율화 연구로 RE100 실현 기...",2020.12.22.,"""인공지능(AI)기반 에너지 시스템을 개발해 에너지 공급자와 소비자 간의 경계를 허물어 그린뉴딜 에너지 자립도시 광주 실현에 기여하겠습니다."" 올 12월 산업통상자원부가 에너지효율향상 및 신재생에너지 산업발전에 기여한 유공자를 대상으로 수여하는 한국에너지대상에 김용현 한국광기술원..."
584,"‘초협력 결실’ SKT-삼성-카카오, ‘팬데믹 극복 AI’ 내놓는다",2020.12.22.,"SK텔레콤, 삼성전자, 카카오 등 한국을 대표하는 ICT기업 3사가 내년 초 '인공지능(AI) 초(超)협력'의 첫 결실을 내놓는다. 연초 박정호 SK텔레콤 대표가 업종 간 장벽을 아우르는 과감한 초협력을 제안한 지 약 1년만의 성과다. 이들 3사는 신종 코로나바이러스감염증(코로나19)이 국가 경제와 사회에 미치고..."
585,"㈜더플랜지, 초등생 영어교육 돕는 웹툰 역할수행 기반 AI 영어회화 앱 ‘오딩...",2020.12.28.,‘메타인지’ 학습법 적용…내년 초 직업체험편도 출시 에듀테크 기업 ㈜더플랜지가 초등학생 영어 교육을 돕는 웹툰 역할수행 기반의 인공지능(AI) 영어회화 앱 ‘오딩가 잉글리시’(사진)를 출시했다. 초등학생 자녀를 둔 부모를 대상으로 한 설문조사에서 응답자의 80%가 영어 말하기를 가장 어렵고 시급한...
586,"""AI는 인간 위해 존재""…정부 'AI 윤리기준' 확정",2020.12.23.,"[4차산업혁명위, 정부 AI윤리기준 심의의결…기술오남용, 데이터 편향성 해소위해 활용키로] 인공지능(AI)이 우리 일상은 물론 산업현장과 의료, 공공, 군사 등 각 분야에 속속 확산되는 가운데 AI 의 윤리적 기준을 만들어야한다는 목소리가 크다. 효율성과 편의성을 우선시하는 쪽으로 AI가 잘못 사용될..."
