,제목,날짜,본문
253,"엠로, AI 기술 특허 4개 취득… ""사업 날개 달았다""",2021.08.30.,정보 제공·아이템 분류 방법 및 장치 등 엠로 송재민 대표.[사진=엠로] 지난 13일 코스닥 시장에 입성한 공급망관리(SCM) 소프트웨어(SW) 솔루션 기업 엠로(대표 송재민)가 AI(인공지능) 기술 관련 특허를 4개나 따내며 또한번 업계의 주목을 받고 있다. 또한 이 AI 기술을 응용한 사업 확장을 이미 진행하고...
254,"SK C&C, 클라우드형 AI·블록체인 플랫폼 소개하는 콘퍼런스 개최",2021.08.30.,"SK C&C는 내달 1일 클라우드형 인공지능(AI)∙데이터∙블록체인 플랫폼, 솔루션, 서비스 모델을 한 데 모은 '클라우드 온 클라우드(Cloud on Cloud) 콘퍼런스'를 온라인 개최한다고 30일 밝혔다. 클라우드 온 클라우드 콘퍼런스는 최신 디지털 기술과 에셋을 활용한 디지털 플랫폼에 관심 있는 사람이면..."
255,"카카오엔터프라이즈, 한국과학창의재단·구름과 AI 교육 협력 MOU",2021.08.30.,"카카오엔터프라이즈(대표 백상엽)가 교원·학생들을 위한 소프트웨어(SW)·인공지능(AI) 교육 프로그램을 지원한다. 30일 카카오엔터프라이즈는 구름(대표 류성태), 한국과학창의재단(이사장 조율래)과 SW·AI 교육 확산 및 활성화 협력을 위한 업무협약을 체결했다고 밝혔다. 카카오엔터프라이즈는 앞서 지난..."
256,"대구광역시, 지자체 최초 스마트 사이니지 기반 지능형 교통상황실 구축",2021.08.30.,"첫째, 첨단 IT 융합형 스마트 사이니지 상황판의 세부 기능은 공공기관 최대 규모(477인치)로 지자체에서 최초로 도입된 스마트 사이니지는 인공지능(AI)·증강현실 등 첨단 IT와 융합이 가능한 LED 디스플레이다. 고해상도(4K, 3840×2160)를 통한 정확하고 선명한 교통상황 파악, 다양한 화면 비율, 자유로운 화면..."
257,"KT, 포원솔루션과 AI 스마트 환기시스템 개발한다",2021.08.30.,KT는 창문형 환기시스템 제작 전문기업 포원솔루션과 업무협약(MOU)을 체결하고 디지털 혁신을 통해 코로나19와 미세먼지로부터 가족들의 건강을 지킬 수 있는 인공지능(AI) 기반 창문형 환기시스템 제작 협력에 나선다고 29일 밝혔다. 양사는 이번 MOU를 체결하며 △실내외 공기 데이터를 비교 분석해...
258,“사이버보안 분야 AI 기술 적용은 아직 걸음마 단계··· 3~5년 뒤엔 필수될...,2021.08.30.,"과학기술정보통신부(이하 과기정통부)와 한국인터넷진흥원(KISA), 한국인공지능협회는 하이퍼스케일(초거대) 인공지능(AI)을 테마로 한 ‘제2회 AI 시큐리티 데이’를 31일 개최했다. 이날 세미나에는 AI를 이용한 사이버보안 전략과 국내 AI 보안 기술과 관련된 전문가들의 토론 등이 마련됐다. 기조연설을..."
259,"KT, AI·SW 교육 플랫폼 'KT AI 코딩블록' 첫 대규모 업데이트",2021.08.31.,KT(대표이사 구현모)가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'의 대규모 개편을 시행한다고 30일 밝혔다. KT AI 코딩블록은 2019년 9월에 출시한 '지니블록'을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과...
260,'모두를 위한 인공지능' SKT AI 콘퍼런스 내달 개최,2021.08.29.,SK텔레콤은 올해 'AI.X 콘퍼런스'를 'AI(인공지능) For Everyone(모두를 위한 AI)'을 주제로 9월 15~16일 개최한다고 27일 밝혔다. 이번 행사에서는 AI 스타트업을 통해 우리나라의 AI 현주소를 점검하고 개인과 기업 누구나 투자 규모에 구애받지 않고 AI 개발에 참여할 수 있도록 기회를 확대하는 방안을...
261,"CJ대한통운, AI·빅데이터 경진대회 연다…입상자에 취업 특전",2021.08.29.,"인공지능(AI), 빅데이터, 소프트웨어 등 관련 분야에 관심과 경험이 있으면 누구나 참여 가능하며 개인 또는 4명 이내 팀 단위로 참가할 수 있다. 주어지는 영역별 과제 5개와 자유 과제 1개 총 6개 중 하나를 선택해 주어진 데이터를 대상으로 수요예측, 알고리즘 분석, 머신러닝, 사물인터넷(IoT) 등의..."
262,방역로봇 '키미'가 포스코에…SKT와 산업현장 AI 적용 맞손,2021.08.29.,[방역로봇 '키미'로 포스코 작업장 안전 확보 포스코 '스마트 세이프티 볼'은 유해 가스 탐지] SK텔레콤이 포스코와 인공지능(AI) 기반 산업안전 및 품질검사 분야 협력을 위해 손잡았다. SK텔레콤은 포스코와 '산업안전 및 품질검사 AI솔루션 기술 협력을 위한 업무협약'을 27일 체결했다고 밝혔다. 양사는...
263,"포스코, 청년 AI·Big Data 아카데미 16기 교육생 모집",2021.08.29.,"포스코는 청년들의 취업 경쟁력 확보를 돕기 위해 지난 2019년부터 매 분기 청년 AI·Big Data 아카데미를 개설, 국내외 기업에서 수요가 증가하고 있는 인공지능(AI)과 빅데이터(Big Data) 전문 교육을 제공하고 있다. 교육은 이론과 실습·실무 프로젝트 수행으로 구성되며, 전문 교수진의 지도 하에 파이썬..."
264,"SKT-포스코, 산업안전·품질검사 AI 개발·사업화 공동추진",2021.08.31.,SK텔레콤은 포스코와 산업안전 및 품질검사 AI(인공지능) 솔루션 기술 협력을 위한 업무협약을 체결했다고 29일 밝혔다. 양사는 올해 초부터 포항과 서울을 오가며 스마트 솔루션 기술 교류를 이어왔다. 먼저 산업안전 분야에서는 자율주행 로봇과 드론을 활용해 작업장 내 방역을 하거나 위험·이상징후를...
265,대전서 메타버스와 AI를 온몸으로 느끼며 체험한다,2021.08.30.,"허태정 대전시장은 ""2019년에 시작해 세 번째를 맞는 'AI 페스티벌'은 명실상부한 인공지능 대표행사다. 'AI와 메타버스의 결합'이라는 주제는 인공지능과 초연결·초실감 신산업 융합을 반영한 것""이라고 강조하며 ""대전시도 함께 발맞춰 대덕특구 기반 AI·메타버스 허브 도시를 만들겠다""고 덧붙였다."
266,"호남대, AI빅데이터학과 신설",2021.08.30.,"사진=호남대 제공 호남대학교(총장 박상철)는 4차 산업혁명 시대의 핵심기술을 이끄는 인공지능(AI) 전문가 양성을 위해 AI빅데이터학과를 신설, 2022학년도 대학입시에서 신입생 25명을 선발한다고 30일 밝혔다. 호남대에 따르면 AI빅데이터학과는 과학기술정보통신부와 광주광역시의 AI융합대학 지원사업의..."
267,"카카오엔터프라이즈-한국과학창의재단-구름, AI교육 업무협약 체결",2021.08.30.,"카카오엔터프라이즈(대표 백상엽)가 교원-학생들을 위한 소프트웨어‧인공지능(AI)교육 프로그램을 지원한다. 카카오엔터프라이즈는 구름(대표 류성태), 한국과학창의재단(이사장 조율래)과 소프트웨어‧AI교육 확산과 활성화 협력을 위한 업무협약을 체결했다고 30일 밝혔다. 카카오엔터프라이즈는 앞서 지난..."
268,"KT, AI·SW 교육 플랫폼 'KT AI 코딩블록' 대규모 개편",2021.08.30.,KT(대표이사 구현모)는 인공지능(AI)과 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'의 대규모 개편을 시행한다고 30일 밝혔다. KT AI 코딩블록은 2019년 9월에 출시한 '지니블록'을 개편해 재출시한 웹페이지 기반 플랫폼으로 기술을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과 같은...
269,부산서 AIㆍ클라우드ㆍICT 박람회 열어,2021.08.30.,"'2021 K-ICT WEEK in BUSAN' 기술 연계ㆍ융합 시너지 효과 기대 부산시는 1일부터 3일간 인공지능(AI), 클라우드(Cloud), 정보통신기술(ICT) 지역 최대 박람회 '2021 K-ICT WEEK in BUSAN'을 개최한다. 부산시와 과학기술정보통신부가 주최하고, 부산정보산업진흥원, 정보통신산업진흥원, 벡스코, 전자신문..."
270,"엘앤케이바이오메드, 척추수술 권위자 엔서니 신과 AI 스마트시스템 개발",2021.08.30.,로봇을 이용한 척추수술에는 인공지능(AI)을 활용한 스마트시스템이 핵심적인 기술이다. 앤서니 신 박사는 이번에 신제품 개발 협력 및 제품의 업그레이드 등 다각적인 업무협력을 위해 방한했으며 그중 에서도 최근 엘앤케이바이오메드와 협력해 개발한 '척추임플란트 로봇수술 프로젝트' 에 대해 공동개발...
271,"부산교육청,‘AI KOREA 2021’행사서 ‘AI교육관’ 운영",2021.08.30.,"부산광역시교육청(교육감 김석준)은 9월 1일부터 3일까지 벡스코 제2전시장에서 열리는 ‘AI KOREA 2021’행사에서 인공지능 교육 수업사례 및 가치확산을 위한 ‘AI교육관’을 운영한다고 31일 밝혔다.이 행사는 부산광역시가 주최하고, 부산정보문화진흥원과 벡스코가 공동 주관하는 것으로‘AI 도시 부산’..."
272,"네이버 커넥트재단, 유아용 AI 놀이학습앱 '쥬니버스쿨' 출시",2021.08.30.,"지식 습득, 정답 찾기에 그쳤다면 쥬니버스쿨은 아이들이 살아가는 주변 세상에 대한 호기심과 사고력을 높이는데 집중한다""고 강조했다. AI타임스 김미정 기자 kimj7521@aitimes.com [관련 기사][특별기고] 인공지능(AI)과 교육 [관련 기사]네이버, 2차 뉴스 알고리즘 검토위원회 발족...네이버뉴스 공정성 제고"
273,KT 교육 플랫폼 AI 코딩블록 선보여,2021.08.30.,30일 어린이 모델들이 KT AI(인공지능) 코딩블록을 홍보하고 있다. KT AI 코딩블록은 2019년 9월에 출시한 ‘지니블록’을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다.
274,"KT, AI·SW 교육 플랫폼 ‘KT AI 코딩블록’ 대규모 개편",2021.08.30.,뷰어스 장원주 기­자 KT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 ‘KT AI 코딩블록의 대규모 개편을 시행한다고 30일 밝혔다.KT AI 코딩블록은 2019년 9월에 출시한 ‘지니블록’을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과...
275,KT 교육 플랫폼 AI 코딩블록 선보여,2021.08.31.,30일 어린이 모델들이 KT AI(인공지능) 코딩블록을 홍보하고 있다. KT AI 코딩블록은 2019년 9월에 출시한 ‘지니블록’을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다.
276,"KT, AI·SW 교육 플랫폼 ‘KT AI 코딩블록’ 대규모 개편",2021.08.31.,뷰어스 장원주 기­자 KT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 ‘KT AI 코딩블록의 대규모 개편을 시행한다고 30일 밝혔다.KT AI 코딩블록은 2019년 9월에 출시한 ‘지니블록’을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과...
277,"KT, AI·SW 교육 플랫폼 'KT AI 코딩블록' 대규모 개편 시행",2021.08.31.,"화이트페이퍼, WHITEPAPERKT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록의 대규모 개편을 실시한다고 30일 밝혔다. (사진=KT) KT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록의 대규모 개편을 시행한다고 30일 밝혔다. KT AI 코딩블록은 2019년 9월에 출시한 '지니블록'을..."
278,"부산시교육청, ‘AI 코리아 2021’ 행사 참가… ‘AI 교육관’ 운영",2021.08.30.,"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 내달 1~3일 벡스코에서 ‘AI 코리아 2021’ 행사가 열리는 가운데 부산시교육청이 운영할 ‘AI 교육관’ 배치도 (그래픽=부산시교육청 제공) 부산시교육청이 내달 1일부터 3일까지 벡스코 제2전시장에서 열리는 ‘AI 코리아 2021’ 행사에 참가해 ‘인공지능(AI) 교육관’을..."
279,AI 관련 전공 4개 신설 ‘눈길’,2021.08.30.,또한 인문·자연·예체능 모든 계열에 인공지능(AI) 관련 전공 4개를 신설했다. 인문계는 경영대학에 AI빅데이터융합경영학과를 신설했다. AI 빅데이터 기술과 경영학의 융합을 통해 새로운 통찰력을 이끌어낼 수 인재를 양성하는 것이 목표다. 미래모빌리티학과는 자동차를 넘어 다양한 차세대 이동수단을...
280,'K-ICT' 한 자리에…부산 벡스코서 AI·클라우드·ICT 박람회 개최,2021.08.30.,"(부산시 제공) 부산시는 9월 1일부터 3일간 인공지능(AI), 클라우드(Cloud), 정보통신기술(ICT) 지역 최대 박람회 '2021 K-ICT 위크(WEEK) in BUSAN'을 개최한다고 밝혔다. 부산시와 과학기술정보통신부가 주최하고, 부산정보산업진흥원, 정보통신산업진흥원, 벡스코, 전자신문, 디지틀조선일보가 공동 주관하는 이번..."
281,"흥국생명, 로민과 AI OCR 업무 협약…보험금 접수 자동화 추진",2021.08.30.,디지털 혁신 가속화 흥국생명은 30일 서울 본사에서 로민과 인공지능(AI) 문서인식(OCR) 사업 추진을 위한 협약식을 체결했다고 31일 밝혔다. 디지털 혁신을 가속화하기 위해서다. 로민은 자체 AI OCR 솔루션을 통해 다양한 금융사와 협업하며 문서 업무 자동화를 이끌고 있는 스타트업이다. 이번 사업 협약은 AI OCR...
282,"한국디자인진흥원, 50여만 장의 그림으로 '인공지능 데이터' 구축",2021.08.30.,"KIDP는 스케치, 일러스트레이션, 픽토그램 등을 통해 원천이미지를 묘사하는 추상 이미지를 통해 다양한 객체를 인식하기 위한 인공지능 학습용 데이터를 구축하고, NIA에서 운영하는 AI 허브를 통해 대중에게 선보일 예정이다. 인공지능 학습용 데이터는 원천 이미지 1천장 이상에 대해 추상 이미지 50만장..."
283,호남대 AI빅데이터학과 신설…신입생 25명 모집,2021.08.30.,4학년은 실무역량 강화를 위해 융합과정과 심화과정 교육이 이뤄지는데 이 모든 과정은 광주시 지역 내 대학에서 학사급 대상의 인공지능 교육에 중점하는 AI+X융합캠퍼스 사업과 연계해 운영할 예정이다. 교과과정의 성공적인 운영과 창의적 융합형 인재를 양성하기 위해 최첨단 교육시설 구축과 훌륭한...
284,메타버스와 AI를 온몸으로… ‘2021 AI 페스티벌’개최,2021.08.30.,"인공지능(AI)을 보고 느끼며, 체험하는 인공지능 지식교류 축제가 4차산업혁명 특별시 대전에서 펼쳐진다. 대전시는 내달 2일부터 4일까지 연구개발특구진흥재단 등 50여 기관·기업과 공동으로 ‘2021 AI 페스티벌’을 개최한다고 30일 밝혔다. 이번 행사는 ‘메타버스와 AI의 결합’을 주제로 온..."
285,"흥국생명, 로민과 AI OCR 업무 협약…보험금 접수 자동화 추진",2021.08.31.,디지털 혁신 가속화 흥국생명은 30일 서울 본사에서 로민과 인공지능(AI) 문서인식(OCR) 사업 추진을 위한 협약식을 체결했다고 31일 밝혔다. 디지털 혁신을 가속화하기 위해서다. 로민은 자체 AI OCR 솔루션을 통해 다양한 금융사와 협업하며 문서 업무 자동화를 이끌고 있는 스타트업이다. 이번 사업 협약은 AI OCR...
286,"한국디자인진흥원, 50여만 장의 그림으로 '인공지능 데이터' 구축",2021.08.31.,"KIDP는 스케치, 일러스트레이션, 픽토그램 등을 통해 원천이미지를 묘사하는 추상 이미지를 통해 다양한 객체를 인식하기 위한 인공지능 학습용 데이터를 구축하고, NIA에서 운영하는 AI 허브를 통해 대중에게 선보일 예정이다. 인공지능 학습용 데이터는 원천 이미지 1천장 이상에 대해 추상 이미지 50만장..."
287,호남대 AI빅데이터학과 신설…신입생 25명 모집,2021.08.30.,4학년은 실무역량 강화를 위해 융합과정과 심화과정 교육이 이뤄지는데 이 모든 과정은 광주시 지역 내 대학에서 학사급 대상의 인공지능 교육에 중점하는 AI+X융합캠퍼스 사업과 연계해 운영할 예정이다. 교과과정의 성공적인 운영과 창의적 융합형 인재를 양성하기 위해 최첨단 교육시설 구축과 훌륭한...
288,"KT, 'KT AI 코딩블록' 대규모 개편 실시",2021.08.30.,사진=KT KT는 인공지능(AI)과 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'을 대규모 개편한다고 30일 밝혔다. KT AI 코딩블록은 지난 2019년 9월에 출시한 지니블록을 개편해서 재출시한 웹페이지 기반 플랫폼이다. 기술들을 쉽게 학습하고 구현할 수 있도록 해 아이들과 같은 프로그래밍 초급자들도 AI를...
289,KT “학교에서 AIㆍSW를 가장 효율적으로 교육할 방안 발굴할 것”,2021.08.30.,[전기신문 강수진 기자]포스트코로나 시대에 AI 교육이 중요해짐에 따라 KT(대표이사 구현모)가 전국의 학교와 강의실 등에서 인공지능(AI)과 소프트웨어(SW)를 가장 효율적으로 교육할 수 있는 방안을 모색한다. 이에 따라 KT는 AI 및 SW 교육 플랫폼인 KT AI 코딩블록’의 대규모 개편을 시행한다고 30일...
290,메타버스와 AI를 온몸으로… ‘2021 AI 페스티벌’개최,2021.08.30.,"인공지능(AI)을 보고 느끼며, 체험하는 인공지능 지식교류 축제가 4차산업혁명 특별시 대전에서 펼쳐진다. 대전시는 내달 2일부터 4일까지 연구개발특구진흥재단 등 50여 기관·기업과 공동으로 ‘2021 AI 페스티벌’을 개최한다고 30일 밝혔다. 이번 행사는 ‘메타버스와 AI의 결합’을 주제로 온..."
291,"KT, AIㆍSW 교육 플랫폼 ‘KT AI 코딩블록’ 대규모 개편",2021.08.30.,"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 사진=KT KT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 ‘KT AI 코딩블록의 대규모 개편을 시행한다고 30일 밝혔다. KT AI 코딩블록은 2019년 9월에 출시한 ‘지니블록’을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록..."
292,AI 산업에서 새로운 투자 기회 잡아라,2021.08.30.,올해 초 한 방송사에서 신년특집 프로그램으로 인공지능(AI)과 인간의 대결을 방영했다. 그중에서도 음성 데이터 학습으로 재현한 가수 고(故) 김광석의 음성은 그를 기억하는 많은 사람들에게 먹먹한 감동을 안겼다. 이는 2016년 알파고와 인간의 바둑 대결 당시 막연한 두려움과 공포감으로 다가왔던...
293,"KT, 기가지니 연동 AI 환기시스템 상품화 추진",2021.08.30.,KT는 창문형 환기시스템 전문기업 포원솔루션과 업무협약(MOU)을 맺고 인공지능(AI) 기반 창문형 환기시스템을 제작한다고 29일 밝혔다. KT는 AI·빅데이터·클라우드 역량을 바탕으로 솔루션을 개발하고 상품화를 추진한다. 자사 인공지능 플랫폼 '기가지니'와 AI 환기 관제 플랫폼을 포원솔루션의...
294,[인공지능대학원 콜로퀴엄] AI 국가경쟁력 확산 위한 최고 전문가 논의의 장 ...,2021.08.30.,"“우리나라의 인공지능(AI) 경쟁력을 배가하기 위해 대학과 대학, 대학과 산업간 개방형 협력 생태계 구축이 시급하다. 집단지성을 바탕으로 사회와 산업 분야(도메인)의 실질적 문제를 해결할 수 있는 방향으로 기술을 발전시켜야 한다.” 과학기술정보통신부와 정보통신기획평가원(IITP)..."
295,"부산교육청, 'AI KOREA 2021'행사서 'AI교육관' 운영",2021.08.31.,"부산광역시교육청(교육감 김석준)은 9월 1일부터 3일까지 벡스코 제2전시장에서 열리는 'AI KOREA 2021'행사에서 인공지능 교육 수업사례 및 가치확산을 위한 'AI교육관'을 운영한다고 31일 밝혔다. 이 행사는 부산광역시가 주최하고, 부산정보문화진흥원과 벡스코가 공동 주관하는 것으로'AI 도시 부산'을 위한..."
296,코딩 못하는 사람도 OK…국내 최초 화학분야 ‘AI’ 첫선,2021.08.31.,한국화학연구원 화학데이터기반연구센터는 사용자의 데이터를 자유롭게 활용해 인공지능(AI)을 연구에 활용할 수 있는 웹기반 인공지능 플랫폼 ‘ChemAI’를 구축했다고 30일 밝혔다. ‘ChemAI’를 활용하면 인공지능에 대한 경험이 전혀 없는 연구자도 자신의 연구데이터를 활용하여 컴퓨터 코딩없이 인공지능...
297,"부산대 동아대 동명대, ‘AI KOREA 2021’ 9/1~3 참가",2021.08.31.,"부산광역시 주최, 부산정보산업진흥원과 벡스코 공동주관 국내 최대 규모 인공지능 행사인 ‘AI KOREA 2021’이 오는 9월 1일(수)부터 3일(금)까지 3일간 벡스코에서 개최된다. AI 기술관, 부산 AI 특별관, AI 교육관, 블록체인 특별관, 스타트업관으로 구성되며, 인공지능 관련 기업과 기관, 대학들이..."
298,"포스코, 청년 AI·Big Data 아카데미 16기 교육생 모집",2021.08.30.,"포스코는 청년들의 취업 경쟁력 확보를 돕기 위해 2019년부터 매 분기 청년 AI · Big Data 아카데미를 개최하고, 국내외 기업에서 수요가 증가하고 있는 인공지능(AI)과 빅데이터(Big Data) 전문 교육을 제공하고 있다. 오는 10월 12일부터 12월..."
299,"국립중앙과학관, 인공지능과 예술 공모전 개최",2021.08.30.,인공지능과 예술 공모전 국립중앙과학관이 AI 창작 분야 저변 확대 및 대중화를 위해 '인공지능과 예술' 공모전을 개최한다. 이번 공모전 주제는 '낯선 아름다움의 발견'으로 인간과 인공지능 알고리즘 간의 창조적 협력 관계를 통해 발견할 수 있는 예술적 놀라움과 가치를 말한다. 공모전은...
300,"광주시, AI기업 실리콘밸리 진출 지원…투자유치 설명회",2021.08.30.,광주시는 31일 광주 김대중컨벤션센터에서 지역 내 인공지능 기업들의 실리콘밸리 진출을 지원하는 미국 실리콘밸리 현지 기업과의 온라인 투자유치 설명회를 개최했다.실리콘밸리 현지와 비대면 온라인 방식으로 개최된 이번 행사는 실리콘밸리 대표 스타트업 투자기관인 플러그앤 플레이의 멘토를 맡은...
301,'모두를 위한 인공지능' SKT AI 콘퍼런스 내달 개최,2021.08.31.,SK텔레콤이 올해 'AI.X 콘퍼런스'를 'AI(인공지능) For Everyone(모두를 위한 AI)'을 주제로 9월 15~16일 개최한다고 27일 밝혔다. 2021.8.27
302,"KT, 웹페이지 기반 AI·SW 교육 플랫폼 '코딩블록' 개편",2021.08.31.,"KT가 인공지능(AI), 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'의 대규모 개편을 단행한다고 31일 밝혔다. KT AI 코딩블록은 지난 2019년 9월 출시한 '지니블록'을 업그레이드해 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과 같은 프로그래밍..."
303,"흥국생명, AI OCR 사업 협약 체결…보험금 접수 자동화 추진",2021.08.31.,흥국생명은 지난 30일 서울 본사에서 로민과 인공지능(AI) 문서인식(OCR) 사업 추진을 위한 협약식을 체결했다고 31일 밝혔다. 로민은 자체 AI OCR 솔루션을 통해 다양한 금융사와 협업하며 문서 업무 자동화를 이끌고 있는 스타트업이다. 이번 사업 협약은 AI OCR 솔루션 도입을 통한 보험금 접수 프로세스 전반의...
304,"KT, 'KT AI 코딩블록' 첫 대형 업데이트··· ""초급 AI 교육의 한계 극복""",2021.08.31.,KT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'의 대규모 개편을 시행한다고 30일 밝혔다. KT AI 코딩블록은 2019년 9월에 출시한 '지니블록'을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과 같은 프로그래밍...
305,"KT, 웹페이지 기반 AI·SW 교육 플랫폼 '코딩블록' 개편",2021.08.31.,"KT가 인공지능(AI), 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'의 대규모 개편을 단행한다고 31일 밝혔다. KT AI 코딩블록은 지난 2019년 9월 출시한 '지니블록'을 업그레이드해 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과 같은 프로그래밍..."
306,"흥국생명, AI OCR 사업 협약 체결…보험금 접수 자동화 추진",2021.08.30.,흥국생명은 지난 30일 서울 본사에서 로민과 인공지능(AI) 문서인식(OCR) 사업 추진을 위한 협약식을 체결했다고 31일 밝혔다. 로민은 자체 AI OCR 솔루션을 통해 다양한 금융사와 협업하며 문서 업무 자동화를 이끌고 있는 스타트업이다. 이번 사업 협약은 AI OCR 솔루션 도입을 통한 보험금 접수 프로세스 전반의...
307,"KT, 'KT AI 코딩블록' 첫 대형 업데이트··· ""초급 AI 교육의 한계 극복""",2021.08.30.,KT가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 'KT AI 코딩블록'의 대규모 개편을 시행한다고 30일 밝혔다. KT AI 코딩블록은 2019년 9월에 출시한 '지니블록'을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록 만들었다. 어린 아이들과 같은 프로그래밍...
308,"SKT·포스코 ""AI 활용 산업안전 제고·품질 경쟁력 UP""",2021.08.30.,SK텔레콤이 포스코와 AI(인공지능) 기반 산업안전 및 품질검사 분야에 협력한다. SK텔레콤은 포스코와 '산업안전 및 품질검사 AI솔루션 기술 협력을 위한 업무협약'을 27일 체결했다고 밝혔다. 두 회사는 올초부터 포항과 서울을 오가며 스마트 솔루션 기술 교류를 통해 대규모 제조시설 내에서 작업자의...
309,"""4차산업혁명 특별시 대전서 AI 보고 느끼며 체험해요""",2021.08.30.,"시, 9월 2~4일 AI 페스티벌… 온·오프라인 동시 진행 전문가 주제 강연 ·메타버스 활용 전시·음악회 등 운영 〔중부매일 모석봉 기자〕메타버스와 인공지능(AI)을 보고 느끼며, 체험하는 인공지능 지식교류 축제가 4차산업혁명 특별시 대전에서 펼쳐진다. 대전시는 오는 9월 2~4일까지..."
310,"KT, 교육 플랫폼 'AI 코딩블록' 대규모 개편",2021.08.29.,AP신문 이주원 기­자 press@apnews.kr KT(030200)가 인공지능(AI) 및 소프트웨어(SW) 교육 플랫폼인 ‘KT AI 코딩블록의 대규모 개편을 시행한다고 30일 밝혔다.KT AI 코딩블록은 2019년 9월에 출시한 ‘지니블록’을 개편해서 재출시한 웹페이지 기반 플랫폼으로 기술들을 쉽게 학습하고 구현할 수 있도록...
311,"카카오엔터프라이즈, 한국과학창의재단-구름과 AI교육 업무협약",2021.08.29.,"카카오엔터프라이즈가 교원-학생들을 위한 SW(소프트웨어)·AI(인공지능)교육 프로그램을 지원한다. 카카오엔터프라이즈는 구름, 한국과학창의재단과 SW·AI교육 확산 및 활성화 협력을 위한 업무협약을 체결했다고 30일 밝혔다. 이번 협약을 바탕으로 구름, 한국창의재단과 협력해 △ 교원, 학생 대상 SW..."
312,"대구시, 지자체 최초 스마트 사이니지 기반 지능형 교통상황실 구축",2021.08.29.,"첨단 IT 융합형 스마트 사이니지 상황판의 세부 기능은 공공기관 최대 규모(477인치)로 지자체에서 최초로 도입된 스마트 사이니지는 인공지능(AI)·증강현실 등 첨단 IT와 융합이 가능한 LED 디스플레이다. 고해상도(4K, 3840×2160)를 통한 정확하고 선명한 교통상황 파악, 다양한 화면 비율, 자유로운 화면 구성을..."
313,제주대 조정원 교수 대표 집필 '인공지능과 미래사회',2021.08.29.,"동신중은 SW(스프트웨어) 선도학교이자 AI(인공지능)교육 시범운영 학교다. 이 교과서는 한국과학창의재단이 전문성 강화를 위해 연구·집필진을 직접 구성, AI)융합 인재 조기 육성을 목적으로 개발됐다. 이 교과서 제작에는 연구·집필 대표 책임자인 조정원 교수를 중심으로 다수의 중고교 현장 교사와 인공지능..."
314,호남대 AI빅데이터학과 신설.. 신입생 25명 모집,2021.08.30.,4학년은 실무역량 강화를 위해 융합과정과 심화과정 교육이 이뤄지는데 이 모든 과정은 광주시 지역 내 대학에서 학사급 대상의 인공지능 교육에 중점하는 AI+X융합캠퍼스 사업과 연계해 운영할 예정이다. 교과과정의 성공적인 운영과 창의적 융합형 인재를 양성하기 위해 최첨단 교육시설 구축과 훌륭한...
