,제목,날짜,본문
192,"삼성전자 ""3년내 의미있는 M&A…AI·5G·전장 등 제한없어""",2021.07.28.,"그러면서 ""M&A를 추진할 때는 회사의 지속성장에 도움이 된다면 사업 영역이나 규모에 제한을 두지 않을 것이고 AI(인공지능), 5G(5세대 이동통신), 전장 등 성장동력으로 판단되는 분야에 대해 적극 검토하고 있다”며 “분야를 특정하긴 어려운 상황”이라고 덧붙였다."
193,"대형화되는 AI 개발 경쟁, 215개 기관 모여 대응한다",2021.07.29.,"아울러 대학 내 타 ㅁ전공 석·박사를 대상으로 인공지능 융합과정을 운영하고, 대학 간 학점교류, 지역 내 기업 재직자 대상 AI융합기술 과정을 운영하는 등 인재양성을 추진한다. 조경식 과기정통부 제2차관은 ""최신의 인공지능 연구는 보다 규모가 커지고 복잡해지고 있어 국내 최고 연구진의 역량을..."
194,"KB국민은행, 제3회 '퓨처 파이낸스 AI 챌린지' 개최",2021.07.29.,KB국민은행(은행장 허인)이 제3회 '퓨처 파이낸스 인공지능(AI) 챌린지'를 개최한다고 28일 밝혔다. 이 대회는 2019년 처음 시작해 AI기술을 적용한 미래금융 아이디어를 확보하고 우수 인재들의 금융 분야 관심을 높이고자 마련됐다. 금융감독원·이화여자대학교·마이크로소프트·업스테이지가...
195,"루닛 ""AI 분석에 CT 검사 30% 감소 가능"" 연구 SCI 발표",2021.07.29.,의료 인공지능(AI) 기업 루닛(대표이사 서범석)이 미국 하버드 의과대학 매사추세츠종합병원과 진행한 공동 연구에서 영상의학과 전문의들이 인공지능을 활용해 보다 효과적인 흉부 엑스레이 분석이 가능하는 결과를 발표했다. 해당 연구 결과는 지난달 유럽 최고의 영상의학 학술지인...
196,"LGU+, AI로 설비 진단 '스마트팩토리 솔루션' 출시",2021.07.28.,사진=LG유플러스 ［월요신문=황성완 기자］LG유플러스는 산업용 인공지능(AI) 전문 업체 '원프레딕트'와 함께 공장 설비의 고장·장애를 미리 진단하고 점검하는 신규 스마트팩토리 솔루션을 출시했다고 29일 밝혔다. 신설된 솔루션은 AI를 통해 각종 설비를 예지하고 보전하는 서비스다. 설비에서 발생하는 진동...
197,"[게시판] 디셈버운용, AI투자 모바일앱 '핀트' 개편",2021.07.28.,"▲ 디셈버앤컴퍼니자산운용은 인공지능(AI) 간편 투자 모바일앱 '핀트'를 전면 개편했다고 28일 밝혔다. 홈 화면을 개인 맞춤형으로 구성하는 등 사용자의 편의성을 높이고 '핀트 머니', BC카드와 제휴한 선불형 체크카드 '핀트 카드' 등 신규 서비스를 제공한다. (서울=연합뉴스)"
198,"대구광역시, ""인공지능 활용 교통신호체계 획기적으로 개편한다!""",2021.07.30.,구성하고 AI기반의 도심교통혁신을 바탕으로 하는 스마트시티 서비스를 기획해 국토교통부 공모사업에 응모했다. 지난 4월 최종 선정돼 국비 15억원을 지원받아 도심의 만성적인 교통혼잡을 개선하고 시민이 체감할 수 있는 새로운 교통서비스 제공을 위해 인공지능 기반의 스마트교통체계를 구축한다는...
199,인공지능(AI) 혁신허브 구축 본격화…산·학·연 연대로 국가 AI역량 제고,2021.07.26.,"세종파이낸스센터 과학기술정보통신부 현판 [사진=과기정통부] 과학기술정보통신부가 인공지능(AI) 혁신 허브 사업을 수행할 기관으로 고려대학교 주관의 'K-Hub 그랜드 컨소시엄'을 최종 선정했다. AI 혁신 허브는 국내 AI 연구 역량을 모으고, 개방형 AI 연구 환경을 조성하하기 위해 추진되는 것이다...."
200,"여름철 아파트 정전, 인공지능으로 막는다",2021.07.26.,한국전력(대표 정승일)은 여름철에 자주 발생하는 고압 아파트 과부하 정전을 예방하기 위해 ‘아파트 고객 전기설비 위험예측 인공지능(AI) 기술’ 개발을 완료하고 26일부터 서비스를 시작했다. 이번에 개발한 인공지능 기술은 아파트의 전력계량 데이터를 인공지능이 학습하고 기상 데이터와 융합분석해...
201,삼성전자 “3년내 의미있는 M&A…AI·5G·전장 등 보고 있다”,2021.07.26.,"삼성전자가 향후 3년 내 의미있는 인수합병을 진행할 것이라고 재차 확인하면서 인공지능(AI)·5G·전장 사업 등 다양한 기업들을 대상으로 인수를 검토중이라고 공개했습니다. 서병훈 IR담당 삼성전자 부사장은 29일 2분기 실적발표 이후 진행한 컨퍼런스콜에서 ""사업이 급변하고 패러다임이 변화하면서 핵심..."
202,"SKT, 창원 국가산단에 5G, AI 기반의 스마트 데모공장 구축",2021.07.26.,"SK텔레콤은 한국전자기술연구원과 손잡고 경남 창원 국가산단에 국내 최고 수준의 5G, 인공지능(AI) 기반의 스마트 데모공장을 구축했다고 28일 밝혔다. 한국전자기술연구원이 운영하는 스마트제조 공정혁신센터 내에 구축된 스마트 데모공장에서 SKT는 5G 통신 인프라 기술을 활용해 로봇, 운송 시스템..."
203,“AI가 쇼핑기획전 연다..네이버 ‘하이퍼클로바’,2021.07.28.,"네이버는 자체 연구개발(R&D)하는 초대규모(Hyperscale) 인공지능(AI) ‘하이퍼클로바(HyperCLOVA)’를 ‘네이버쇼핑’에 적용했다고 28일 밝혔다. 또 쇼핑 기획전 자동생성 AI인 ‘AiMD’에도 하이퍼클로바가 탑재된다. AiMD는 쇼핑 기획자(MD, Merchandiser)처럼 기획전 주제 선정, 제목 작성, 상품 선택까지 기획전..."
204,"루닛, AI '인사이트 CXR' 하버드의대 공동 연구 결과 발표",2021.07.28.,▲ 루닛 인사이트 CXR을 활용해 흉부 엑스레이를 분석하고 있다.의료 인공지능(AI) 기업 루닛(대표이사 서범석)이 미국 하버드 의과대학 매사추세츠 종합병원과 진행한 공동 연구에서 인공지능을 활용하면 더 효과적인 흉부 엑스레이 분석이 가능하는 결과를 발표했다. 해당 연구 결과는 지난달 유럽...
205,“AI산학일체연구센터 설립” 포스코ICT·포스텍 손잡아,2021.07.28.,"포스코ICT는 포스텍과 인공지능(AI) 관련 핵심기술 개발·상용화를 공동으로 추진할 ‘AI산학일체연구센터’를 설립한다고 29일 밝혔다. AI산학일체연구센터는 포스텍 AI대학원·AI 연구원 산하에 설치된다. AI를 적용한 산업 현장의 안전 관리, 물류 관리, 생산 및 품질 관리 분야의 산학 연구 과제를 수행할..."
206,"진주시, 인공지능 연계 노인 돌봄서비스 추진",2021.07.28.,"진주시 관계자는 ""코로나19로 어려움을 겪는 취약계층 어르신들을 위한 다양한 돌봄사업을 추진해 돌봄 사각지대를 최소화하고 안전한 노후생활이 보장되도록 노력하겠다""고 말했다. 경남,진주시,복지,사각지대,해소,노인,맞춤형,돌봄,서비스,정보통신기술,ICT,인공지능,AI,스피커"
207,구글이 인정한 LG CNS AI 기술력…국내기업 유일 머신러닝 전문기업 인증,2021.07.28.,머신러닝 전문기업 인증 획득은 구글 클라우드로부터 인공지능(AI)/머신러닝 분야의 전문 역량을 인정받았다는 의미다. 머신러닝은 사람의 학습 능력과 같은 기능을 컴퓨터에서 실현하는 기술 및 기법을 말한다. LG CNS는 국내 최초 AI/머신러닝 인증과 동시에 구글 클라우드의 사업 파트너로서...
208,"'AI가 설비 고장시기도 알려준다' …LG유플러스, ‘U+스마트팩토리’ 솔루션 ...",2021.07.29.,LG유플러스는 산업용 인공지능(AI) 전문 업체 '원프레딕트'와 공장 설비 고장·장애를 미리 진단하고 점검하는 신규 스마트팩토리 솔루션을 출시했다고 29일 밝혔다. 새로운 솔루션은 AI로 각종 설비를 예지 보전하는 서비스다. 설비에서 발생하는 진동·전류·속도 등 다양한 데이터를 AI 기술로 분석해 상태를...
209,"""국내 1등 의미 없어…글로벌 AI기술 선점할 것""",2021.07.29.,"한국이 인공지능(AI) 분야에서 글로벌 경쟁력을 갖출 기회입니다.” ‘AI 혁신 허브’ 사업의 책임자를 맡은 이성환 고려대 AI학과 교수(사진)는 29일 한국경제신문과의 인터뷰에서 “AI는 국내 1등이 의미가 없으며, 상호 협력 아래 기술을 선점하는 것이 중요하다”고 강조했다. 사업의 주요 목표인 12개의 ‘AI..."
210,흉부X선 인공지능분석으로 CT검사 30% 절약,2021.07.29.,인공지능(AI)을 이용하면 컴퓨터단층촬영(CT) 검사를 30% 줄일 수 있다는 연구결과가 나왔다. 하버드의대 메사추세츠종합병원과 루닛 공동연구팀은 흉부X선 사진분석을 보조하는 AI 소프트웨어(루닛 인사이트 CXR)로 폐암 유발 악성 폐결절 검출 효율을 높일 수 있다고 유럽영상의학회지(European Radiology)...
211,"완도군, 인공지능으로 관광객 숫자 집계",2021.07.29.,"전남 완도군이(군수 신우철)전국 최초로 신지 명사십리 해수욕장 이용 방문객 통계 정확성을 높이기 위해 인공지능(AI) 스마트 무인 계측기 5대를 설치했다고 27일 밝혔다. 스마트 무인 계측기를 설치한 곳은 명사 번영회관 인근, 관리사무소 앞, 이벤트 광장 인근, 신지 울몰 선착장, 소라횟집 인근 등이다...."
212,"포스코ICT, 포스텍과 인공지능 연구센터 개설",2021.07.29.,"포스코그룹의 정보기술(IT) 서비스 업체 포스코ICT와 포스텍(포항공대)이 인공지능(AI) 핵심 기술 개발을 위해 힘을 모은다. 양측은 29일 ‘AI 산학일체연구센터’를 새로 개설하기로 업무협약( MOU)을 맺었다. AI를 이용해 산업현장 안전관리, 물류관리, 생산 및 품질관리 기술 등을 개발하고 상용화할..."
213,"美·中 AI 패권전쟁 격화…""산·학·연, 뭉쳐야 산다""",2021.07.29.,국내 대표 기업과 대학들이 ‘K인공지능(AI) 연합군’을 꾸린 것은 각개격파로는 심화하는 AI 패권 전쟁에서 이기기 어렵다는 판단에 따른 것이다. 특히 초강대국 미국과 중국의 공세가 매섭다. 미국과 중국 거대 기업들은 막대한 자본력을 바탕으로 대규모 컴퓨팅 인프라를 구축한 뒤 ‘하이퍼스케일...
214,"교원그룹, AI법무솔루션 도입",2021.07.29.,교원그룹은 사내 법무검토에 인공지능(AI)를 활용한 검토시스템인 ‘AI 법무솔루션’을 도입해 본격 가동한다. AI 법무솔루션은 데이터를 스스로 학습하는 머신러닝 기술을 적용하여 AI기술로 계약서 등 법무 문서를 검토하는 스마트워크 시스템이다. 불공정한 계약내용 부분을 자동으로 검출하고 법무 검토를...
215,"통관서류도 AI가 읽어준다...한컴, 관세청 빅데이터 사업 참여",2021.07.29.,"한컴은 인공지능(AI) 기술 가반 광학문자인식 솔루션을 공급한다. 관세청은 스마트 관세행정을 구현하기 위해 지난해부터 해당 사업을 추진 중이다. 한컴은 KCNET과 컨소시엄을 구성해 사업에 참여한다. 관세청은 이번 사업을 통해 효율적인 행정을 구현하는 한편, 빅데이터 기반 행정혁신을 추진한다. 한컴은..."
216,"KB증권, 사내 챗봇에 AI기술 적용…업무 효율성↑",2021.07.29.,KB증권은 사내업무응대 인공지능(AI) 챗봇 '톡깨비(Talk KB)'에 다양한 디지털 기술들을 접목해 업무 효율성을 높이고 있다고 26일 밝혔다. KB증권은 톡깨비에 AI를 활용해 자연어 처리로 사용자의 질의를 파악하고 답변을 제공하는 심층질의응답(DeepQA)과 컴퓨터가 주어진 문서를 빠르게 이해해 사용자 질문에...
217,"아이도트, AI융합 의료영상 판독시스템 사업자로 선정",2021.07.29.,"아이도트는 지난 28일 열린 '인공지능 융합 AI+X 프로젝트 의료데이터 활용 실증랩 개소식'에서 자체 개발한 인공지능 기반 경동맥초음파 뇌졸중 사전 진단시스템인 ‘소노 닷 에이아이’를 직접 시연하기도 했다. 행사엔 김부겸 국무총리를 비롯해 과학기술정보통신부, 보건복지부, 식품의약품안전처..."
218,"KB국민은행, 제3회 '퓨처 파이낸스 AI 챌린지' 개최",2021.07.28.,KB국민은행(은행장 허인)은 대학(원)생 및 취업준비생 대상 인공지능(AI) 경진대회인 제3회 '퓨처 파이낸스 AI 챌린지(Future Finance A.I. Challenge)를 개최한다고 28일 밝혔다. 2019년에 시작된 이번 대회는 AI 기술을 적용한 미래금융 아이디어를 확보하고 우수인재들의 금융 분야 관심을 높이고자 마련됐다....
219,한림대 춘천성심병원 만성간질환 진단‧예측 인공지능 솔루션 개발 나서,2021.07.28.,한림대 춘천성심병원은 간단한 분변검사로 만성간질환 진단과 발병 여부를 예측해주는 마이크로바이옴 기반 인공지능(AI) 솔루션 개발에 나선다고 27일 밝혔다. 올해 12월부터 오는 2025년 11월까지 4년간 진행되는 이번 사업의 핵심 역할은 방대한 임상‧유전정보 데이터베이스 구축 경험과 검증 역량을 지닌...
220,"길고 복잡한 상품명, 초거대AI로 단순명료하게",2021.07.28.,"네이버는 최근 네이버 모바일앱 ‘쇼핑'판에 초거대 인공지능(AI) 하이퍼클로바를 적용했다고 28일 밝혔다. 상품 코드나 상세 스펙, 이벤트 내용 등 정보가 포함돼 복잡하고 긴 상품명이 쇼핑판에 노출되는 경우, 이를 직관적이고 쉬운 상품명으로 자동 교정하는 것이다. 예를 들어 ‘0000(브랜드명) 남성 21SS..."
221,"한국기원, 인공지능 이용해 대국한 프로기사 자격정지 1년 징계 처분",2021.07.28.,"도은교 초단은 지난 6월 8일 중국 인터넷바둑전문 사이트인 예후(野狐)바둑에서 중국의 덩웨이(鄧威) 초단과 온라인 친선대국 당시 인공지능(AI) 프로그램을 사용했고, 이 사실이 예후바둑 홈페이지에 공개되면서 국내 온라인 바둑 커뮤니티에도 부정 의혹 논란이 불거졌다. 사진은 30일, 사진은 징계위원회..."
222,네이버 AI가 복잡한 쇼핑 리뷰 한 줄로... “초거대 AI 하이퍼클로바 적용 박...,2021.07.28.,정명섭 기자 jms9@ajunews.com 네이버는 30일 초대규모 인공지능(AI) ‘하이퍼클로바’가 리뷰를 요약해주는 ‘Ai리뷰 요약’ 기능을 선보인다고 밝혔다. Ai리뷰 요약은 리뷰에 언급된 주요 키워드를 분석해 테마(속성)별로 분류 후 지나치게 짧거나 무의미한 단어 반복 등 기준에 맞지 않는 문장들을 필터링한다....
223,"오픈엣지, 현대차도 반한 AI 반도체 '꿈나무'",2021.07.28.,자율주행 자동차를 제조하기 위해서 차량용 인공지능(AI) 반도체는 필수다. 차량에 부착된 카메라를 통해 도로 위 돌발상황을 인식하고 중앙 서버로 데이터를 보내 AI로 상황을 판단한 뒤 자동차의 운전 방향을 바꾸면 너무 늦기 때문에 자동차 스스로 순간적인 모든 판단을 마쳐야 한다. 이처럼 자동차를...
224,"[단독]AI 로봇, 시간당 택배 물품 1000개 분류 ‘척척’",2021.07.29.,"국내 물류업계 처음으로 도입된 인공지능(AI) 기반 ‘DHL 소화물 분류 로봇(이하 DHL 로봇)’이었다. 센서가 택배 바코드에 적힌 운송 정보를 읽어 DHL 로봇에 전달하면, DHL 로봇은 배송지 별로 택배 물품을 분류한다. 10초에 약 3~4개 분류가 가능하다. 1시간당 1000개 이상 분류가 되는 셈이다. 이날 오후 센터로..."
225,"AI 전문 인프라 활용··· 포스코ICT-포스텍, 'AI산학일체연구센터' 설립",2021.07.28.,"양사는 지난 28일 이러한 내용의 업무협약을 체결하고 포스텍 인공지능대학원·인공지능연구원에 AI산학일체연구센터를 설립하기로 했다. 이 센터를 통해 AI를 적용한 산업현장의 안전관리, 물류관리, 생산 및 품질관리 분야의 산학 연구과제를 공동으로 수행하면서 기술 개발과 상용화를 추진하게 된다...."
226,"영화 '미나리' 할머니-손자, KT AI 보이스봇 광고로 만난다",2021.07.29.,"KT는 인공지능(AI)·빅데이터·클라우드 기술과 서비스를 주제로 한 새 광고 ‘AI보이스봇’ 편을 공개했다고 29일 전했다. 영화 ‘미나리’에 출연한 배우 윤여정이 앞선 ‘AI로봇편’, ‘클라우드편’에 이어 이번에도 참여했고, 같은 영화에서 윤여정 손자 역할을 맡은 배우 앨런 킴도 출연했다. 광고는 서울..."
227,AI 무인체계 도입… 조직 단계적으로 개편,2021.07.29.,"군 당국이 인공지능(AI) 기반 무인전투체계 전력을 조기에 확보하고 국방 조직도 단계적으로 개편하기로 했다. 국방부는 28일 서욱 장관 주관으로 '미래국방혁신 주요지휘관회의'를 화상으로 개최했다고 밝혔다. 회의에는 원인철 합참의장, 남영신 육군·부석종 해군·박인호 공군참모총장, 김태성 해병대사령관..."
228,"“AI가 계약서 검토한다”…교원그룹, AI법무솔루션 도입",2021.07.29.,뷰어스 박진희 기­자 jini@viewers.co.kr 교원그룹(회장 장평순)의 디지털 전환 성과가 빠른 속도로 가시화되고 있다.교원그룹은 사내 법무검토에 인공지능(AI)를 활용한 검토시스템인 ‘AI 법무솔루션’을 도입해 본격 가동한다. AI 법무솔루션은 데이터를 스스로 학습하는 머신러닝 기술을 적용하여 AI기술로...
229,"산업연합포럼 ""AI·로봇으로 일자리 급변…노동법은 과거 머물러""",2021.07.29.,인공지능(AI)과 로봇에 대한 산업계의 의존이 증가하면서 기존 일자리 감소가 가속화하는 반면 신사업 일자리가 팽창하고 있지만 국내 노동관계법은 과거에 머물러 있다는 지적이 나왔다. 정만기 한국산업연합포럼(KIAF) 회장은 KIAF와 자동차산업연합회(KAIA) 주최로 28일 열린 '4차 산업혁명 대응 노사관계 발전...
230,"한국전력-LG전자, 전력데이터 및 인공지능(AI) 기반 고객체감형 홈 에너지 서...",2021.07.29.,"한국전력은 LG전자와 29일, 화상회의를 열고 '전력데이터 및 인공지능(AI) 기반 고객체감형 홈 에너지 서비스 개발을 위한 업무협약'을 맺었다. 협약식에는 한국전력 김태용 디지털변환처장, LG전자 CTO부문 선행R&BD센터장 이상용 전무 등이 참석했다. 협약에 따라 양사는 고객이 효율적으로 에너지를..."
231,"충북대, AI 활용 초기진료 솔루션 모델 개발 ‘앞장’",2021.07.29.,뉴데일리 김동식 기자 = 충북대학교는 과학기술정보통신부가 주관하고 한국지능정보사회진흥원(NIA)에서 주관한 ‘인공지능(AI) 학습용 데이터 구축사업’에 산학협력단이 수행기관으로 선정됐다고 29일 밝혔다. 충북대는 의료 음성 데이터 분야에 선정돼 18억 원의 사업비를 지원받으며 총괄기관인 충북대...
232,"자비스, 엑스레이에 AI 결합한다",2021.07.28.,인공지능(AI)을 엑스레이 검사장비에 투입하면서 경쟁력을 향상시켰다. 비파괴검사(NDT) 제품의 핵심 요소는 우수한 화질과 속도다. 검사 대상을 오랜 시간 촬영하면 좋은 화질을 만들 수 있지만 그만큼 회전율이 떨어지기 때문에 산업용으로는 적합하지 않다. 자비스는 인라인 반도체 검사에 적용되기 위한...
233,"KB국민은행, AI와 결합한 미래금융 아이디어 모은다",2021.07.28.,"출처=KB국민은행 KB국민은행은 대학(원)생 및 취업준비생 대상 인공지능(AI) 경진대회인 제3회 '퓨처 파이낸스 AI 챌린지'를 개최한다고 28일 밝혔다. 2019년에 시작된 이번 대회는 AI기술을 적용한 미래금융 아이디어를 확보하고 우수인재들의 금융 분야 관심을 높이고자 마련됐으며, 금융감독원..."
234,"충북대, 인공지능으로 초기진료 솔루션 모델 개발 앞장",2021.07.29.,충북대학교(총장 김수갑) 산학협력단에 따르면 과학기술정보통신부가 주관하고 한국지능정보사회진흥원(NIA)에서 주관한 '인공지능(AI) 학습용 데이터 구축 사업'에 수행기관으로 선정됐다고 밝혔다. 충북대학교는 의료 음성 데이터 분야에 선정돼 18억 원의 사업비를 지원받으며 총괄기관인 충북대...
235,"생기원, AI로 제조설비 고장 징후 미리 찾는다",2021.07.30.,생기원 윤종필 박사가 딥러닝 모델과 주파수 변화를 통해 설비의 고장 유무를 진단하고 있다 [사진=생기원] 인공지능(AI)을 활용해 제조설비의 고장을 일으킬 수 있는 이상징후를 사전에 찾아내 해결할 수 있는 기술이 개발됐다. 한국생산기술연구원은 포스텍과 함께 제조설비의 고장 징후를 AI 딥러닝 기술로...
236,AI가 바꿔놓은 재택 근무의 세계,2021.07.26.,"일본 업체들은 인공지능(AI)에서 난관의 해결책을 찾았습니다. 잔업 예측부터 심리 상담까지 분야도 폭넓습니다. AI가 주도하는 일본 재택근무의 ‘혁신’을 소개합니다. 과로엔 ‘컴퓨터 종료’…근태관리 앞장서는 AI 28일 니혼게이자이에 따르면, 일본의 파나소닉은 이달 자사 업무 플랫폼 ‘워크..."
237,"한국전력, 여름철 아파트 정전 인공지능 기술로 방지",2021.07.26.,아파트 전기설비 과부하 AI 예측기능…26일부터 서비스 제공 한국전력이 여름철에 빈번하게 발생하는 고압 아파트 과부하 정전을 예방하기 위해 ‘아파트 고객 전기설비 위험예측 인공지능(AI) 기술’ 개발을 완료하고 26일부터 서비스를 제공한다고 밝혔다. 이번에 개발한 ‘아파트 고객 전기설비 위험예측...
238,"국민은행, 제3회 인공지능 경진대회 개최",2021.07.26.,KB국민은행은 대학(원)생 및 취업준비생 대상 인공지능 경진대회인 제3회 ‘퓨처 파이낸스 AI(인공지능) 챌린지'Future Finance A.I. Challenge’를 개최한다고 28일 밝혔다. 2019년에 시작된 이번 대회는 AI기술을 적용한 미래금융 아이디어를 확보하고 우수인재들의 금융 분야 관심을 높이고자 마련됐다....
239,"구글클라우드 ""한국 제조업체 39%만 AI 활용”",2021.07.26.,"한국 제조업계가 주요 국가 중 인공지능(AI) 기술을 가장 적게 사용중이라는 조사결과가 나왔다. 구글 클라우드가 최근 발표한 ‘제조업의 인공지능 도입 가속화’ 보고서에 따르면 한국 제조업체는 AI 사용 현황에서 설문 대상 7개 국가 중 가장 낮은 응답률(39%)을 보였다. 반면, AI 사용이 늘고 있다고..."
240,"SK텔레콤·한국전자기술연구원, 5G·AI 스마트 데모공장 창원에 구축",2021.07.28.,"SK텔레콤(이하 SKT)은 한국전자기술연구원과 손잡고 경남 창원 국가산단에 국내 최고 수준의 5세대이동통신(5G), 인공지능(AI) 기반의 스마트 데모공장을 구축했다고 28일 밝혔다. 한국전자기술연구원이 운영하는 스마트제조 공정혁신센터 내에 구축된 스마트 데모공장에서 SKT는 5G 통신 인프라 기술을..."
241,"`CJ SW창의캠프` 메타버스로 소통하고, AI 챗봇도 직접 만들어",2021.07.28.,"(사진=CJ올리브네트웍스 제공)[이데일리 이후섭 기자] CJ올리브네트웍스는 사회공헌 프로그램 `CJ SW창의캠프`가 제주도 지역 중학생 100여명을 대상으로 총 15주간의 비대면 인공지능(AI)·소프트웨어(SW) 교육을 성공적으로 마쳤다고 28일 밝혔다. CJ올리브네트웍스는 지난 3월부터 제주중학교, 애월중학교..."
242,"KB증권, AI 품은 사내 챗봇으로 업무 효율성 개선",2021.07.28.,"KB증권은 톡깨비(AI TalkKB)에 인공지능(AI)을 활용해 자연어 처리로 사용자의 질의를 파악 하고 답변을 제공하는 DeepQA(심층질의응답)와 컴퓨터가 주어진 문서를 빠르게 이해해 사용자 질문에 대한 최적화된 답을 찾아내는 MRC(기계독해, Machine Reading Comprehension) 기술을 적용했다. 기존 톡깨비(AI TalkKB)가..."
243,충북개발공사 '지능형 IoT 적용 확산 공모사업' 최종 선정,2021.07.28.,"충북개발공사는 IoT 기술력을 가진 3개 중소기업과 컨소시엄을 구성해 IoT, AI(인공지능), 빅데이터 솔루션, 디지털 트윈 등 ICT를 융합해 '스마트 시설물 운영 관리 사업'으로 자유분야 공모에 참여해 10대 1의 경쟁률을 뚫고 선정됐다. 사업비 22억5000만원(정부출연금 18억원, 민간부담금 4억5000만원)을..."
244,충북개발공사 '지능형 IoT 적용 확산 공모사업' 최종 선정,2021.07.29.,"충북개발공사는 IoT 기술력을 가진 3개 중소기업과 컨소시엄을 구성해 IoT, AI(인공지능), 빅데이터 솔루션, 디지털 트윈 등 ICT를 융합해 '스마트 시설물 운영 관리 사업'으로 자유분야 공모에 참여해 10대 1의 경쟁률을 뚫고 선정됐다. 사업비 22억5000만원(정부출연금 18억원, 민간부담금 4억5000만원)을..."
245,"""AI 분석으로 불필요한 흉부 CT 검사 30% 줄여""",2021.07.29.,의료 인공지능(AI)기업 루닛(대표이사 서범석)이 미국 하버드의대 부속병원 매사추세츠종합병원(MGH)과 진행한 두 번째 공동연구 결과 영상의학2과 전문의들이 AI를 활용하면 보다 효과적인 흉부 X-ray 분석이 가능한 것으로 나타났다. 29일 루닛에 따르면 이번 연구는 폐 질환 진단보조 소프트웨어 '루닛...
246,"영덕군, 경북 최초 AI 반려로봇 돌봄서비스 추진",2021.07.29.,"영덕군이 KT 대구경북광역본부와 함께 AI(인공지능)를 활용한 '고령층 돌봄서비스'를 추진한다. 29일 KT 대경본부에 따르면, 고령층 돌봄서비스에는 AI 반려 로봇과 스피커 등 최신 ICT(정보통신기술)이 활용된다. 65세 이상 홀몸노인 100명에게 KT가 개발한 AI 반려 로봇이 보급되는데, 이 로봇은 노인과 능동적인..."
247,"광주 AI선도도시 '먹구름'…""정착되기도전 전국화"" 정부 힘빼기",2021.07.29.,광주시가 민선 7기 들어 선점한 AI(인공지능) 선도도시 건설에 먹구름이 드리우고 있다. 아직 걸음마 단계인 광주시의 AI도시 구상이 구체화되기도 전에 정부가 지역 거점화를 통한 전국화로 방향 설정을 하고 있기 때문이다. 28일 광주시에 따르면 민선 7기 이용섭 시장 취임 이후 4차 산업혁명시대를 선점할...
248,"산업부-삼성전자, 99개 중소기업에 AI·디지털 특허기술 172건 무상양도",2021.07.29.,"이번에 무상양도되는 삼성전자 특허기술에는 디지털, 인공지능(AI), 에너지 절감·공정 등 4차 산업과 그린뉴딜 분야의 기술이 다수 포함되어 있어 산업부는 향후 기업들의 디지털 역량 강화와 친환경 기업으로 전환에 도움이 될 것으로 기대하고 있다. 해당 특허기술은 이전 받는 기업들의 3D 기술 기반 가상..."
249,"이종엽 프라임경제 대표, ‘AI 음성 시스템 제어’ 특허 취득",2021.07.29.,"프라임경제는 이종엽 프라임경제 대표가 약 4년에 걸쳐 연구·개발한 끝에 특허청으로부터 ‘인공지능(AI) 분야 음성 검증 및 시스템 제어’에 대한 발명 특허를 승인받았다고 27일 밝혔다. 개인 음성의 특색을 인식해 인공지능 음성시스템의 ‘초개인화’를 구현, 정보유출 위험을 예방할 수 있는 기술이다. 이번..."
250,언어의 맥락까지 파악하는 사람같은 인공지능 개발,2021.07.29.,아직까진 인공지능(AI) 서비스에 대한 이미지가 그렇다. 대화를 이어갈 수는 있지만 어딘가 부자연스럽다는 게 주요 한계점으로 꼽힌다. AI 기술 스타트업 스켈터랩스는 자체 언어모델 기술을 기반으로 이를 크게 개선했다. AI가 사람이 평소 하는 말(자연어)을 인식해 이용자 의도와 맥락을 이해하고...
251,로봇이 화살 고르고 AI로 훈련분석...현대차 첨단기술 뒷받침,2021.07.29.,■훈력 분석에 딥러닝 비전 AI 활용 현대차그룹의 인공지능 전문조직 에어스(AIRS) 컴퍼니가 보유한 AI 기술도 경기력 향상을 위해 아낌없이 제공했다. 선수들의 훈련 영상을 분석하기 쉽게 자동 편집해 주는 '딥러닝 비전 인공지능 코치'로 최적화된 편집 영상을 통해 평소 습관이나 취약점을 집중 분석할 수...
252,AI 혁신 사업에 고려대 'K-허브 그랜드 컨소시엄' 선정… 5년간 445억 원,2021.07.29.,(사진 = 아이클릭아트) 정부가 국내 대학·기업·연구소 등의 인공지능(AI) 연구 역량을 모으고 개방형 AI 연구 환경을 조성한다. 세계적 수준의 경쟁력을 갖춘 국가 연구체계를 구축하기 위해서다. 정부는 이를 위해 AI 혁신 허브 사업을 수행할 기관으로 고려대 주관의 'K-허브 그랜드 컨소시엄'을 최종...
253,"교원그룹, AI법무솔루션 도입…""AI가 계약서 검토한다""",2021.07.29.,"교원그룹은 사내 법무검토에 인공지능(AI)를 활용한 검토시스템인 'AI법무솔루션'을 도입해 본격 가동한다. 해당솔루션은 삼성SDS의 브라이틱스로우(BrighticsLaw)를 기반으로 교원그룹의 업무 환경에 맞게 개발되었다. 이 과정에서 그룹 표준계약서, 관련 법령, 및 자문의견서 등 7년간 축적된 법무 데이터를..."
