,제목,날짜,본문
142,"솔트룩스, 일본 DNP에 AI 기술 제공",2020.06.29.,"업무지식 활용 플랫폼 판매수익 배분키로 AI(인공지능) 기술기업 솔트룩스는 일본 다이니혼인쇄(DNP)에 AI 기술을 제공해 '업무지식 활용 플랫폼' 서비스를 제공한다고 29일 밝혔다. DNP는 출판·상업인쇄를 비롯해 IC카드, 기업 마케팅 지원, 포장재, 산업자재, 전자부재 등의 사업을 하는 연 매출 16조원 규모..."
143,AI와 협업한 1호 화가…상상의 경계 확장,2020.06.29.,"김윤섭 소장의 바로 이 작가 - 두민 이미 인공지능(AI)이 우리의 삶을 깊숙이 파고들었다. 예술 분야도 피해 갈 수 없다. AI 화가가 그린 그림이 고가에 판매되고, ‘인공지능 예술(AI art)’이라는 새로운 영역이 등장하기 시작했다. 두민 작가 역시 AI와 협업한 것을 계기로 AI를 이용한 미술교육 프로그램을..."
144,[단독] 인재 몰린 서울대 `AI연구 인턴`…26대1,2020.06.29.,"즉 재능과 수요를 만나게 하는 국내 대학 최초 '맞춤형 연구 인턴 프로그램'입니다."" 서울대 AI(인공지능)연구원 원장을 맡고 있는 장병탁 서울대 컴퓨터공학부 교수의 설명이다. 서울대 AI연구원이 4차 산업혁명 시대를 이끌어갈 AI 분야 인재 양성을 위해 국내 대학 최초로 맞춤형 하계 인턴 제도를 시행한다...."
145,"“AI 드론으로 미아 찾는다” 울산시, AI 기반 드론 상용화 서비스 추진",2020.06.29.,"울산시는 울산정보산업진흥원과 공동으로 ‘드론 활용 자율주행 비행 영상 인공지능(AI) 데이터 구축사업’을 제안해 선정됐다. 총사업비는 20억원으로 오는 12월까지다. 울산시는 이 사업을 통해 드론을 이용한 4k 비행 영상 300시간 이상 데이터 구축, 라이다(Lidar) 영상 60시간 데이터 구축, 인공지능(AI) 상용..."
146,"이용섭 시장, 취임 2년 광주형일자리·인공지능 광주발전 양 날개 …해묵은 현...",2020.06.29.,"② 인공지능 중심도시로 도약 = 광주의 최고 선택은 '인공지능(AI)'이라고 해도 과언이 아닐 정도로 광주가 'AI중심도시'로 급부상하고 있다. 2019년 1월 AI중심 산업융합 집적단지 조성사업이 예비타당성조사 면제와 함께 국가사업으로 확정되면서 광주는 'AI'로 주목받기 시작했고, 집적단지가 들어설..."
147,"뷰노, 활력징후로 심정지 예측하는 AI 소프트웨어 임상 돌입",2020.06.29.,현재 뷰노는 국내 1호 인공지능 의료기기인 뷰노메드 본에이지를 시작으로 ▶뷰노메드 딥브레인 ▶뷰노메드 체스트 엑스레이 ▶뷰노메드 흉부 CT AI ▶뷰노메드 펀더스 AI ▶뷰노메드 딥ASR 등 다양한 의료 인공지능 솔루션을 국내외 시장에 선보이고 있다. 최근 5가지 의료 인공지능 솔루션에 대한...
148,신성-성균관대 산업 AI 솔루션 연구센터 오픈,2020.06.29.,"개발, ▲인공지능을 이용한 스마트구매관리 체계 개발 총 4개 분야에서 산업 AI를 이용하여 현장 문제를 해결하기 위해 협업하고 있으며, 향후 분야와 범위를 지속적으로 확대해나갈 계획이다. 신동렬 총장은 ""밀착된 산학협력을 통해 현장 문제를 해결하고, 산업 AI 기술의 연구 개발과 인력 양성을 성공적으로..."
149,"KT·안랩, AI 기반 네트워크 보안상품 출시",2020.06.29.,"KT 시큐어 UTM은 안랩의 UTM(통합 보안 솔루션) 장비와 KT의 인공지능(AI) 실시간 위협정보를 결합한 상품이다. 방화벽이나 VPN 등 네트워크 보안 기능에 악성코드 유포자, 해커의 IP·URL 등 실시간 위협 빅데이터를 더했다. KT는 안랩과 함께 'KT 시큐어 UTM'을 출시했다. 사진/KT 이번 신규 상품은 보안..."
150,"강원대병원, 인공지능(AI) 솔루션 활용 정밀의료 첫발",2020.06.29.,강원대학교병원이 인공지능 솔루션 개발 기업 뷰노와 업무협약을 체결하며 인공지능(AI) 솔루션 활용 정밀의료에 첫발을 내딛는다. 강원대학교병원(병원장 이승준)은 강원대병원 암노인센터 8층 회의실에서 29일 오후 5시 이승준 강원대병원 원장과 김현준 김현준 대표집행이사 등 양측 관계자들이 참석한...
151,"글로벌 투자 기업 엑센트리벤처스, AI기업 육성 광주센터 개소",2020.06.29.,"이용섭 시장은 ""엑센트리벤처스 광주센터는 광주 인공지능 생태계 조성에 꼭 필요하며, 인공지능 중심도시 광주를 향한 또 하나의 커다란 발걸음이다""며 ""세계 최고의 인공지능 기반과 생태계를 조성해 다양한 AI기업 등이 광주에 자리잡을 수 있도록 노력을 아끼지 않겠다""고 말했다. 한편, 광주시는 지난..."
152,"CCTV 지켜보는 AI, 이상 행동 잡아낸다",2020.06.29.,"보안솔루션 전문기업 포인드(대표 이채수)가 인공지능(AI) 기반 지능형 영상분석솔루션을 개발, 스마트시티와 스마트팩토리 보안관제 시장에 진출한다. 이 업체가 개발한 AI 영상분석솔루션은 CCTV에 포착된 사물과 움직임을 자동으로 분석, 이상행동을 감지해 알려주는 제품이다. 이상행동 등을 90% 이상..."
153,"매탄고, 인공지능 교육학교로 선정",2020.06.29.,"지난 2월 교육부는 고교 단계에서부터 학생들에게 4차 산업혁명 핵심분야인 인공지능 관련 분야 교육기회를 본격적으로 제공하기 위해 전국의 34개 일반고를 '인공지능(AI) 융합 교육과정 운영 고등학교'로 특별 지원, 육성하는 계획을 발표했다. 매탄고는 경기도내 총 5개 '인공지능(AI) 융합 교육과정 운영..."
154,"뷰노, AI 기반 심정지 예측 소프트웨어 식약처 임상시험계획 승인",2020.06.29.,이투데이=노은희 기자 | 생체신호 기반 인공지능 의료기기가 본격적으로 국내 상용화 절차를 밟는 최초 사례 뷰노는 자사의 인공지능 기반 심정지 예측 소프트웨어 '뷰노메드 딥카스'(VUNO Med®–DeepCARS)가 식품의약품안전처 임상시험계획 승인을 받았다고 30일 밝혔다. 주로 방사선 영상이나 병리 영상 등...
155,"진코퍼레이션, 인공지능 스마트팜 테스트베드 오픈",2020.06.29.,"진코퍼레이션은 자사가 가진 ICT(정보통신기술), IoT(사물인터넷), 데이터게더링, AI(인공지능), 온습도관리, 공장자동화, 물류 설비, 원격 관리 등 30년 업력의 SCM(공급망관리)·스마트팩토리 분야의 전문성과 노하우를 스마트팜 솔루션에 적용하기 위해 2018년 스마트팜 전문 연구소를 설립했다. 이후 국내외..."
156,"셀바스AI, 인슈어테크로 공략 확대 ""더블유에셋에 서비스 제공""",2020.06.30.,특히 인공지능(AI) 기술 기반의 고객 맞춤형 보험상품 및 부가 특약에 대한 차별화된 보장 서비스를 제공한다는 측면에서 보험설계사(FC) 및 보험가입을 희망하는 고객 모두에게 호평을 받는다고 회사 측은 강조했다. 이를 바탕으로 셀바스 AI는 추후 보험가입자 질환 위험도 모니터링뿐만 아니라...
157,"한국노바티스, 의료 인공지능 소프트웨어 및 플랫폼 전문기업 '딥노이드'와 M...",2020.06.30.,한국노바티스(대표 조쉬 베누고팔)가 지난 15일 의료 인공지능(AI) 소프트웨어 및 플랫폼 전문기업 딥노이드(대표 최우식)와 강직성 척추염에 적용 가능한 인공지능 솔루션 개발 및 공동 연구 등을 위해 상호 업무협약(MOU)을 체결했다고 30일 밝혔다. 양 기업은 이번 협약을 통해 강직성 척추염 분야의 진단 및 치료...
158,"이용섭 광주시장, 취임 2주년 기자회견…광주형일자리·인공지능 큰 성과(전문...",2020.06.30.,"「인공지능 중심도시 광주」(AI Hub City Gwangju) 프로젝트는 혁신시정의 대표적 성과입니다. 2018년 11월 정부의 예비타당성조사 면제사업 공모에 전국 광역 지자체들이 모두 대형SOC사업을 신청한 반면, 우리 광주만 유일하게 혁신적 마인드로 R&D사업인 '인공지능 중심 산업융합 집적단지 조성사업'을 신청해..."
159,"솔트룩스, 日 인쇄회사에 AI 제공",2020.06.29.,국내 소프트웨어 기업 솔트룩스는 일본 다이니혼인쇄주식회사(DNP)가 지난 5월 출시한 'DNP 업무지식 활용 플랫폼'에 인공지능(AI)을 제공했다고 29일 발표했다. DNP는 솔트룩스의 자연어 처리(NLP)·지식그래프 기술을 도입해 기업이 보유한 문서 등을 지식그래프로 만들어 업무에 활용하는 플랫폼을 개발했다....
160,"아크릴, 컨택센터 AI 솔루션 '허그봇' 출시",2020.06.29.,"이런 가운데 AI(인공지능) 전문기업 아크릴(대표 박외진)이 컨택센터의 디지털 전환을 가능하게 하는 솔루션 '허그봇'(HUGbot)를 출시한다. '허그봇'은 맞춤형 AI 챗봇이 상담원의 업무를 보조해주는 솔루션이다. 챗봇은 고객센터 업무의 80% 가량을 차지하는 병원 위치, 상품 안내와 같은 단순한 업무를 전담한다...."
161,강원대병원-뷰노 AI 의료서비스 개발 업무 협약,2020.06.29.,"이 솔루션은 인공지능(AI) 기반 의료기기로는 국내 최초로 식품의약품안전처의 판매허가를 받은 제품이다. 강원대병원은 이 솔루션을 통해 의료진의 판독 정확도 8% 향상, 판독 시간 40% 절감을 목표로 하고 있다. 또한 아동 환자에게는 AI 분석 결과를 바탕으로 예상 신장 및 성장곡선 등 성장전망 정보를 제공해..."
162,강원대병원-뷰노 AI 의료서비스 개발 업무 협약,2020.06.30.,"이 솔루션은 인공지능(AI) 기반 의료기기로는 국내 최초로 식품의약품안전처의 판매허가를 받은 제품이다. 강원대병원은 이 솔루션을 통해 의료진의 판독 정확도 8% 향상, 판독 시간 40% 절감을 목표로 하고 있다. 또한 아동 환자에게는 AI 분석 결과를 바탕으로 예상 신장 및 성장곡선 등 성장전망 정보를 제공해..."
163,"글로벌 투자 전문기업 엑센트리벤처스, AI기업 육성 광주센터 개소",2020.06.30.,"이용섭 시장은 ""엑센트리벤처스 광주센터는 광주 인공지능 생태계 조성에 꼭 필요하며, 인공지능 중심도시 광주를 향한 또 하나의 커다란 발걸음이다""고 평가하고 ""세계 최고의 인공지능 기반과 생태계를 조성해 다양한 AI기업 등이 광주에 자리 잡을 수 있도록 노력을 아끼지 않겠다""고 말했다. 한편 광주시는..."
164,[김호기의 굿모닝 2020s] 인공지능 기술의 발전은 인류 멸망을 초래할까?,2020.06.30.,하라리는 그 까닭을 인공지능(AI)과의 경쟁에서 밀려난 호모 사피엔스가 기계와의 결합을 선택할 것이라는 점에서 찾았다. 인류의 미래를 전망하는 데 인공지능만큼 매혹적이면서도 두려움을 안겨주는 것은 없다. 인공지능과 사회의 관계 지능이란 주어진 데이터를 기초로 적당한 시기에 적절히 일반화를 해낼...
165,"이글루시큐리티, AI·통합보안관제 역량 강화 주력··· 올해만 특허 17건 등...",2020.06.30.,이글루시큐리티는 연이은 특허 취득이 2015년 인공지능(AI) 분야에 연구개발(R&D) 투자를 시작한 결과라고 설명했다. 직무발명제도를 확대 시행해 직원들의 발명 활동을 적극 장려한 덕분이라고도 부연했다. 이글루시큐리티가 취득한 특허는 대부분 AI와 통합보안관제(SIEM)에 활용된다. 비대면(언택트)...
166,"LG유플러스, AI 스피커 'U+스마트홈 구글 패키지' 출시",2020.06.30.,상품 구성에 포함된 멀티탭과 무드 등 중 한 가지는 TV·에어컨·공기청정기를 제어할 수 있는 인공지능(AI) 리모콘으로도 변경할 수 있다. LG유플러스는 구글패키지의 출시 기념 프로모션으로 가입 고객 전원에게 △유튜브 프리미엄 멤버십 3개월 △구글 원 멤버십 3개월 무료 체험을 제공한다. 한편...
167,"KT-안랩, AI 기술 적용한 네트워크 보안상품 출시",2020.06.30.,"KT 시큐어 UTM은 안랩의 통합 보안 솔루션(UTM) 장비와 KT의 인공지능(AI) 기반 실시간 위협정보가 결합된 상품으로, 방화벽이나 VPN등 네트워크 보안 기능에 더해 악성코드 유포자나 해커 IP/URL과 같은 실시간 위협 빅데이터를 제공해 보안성을 강화했다. 중소기업이나 소상공인들은 예산과 인력 등의..."
168,"""단순상담은 내게 맡겨""…아크릴, 'HUGbot’ 컨택센터 AI",2020.06.30.,"인공지능(AI) 전문기업 아크릴은 고객센터(컨택센터)에서 단순 상담 업무를 보조해주는 ’허그봇(HUGbot)’ 컨택센터 AI를 출시한다고 29일 밝혔다. 허그봇은 클라우드, 빅데이터, 인공지능 등 4차 산업혁명의 핵심기술이 적용된 컨택센터로, 맞춤형 AI 챗봇이 상담원의 업무를 보조해주는 솔루션이다. 챗봇은..."
169,"울산시, 인공지능(AI) 기반 드론 상용화 서비스 추진…청년일자리 창출 기대",2020.06.30.,"이 사업은 인공지능산업과 드론산업 육성을 위해 국내 첫 비행 영상 기반 대규모 인공지능 학습용 데이터 구축 및 개방을 지원하는 사업으로, 울산시는 울산정보산업진흥원과 공동으로 ‘드론 활용 자율주행 비행 영상 인공지능(AI) 데이터 구축사업’을 제안해 선정됐다. 울산시와 울산정보산업진흥원은..."
170,"""AI로 청각장애인 일상 생활 도와···기술에 의미를 부여했죠""",2020.06.30.,"인공지능(AI)과 딥러닝, HCI(Human-Computer Interaction·인간-컴퓨터 상호작용), 생체광자 등 각종 과학기술을 기반으로 한 실험과 연구에 대해 열정적으로 설명하는 이들의 목소리로 행사장은 뜨겁게 달아올랐다. 이날 발표는 유튜브로도 송출돼 온라인에서도 열기가 뜨거웠다. 포럼은 참가자들이 7분간 자신의..."
171,"서민금융진흥원, 신입직원 33명 임용식…블라인드·AI 역량검사 등",2020.06.29.,"올해는 코로나19 감염 우려를 최소화하고 지원자들을 객관적으로 평가하기 위해 인공지능(AI) 역량검사를 활용하고, 취업준비생의 부담을 완화하기 위해 어학요건과 논술시험도 폐지했다. 이번에 합격한 한 지원자는 ""사업을 하시던 부모님께서 자금난으로 힘들어하시던 때에 서금원의 미소금융을 통해..."
172,"울산시, 인공지능(AI) 기반 드론 상용화 서비스 추진…청년일자리 창출 기대",2020.06.29.,"이 사업은 인공지능산업과 드론산업 육성을 위해 국내 첫 비행 영상 기반 대규모 인공지능 학습용 데이터 구축 및 개방을 지원하는 사업으로, 울산시는 울산정보산업진흥원과 공동으로 ‘드론 활용 자율주행 비행 영상 인공지능(AI) 데이터 구축사업’을 제안해 선정됐다. 울산시와 울산정보산업진흥원은..."
173,"""AI로 청각장애인 일상 생활 도와···기술에 의미를 부여했죠""",2020.06.29.,"인공지능(AI)과 딥러닝, HCI(Human-Computer Interaction·인간-컴퓨터 상호작용), 생체광자 등 각종 과학기술을 기반으로 한 실험과 연구에 대해 열정적으로 설명하는 이들의 목소리로 행사장은 뜨겁게 달아올랐다. 이날 발표는 유튜브로도 송출돼 온라인에서도 열기가 뜨거웠다. 포럼은 참가자들이 7분간 자신의..."
174,"서민금융진흥원, 신입직원 33명 임용식…블라인드·AI 역량검사 등",2020.06.29.,"올해는 코로나19 감염 우려를 최소화하고 지원자들을 객관적으로 평가하기 위해 인공지능(AI) 역량검사를 활용하고, 취업준비생의 부담을 완화하기 위해 어학요건과 논술시험도 폐지했다. 이번에 합격한 한 지원자는 ""사업을 하시던 부모님께서 자금난으로 힘들어하시던 때에 서금원의 미소금융을 통해..."
175,"엑센트리벤처스, AI기업 육성 광주센터 개소",2020.06.29.,"이용섭 시장은 “엑센트리벤처스 광주센터는 광주 인공지능 생태계 조성에 꼭 필요하며, 인공지능 중심도시 광주를 향한 또 하나의 커다란 발걸음이다”고 평가하고 “세계 최고의 인공지능 기반과 생태계를 조성해 다양한 AI기업 등이 광주에 자리 잡을 수 있도록 노력을 아끼지 않겠다”고 말했다. 한편..."
176,“두뇌와 AI… 인류가 2개의 뇌를 사용하는 시대 개막”,2020.06.30.,"앞으로 산업은 어떻게 진화할 것이며 인공지능(AI)과 빅데이터는 어떤 변화를 야기할까. 의료 산업의 디지털 혁신은 어디까지 진행된 상태이며, 디지털 플랫폼의 미래는 어떤 모습일까. 이처럼 묵직한 난제들에 답하는 책이 출간됐다. 강태진(68·사진) 서울대 교수가 내놓은 ‘써로게이트’(나녹)다. 1984년..."
177,"한국노바티스, 딥노이드와 강직성 척추염 인공지능 솔루션 개발 협력",2020.06.30.,한국노바티스㈜는 지난 15일 의료 인공지능(AI) 소프트웨어 및 플랫폼 전문기업 ㈜딥노이드와 강직성 척추염에 적용 가능한 인공지능 솔루션 개발 및 공동 연구 등을 위해 상호 업무협약(MOU)을 체결했다고 30일 밝혔다. 양 기업은 이번 협약을 통해 강직성 척추염 분야의 진단 및 치료 평가 지원 솔루션을 딥러닝...
178,심폐소생술 `인공지능 VR`로 혼자 배운다,2020.06.30.,"테트라시그넘, 자기주도 학습형 CPR 교육 솔루션 개발 입체 3D헬멧쓰고 실제 응급상황처럼 AI 전문강사가 교육 시간 구애 안받고 학습…1분내 CPR땐... 이러한 가운데, 헬스케어 컨텐츠전문 벤처기업 '테트라시그넘(TetraSignum·대표 송영일)은 자기 주도 학습형 인공지능 VR 심폐소생술 교육 솔루션 'CBS v2.0..."
179,"[주목e기업]김현준 뷰노 대표 “5년내 글로벌 AI 의료기기 톱3""",2020.06.30.,"- 인공지능 의료기기 솔루션 제공…스프트웨어 걸음마 단계 - 日M3와 협업·유럽 CE 인증…해외시장 진출 신호탄 - IPO 절차 순항 중…하반기 예심 청구 계획 [이데일리 박태진 기자] “인공지능(AI) 의료기기 시장은 열린 지 얼마되지 않았지만, 뷰노는 이 시장을 선도하는 업체라고 자부한다. AI라는..."
180,포스트 코로나 시대 'AI 융합'이 답이다,2020.06.30.,"과학계에서는 인공지능(AI)이 포스트 코로나 시대 해답이 될 것이라고 말하고 있다. AI는 소프트웨어, 미디어, 통신 등과 융합해 새로운 서비스를 창출하고 교통과 유통, 제조, 운송에도 적용된다. 올해 초 최기영 과학기술정보통신부 장관이 정부서울청사에서 대통령 업무보고를 사전 브리핑하고 있다...."
181,대학·공공연 보유기술로 `바이오의약·AI 산업`서 신산업 꽃피운다,2020.06.30.,"과기정통부, 생명연과 광주과학기술원 2곳 선정 바이오의약 신산업 및 AI 기반 혁신성장 견인 대학과 연구기관이 보유한 기술을 토대로 바이오의약과 AI(인공지능) 분야에서 국민이 체감하는 제품과 서비스를 창출하기 위한 사업이 시행된다. 과학기술정보통신부는 '2020년 학연 연계 사업화 선도모델..."
182,"울산시, AI 기반 드론 상용화 서비스 추진",2020.06.29.,이 사업은 인공지능산업과 드론산업 육성을 위해 국내 최초로 비행 영상 기반 대규모 인공지능 학습용 데이터 구축 및 개방을 지원하는 사업으로 울산시는 울산정보산업진흥원과 공동으로 드론 활용 자율주행 비행 영상 인공지능(AI) 데이터 구축사업’을 제안해 선정됐다. 울산시와 울산정보산업진흥원은...
183,포스트 코로나 시대 'AI 융합'이 답이다,2020.06.29.,"과학계에서는 인공지능(AI)이 포스트 코로나 시대 해답이 될 것이라고 말하고 있다. AI는 소프트웨어, 미디어, 통신 등과 융합해 새로운 서비스를 창출하고 교통과 유통, 제조, 운송에도 적용된다. 올해 초 최기영 과학기술정보통신부 장관이 정부서울청사에서 대통령 업무보고를 사전 브리핑하고 있다...."
184,대학·공공연 보유기술로 `바이오의약·AI 산업`서 신산업 꽃피운다,2020.06.29.,"과기정통부, 생명연과 광주과학기술원 2곳 선정 바이오의약 신산업 및 AI 기반 혁신성장 견인 대학과 연구기관이 보유한 기술을 토대로 바이오의약과 AI(인공지능) 분야에서 국민이 체감하는 제품과 서비스를 창출하기 위한 사업이 시행된다. 과학기술정보통신부는 '2020년 학연 연계 사업화 선도모델..."
185,"셀바스AI, 더블유에셋에 질병 유사 분석 솔루션 제공",2020.06.29.,보험설계사(FC)가 잠재 고객을 대상으로 보험 상담을 진행하는 과정에서 셀비 체크업의 데이터를 기반으로 예측할 수 있는 암 질환 등을 구체적으로 설명해 개인에게 적합한 보험상품을 추천하고 있다.특히 인공지능(AI) 기술 기반의 고객 맞춤형 보험상품 및 부가 특약에 대한 차별화된 보장 서비스를...
186,“인공지능·블루이코노미 통해 신성장동력 창출”,2020.06.29.,민선7기 후반기 광주시와 전남도는 미래신성장동력 창출을 위해 인공지능(AI)과 블루이코노미 프로젝트의 가시적인 성과 창출에 청사진을 제시했다. 전 세계가 코로나19로 인해 각 분야에서 어려움을 겪고 있는 가운데 시·도는 이들 핵심과제를 통해 경제 난국의 돌파구를 마련하겠다는 의도다. 이용섭...
187,"이용섭 시장 ""인공지능시대, 광주형 3대 뉴딜 추진""",2020.06.29.,"민선 7기 반환점을 돈 이용섭 광주시장이 29일 ""지난 2년 혁신과 소통으로 해묵은 과제를 해결했다""며 ""남은 2년은 인공지능산업을 필두로 광주형 3대 뉴딜정책을 추진하겠다""고 밝혔다. 이 시장은 이날 오전 시청에서 민선 7기 2년 결산 기자회견을 열어 노사상생 광주형일자리 성공과 인공지능 광주시대 개막..."
188,"울산시, 인공지능 기반 드론 상용화 서비스 추진",2020.06.29.,"이 사업은 인공지능산업과 드론산업 육성을 위해 국내 최초로 비행 영상 기반 대규모 인공지능 학습용 데이터 구축 및 개방을 지원하는 사업으로, 울산시는 울산정보산업진흥원과 공동으로 '드론 활용 자율주행 비행 영상 인공지능(AI) 데이터 구축사업'을 제안해 선정됐다. 울산시와 울산정보산업진흥원은..."
189,"타임소프트-KTNF, 고성능 AI 빅데이터 분석 어플라이언스 제품 협력",2020.06.30.,타임소프트의 인공지능(AI) 빅데이터 기반의 데이터 분석 기술과 KTNF의 서버 플랫폼 기술을 함께 결합해 국산 빅데이터 솔루션 시장에서 상호 보완적인 협력 체계를 양사가 구축키로 한 것이다. 양사는 이에 따라 대용량 빅데이터 분석 처리가 가능한 고성능 서버 기반의 인공지능(AI) 빅데이터 분석...
190,[AI 사피엔스 시대]'AI가 느낀다'...감성 이해·대응하는 'AEI',2020.06.30.,"사람과 인공지능(AI)의 상호작용은 날이 갈수록 발전하고 있다. 이용자에게 갖가지 맞춤형 편의를 제공해주는 것이 가능해졌다. 단순히 원하는 값이나 분석 결과를 제시해주는 것에서 벗어나 소통한다. 사람은 그 이후, '감성적인 상호작용'이 가능한 AI를 바라고 있다. 내 감정을 이해하고 반응하는..."
191,"원광대 의과대학 이진석 교수 연구팀, 코로나19 CT 영상 AI 진단 기술 개발",2020.06.30.,"원광대학교(총장 박맹수) 의과대학 의공학교실 이진석 교수 연구팀이 코로나19 환자의 CT 영상을 인공지능을 이용해 정확하게 진단하는 기술(정확도 99%)을 개발했다. 이 연구는 강우성(외상외과) 교수와 고훈, 정희원 연구원이 공동 1저자로 참여했으며, 원광대학병원(감염내과 이재훈, 김영준 교수..."
192,"원광대 의과대학 이진석 교수 연구팀, 코로나19 CT 영상 AI 진단 기술 개발",2020.06.30.,"원광대학교(총장 박맹수) 의과대학 의공학교실 이진석 교수 연구팀이 코로나19 환자의 CT 영상을 인공지능을 이용해 정확하게 진단하는 기술(정확도 99%)을 개발했다. 이 연구는 강우성(외상외과) 교수와 고훈, 정희원 연구원이 공동 1저자로 참여했으며, 원광대학병원(감염내과 이재훈, 김영준 교수..."
193,AI토익 튜터 '산타'…애플 앱스토어 '깜짝' 전체 1위,2020.06.30.,"뤼이드의 인공지능(AI) 토익 튜터 서비스 '산타'가 국내 애플 앱스토어 무료앱 부분 다운로드 순위 1위에 올랐다. 29일 오후 애플 앱스토어에 따르면, 'AI 토익 튜터, 산타'가 무료 애플리케이션(앱) Top Charts의 앱 순위 1위를 기록했다. 통상적으로 상위권인 게임, 사진, 엔터테인먼트 부분과 달리 교육 업계가..."
194,신성-성균관대 산업 AI 솔루션 연구센터 오픈,2020.06.30.,"개발, ▲인공지능을 이용한 스마트구매관리 체계 개발 총 4개 분야에서 산업 AI를 이용하여 현장 문제를 해결하기 위해 협업하고 있으며, 향후 분야와 범위를 지속적으로 확대해나갈 계획이다. 신동렬 총장은 ""밀착된 산학협력을 통해 현장 문제를 해결하고, 산업 AI 기술의 연구 개발과 인력 양성을 성공적으로..."
195,[인공지능 광주시대 1] 인공지능 중심도시…지역산업+AI 생태계 조성,2020.06.30.,광주광역시가 인공지능(AI)을 앞세워 4차 산업혁명 중심도시로 도약을 준비한다. 광주광역시는 2024년까지 총 4116억원을 투자해 세계적 수준의 AI 연구개발 역량과 기업을 육성하고 AI 4대 강국 도약의 기틀을 마련하겠다는 방침이다. 의향 광주를 넘어 '인공지능 광주시대'의 문을 여는 산업융합 집적단지...
196,"서울대 AI연구원, 국내 대학 첫 '맞춤형 인턴' 시행",2020.06.30.,서울대 인공지능(AI)연구원이 국내 대학 최초로 교수·학생 맞춤형 인턴 제도를 시행한다. AI 관심 연구 분야가 같은 교수와 학생이 연구프로젝트를 공동 수행한다. 인턴 학생은 AI연구원 업무를 단순 경험하는 차원이 아니라 주도적으로 연구에 참여한다. 서울대 AI연구원(원장 장병탁)은 29일부터 오는 8월...
197,포스텍 인공지능대학원·인공지능연구원 문 연다,2020.06.30.,"인공지능연구원은 인공지능(AI), 빅데이터(Big Data), 사물인터넷(IoT) 등의 연구가 수행된다. 2016년부터 인공지능 아카데미를 설립, 산업체와 지역의 우수 인력을 대상으로 인공지능, 빅데이터 분야 전문가 육성 교육프로그램을 진행하고 있다. 이날 인공지능 성과를 소개하고, 포스코 그룹, SK그룹, 지역 중견..."
198,“떠나는 광주에서 돌아오는 광주로…이젠 AI 광주시대 이끌겠다”,2020.06.30.,광주시가 역점적으로 추진하고 있는 인공지능 중심도시의 사업은 광주의 최고 선택은 ‘인공지능(AI)’이라고 해도 과언이 아닐 정도로 광주가 ‘AI중심도시’로 급부상하고 있다. 2019년 1월 AI중심 산업융합 집적단지 조성사업이 예비타당성조사 면제와 함께 국가사업으로 확정되면서 광주는 ‘AI’로...
199,"KT, 안랩과 손잡고 AI 기반 보안 솔루션 ‘KT 시큐어 UTM’ 출시",2020.06.29.,KT 시큐어 UTM은 안랩의 통합 보안 솔루션(UTM) 장비와 KT의 인공지능(AI) 기반 실시간 위협정보가 결합된 상품이다. 방화벽이나 가상사설망(VPN) 등 네트워크 보안 기능에 더해 악성코드 유포자나 해커의 인터넷프로토콜(IP)/인터넷주소(URL)과 같은 실시간 위협 빅데이터를 제공해 보안성을 강화했다. KT...
200,삼성 미래 전면에 'AI 최고 석학' 내세운 이재용,2020.06.29.,"2년 전 삼성리서치 최고연구과학자로 자문 승현준 美 프린스턴대 교수 삼성전자 미래 신기술 책임지는 15개 R&D센터·7개 AI 센터 총괄 IoT 시대, 가전·스마트폰 경쟁력 극대화할 생태계 만들어낼 지 주목 AI 구현 핵심인 시스템반도체서도 ‘글로벌 1위 DNA’ 이식 과제 삼성전자는 24일 ‘AI(인공지능) 최고..."
201,"딥노이드, 한국노바티스와 AI 솔루션 개발 MOU",2020.06.29.,딥노이드는 글로벌 제약사 한국노바티스와 인공지능(AI) 솔루션 개발을 위한 업무협약(MOU)을 체결했다고 30일 밝혔다.딥노이드는 의료 인공지능 전문 기업이다. 이번 협약을 통해 인공지능 기술을 통한 영상 분석과 진단 보조를 넘어 치료 결과를 모니터링하고 예측하는 분야까지 사업영역을 확장할 수 있을...
202,삼성 미래 전면에 'AI 최고 석학' 내세운 이재용,2020.06.24.,"2년 전 삼성리서치 최고연구과학자로 자문 승현준 美 프린스턴대 교수 삼성전자 미래 신기술 책임지는 15개 R&D센터·7개 AI 센터 총괄 IoT 시대, 가전·스마트폰 경쟁력 극대화할 생태계 만들어낼 지 주목 AI 구현 핵심인 시스템반도체서도 ‘글로벌 1위 DNA’ 이식 과제 삼성전자는 24일 ‘AI(인공지능) 최고..."
203,"이용섭 광주시장 ""AI 광주시대 열겠다""",2020.06.24.,"이 시장은 ""AI를 기반으로 한 디지털 뉴딜 정책을 추진해 지역 일자리를 창출하고 4차산업혁명을 선도해 도시 경쟁력을 제고할 방침이다""며 ""오는 2024년까지 첨단3지구에 AI중심 산업융합 집적단지를 조성하고, 대한민국 1호 AI시범(실증)도시 조성도 추진하는 등 광주형 인공지능 비즈니스 모델을 완성해..."
