,제목,날짜,본문
739,[테크니컬 리포트] AI 이해하기: 학습,2020.04.20.,"인공지능(AI)과 머신러닝(Machine Learning)은 지각하고, 사고하고, 문제를 해결하는 인간의 인지 능력을 기계가 모방할 수 있는 것을 말한다. 기계가 인간처럼 '사고'할 수 있게 됨으로써, AI가 많은 분야에서 사람이 하던 일을 떠맡고 있다. 기계가 이미지를 인식할 수 있는 능력은 의료 진단이나 보안 감시..."
740,"카카오, AI 경진대회 '제3회 카카오 아레나' 개최",2020.04.22.,"카카오(대표 여민수, 조수용)는 인공지능(AI) 경진대회 '제 3회 카카오 아레나'를 개최한다고 21일 발표했다. 지난 2018년부터 매년 개최중인 ’카카오 아레나'는 AI 기술인 머신러닝을 이용한 문제해결 대회 플랫폼으로 올해 3회째를 맞는다. 이번 대회는 더 많은 지원자들에게 참여 기회를 제공하고자 개최..."
741,"교원그룹, 'AI 혁신센터' 출범… ""글로벌 진출 시동""",2020.04.21.,뉴데일리 박소정 기자 = 교원그룹이 인공지능(AI) 서비스 및 빅데이터 분석 환경을 구축하고 디지털 신기술 역량을 강화하고자 'AI 혁신센터'를 출범한다고 21일 밝혔다. 교원그룹은 AI 혁신센터를 그룹의 AI 컨트럴 타워로서 개방형 혁신을 주도하는 핵심 거점으로 육성한다는 방침이다. AI 혁신센터는 교육...
742,한국형 인공지능 국제데이터 표준 이끈다,2020.04.21.,"인공지능(AI) 기술 국제표준화회의에 참가한 우리 대표단이 국제표준화 주도국 진입 발판을 마련했다. 산업통상자원부 국가기술표준원과 과학기술정보통신부 국립전파연구원은 지난 6일부터 21일까지 열린 '제5차 인공지능 국제표준화(ISO/IEC JTC1/SC42)' 회의 대표단을 파견했다. 가천대 조영임 교수, K데이터..."
743,"“멜론 플레이리스트를 예측하라”...카카오, AI 경진대회 개최",2020.04.21.,"카카오(035720)가 인공지능(AI) 경진대회 ‘카카오 아레나(kakao arena)‘를 개최한다고 21일 밝혔다. 카카오 아레나는 머신러닝을 이용한 문제 해결 대회로, 지난 2018년부터 매년 개최됐다. 올해로 3회를 맞이한 이번 대회는 오는 27일부터 7월 26일까지 약 90일간 진행된다. 대회 주제는 뮤직 플랫폼 ‘멜론’의..."
744,"SKT, 차세대 AI 반도체 개발로 AI 1등 국가 이끈다",2020.04.21.,"SKT '차세대 인공지능(AI) 반도체 개발 사업' 국책 과제 주도 계획 세계 최고 수준의 서버용 AI 반도체 및 요소기술 개발 예정 개발된 플랫폼 공개, 학계 연구 및 스타트업의 AI 반도체 개발 등 생태계 지원 [위클리오늘=추성혜 기자] SK텔레콤(대표이사 사장 박정호)이 과학기술정보통신부에서 AI 반도체..."
745,"구직자 10명 중 4명, ""AI채용 전형 준비""",2020.04.21.,신입 구직자 중 40.0%는 인공지능을 활용한 AI채용 전형을 준비하고 있는 것으로 나타났다. 블라인드 채용 전형을 준비하는 구직자는 전체 중 65.2%로 보다 많았다. 취업성공 1위 플랫폼 잡코리아가 신입 구직자 1001명을 대상으로 'AI/블라인드 채용 준비 현황'조사를 실시한 결과를 24일 전했다. 신입...
746,24시간 어르신 돌보는 AI스피커 '누구',2020.04.21.,"SK텔레콤이 인공지능(AI) 스피커 ‘누구’를 활용한 노인복지 서비스를 선보인다. SK텔레콤은 22일 아리아케어코리아, 행복커넥트와 ‘사회적 가치 실현과 케어테크산업 발전을 위한 업무협약(MOU)’을 맺었다. 아리아케어코리아는 2016년 설립된 전문 재가요양기관으로 노인장기요양급여 수급자를..."
747,"부산시, '인공지능 교육 운영사업' 최종 확정",2020.04.21.,"이를 통해 인공지능(AI) 산업현장 수요에 대응하고, AI 혁신 서비스를 창출할 490명의 인공지능 전문인력(부산 190명, 울산 150명, 경남 150명)을 양성할 계획이다. 특히 이 사업은 부산·울산·경남 컨소시엄으로 구성돼 지역별 해양·제조·자동차·화학 등 특화산업에 필요한 인공지능 전문인력을 양성하는..."
748,"와이즈넛, 중앙대학교에 대화형 AI 챗봇 서비스 론칭",2020.04.21.,"신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 대부분의 국내 대학교가 온라인 강의 등 언택트(Untact·비대면) 교육 체제에 들어간 가운데, ㈜와이즈넛(대표 강용성)은 인공지능(AI) 기반 학사 행정 정보 문의 챗봇(채팅 로봇) 서비스를 중앙대학교에 구축했다고 24일 밝혔다. 강의뿐만 아니라 일반 학교..."
749,"삼성-LG, 대용량 AI세탁기 대결",2020.04.21.,국내 최대용량 24kg 삼성전자와 LG전자가 동시에 국내 최대용량의 인공지능(AI)세탁기를 내놓았다. LG전자는 인공지능 DD(Direct Drive)세탁기 'LG 트롬 세탁기 씽큐'를 이번 주말 출시한다. 신제품 세탁용량은 국내 가정용 세탁기 가운데 최대인 24kg이다. 양이 많거나 부피가 큰 빨래도 한 번에 세탁할 수...
750,"광주광역시 이용섭 시장, 인공지능 중심도시 조성 가속화",2020.04.21.,"이날 회의는 인공지능 중심도시 광주를 조성하기 위한 인공지능 전담부서 신설, 비전선포식 개최, AI 산업융합사업단 출범, AI 기업 및 연구소 등 유치를 위한 업무협약 체결 등 그동안의 추진상황을 공유하고 AI 기업 유치 전략, AI 관련 법안 마련 등의 안건에 대해 논의하는 순으로 진행됐다. 광주시는 지난해..."
751,"네이버 D2SF, AI 활용 스타트업 아트랩과 제제듀에 투자",2020.04.22.,/네이버 네이버의 기업형 액셀러레이터 D2 스타트업 팩토리(D2SF)가 뷰티 및 교육 분야에서 인공지능(AI)을 활용해 새로운 비즈니스 기회를 모색하는 초기 스타트업 두 곳에 각각 투자했다고 22일 밝혔다. 투자 대상이 된 스타트업은 ▲맞춤형 화장품을 위한 AI 진단·처방·제조 솔루션을 개발 중인 아트랩 ▲AI...
752,"코로나19로 로봇·AI 기술 의지하는 韓·日경제... ""정부도 노력해야""",2020.04.22.,"투데이코리아=김성민 기자 | 코로나19(신종 코로나바이러스 감염증 일명, 우한폐렴) 여파로 로봇과 인공지능(AI) 기술을 활용한 원격·비대면 서비스가 각광받는 가운데 이를 위한 정책적 노력도 뒷받침해야 한다는 지적이 나왔다. 26일 한국은행의 해외경제 포커스에 실린 '일본 서비스 산업의 특징과 코로나19..."
753,"솔트룩스, '광주인공지능센터' 개소",2020.04.23.,"이용섭 시장은 ""솔트룩스의 광주 AI센터 개소는 인공지능 중심도시 광주를 향한 또 하나의 커다란 발걸음이다""고 평가하고 ""세계 최고의 인공지능 기반을 조성해 다양한 AI 기업들이 광주에 자리 잡을 수 있도록 노력을 아끼지 않겠다""고 말했다."
754,"건양대, 내년부터 의료인공지능학과 신설 ‘AI 전문가’ 양성",2020.04.21.,"건양대 의과대학 정보의학교실과 건양대병원 의료정보실?헬스케어 데이터사이언스센터, 대학병원과 협력하고 있는 (주)셀바스 AI, (주)VUNO, (주)LUNIT 등 의료 인공지능 회사와 협력해 의산학 협력체제를 구축하고 인공지능 전문능력을 갖춘 의료분야에 특화된 인공지능 인재를 양성하는 학과가 될 것”..."
755,"SKT, AI 스피커 '어르신 돌봄' 업그레이드…'시니어 케어' B2B 시장 공략",2020.04.22.,"/ 사진제공 = SK텔레콤SK텔레콤이 기관 대상 거래(B2G)로 시작했던 인공지능(AI) 시니어 케어 서비스를 기업 대상 거래(B2B) 사업으로 확대한다. SK텔레콤은 전문 재가요양기관 아리아케어코리아, SK그룹의 사회적기업 행복커넥트와 서울 을지로 SK텔레콤 본사에서 '사회적 가치 실현과 케어테크산업 발전을..."
756,AI 경진대회 '카카오 아레나'… 27일부터 90일 대장정 돌입,2020.04.21.,2018년부터 매년 개최중인 카카오 아레나는 인공지능(AI) 기술인 머신러닝을 이용한 문제해결 대회 플랫폼이다. 이번 대회부터 더 많은 지원자들에게 참여 기회를 제공하기 위해 개최 기간을 늘려 오는 27일부터 7월 26일까지 약 90일에 걸쳐 진행한다. 주제는 국내 뮤직플랫폼 멜론(Melon)의 플레이리스트...
757,"창원시, 인공지능(AI) 추진전략 보고회 개최",2020.04.21.,"창원 인공지능 산업육성의 로드맵이 제시됐으며, 창원시와 한국전기연구원은 스마트 제조 AI 와 헬스케어・의료 AI를 큰 축으로 창원 인공지능연구소를 설립해 연구개발, 교육, 기술을 집적해 인공지능 혁신을 추진하는 것을 목표로 하고 있다. 스마트 제조 AI 분야에서는 창원형 인공지능 대표 공장을..."
758,"창원시, 인공지능(AI) 추진전략 보고회 개최",2020.04.22.,"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 22일 창원시청 시정회의실에서 허성무 시장 주재로 '창원시 인공지능(AI) 추진전략 보고회'가 열리고 있다. (사진=창원시 제공) 경남 창원시는 22일 시청 시정회의실에서 경제전략회의를 갖고 '창원시 인공지능(AI) 추진전략 보고회'를 개최했다. 이날 허성무 시장을 비롯한..."
759,"모션투AI, 테스트웍스와 AI 물류센터 관제 솔루션 협약",2020.04.22.,"인공지능(AI) 데이터 전문기업 테스트웍스(대표 윤석원)는 지난 24일 AI 물류센터 관제 솔루션 기업 모션투AI(공동대표 김병수ㆍ최용덕)와 업무 협약을 맺고, AI용 학습데이터셋을 제공하기로 했다고 27일 밝혔다. 업무 협약 체결식 사진(왼쪽부터 모션투에이아이 임태규 기업부설연구소장ㆍ최용덕 대표이사..."
760,"포항테크노파크, 지역 거점 인공지능 교육 사업 선정",2020.04.22.,재단법인 포항테크노파크(이하 포항TP)는 과학기술정보통신부와 정보통신산업진흥원이 주관하는 ‘2020년 지역 거점 인공지능 교육 사업’의 역량 강화 거점으로 선정됐다고 밝혔다.본 사업은 지역 내 중소기업 재직자·예비 창업자·대학생 등을 대상으로 인공지능(AI) 개발 역량을 갖출 수 있도록...
761,인공지능 기술 경진대회 '카카오 아레나' 개최,2020.04.21.,카카오가 인공지능(AI) 경진대회 '제3회 카카오 아레나(kakao arena)'를 개최한다고 21일 밝혔다. 카카오 아레나는 AI기술 머신러닝을 이용한 문제해결 대회 플랫폼으로 지난 2018년부터 매년 열리고 있다. 이번 대회는 더 많은 지원자에게 기회를 제공하기 위해 개최 기간을 대폭 늘려 오는 27일부터 7월...
762,"KT, AI 알고리즘으로 통신 신용 등급 제시",2020.04.22.,"KT(030200)가 인공지능(AI) 알고리즘으로 통신 정보를 분석해 금융 거래 이력 없어도 통신 신용 등급을 제시한다. KT가 BNK 부산은행(이하 부산은행), BNK캐피탈, 코리아크레딧뷰로(이하 KCB)와 함께 신용등급 사각지대 고객을 위한 금융혜택서비스 사업제휴 업무 협약(MOU)을 체결한다고 22일 밝혔다. 이번 업무..."
763,"창원시, 창원인공지능연구소 설립 추진",2020.04.22.,"시와 한국전기연구원은 스마트 제조 AI 와 헬스케어·의료 AI를 큰 축으로 창원 인공지능연구소를 설립해 연구개발, 교육, 기술을 집적해 인공지능 혁신을 추진하는 것을 목표로 하고 있다.스마트 제조 AI 분야에서는 창원형 인공지능 대표 공장을 구축하고자 제조 AI 카테고리별 시범 공장을 선정해 문제 해결형..."
764,"교원그룹, 아버지가 강조한 '인공지능' 아들이 완성한다",2020.04.22.,"/교원 장평순 교원그룹 회장이 연초 강조한 '인공지능(AI) 생태계'를 장동하 기획조정실장이 점점 현실화시키고 있다. 학습지 등 교육사업으로 시작해 생활가전, 호텔·리조트, 상조 등 전통 산업으로 1조5000억원 가깝게 그룹을 성장시킨 부친에 이어 아들이 AI, 빅데이터를 중심으로 한 4차 산업혁명 기술을..."
765,"머니브레인, ‘스픽나우 키즈’에 AI 출석체크 기능 추가",2020.04.21.,정석준 기자 mp1256@ajunews.com 인공지능(AI) 전문 기업 머니브레인이 키즈 및 주니어를 대상으로 한 AI 영어 교육 서비스 ‘스픽나우 키즈’에 'AI 출석체크‘ 기능을 추가했다고 28일 밝혔다. 최근 코로나19 확산 방지를 위해 초중고 학교의 온라인 개학이 시행됨에 따라 원격 수업 특성상 집중도 저하로 아이들의...
766,"네이버, 미용·교육 AI 스타트업 2곳에 신규 투자",2020.04.21.,네이버 스타트업 양성 조직 'D2SF'는 미용·교육 분야에서 인공지능(AI)을 활용하는 스타트업 ‘아트랩’과 ‘제제듀’에 신규 투자했다고 22일 밝혔다. 아트랩은 맞춤형 화장품을 위한 AI 진단·처방·제조 솔루션을 개발하는 스타트업이다. 제제듀는 AI 기반의 수학 교육 솔루션을 만들고 있다. 두...
767,AI데이터 국제표준 주도하고 나선 한국,2020.04.21.,정부가 인공지능(AI) 데이터 분야의 국제표준 개발에 나선다. 국립전파연구원과 국가기술표준원은 지난 6일부터 21일까지 개최된 ‘제5차 인공지능 국제표준화회의(ISO/IEC JTC1/SC42)’에 우리나라 대표단이 참가해 우리 주도로 출범시켰던 AI데이터특별작업반의 연구결과를 공유하고 앞으로 국제표준화기구의...
768,"한국타이어, AI·IoT 활용 '설비 이상 탐지 예측시스템' 개발",2020.04.21.,한국타이어앤테크놀로지가 인공지능(AI)과 사물인터넷(IoT) 기술을 활용한 설비 이상 탐지 예측 시스템 'CMS+'를 개발했다고 20일 밝혔다. 새로 개발된 시스템은 기존 시스템보다 설비 이상 징후를 정확히 파악할 수 있다. 빠른 대응이 가능하다. 일반적인 시스템은 설비의 핵심 부품에 부착된 센서를 통해 진동...
769,LG폴더2에 SKT-KT 인공지능 서비스 탑재,2020.04.21.,어르신들이 즐겨 쓰는 폴더폰에 인공지능(AI) 서비스가 탑재된다. 17일 통신업계에 따르면 SK텔레콤은 LG전자에서 출시하는 LG폴더2에 음성인식 AI 비서 누구를 탑재한다. 폴더형 휴대폰에 AI 서비스가 탑재되는 것은 이번이 최초다 그간 폴더폰을 주로 사용하는 어르신 세대는 정보 접근으로부터 소외되고...
770,"삼성전자, 국내 최대 용량 24kg ‘그랑데AI’ 세탁기 출시",2020.04.21.,삼성전자가 국내 최대 용량인 24kg 그랑데AI(인공지능) 세탁기 신제품을 이달 말 출시한다고 20일 밝혔다. 신제품은 점점 더 많은 양 또는 부피가 큰 빨랫감도 한 번에 세탁하기를 원하는 소비자들의 요구를 반영해 세탁 용량을 24kg으로 늘렸다. 반면 외관 크기는 그대로 유지해 설치 공간의 제약도...
771,"삼성전자, 국내 최대 용량 24kg ‘그랑데AI’ 세탁기 출시",2020.04.21.,삼성전자가 국내 최대 용량인 24kg 그랑데AI(인공지능) 세탁기 신제품을 이달 말 출시한다고 20일 밝혔다. 신제품은 점점 더 많은 양 또는 부피가 큰 빨랫감도 한 번에 세탁하기를 원하는 소비자들의 요구를 반영해 세탁 용량을 24kg으로 늘렸다. 반면 외관 크기는 그대로 유지해 설치 공간의 제약도...
772,AI데이터 국제표준 온라인 회의서 한국 주도 프로젝트 제안,2020.04.21.,인공지능(AI) 기술 국제표준화 온라인 회의에 참석한 한국 대표단이 한국이 주도해 만든 AI 데이터 특별작업반의 연구 결과를 공유하고 신규 프로젝트를 제안했다. 산업통상자원부 국가기술표준원과 과학기술정보통신부 국립전파연구원은 지난 6∼21일 열린 제5차 AI 국제표준화회의에 산·학·연·관 전문가...
773,"건양대, 2021학년도 의료인공지능학과 신설 AI전문가 양성",2020.04.21.,"건양대 의과대학 정보의학교실과 건양대병원 의료정보실‧헬스케어 데이터사이언스센터, 대학병원과 협력하고 있는 (주)셀바스AI, (주)VUNO, (주)LUNIT 등 의료 인공지능 회사와 협력해 의산학 협력체제를 구축하고 인공지능 전문능력을 갖춘 의료분야에 특화된 인공지능 인재를 양성하는 학과가 될 것..."
774,"KT, 조선대 손잡고 클라우드·AI로 치매 조기진단 연구",2020.04.21.,KT(030200)가 조선대 광주치매코호트연구단과 클라우드·인공지능(AI) 기반 치매 예측 및 조기진단 연구를 위한 양해각서(MOU)를 체결했다고 20일 밝혔다. KT와 광주치매코호트연구단은 치매 연구 데이터와 분석 시스템을 클라우드 플랫폼에 접목해 연구자들이 쉽게 활용할 수 있도록 협력할 예정이다....
775,"""AI 반도체 1등 국가 만든다""…산학연 28개 기관 역량 결집",2020.04.21.,"뉴스토마토 = 이지은 기자 | 인공지능(AI) 생태계 핵심 부가가치 분야인 AI 반도체의 세계 최고 기술력 확보를 위해 국내 대·중소기업과 스타트업, 대학, 출연연이 뭉쳤다. 과학기술정보통신부는 23일 AI 반도체 1등 국가 도약을 위한 대규모 연구개발 사업의 올해 신규과제 수행기관 선정을 완료하고..."
776,구직자 40.0% “AI채용 전형 준비”,2020.04.23.,신입 구직자 중 40.0%는 인공지능을 활용한 AI채용 전형을 준비하고 있는 것으로 나타났다. 블라인드 채용 전형을 준비하는 구직자는 전체 중 65.2%로 보다 많았다. 24일 잡코리아가 신입 구직자 1001명을 대상으로 ‘AI·블라인드 채용 준비 현황’ 조사를 실시한 결과 40.0%가 AI채용 전형을 준비 중이라고...
777,"성동구, 코딩·AI 분야 온라인 교육 내달 11일부터 운영",2020.04.23.,서울 성동구는 다음 달부터 지역 내 ‘4차산업혁명체험센터’를 통해 온라인 코딩·인공지능(AI) 등 4차산업 관련 실시간 온라인 교육 프로그램을 운영한다고 27일 밝혔다. 구는 이번 프로그램을 온라인 플랫폼을 활용해 실시간 쌍방향 수업으로 제공한다. 교사뿐만 아니라 학생들도 주도적으로 활발한...
778,"[아시아톱브랜드]LG 올레드 AI ThinQ, 몰입감·공간 활용도 UP '벽걸이 TV'",2020.04.20.,또 인공지능(AI) 프로세서 '알파9 3세대'도 탑재돼 보고 듣는 TV의 본질을 업그레이드했다. 이 프로세서는 백만 개 이상의 데이터를 분석한 딥러닝 기술을 기반으로 영상 종류와 상태를 감지한다. 또한 LG전자가 독자 개발한 '업스케일링(Upscaling)' 기술로 더욱 선명한 화질을 구현한다. 고객은 별도 조작...
779,창원시 AI 추진전략 보고회 개최,2020.04.22.,"창원 인공지능 산업육성의 로드맵이 제시되었으며, 창원시와 한국전기연구원은 스마트 제조 AI 와 헬스케어·의료 AI를 큰 축으로 창원 인공지능연구소를 설립하여 연구개발, 교육, 기술을 집적해 인공지능 혁신을 추진하는 것을 목표로 하고 있다. 스마트 제조 AI 분야에서는 창원형 인공지능 대표 공장을..."
780,"나무기술, 광주시와 AI중심 클라우드 서비스 에코시스템 구축",2020.04.22.,"광주시는 첨단 3지구(4만6200㎡)에 올해부터 2024년까지 5년동안 4116억원을 투입해 인공지능 집적단지를 조성하게 된다. 클라우드/AI/빅데이터/IoT/스마트시티 관련 기술을 확보하고 IaaS, PaaS, SaaS 서비스가 가능한 나무기술은 광주 신규 법인을 통해 '광주 AI 클러스터 조성 사업'에 적극 참여할 계획이다...."
781,"[리포트] ""인공지능 기업들, 광주로 오세요""",2020.04.22.,"뭔가 달라야 하지 않느냐 할 때 광주는 150만 시민이 함께 만들어가는 인공지능(AI)이다. 이 것이 차별화라고 말하고 있습니다. 우수한 AI 기업을 유치하기 위해 보다 적극적인 움직임이 필요하다는 지적도 나옵니다. ▶ 문승일 / 서울대학교 교수 광주에서 AI사업을 실시해, 많은 기업들이 관심을 갖고 있지만..."
782,인공지능 돌봄 서비스... '24시간 요양 보호사'로 진화,2020.04.20.,이 가운데 인공지능(AI) 기술은 인간의 능력을 향상시켜 자신과 주변 세계를 위해 더 많은 것을 성취할 수 있도록 하는 방법들 가운데 이처럼 사회적 약자가 보다 포괄적이고 생산적인 삶을 영위할 수 있도록 하는 AI 기술이 실시간으로 보다 접근이 쉬운 방법과 다양한 디바이스로 제공되면서 AI가 어떻게...
783,"SK텔레콤, 과기정통부 추진 ‘차세대 AI 반도체’ 개발 사업 수주",2020.04.21.,SKT ‘차세대 인공지능(AI) 반도체 개발 사업’ 국책 과제 주도 / 세계 최고 수준 서버용 AI 반도체 및 요소기술 개발 예정 SK텔레콤은 과학기술정보통신부에서 AI(인공지능) 반도체 1등 국가 도약을 위해 추진하는 연구개발 사업 중 ‘서버용 차세대 지능형(AI) 반도체 기술 개발 사업’을 수주했다고...
784,"오앤, 위드라인과 손잡고 ‘AI 영상 분석 기술’ 확대",2020.04.21.,오앤(5N)은 스포츠 데이터 플랫폼 기업 위드라인과 스포츠 산업분야에 ‘인공지능(AI) 영상분석 기술’을 도입한 계약을 체결했다고 28일 밝혔다. 오앤은 인공지능(AI) 알고리즘 설계 전문 기업이다. 오앤은 독자적으로 개발한 AI 영상분석 엔진을 통해 객체 인식부터 행동 분석 등 다양한 AI 기술을 확보하고...
785,"[서경스타즈IR]SK텔레콤, AWS·MS와 5G·AI 협력···미래 ICT 이끈다",2020.04.21.,"SK텔레콤은 독자 개발한 3D-지리정보시스템(GIS) 기반의 무선 설계 기술을 통해 5G 망을 빠르게 효율적으로 설계하며, 인공지능(AI) 기반 네트워크 관리 시스템 ‘탱고(TANGO)’와 세계 최초 가상화 통합 관리 플랫폼 ‘T-MANO’를 통해 5G망을 실시간으로 감시·분석해 문제를 찾아 스스로 해결·최적화하는 등..."
786,"대덕특구, AI 창업교류공간 ‘스페이스-S’ 입주기업 모집",2020.04.21.,"AI(인공지능) 관련 기술을 보유하거나 활용해 사업화를 계획·추진 중인 예비창업자 또는 창업 7년 이내 초기기업으로 바이오, 정보통신 등 인공지능을 접목할 수 있는 분야의 (예비)창업자라면 누구나 신청가능하다. ‘대덕특구 SPACE-S’는 특구재단에서 운영하고 있는 ‘AI 창업교류공간’으로, 특구 내..."
787,"창원시, 인공지능 기반 스마트헬스케어 국가공모사업 선정",2020.04.23.,데이터를 인공지능AI 빅데이터 등 ICT 유망기술로 융합 및 활용해 기업과 산업의 효율성을 제고하고 고령화 문제 경감 등 국민이 체감 가능한 편익을 창출하기 위한 사업이다 창원시는 한국전기연구원KERI 삼성창원병원 ㈜이엠텍 엠텍글로벌주 ㈜비트컴퓨터와 함께 컨소시엄을 구성 lsquoAI기술을 활용한...
788,정부 지원 ‘AI 반도체 개발’ 누가 주도하나?,2020.04.23.,"과학기술정보통신부가 인공지능(AI) 반도체 개발을 위한 기관 선정을 완료했다고 23일 밝혔다. 서버·모바일·엣지·공통 4대 분야에서 SK텔레콤, 텔레칩스, 넥스트칩, 한국전자통신연구원(ETRI)이 개별 컨소시엄을 만들어 연구를 이끈다. 각 분야 세계 최고 수준 기술력과 독자 AI 반도체 플랫폼을 확보하는..."
789,내년부터 재난대비 문화재보호에 '인공지능 드론' 활용,2020.04.21.,"인공지능,AI 영상분석기술이 탑재된 드론이 문화재 현장에 내년부터 상시로 투입돼 각종 재해로부터 문화재를 보호하게 됩니다. 문화재청은 재난발생때 문화재 피해를 신속하게 파악하기 힘들고, 관리인력을 상시 배치하는 어려움을 극복하기 위해 AI 영상분석기술을 탑재한 '드론을 활용한 문화재 안전관리..."
790,"심장질환, 인공지능(AI)으로 맞춤형 정밀 진단한다",2020.04.21.,"인공지능(AI)이 심장질환 환자의 맞춤형 정밀 진단 및 치료, 예후 예측에 중요한 수단이 될 수 있다는 논문이 나와 관심을 끌고 있다. 21일 가톨릭대학교 대전성모병원에 따르면 심장내과 조정선 교수가 발표한 '정밀한 심장 영상 데이터를 통한 환자의 표현형을 네트워크 기반으로 세분화 실현(A..."
791,"팅크웨어, 르노삼성차 ‘QM6’ ‘SM6’ AI 내비게이션 ‘아이나비 V9’ 공급",2020.04.21.,"아이나비 V9은 네이버 인공지능(AI) 플랫폼 ‘클로바’도 탑재됐다. 음성 명령을 통해 목적지ㆍ주변시설 검색, 실시간 도로별 교통상황 안내뿐 아니라 장소 추천, 일정 확인 등의 개인화 서비스를 포함한 음성 기반 인터렉션 기능 활용이 가능하다. 또 상반기 중으로 아이나비 전용 ‘홈런처’, 서비스..."
792,4차 산업혁명 견인할 AI사관학교 7월 광주에서 개교,2020.04.21.,4차 산업혁명을 이끌 광주 인공지능(AI) 사관학교가 오는 7월 문을 연다. ‘AI 수도’를 지향하는 광주의 구심점으로 광주정보문화산업진흥원이 주관해 실무인재 양성에 나서게 된다. 광주시는 “과학기술정보통신부 2020년 지역거점 A 교육운영 사업에 공모해 선정됐다”고 21일 밝혔다. AI사관학교는...
793,"""AI 데이터 국제표준, 한국이 이끈다""",2020.04.21.,"인공지능(AI) 기술 국제표준화회의에 참가한 우리나라 대표단이 AI 데이터, 데이터 품질, 신뢰성 및 산업 활용 등 전 영역에서 기술 논의를 선도하며, 이 분야 국제표준화 주도국 진입의 발판을 마련했다. 과학기술정보통신부 국립전파연구원과 산업통상자원부 국가기술표준원은 21일까지 개최된 ‘제5차..."
794,"카카오, AI 경진대회 &apos;제3회 카카오 아레나&apos; 개최",2020.04.20.,카카오(공동대표 여민수·조수용)가 인공지능(AI) 경진대회 ‘제 3회 카카오 아레나(kakao arena)&apos;를 개최한다고 21일 밝혔다. 지난 2018년부터 매년 개최중인 ’카카오 아레나&apos;는 AI 기술인 머신러닝을 이용한 문제해결 대회 플랫폼으로 올해 3회째를 맞는다. 이번 대회는 더 많은 지원자들에게 참여...
795,"KT-조선대, 클라우드·AI 기반 치매 예측·진단 협력",2020.04.20.,KT가 조선대 광주치매코호트연구단과 클라우드·인공지능(AI) 기반 치매 예측과 조기진단 연구를 위한 양해각서(MOU)를 교환했다. KT와 광주치매코호트연구단은 치매 연구 데이터와 분석 시스템을 클라우드 플랫폼에 접목해 연구자가 활용하도록 협력할 예정이다. 광주치매코호트연구단은 10여년간 치매...
796,"GS건설, 속초디오션자이에 주택관리 시스템 '자이 AI 플랫폼' 적용",2020.04.21.,"이에 따라 속초디오션자이 입주민은 어떤 통신사이든 상관없이 자이 AI 플랫폼을 통해 인공지능 기능을 사용할 수 있다. 스마트폰 앱, 음성인식 스피커 등과 플랫폼을 연계해 조명, 난방, 각종 가전 등 사물인터넷(IoT)을 이용하는 모든 실내 기기 관리할 수 있다. 음성으로 외출을 알리면 대기전력, 전등, 방범..."
797,"한국타이어, AI·IoT 기반 시스템 통해 스마트 팩토리 구축 나선다",2020.04.21.,타이어 기업 한국타이어앤테크놀로지(한국타이어)가 인공지능(AI)과 사물인터넷(IoT) 기술을 활용한 설비 이상 탐지 예측 시스템 ‘CMS+’를 개발해 스마트 팩토리 구축에 나선다고 20일 밝혔다. CMS+는 AI와 IoT 기술을 접목해 기존 시스템보다 공장 설비의 정확한 이상 징후 파악과 빠른 대응을 가능하게...
798,"과기정통부, 지자체와 손잡고 'AI' 전문인력 1620명 키운다",2020.04.21.,"과학기술정보통신부는 지역거점 인공지능(AI) 교육사업을 수행할 4개 지자체(부산, 강원, 충북, 광주)를 확정했다고 19일 밝혔다. 지역거점 AI 교육사업은 지역 중소·벤처기업 재직자, 예비창업자, 대학생 등에게 AI 교육과 협업공간 등을 제공하는 것이다. 올해는 역량 강화 거점 3개소와 특화인력양성 거점..."
799,"SK텔레콤-SK하이닉스, 차세대 AI 반도체 개발 주도적 참여",2020.04.21.,SK텔레콤과 SK하이닉스가 차세대 인공지능(AI) 반도체 개발에 주도적으로 참여해 한국을 반도체 1등 국가로 만드는 데 핵심 역할을 할 계획이다. SK텔레콤은 23일 과학기술정보통신부에서 AI 반도체 1등 국가 도약을 위해 추진하는 연구개발 사업 중 서버용 차세대 지능형 반도체 기술개발 사업을...
800,입사원서 작성 지원도 이젠 'AI 플랫폼'으로,2020.04.20.,"조선대학교 대학일자리센터가 취업을 준비하는 재학생과 졸업생을 대상으로 인공지능(AI) 플랫폼을 활용한 입사지원서 지원프로그램을 운영해 눈길을 끌고 있다. 23일 조선대에 따르면 이번 프로그램은 '입사지원서 뽀개기 비교과과정 프로그램'의 일환으로, 27일부터 다음달 5일까지 온라인 화상시스템을..."
801,"캐롯손보, '언택트 AI 접목' 폰케어 액정안심보험 출시",2020.04.19.,캐롯손해보험은 21일 언택트 인공지능(AI) 영상인식 기술을 접목한 캐롯 폰케어 액정안심보험을 출시했다고 밝혔다. 새로 출시된 폰케어 액정안심보험은 캐롯손보의 첫 번째 B2C 휴대폰 보험 상품으로 신규 휴대폰 및 2017년 이후 출시된 중고 휴대폰의 액정 파손시 수리비에 대한 보장이 가능하다. 이 보험의...
