,제목,날짜,본문
235,"'AI로 경제·사회문제 해결'…KT-상명대, AI 경진대회 성황리에 막 내려",2022.09.28.,진행한 인공지능(AI) 경진대회 ‘AICE 잼 세션’이 성공적으로 막을 내렸다고 29일 밝혔다. KT와 상명대는 지난 5월 예선에서 학부생들의 ‘경제·사회 문제 해결을 위한 AI 활용’ 아이디어를 심사해 본선 진출 팀을 선발했다. 이후 3개월 간 멘토링을 거쳐 구체화 과정을 마무리한 총 7개 팀이 최종 결선에서...
236,미래에셋증권 '초거대 AI의 잠재력' 리포트 발간,2022.09.28.,"미래에셋증권 리서치센터는 28일 AI (인공지능) 산업을 집중 분석한 테마 리포트를 발간했다고 밝혔다. 리포트 제목은 'Artificial Intelligence: 초거대 AI의 잠재력'이다. 9명의 애널리스트가 함께 작성한 이 리포트는 최신 AI 기술과 현실 세계 파급력, 주요 산업별 전망 및 핵심 기업들에 대한 분석을..."
237,"尹, 광주서 대선공약 'AI 대표도시·복합쇼핑몰' 재확인",2022.09.28.,"기사내용 요약 광주김대중센터서 제8차 비상경제민생회의 주재 ""광주=한국의 실리콘밸리, 아낌없이 지원하겠다"" ""복합쇼핑몰, 세계적 디지털 혁신명소로 키워야"" [광주=뉴시스] 송창헌 기자 = 윤석열 대통령이 28일 광주에서 대선 당시 '7대 광주 공약'에 포함됐던 대한민국 인공지능(AI) 대표도시 조성과..."
238,"마인즈랩, 인공지능 시스템 '마음에이아이' 1.0 첫 선",2022.09.28.,"인공지능(AI) 전문기업 마인즈랩이 29일 삼성동 SAC아트홀에서 지난 8년간의 첨단 AI 연구 성과와 개발 역량이 집약된 '마음에이아이(maum.ai) 1.0'을 선보인다. '마음에이아이 1.0'은 개인화, 모듈화에 초점이 맞춰져 있어 기존 획일적인 AI 기술들과 달리 피부로 체감이 가능할 정도라는 것이 회사 측의..."
239,"尹, 광주서 대선공약 'AI 대표도시·복합쇼핑몰' 재확인",2022.09.28.,"기사내용 요약 광주김대중센터서 제8차 비상경제민생회의 주재 ""광주=한국의 실리콘밸리, 아낌없이 지원하겠다"" ""복합쇼핑몰, 세계적 디지털 혁신명소로 키워야"" [광주=뉴시스] 송창헌 기자 = 윤석열 대통령이 28일 광주에서 대선 당시 '7대 광주 공약'에 포함됐던 대한민국 인공지능(AI) 대표도시 조성과..."
240,"마인즈랩, 인공지능 시스템 '마음에이아이' 1.0 첫 선",2022.09.28.,"인공지능(AI) 전문기업 마인즈랩이 29일 삼성동 SAC아트홀에서 지난 8년간의 첨단 AI 연구 성과와 개발 역량이 집약된 '마음에이아이(maum.ai) 1.0'을 선보인다. '마음에이아이 1.0'은 개인화, 모듈화에 초점이 맞춰져 있어 기존 획일적인 AI 기술들과 달리 피부로 체감이 가능할 정도라는 것이 회사 측의..."
241,"AI 반도체에 1조 투자...尹 대통령 ""데이터시장 50조원으로""",2022.09.29.,"정부가 인공지능(AI) 반도체에 1조원 넘는 예산을 투입하는 등 6대 혁신기술 분야 연구개발에 집중 투자한다. 100만 디지털 인재를 양성하고 기업가치 1조원 이상 디지털 기업을 5년 내 100개로 늘린다. 경제, 사회 문제 해결에도 디지털을 적극 도입키로 했다. 윤석열 대통령의 뉴욕구상을 뒷받침하는 국가..."
242,"홍익대학교, AI·실감미디어콘텐츠학 석·박사 과정 신입생 모집",2022.09.28.,"사진=홍익대학교 홍익대학교 관계자는 ""본 학과는 4차 산업의 핵심기술인 인공지능(AI), 메타버스, 실감 기술을 기반으로 예술과 융합된 초 경험 콘텐츠를 개발하여, 대한민국의 新시장을 창출하고 세계에 K-콘텐츠, K-아트를 확산하기 위한 최첨단 학문으로 자리매김하고자 한다""라고 밝혔다. 이어 ""특히..."
243,"""AI 세계3강 도약... 인재 100만 양성"" [尹정부 디지털 전략 청사진]",2022.09.28.,"윤석열 대통령이 인공지능(AI) 분야 경쟁력을 세계 3위 수준으로 끌어올리고, 데이터 시장 규모를 지금보다 2배인 50조원 이상으로 확대하겠다는 목표를 제시했다. 이를 발판으로 한국을 디지털 강국으로 도약시키겠다는 전략이다. 윤 대통령은 28일 광주 김대중컨벤션센터에서 제8차 비상경제민생회의를..."
244,사람과 산업 연결하는 인공지능…벡스코서 AI전시회,2022.09.28.,"AI기술·메타버스·블록체인관 등 최신 기술 한자리에 인공지능(AI)의 최신 기술을 한자리에서 확인할 수 있는 전시회가 부산에서 열린다. 부산시는 오는 28일부터 30일까지 벡스코(BEXCO) 제2전시장에서 'AI, 사람과 산업을 연결하다'라는 주제로 '2022 AI 코리아'를 개최한다고 26일 밝혔다. 부산시가 주최하고..."
245,"윤석열 대통령 ""AI 경쟁력 세계3위 수준으로""…'광주서 비상경제민생회의 주재...",2022.09.28.,"SKT·네이버·카카오·삼성전자 등 대기업과 관련 중견·스타트업 기업 관계자, 삼성서울병원과 AI 사관학교 등 관계자들이 참석했다. 한편 윤 대통령은 회의 참석에 앞서 인공지능 전시회 '2022 AI TECH+'를 찾아 비문 기반 반려견 인식기술, 지능형 키오스크, 로봇 팔 활용 커피제작 시연 등을 참관했다."
246,"에이피알, AI기반 커뮤니티형 플랫폼 구축 나선다",2022.09.30.,에이피알은 D2C(소비자 직접 판매) 자사몰을 넘어 인공지능(AI) 기반의 플랫폼 구축에 나섰다고 28일 밝혔다. 창립 이래 8년간 꾸준히 성장하며 지난해 2600억원의 매출을 달성한 에이피알의 성공에는 '자사몰' 기반의 D2C 비즈니스가 있었다. 종합 구매몰에 입점하지 않고 자사몰 중심으로 고객을 유입시키는데...
247,"박정일 경기도교육연구원장, AI한국경영 '뉴거버넌스' 내놔",2022.09.28.,박정일 경기도교육연구원장이 인공지능(AI) 한국경영 시리즈 '뉴거버넌스 편'을 내놓았다. 'AI 한국경영' 시리즈 '지도자 편' '정책제언 편' '국정운영 편' '미래비전 편'에 이어 다섯 번째 책이다. 지난 대선의 주요 현안을 분석하고 예측하면서 새 정부를 위한 분야별 성공 전략과 함께 AI시대에 진입한 교육...
248,"'음악·글·사진'도 AI가 만든다... ""AI 창작물에도 약한 저작권 보호가 필요...",2022.09.28.,"인공지능(이하 AI)이 만든 그림, 음악, 소설 등의 창작물에도 저작권을 인정해야 하는지에 대해선 의견이 분분하다. 저작권은 사람의 개입이 전제되는 창작물에서 발생한다. AI를 통해 창작물을 만들 때 인간이 얼마나 개입했는지 여부를 따지기가 쉽지 않다. 다만, 인간이 AI를 도구로 활용해 창작물을 만들..."
249,7년간 4천억원 투자…범부처 PIM인공지능반도체 사업단 출범,2022.09.29.,"이날 출범식 행사에는 정덕균 서울대 교수와 박영준 AI반도체포럼 의장, 이윤식 반도체공학회장, 오윤제 PIM인공지능반도체 사업단장, 김형준 차세대지능형반도체 사업단장 등 국내 인공지능반도체 분야 최고 전문가들과 송상훈 과기정통부 정보통신정책관, 김종석 정보통신기획평가원 본부장, 김덕기..."
250,"SKT-사피온-토론토대 ""인공지능 공동 연구""",2022.09.29.,"대한민국-캐나다 인공지능 기술 협력 일환…사피온 기반 NPU 팜 제공 SK텔레콤과 인공지능(AI) 반도체 기업 사피온은 캐나다 토론토 대학과 AI 기술을 공동 연구한다고 25일 밝혔다. SKT, 사피온, 토론토 대학은 22일(현지시간) 업무협약(MOU)을 체결해 토론토 대학에 AI 반도체 사피온 X220과 X330으로..."
251,"길병원-온코크로스, AI 신약 개발 공동연구",2022.09.29.,﻿ 가천대길병원(병원장 김우경) 가천의생명융합연구원이 인공지능(AI) 기반 신약 개발기업 ㈜온코크로스(ONCOCROSS·대표이사 김이랑)와 공동연구 등 상호 협력을 위한 협약을 체결했다. 길병원은 가천의생명융합연구원 이상표 연구원장과 ㈜온코크로스 김이랑 대표가 지난 27일 가천대 뇌과학연구원 1층...
252,"뷰노, AI 기반 안저 판독 솔루션 싱가포르 인증 획득",2022.09.28.,"(사진=뷰노) 뷰노(338220)는 자사 인공지능(AI) 기반 안저 판독 솔루션 '뷰노메드 펀더스 AI'가 싱가포르 보건과학청(Health Sciences Authority, 이하 HSA)으로부터 의료기기 인증을 획득했다고 29일 밝혔다. HSA 인증은 싱가포르에서 제조, 수입 또는 판매되는 모든 의료기기에 대해 싱가포르 보건부 산하..."
253,AI 반도체에 1조 투입… 2026년 세계 첫 `프리-6G` 서비스,2022.09.28.,오는 2027년까지 'AI(인공지능) 3대 강국·디지털 경쟁력 3위·디지털 인프라 1위'를 달성하겠다는 목표다. 과학기술정보통신부는 28일 광주 김대중컨벤션센터에서 윤석열 대통령 주재로 열린 제8차 비상경제 민생회의에서 '대한민국 디지털 전략'을 발표했다. 세계 최고 수준의 디지털 역량을 갖추고 정치·경제...
254,"알리코제약-바스젠바이오, AI 기반 신약 개발 협력",2022.09.28.,정상영 알리코제약 연구소장(왼쪽)과 김두환 바스젠바이오 CTO [사진: 알리코제약] 알리코제약은 인공지능(AI) 기반 바이오 빅데이터 기업 바스젠바이오와 전략적 업무협약(MOU)을 맺었다고 29일 밝혔다. 양사는 차별화된 제네릭 개발과 약물전달시스템(DDS) 기술을 접목한 플랫폼 기술과 복합개량신약 개발을...
255,2022 제1회 국방 인공지능 경진대회(마이콘) 개최,2022.09.28.,"국방 인공지능 경진대회 측 제공 첨단과학기술 기반 군 육성에 필요한 장병들의 인공지능(AI) 및 소프트웨어(SW) 역량강화를 위해 '2022 제1회 국방 인공지능 경진대회(약칭 마이콘 MAICON, Military AI CompetitiON)'를 개최한다. 국방부(장관 이종섭)와 과학기술정보통신부(장관 이종호, 이하 과기정통부)가 협업해..."
256,尹대통령 “AI 세계 3위·데이터 시장 50조원대로”,2022.09.29.,"尹, 광주서 비상경제민생회의 주재 ‘뉴욕 구상’ 뒷받침 디지털 전략 발표 2026년까지 1조3000여억 기술 투자 윤석열 대통령이 28일 “인공지능(AI) 분야의 경쟁력을 세계 3위로 끌어올리고 데이터 시장 규모를 지금보다 2배(약 50조원) 이상으로 확대하겠다”고 밝혔다. 윤석열 대통령이 28일 오전 전남 광주..."
257,"ETRI, 인공지능 축사 통합 관리 플랫폼 개발...생산성 10%↑",2022.09.29.,"한국전자통신연구원(ETRI)은 축산분야에 인공지능(AI), 디지털 트윈 등 최신 ICT를 접목, 축산 질병을 예방하고 가축을 효과적으로 통제ㆍ관리할 수 있는 스마트 안전축사 플랫폼인‘트리플렛(TRIPLETS)’을 개발했다고 28일 밝혔다. ▲ ETRI의 스마트 안전축사 플랫폼(트리플렛; TRIPLET)이 적용된 돼지 축사의..."
258,"유니스트(UNIST), '인공지능기술 공개 워크숍' 개최",2022.09.29.,"국내외 대학의 교수, 연구원, 학생뿐 아니라 산업체, 지자체, 연구기관 등 여러 관계자가 참여 가능하다. 참가신청은 10월 4일 오후 6시까지 사전등록 링크를 통해 진행하며, 자세한 사항은 AI혁신파크 또는 인공지능대학원으로 문의하면 된다."
259,“광주는 AI 대표 도시 도약 준비 마친 곳”,2022.09.28.,"윤석열 대통령이 28일 오전 광주 김대중컨벤션센터에서 열린 ‘제8차 비상경제민생회의’에 앞서 글로벌AI컨퍼런스 ‘AICON 광주 2022’ 행사에 전시된 조선대부속고등학교 부스를 방문, 인공지능(AI) 교육 플랫폼 설명을 청취한 뒤 로봇팔을 활용한 커피 제작 과정을 관람하고 있다./김애리 기자윤석열 대통령은..."
260,"대웅제약, 에이조스바이오와 AI 기반 항암신약 공동연구",2022.09.28.,대웅제약이 인공지능(AI) 플랫폼을 활용해 합성치사(synthetic lethality) 항암신약 연구개발을 강화한다. 대웅제약은 에이조스바이오와 AI를 통한 합성치사 항암신약 연구개발 계약을 체결했다고 28일 밝혔다. 에이조스바이오는 인공지능 플랫폼을 바탕으로 합성치사 항암신약 후보물질을 탐색한다. 대웅제약은...
261,SKT '그린 AI' 기술 개발…'넷제로' 달성 도전,2022.09.28.,"가상 발전소를 제대로 구축하고 운영하기 위해서는 인공지능(AI) 기술 활용이 필수적이다. 생산이 일정하지 않은 신재생 에너지의 발전량을 예측하거나, 전기차 충전 등 고객들의 전력 수요를 예측하는데 인공지능이 예측 정확도를 높여 주기 때문이다. 생산된 전력을 에너지 저장 시스템(ESS)을 통해..."
262,"마인즈랩, maum.ai 그랜드 행사 진행…인공지능 시스템 maum.ai 및 휴먼AI 등...",2022.09.28.,"또 인공지능 인프라 운영관리 서비스 및 정부지원을 받는 초거대AI API 수요기업 신청 방법을 소개했으며 마지막으로 maum.ai 시스템 기반의 인공지능 생태계 프로그램인 ‘에코마인즈’(EcoMINDs) 2.0을 소개했다. 마인즈랩 유태준 대표는 “지난 8년여간 연구, 개발 성과를 집적해 23개 모듈로 구성된 maum.ai..."
263,인공지능(AI) 수요 급증에 따라 개별기업 채용규모도 확대,2022.09.28.,ⓒ한국딥러닝(주) 인공지능(AI)에 대한 수요가 급증함에 따라 개별기업의 채용규모도 확대되고 있다. 국내 대표적인 인공지능 솔루션 및 소프트웨어 전문기업 한국딥러닝(주)(이하 한국딥러닝)도 전 직군에 대한 대규모 채용을 진행한다고 27일 밝혔다. 모집 분야는 ▲앱 개발 ▲딥러닝(CV) ▲C#개발...
264,"우미건설, AI로 영상 분석해 실시간 위험 경보…스마트 안전관리에 '총력'",2022.09.28.,장비 영상인식 시스템을 통해선 인공지능(AI)을 활용해 실시한 영상을 분석한 뒤 운전자에게 위험을 경고할 수 있도록 했다. 안전 개선 신고 제도도 도입했다. 현장의 근로자라면 누구나 직접 경험한 위험 사항을 신고하거나 안전과 관련된 개선사항을 제안할 수 있는 제도다. 배영한 우미건설 사장은 “앞으로...
265,"DB손보, AI사고견적 솔루션 스타트업과 MOU",2022.09.28.,DB손해보험은 28일 AI(인공지능) 기반 자동차 사고견적·손해사정 솔루션 서비스 스타트업 '어메스'와 외산차 부품 정밀심사 및 자동화 처리 지원을 위한 업무협약(MOU)을 체결했다고 밝혔다. 어메스는 DB손보와 한국인터넷진흥원이 공동으로 운영중인 인슈어테크 스타트업 육성프로그램 3기에 선정된 업체다....
266,"현대차, AI 핵심도시 판교에서 ‘자율주행 4단계’를 외치다",2022.09.28.,인공지능(AI) 기반 수요응답형 모빌리티 서비스 ‘셔클’을 접목해 서비스를 제공한다. 셔클 서비스는 탑승객이 앱을 통해 가까운 정류장에서 차를 호출하면 인공지능 알고리즘을 통해 최적의 경로를 따라 호출한 위치로 차가 달려간다. 대기시간이 짧고 배차 효율성이 높다는 게 특징이다. 현대자동차...
267,"GC지놈, 유럽서 AI 기반 암 조기진단 ""정확도 93%"" 발표",2022.09.28.,2가지 AI 검출 알고리즘 활용… 주요 암 7종 92.8% 정확도 확인 GC지놈은 지난 9일~13일(현지시간)까지 프랑스 파리에서 열린 유럽종양학회(ESMO 2022)에 참가해 딥러닝 기반 인공지능(AI)을 활용한 암 조기 진단 연구 결과를 발표했다고 30일 밝혔다. 올해로 48회를 맞이한 유럽종양학회는 미국임상종양학회...
268,"""디지털 인재 육성에 한발 더""...KT, 상명대와 AI 경진대회 성료",2022.09.28.,9월 초 서울 종로구 상명대에서 열린 인공지능(AI) 경진대회 '에이스 잼 세션(AICE Jam Session)' 최종 발표에서 참가팀이 프리젠테이션을 하고 있다. [사진=KT] KT가 상명대와 함께 학부생을 대상으로 진행해 온 인공지능(AI) 경진대회 '에이스 잼 세션(AICE Jam Session)'을 성황리에 종료했다고 29일 밝혔다. KT에...
269,제1회 국방 인공지능 경진대회 ‘MAICON’ 개최,2022.09.28.,"장병·민간이 함께 국방 인공지능(AI) 발전 위해 경쟁총 상금 7,700만원과 더불어 취·창업 기회까지 쟁취[보안뉴스 ] 과학기술정보통신부(장관 이종호, 이하 과기정통부)와 국방부(장관 이종섭)는 첨단과학기술 기반 군 육성에 필요한 장병들의 인공지능(AI)·소프트웨어(SW) 역량강화를 위해 ‘2022 제1회 국방..."
270,쿠팡 “AI 활용 물류 투자… 지역경제 활성화에 도움”,2022.09.28.,이날 행사에서 쿠팡은 인공지능(AI)을 활용한 물류 투자로 지역 소상공인과 농어민의 상품 판매를 돕고 대규모 고용을 창출한 모범 사례로 선정됐다. 쿠팡은 현재 전국 100여 개 물류시설을 운영 중이다. 지난해에만 물류망에 7500억 원 이상 투자했다. 쿠팡 관계자는 “물류 기술에 대한 투자는 지역경제...
271,"SKT, Green AI로 넷제로에 성큼 다가간다",2022.09.28.,"가상 발전소를 제대로 구축하고 운영하기 위해서는 인공지능(AI) 기술 활용이 필수적이다. 생산이 일정하지 않은 신재생 에너지의 발전량을 예측하거나, 전기차 충전 등 고객들의 전력 수요를 예측하는데 인공지능이 예측 정확도를 높여 주기 때문이다. 또한, 생산된 전력을 에너지 저장 시스템(ESS)을..."
272,"“환율·주식 패닉인데, AI 치적 홍보?”…‘좌충우돌’ 대통령실·당정 경제...",2022.09.28.,"뭐가 급한 건지 몰라?’ 지난 28일 윤석열 대통령이 광주광역시에서 제8차 비상경제민생회의를 주재하면서 “글로벌 인공지능(AI) 경쟁력을 세계 3위 수준으로 끌어올리고, 데이터 시장 규모를 지금보다 2배인 50조원 이상으로 확대하겠다”고 밝힌 기사에 달린 최대 공감 댓글이다. 이 자리에서 윤 대통령은..."
273,"대전시교육청 에듀힐링센터, 'AI 힐링 앱 서비스 모델' 개발",2022.09.28.,"AI 힐링 앱은 이용자가 앱에 접속하면 목소리 상태 분석, 색채 심리 검사, 심리 상태 등을 검사 후 인공지능(AI) 빅데이터 분석을 통해 개인 맞춤형 힐링 콘텐츠를 추천하고 제공해준다. 또한 앱 활용 후 자동 설계된 알고리즘에 의해 개인의 데이터베이스가 구축되어 이용자가 재접속 시 자동화된 큐레이션..."
274,"자율주행·인공지능 기술 결합한 현대자동차 '로보셔틀', 판교 제로시티 달린...",2022.09.28.,"현대자동차가 오는 29일(목)부터 자율주행 및 인공지능(AI) 기술을 결합한 '로보셔틀' 시범 서비스를 경기도 판교에서 선보인다고 밝혔다. 로보셔틀은 로봇(Robot)과 버스를 의미하는 셔틀(Shuttle)의 합성어로 자율주행 기술을 적용한 다인승 모빌리티를 의미하며, 이번 시범 서비스에는 레벨4 자율주행 기술이..."
275,"SK텔레콤, 그린 AI로 넷제로 현실화 도전",2022.09.30.,"가상 발전소를 제대로 구축하고 운영하기 위해서는 인공지능(AI) 기술 활용이 필수적이다. 생산이 일정하지 않은 신재생 에너지의 발전량을 예측하거나, 전기차 충전 등 고객들의 전력 수요를 예측하는데 인공지능이 예측 정확도를 높여 주기 때문이다. 또한, 생산된 전력을 에너지 저장 시스템(ESS)을..."
276,"GC지놈, 'ESMO'서 딥러닝 AI 기반 암 조기 진단 연구 발표",2022.09.28.,2가지 AI 검출 알고리즘 활용…주요 암 7종 92.8% 정확도로 확인 가능 GC지놈은 지난 9일부터 13일(현지시간)까지 프랑스 파리에서 열린 유럽종양학회(ESMO 2022)에 참가해 딥러닝 기반 인공지능(AI)을 활용한 암 조기 진단 연구 결과를 발표했다고 30일 밝혔다. 올해로 48회를...
277,자율주행·AI…서울로보틱스·테이블매니저 등 '투자유치',2022.09.28.,인공지능(AI) 기반 예약 솔루션 스타트업 테이블매니저는 KT로부터 20억원 규모의 전략적 투자를 유치했다. 테이블매니저는 올 4월 KT의 'AI 통화비서' 공동 사업자로 선정돼 '전화 예약 자동화' 기능을 공동 개발해왔다. 지난 8월 이 기능을 접목해 업데이트된 AI통화비서를 출시했다. AI 통화비서는 매장으로...
278,"AI진료시스템 도입하는 건국대병원 ""스마트병원으로 탈바꿈""",2022.09.28.,건국대병원이 인공지능(AI) 진료시스템 도입으로 스마트병원 도약을 준비한다. 또 연구 역량을 강화하고 감염병 진료에 특화된 공간도 확보한다. 건국대병원 유광하 원장은 29일 건대스타시티웨딩홀 VIP룸에서 진행한 취임 1주년 기자간담회에서 이같은 내용이 담긴 향후 병원 운영 계획을 밝혔다....
279,"AI진료시스템 도입하는 건국대병원 ""스마트병원으로 탈바꿈""",2022.09.28.,건국대병원이 인공지능(AI) 진료시스템 도입으로 스마트병원 도약을 준비한다. 또 연구 역량을 강화하고 감염병 진료에 특화된 공간도 확보한다. 건국대병원 유광하 원장은 29일 건대스타시티웨딩홀 VIP룸에서 진행한 취임 1주년 기자간담회에서 이같은 내용이 담긴 향후 병원 운영 계획을 밝혔다....
280,[대한민국 인공지능 기업정보집] 인공지능 골프 코칭 서비스 기업 '골프픽스',2022.09.28.,[편집자 주] 모아이스는 인공지능(AI) 코칭 기술과 높은 수준의 동작 인식 기술을 바탕으로 골프 코칭 앱서비스를 제공하는 기업이다. 2019년 2월 회사를 설립했다. 30억원 규모의 시리즈A 투자를 유치했다. - 기업명 및 대표자명 : 모아이스 / 이용근 - 주요 제품(서비스) : 골프픽스(Golf Fix) - 사업 분야 : 시각지능...
281,“AI 지원 재확인…복합쇼핑몰 디지털 명소로”,2022.09.28.,"[리포트] 인공지능, AI 기술로 움직이는 자율주행 자동차입니다. 달리는 차 안에서 뇌파 측정이 가능합니다. 강아지 코의 피부 무늬를 이용해 반려동물 등록도 가능합니다. 윤석열 대통령이 이 같은 AI 산업 전시회가 열린 광주에서 관련 기업 등이 참석한 가운데 8차 비상경제민생회의를 열었습니다. AI 분야..."
282,"尹 대통령, AI 중심도시 광주서 ""AI 경쟁력 세계 3위 도약"" 밝혀",2022.09.29.,"윤석열 대통령이 인공지능, AI 중심도시 광주에서 ""우리나라의 AI 경쟁력을 세계 3위 수준으로 끌어올리겠다""고 밝혔다. 윤 대통령은 28일 오전 11시 김대중컨벤션센터에서 제8차 비상 경제 민생회의를 열고 ""디지털을 기반으로 '다시 도약하는 대한민국'을 만들겠다""며 이같이 밝혔다. 국가연구기관인..."
283,"에스원, 대형·중소 사업장용 인공지능 기반 '중대재해 예방 지능형 CCTV' 패...",2022.09.29.,"여기에, 에스원(대표 남궁범)은 CCTV에 인공지능(AI) 기술을 접목해 대형 사업장의 추락을 비롯한 빈발하는 사고를 예방하는 '안전환경 SVMS(Smart Video Management System)'와 중소 사업장에서 주로 발생하는 근무자 부주의 사고를 예방하는 'SVMS 안전 모니터링'을 선보였다. 에스원은 대형 사업장을 위한 안전환경..."
284,"뷰노, AI 기반 안저 진단 의료기기 싱가포르 인증 획득",2022.09.26.,"뷰노메드 펀더스 AI [사진: 뷰노] 뷰노는 인공지능(AI) 기반 안저 판독 솔루션 '뷰노메드 펀더스 AI'가 싱가포르 보건과학청(HSA)으로부터 의료기기 인증을 획득했다고 29일 밝혔다. 뷰노메드 펀더스 AI는 안구 속 뒷부분인 안저의 영상을 분석한다. 당뇨망막병증, 황반병성, 녹내장 등 주요 망막질환 진단에..."
285,“AI 지원 재확인…복합쇼핑몰 디지털 명소로”,2022.09.28.,"[리포트] 인공지능, AI 기술로 움직이는 자율주행 자동차입니다. 달리는 차 안에서 뇌파 측정이 가능합니다. 강아지 코의 피부 무늬를 이용해 반려동물 등록도 가능합니다. 윤석열 대통령이 이 같은 AI 산업 전시회가 열린 광주에서 관련 기업 등이 참석한 가운데 8차 비상경제민생회의를 열었습니다. AI 분야..."
286,"삼진제약-인세리브로, ‘AI 신약개발 공동연구’ 계약 체결",2022.09.28.,"특히 이번에 활용되는 인세리브로의 인공지능 플랫폼은 기존의 AI 신약개발 업체와는 다른 ‘양자역학 계산 기술’을 기반으로 하고 있으며, 후보물질의 약물친화도와 적중률을 높여주는 독자적인 신약개발플랫폼(MIND)이라 평가받고 있다. 이수민 삼진제약 연구센터장(좌측)과 조은성 인세리브로 대표가 AI..."
287,"하나금융, AI-OCR 솔루션 GS인증 1등급 획득",2022.09.28.,"AI-OCR은 인공지능(AI)을 기반으로 다양한 문서, 이미지에서 문자 정보를 추출하는 AI 기술이다. 리딧 v3.0은 그룹 내 IT 전문기업 하나금융티아이의 사내 독립 기업(CIC)인 하나금융융합기술원이 자체 보유 인공지능 기술과 IT 개발 역량을 접목해 개발한 AI-OCR 솔루션이다. 새롭게 개발된 리딧 v3.0은 저화질..."
288,윤 대통령 “AI분야 경쟁력 세계 3위 목표”(종합),2022.09.26.,"또 인공지능(AI) 분야 경쟁력을 세계 3위로 끌어올리고, 데이터 시장 규모를 지금의 배인 50조 원 이상으로 확대하겠다는 목표를 제시했다. 윤 대통령은 이날 광주 김대중컨벤션센터에서 제8차 비상경제민생회의를 주재하고 “디지털을 기반으로 ‘다시 도약하는 대한민국’을 만들겠다”며 ‘대한민국 디지털..."
289,"韓 AI 반도체 스타트업, 엔비디아에 도전장",2022.09.28.,"[편집자주] 1부: 세계는 반도체 전쟁 2부: 한국 반도체 신화는 계속된다 3부: 전문가에게 듣는다 국내 인공지능(AI) 반도체 스타트업들의 개발 성과가 올해 들어 가시화되고 있다. 오랜 기간 동안 개발한 AI 칩이 시제품을 거쳐 본격적인 양산을 앞두고 있으며, 차세대 제품도 개발 중이다. 동시에 비중..."
290,"네이버 ""인터스피치 2022서 음성 AI 논문 8편 발표""",2022.09.28.,"네이버는 국제 인공지능(AI) 학술대회 '인터스피치 2022'에서 논문 8편을 발표했다고 19일 밝혔다. 인터스피치는 글로벌 AI 기업들이 최신 기술을 공유하는 음성 관련 AI 학술대회로, 지난 18~22일 인천 송도컨벤시아에서 열렸다. 네이버는 라인에서 발표한 논문을 포함하면 발표 논문 숫자는 12개라고..."
291,"현대차, 자율주행·인공지능 결합한 로보셔틀 서비스 실시",2022.09.28.,현대자동차가 자율주행 및 인공지능(AI) 기술을 결합한 로보셔틀 서비스를 판교에서 선보인다. 현대차는 이달 29일부터 자율주행 및 인공지능 기술을 결합한 로보셔틀 시범 서비스를 경기도 판교에 선보인다고 28일 밝혔다. 로보셔틀은 로봇(Robot)과 버스를 의미하는 셔틀(Shuttle)의 합성어로 자율주행 기술을...
292,"尹 대통령, AI 대표도시 광주 ""한국 실리콘밸리 거듭나도록 지원""(종합)",2022.09.28.,"윤석열 대통령이 인공지능, AI 중심도시 광주에서 ""우리나라의 AI 경쟁력을 세계 3위 수준으로 끌어올리겠다""고 밝혔다. 윤 대통령은 28일 오전 11시 김대중컨벤션센터에서 제8차 비상 경제 민생회의를 열고 ""디지털을 기반으로 '다시 도약하는 대한민국'을 만들겠다""며 이같이 밝혔다. 국가연구기관인..."
293,"SK텔레콤, SK에너지·스타트업과 그린 AI로 넷제로 달성",2022.09.30.,"VPP를 제대로 구축하고 운영하기 위해서는 인공지능(AI) 기술 활용이 필수적이다. SK텔레콤은 AI를 비롯한 정보통신기술(ICT)을 활용, 각 지역에 흩어져 있는 신재생 에너지 발전량과 전력 수요를 예측하고 이에 맞게 전력을 생산, 저장, 거래하는 최적화된 가상 발전소를 만들겠다는 목표다. SK에너지는 기존..."
294,"홍익대학교, 'AI·실감미디어콘텐츠학 석·박사 과정' 신설",2022.09.28.,"홍익대학교 관계자는 ""이번 학과는 4차 산업의 핵심기술인 인공지능(AI), 메타버스, 실감 기술을 기반으로 예술과 융합된 초 경험 콘텐츠를 개발해, 대한민국의 新시장을 창출하고 세계에 K-콘텐츠, K-아트를 확산하기 위한 최첨단 학문으로 자리매김할 것""이라며 ""메타버스와 AI기술개발에 필요한 R&D 및..."
295,"대웅제약, 에이조스바이오와 AI 기반 항암 신약 공동연구 계약 체결",2022.09.28.,대웅제약이 인공지능(AI) 플랫폼을 활용해 합성치사(synthetic lethality) 항암 신약 연구개발을 강화한다. 대웅제약은 지난 16일 에이조스바이오와 AI를 통한 합성치사 항암 신약 연구개발 계약을 체결했다고 28일 밝혔다. 이번 계약을 통해 에이조스바이오는 자체 구축한 인공지능 플랫폼을 바탕으로 합성치사 항암...
296,"팜젠사이언스, AI플랫폼 활용해 자가면역질환 신약 개발",2022.09.28.,"이투데이=유혜은 기자 | 팜젠사이언스는 인공지능(AI) 플랫폼 기반 혁신신약개발 기업인 아이겐드럭㈜과 AI를 활용한 염증성장질환(Inflammatory Bowel Disease, IBD) 포함 자가면역질환 신약 개발을 위한 공동연구 계약을 체결했다고 28일 밝혔다. 이번 공동연구는 아이겐드럭이 보유한 AI 신약개발 플랫폼인..."
