,제목,날짜,본문
789,6평규모 AI ‘초미니 편의점’ 서울에 오픈,2022.07.21.,인공지능(AI) 기반 완전 무인판매형 ‘초미니 편의점’이 서울에 문을 열었다. 소셜벤처기업 도시공유플랫폼(대표 박진석)은 6평 기준의 초소형 미니편의점 ‘아이스Go 24 서울 신림점’(사진)을 처음 개점했다. 도시공유는 한국형 무인 판매시스템을 운영하는 회사다. 이 시스템은 무인매장에서의 도난...
790,"구로구, 숭실대와 손잡고 미래 지능화 기술 인재 양성",2022.07.28.,"인공지능(AI)이나 영상인식, 게임산업 등 분야의 석사학위과정을 운영하며, 중소·중견기업 재직자들에게는 대학원 등록금의 80∼90％가 지원된다. 구 관계자는 ""G밸리 기업들의 기술적인 어려움이 해결되고, 인공지능 전문인력 양성으로 기업의 경쟁력이 향상되기를 기대한다""고 말했다."
791,"구글, “AI 람다 지각력 있다” 주장한 엔지니어 해고",2022.07.19.,"이투데이=정영인 수습 기자 | 구글 “르모인 주장 근거 전혀 없어” “제품 정보 보호 정책 지속적으로 위반” 구글, AI 개발 둘러싼 갈등 계속되나 구글이 인공지능(AI)도 지각력이 있다고 주장한 대화형 AI 개발 엔지니어인 블레이크 르모인을 해고했다. 23일(현지시간) 블룸버그통신에 따르면 구글은 성명을..."
792,"네이버, 클로바 스튜디오로 초대규모 AI 생태계 확장 속도",2022.07.19.,세계관 공동창작 플랫폼 <스토리네이션>을 서비스하는 ‘우주문방구’는 지난 13일 베타 테스트 중인 자사 플랫폼에 인공지능 보조 작가 ‘토리 AI’를 선보였다. 클로바 스튜디오를 기반으로 개발된 ‘토리 AI’는 작가가 입력한 문장을 바탕으로 작품에 어울릴만한 다양한 표현을 추천해준다. 이를 통해...
793,"LG전자, 미국 사운드하운드와 차량용 AI 음성인식 솔루션 공동개발",2022.07.22.,"LG전자가 미국 AI 음성인식 솔루션업체인 사운드하운드(Soundhound)와 손잡고 차량용 인포테인먼트 시스템에 적용할 음성인식 솔루션을 강화한다.... 독자 인공지능 기술로 복잡한 음성 명령을 빠른 속도로 처리할 수 있는 솔루션을 개발한다. 이 솔루션은 고객이 차량 안에서 콘텐츠 재생, 차량 설정..."
794,인공지능으로 '9대 소아희귀질환' 치료에 희망준다!,2022.07.19.,"희귀유전대사질환, 선천성 다발기형, 뇌신경질환, 유전성심장질환, 유전성신장질환, 염증성장질환, 선천성 면역결핍질환, 소아혈액종양질환, 유전성근병증질환 등 9대 소아희귀질환 데이터를 인공지능(AI)으로 분석, 의료진에게 최적의 치료방안 제시해 준다. 과학기술정보통신부(장관 이종호, 이하..."
795,"""윤도현의 목소리로 책 듣는다"" KT, AI음성합성 서비스 출시",2022.07.19.,"KT가 인공지능(AI)이 인간의 감정을 헤아려 음성합성 콘텐츠를 제공하는 신개념 AI 음성합성 서비스를 선보인다. 영어, 일본어, 중국어 등 다국적 언어를 지원하는 것도 특징이다. KT는 이 같은 기능을 담은 'AI 보이스 스튜디오' 서비스를 출시했다고 19일 밝혔다. AI 보이스 스튜디오는 'AI 보이스'와..."
796,"디어젠, AI 융합 신약개발연구소 '아이디어 센터' 본격 가동",2022.07.19.,디어젠이 인공지능(AI) 융합 신약개발 연구소 아이디어센터(iDear Center)의 본격 가동에 돌입했다고 26일 밝혔다. 아이디어센터는 경기도 동탄에 위치해 있으며 약 800평의 크기로 국내 인공지능 신약개발 회사 중에서는 최대 규모의 ?랩(Wet Lab)이다. 센터에서는 디어젠의 고도화된 신약개발 플랫폼으로 발굴...
797,"네이버, 클로바 스튜디오로 초대규모 AI 생태계 확장 박차",2022.07.19.,"네이버는 초대규모 AI 모델 하이퍼클로바 기반의 '노 코드(No Code) 인공지능(AI)' 플랫폼 '클로바 스튜디오'가 스타트업을 중심으로 AI 생태계를 빠르게 확장하고 있다고 19일 밝혔다. 600여개 업체가 베타 서비스를 신청한 가운데, 현재 100여개 스타트업들이 클로바 스튜디오를 활용하고 있다. 클로바 스튜디오는..."
798,"LG CNS, 정부세종청사에 'AI 통합 관제시스템' 구축",2022.07.19.,"LG CNS가 행정안전부가 발주한 '스마트 정부청사 통합관리체계 구축 사업'을 수주, 내년 4월까지 정부세종청사에 △디지털트윈 △5G특화망(이음5G) △인공지능(AI) △빅데이터 등을 활용한 AI 통합 관제시스템을 구축한다. LG CNS는 디지털트윈 기술을 활용, 가상 공간에 실제 정부세종청사를 3차원(3D)으로..."
799,"구글, 자사 AI 람다 지각력 주장 개발자 해고",2022.07.17.,구글이 자사가 개발 중인 인공지능(AI) 언어 프로그램 ‘람다(LaMDA)’에 대해 “인간의 지각 능력을 갖췄다”고 주장한 개발자를 결국 해고했다. 22일(현지시간) 로이터 통신 등에 따르면 구글은 람다의 지각 능력을 주장한 자사 개발자 블레이크 르모인를 최근 해고했다. 해고 이유로는 그가 회사의 비밀 유지...
800,"LG AI 아티스트 ‘틸다’, '뉴욕 페스티벌' 금∙은상 동시 수상",2022.07.18.,LG의 AI(인공지능) 아티스트 '틸다(Tilda)'가 세계 3대 광고제 중 하나인 '뉴욕 페스티벌'에서 상을 수상했다. 17일 LG에 따르면 지난 15일(뉴욕 현지시간) 열린 '2022 뉴욕 페스티벌(New York Festivals International Advertising Awards)'에서 틸다는 'The Future Now’ 부문 금상과 은상을 동시에 수상하는 영예를...
801,"""넥슨 악성코드 분석률 50%↑""…사이버보안도 AI 데이터 효과 컸다",2022.07.18.,정부의 사이버보안 인공지능(AI) 데이터셋을 활용해 기업들이 각종 악성코드 분석과 탐지 정확도를 대거 향상시킨 것으로 나타났다. 과학기술정보통신부와 한국인터넷진흥원(KISA)은 21일 '사이버보안 AI 데이터셋 구축 성과 공유회'를 열고 이같이 밝혔다. AI 데이터셋은 AI 기술을 활용한 보안 제품·서비스...
802,스타트업과 함께 초대규모 AI생태계 구축,2022.07.18.,"네이버의 ‘노 코드(No Code) AI’ 플랫폼 ‘클로바 스튜디오’가 스타트업을 중심으로 초대규모 인공지능(AI) 생태계를 빠르게 구축하고 있다. 약 600개 업체가 베타 서비스를 신청한 가운데 현재 100여개의 스타트업들이 ‘클로바 스튜디오’에 참여하고 있으며, 실제 서비스에 AI 기술을 접목해 출시하는 사례도..."
803,"카카오브레인, AI 영어학습 앱 '레미'…""의미 단위 끊어서 학습""",2022.07.18.,"기사내용 요약 레미, 문장 성분 심층 분석하는 'AI 청킹' 기술 적용 카카오브레인이 영어를 쉽게 읽으면서 자연스럽게 학습할 수 있도록 하는 AI(인공지능) 영어 학습 앱 'REMY(레미)'를 애플 앱스토어와 구글 플레이스토어에 공개했다고 18일 밝혔다. 레미는 'Reading Mate For You(당신을 위한 리딩메이트)'라는 뜻의..."
804,"SKT-컴퓨터정보학회, AI·메타버스 대학 교육과정 개발",2022.07.20.,SK텔레콤이 한국컴퓨터정보학회와 대학생을 위한 인공지능(AI)·메타버스 교육과정 공동 개발에 나선다. SK텔레콤(대표 유영상)은 한국컴퓨터정보학회(KSCI·회장 신진섭)와 'AI∙메타버스 기본 및 심화과정 개발을 통한 디지털 확산 및 활성화' MOU를 체결했다고 20일 발표했다. 이번 'AI∙메타버스' 대학 교육...
805,"KT, 사람 감정 표현하는 'AI 보이스 스튜디오' 출시",2022.07.26.,"KT가 인간의 감정을 담은 인공지능(AI) 음성합성 콘텐츠를 제작할 수 있는 'AI 보이스 스튜디오'를 출시했다. AI 보이스 스튜디오는 100개의 AI 목소리를 활용해 즐거움, 침착함, 중립, 슬픔, 화남의 5가지 감정으로 합성할 수 있다. 이 AI 보이스를 활용해서는 영상 등 오디오 합성 콘텐츠를 제작..."
806,"충북대병원 의료인공지능팀, 한국형 빅데이터 구축사업 개발 선도",2022.07.21.,기사내용 요약 의료인공지능 모델 등 국책과제 6건 수행 충북대학교병원은 의료인공지능팀이 국책과제를 맡아 의료데이터셋 구축 및 인공지능(AI) 기반 진단기기 개발 등 성과를 보이고 있다고 21일 밝혔다. 의료인공지능팀은 현재 533억원이 투입된 한국형 중환자 빅데이터 구축 사업으로...
807,"의료 인공지능 기업 루닛, 코스닥시장에 신규 상장",2022.07.21.,"21일 서울 여의도 한국거래소에서 열린 루닛 코스닥시장 상장기념식에서 서범석 대표(앞줄 가운데), 백승욱 이사회 의장(앞줄 오른쪽) 등 루닛 임직원들이 기념촬영을 하고 있다.[사진=루닛] 의료 인공지능(AI) 기업 루닛(대표 서범석)이 21일 오전 한국거래소(서울 여의도 소재)에서 열린 상장기념식을..."
808,손흥민도 AI휴먼으로…리멤버는 채용 플랫폼 '슈퍼루키' 인수[Geeks' Briefin...,2022.07.21.,"손흥민도 AI 휴먼으로 구현 축구 스타 손흥민이 인공지능(AI) 휴먼으로 만들어졌다. AI 스타트업 딥브레인AI는 AIA생명과 함께 브랜드 홍보 대사인 손흥민 선수를 AI 휴먼(AI 쏘니)으로 구현했다. 딥브레인AI는 음색 및 화법, 말투를 자연스럽게 하기 위해 손 선수의 저서인 에세이 '축구를 하며 생각한 것들'의..."
809,"과기정통부, 반도체 공정에 AI·데이터 적용 서비스 구축",2022.07.21.,정부가 오는 2026년까지 총 270억원을 투입해 인공지능(AI)·데이터 기반 나노팹 공정 스마트 서비스 구축에 나선다. 과학기술정보통신부는 20일 나노종합기술원에서 ‘공공 나노팹 운영 혁신 자문위원회’를 열고 올해부터 이 사업을 추진하겠다고 밝혔다. 현재 공공 나노팹에는 매년 수만건의 나노·반도체 분야...
810,스마트 지능전기기술로 경남·창원 경제에 '활력',2022.07.21.,"경남 창원시 성주동에 위치한 한국전기연구원(KERI·원장 직무대행 김남균)이 첨단 인공지능(AI), 정보통신기술(ICT), 시뮬레이션 등 똑똑한 지능전기 기술을 활용해 경남·창원 지역경제에 큰 활력을 불어넣고 있다. 올해로 3년 차를 맞는 캐나다 워털루 대학과의 'AI기반 창원지역 제조혁신' 사업이 본궤도에..."
811,"32개 인공지능 스트림 지원 AI 탑재...웨스턴디지털, 22TB 대용량 엔터프라이...",2022.07.21.,"고도화된 AI 지원 스마트 비디오 레코더, 어플라이언스, 서버용 WD 퍼플 프로 HDD 스마트 비디오 보안감시가 확대되면서 이에 대한 스토리지 요구사항도 더욱 까다로워지고 있는 추세다. 오늘날 고해상도 카메라는 대량의 영상, 이미지, 스트리밍 메타데이터를 캡처하고 있으며 AI 및 영상..."
812,"서울대, 모두를 위한 'AI 여름학교' 개최.. 국내외 저명한 AI 연구자와 신진학...",2022.07.21.,"'AI 여름학교'는 컴퓨터공학부가'SNU 10-10 프로젝트'로 선정되면서 기획한 프로그램으로 서울대 AI 연구원, 협동과정 인공지능 전공, 컴퓨터연구소와 협력해 개최한다.'SNU 10-10 프로젝트'는 서울대가 '10개 학문분야의 세계 10위권 진입'을 목표로 우수한 연구역량과 잠재력을 지닌 학문분야를..."
813,"""로봇·AI·메타버스 체험"" 수원정보과학축제 3년 만에 돌아온다",2022.07.21.,‘과학의 일상화로 기술의 문화를 즐기다’를 비전으로 하는 축제는 로봇·메타버스·AI(인공지능) 반도체 등 4차산업혁명 시대 첨단 기술을 시민들에게 소개하는 축제다. 그동안 축제는 청소년들이 주로 참여하는 행사였지만 올해는 모든 시민이 참여하며 즐기는 과학축제로 성격을 바꿨다. 축제는...
814,"日소프트뱅크 그룹 손정의 사장 ""AI로 일본을 진화시키고 싶다""",2022.07.19.,"日소프트뱅크 그룹 손정의 사장이 ""일본을 인공지능(AI)으로 진화시키고 싶다""고 밝혔다. (사진=셔터스톡). 日소프트뱅크 그룹 손정의 사장이 ""일본을 인공지능(AI)으로 진화시키고 싶다""고 밝혔다. 블룸버그와 임프레스워치 등 따르면, 손 사장은 28일에 개최된 소프트뱅크 월드 2022 이벤트에서 이 회사가..."
815,[AI-META 시대 '미래전략'] <13>ESG 비즈니스,2022.07.19.,인공지능(AI)과 메타버스(Metaverse)가 이끄는 AI-META 시대에 ESG(환경·책임·투명) 경영이 중요한 이슈로 부각되고 있다. ESG가 널리 확산되는 데는 '편지 한 통'이 결정적 역할을 했다. 2021년 초 세계 최대 자산운용사 블랙록의 최고경영자(CEO) 래리 핑크가 기업 CEO에게 보낸 연례 서한인데 “앞으로는...
816,"'디지털청사' 탈바꿈하는 정부세종청사…LG CNS, AI 관제시스템 구축",2022.07.21.,핵심요약 LG CNS는 국내 최대 규모 청사인 정부세종청사에 △디지털트윈 △5G특화망(이음5G) △인공지능(AI) △빅데이터 등을 활용한 'AI 통합 관제시스템'을 구축한다. LG CNS는 정부세종청사를 디지털 청사로 바꾸는 '스마트 정부청사 통합관리체계 구축사업'을 수주했다고 19일 밝혔다. 행정안전부가...
817,테슬라 오토파일럿 이끈 AI 책임자 퇴사,2022.07.21.,"기사내용 요약 안드레이 카파시, 5년 만 퇴사 발표 ""어려운 결정…목표 도운 건 영광"" CNBC ""샌마티오 사무실 폐쇄 영향"" [서울=뉴시스] 신정원 기자 = 미국 전기차 업체 테슬라의 인공지능(AI) 수석 책임자인 안드레이 카파시가 13일(현지시간) 퇴사한다고 발표했다. CNBC에 따르면 카파시는 이날 트위터를 통해..."
818,"어니스트펀드, AI 기반 중금리 개인신용대출 서비스 출시",2022.07.21.,금융데이터와 비신용데이터를 더한 200여개 이상의 항목을 분석하는 인공지능(AI) 알고리즘을 기반으로 대출 신청자에 대한 변별력을 KS통계치 기준 이전 대비 35%가량 개선했다는 게 회사 측의 설명이다. KS통계치는 우량집단과 불량집단의 누적 분포차이를 나타내는 척도로 신용평가모델의 변별력을...
819,의료AI 기업 '루닛' 코스닥시장 신규 상장,2022.07.21.,의료 인공지능(AI) 기업 루닛(대표 서범석)이 21일 오전 한국거래소(서울 여의도 소재)에서 열린 상장기념식을 마치고 코스닥 시장에 성공적으로 입성했다. 상장기념식에는 루닛 서범석 대표이사를 비롯 백승욱 이사회 의장 등 임직원 및 상장 주관을 맡은 NH투자증권 관계자들이 참석해 자리를 빛냈다....
820,"나옴, ""미세먼지는 글로벌 이슈..AI 저감기술이 대안""",2022.07.19.,나옴이 최근 열린 '기후변화·코로나시대와 실내 공기질 관리방안 기술 세미나'에서 AI(인공지능) 기반의 미세먼지 저감 기술을 소개했다. 해당 행사는 한국공기청정협회가 주최하고 실내환경학회가 주관하는 것으로 △한국기계연구원 △코웨이 △에어랩 등의 기업 관계자들이 발표자로 나섰다. 세미나 세부...
821,"[big story] 정인영 디셈버앤컴퍼니운용 대표 ""AI 기반 투자 대중화 주도할 것...",2022.07.21.,현재 인공지능(AI) 아이작이 고객 개개인의 투자 성향을 파악해 자동으로 포트폴리오를 구성하고 직접 매매를 실행하는 것은 물론 시장 상황에 맞춰 자산군을 리밸런싱한다. 따라서 투자 경험이 적거나 초기 투자비용이 많지 않은 투자자들도 접근이 용이하다. 최소 투자일임액도 20만 원으로 대폭 낮췄다. 운용...
822,"제일기획, AI 기술로 마음까지 울리는 광고 '화제'",2022.07.21.,"""첨단 기술의 아이콘으로 여겨지는 AI(인공지능) 기술이 사람의 마음까지 어루만질 수 있다?"" AI 연구자들에게는 어려운 숙제지만, 광고계에선 이미 현실이다. '감동을 주는 AI'는 브랜드를 혁신적인 이미지로 끌어올리는 동시에 진정성까지 전달할 수 있는 만큼 최근 광고계의 인기 아이템이다. 제일기획이..."
823,"대전시, 철도 시설물 AI로 감시...실시간 점검 시스템 개발 추진",2022.07.21.,"대전시가 철도 시설물을 인공지능(AI)으로 감시하는 시스템을 구축한다. 대전시는 과학기술정보통신부와 한국지능정보사회진흥원이 주관하는 '2022년 인공지능 학습용 데이터 구축사업'에 선정돼 국비 33억원을 확보했다고 21일 밝혔다. 이 사업은 다양한 분야의 데이터 수요를 발굴하고 기업, 기관 등이 인공지능..."
824,"브릿지앤브릿지, AI 해외 바이어 발굴 확대·중기 해외판로 개척",2022.07.21.,이와 관련해 빅데이터와 인공지능(AI) 기반의 해외 바이어 발굴 솔루션을 출시했다. 브릿지앤브릿지는 지난 2월 자회사 주식회사 이쓰리소프트의 비대면 경영분석 플랫폼 서비스로 한국데이터산업진흥원의 데이터바우처 공급기업으로 선정된 바 있다. 지난해에는 공익사업으로 내용기반의 보이스피싱(스미싱)...
825,"KT-네오랩컨버전스, 스마트펜 활용 에듀테크 AI 공동연구",2022.07.21.,"KT 융합기술원 컨버전스연구소장 김봉기 상무(왼쪽)와 네오랩컨버전스 이상규 대표(오른쪽)가 MOU 체결 후 기념 촬영하는 모습 (사진=KT) KT는 네오랩컨버전스와 에듀테크(Edutech) 인공지능(AI) 기술 연구에 협력한다고 21일 밝혔다. 에듀테크는 빅데이터, AI 등 정보통신기술을 활용한 차세대 교육을 의미한다...."
826,"산업AI 스타트업 원프레딕트, CB인사이트 ‘2022 어드밴스드 매뉴팩처링 50’...",2022.07.18.,"산업AI 기반 설비 예지보전 가디원(GuardiOne®) 솔루션의 개발사 원프레딕트가 글로벌 시장조사기관 CB인사이트가 발표한 ‘2022 어드밴스드 매뉴팩처링... CB인사이트의 브라이언 리(Brian Lee) 상무에 따르면 “이번 ‘어드밴스드 매뉴팩처링 50’에는 설비 분석 및 인공지능, 산업용 사물인터넷 보안까지..."
827,"KT, 감정 표현하는 다국어 AI 음성합성 서비스 출시",2022.07.18.,"KT가 인간의 감정을 담은 인공지능(AI) 음성합성 콘텐츠를 제작할 수 있는 'AI 보이스 스튜디오' 서비스를 출시했다고 19일 밝혔다. AI 보이스 스튜디오는 100개의 AI 목소리를 활용해 즐거움, 침착함, 중립, 슬픔, 화남의 5가지 감정으로 합성할 수 있는 ‘AI 보이스’와, 이 AI 보이스를 활용해 영상 등..."
828,"인천시, 내달부터 인공지능(AI) 모니터링...홀로 중장년 5천 가구",2022.07.18.,인천시가 다음 달 1일부터 지역 내 혼자 사는 40세 이상 중장년 5천 가구에 인공지능(AI) 전화로 안부를 묻고 특이사항을 모니터링합니다. 인천시는 1인 가구 고독사 예방을 위해 인공지능 케어콜 돌봄서비스를 다음 달 1일부터 실시한다고 오늘(22일) 밝혔습니다. '인공지능(AI) 케어콜'은 주 1회 정해진...
829,"SKT, 누구 비즈콜로 AI콜 B2B시장 진출",2022.07.18.,"SK텔레콤은 인공지능(AI) 기반 음성 안내 플랫폼 '누구 비즈콜'로 AI 콜 기업 간 거래(B2B) 시장에 진출한다고 18일 밝혔다. 누구 비즈콜은 '누구 케어콜'과 '누구 돌봄콜'로 검증된 누구 인터랙티브 기술을 바탕으로 음성인식과 자연어처리, 다양한 음성 합성음을 지원하는 AI 콜 플랫폼이다. SK텔레콤은 코로나19..."
830,"軍, 2024년 '국방AI센터' 창설, 첨단과학기술군 운용한다.",2022.07.22.,"국방부는 이를 통해 미래전장에서 인명 손실을 최소화하면서 효율적인 작전을 수행하고 인공지능(AI) 기반의 첨단과학기술군을 육성한다는 계획을 구체화했다. 국방부는 AI 기술 수준과 발전단계를 고려해 '국방 AI 발전모델'을 정립했으며, 우리 군의 AI 기술 적용을 3단계로 진행할 예정이다. 이를 위해..."
831,"네이버가 선택한 엣지 AI 기업 ‘노타', 대전서 AI 안전 횡단보도 설치한다",2022.07.21.,이투데이=이시온 기자 | 네이버가 투자한 엣지 AI 기술 기업 ’노타‘가 대전광역시에서 인공지능을 활용해 횡단보도 실증사업을 시작한다. AI 분석 기능을 더한 CCTV를 통해 위험상황을 미리 예측·경고해 사고를 예방한다. 네이버D2SF는 '노타'가 대전광역시와 컨소시엄을 통해 국토교통부(국토부) ‘2022년...
832,순천대·서울대 공동 AI 잡초 판별 시스템 개발,2022.07.21.,순천대학교 바이오 한약자원학과 국용인 교수 연구팀이 서울대학교 바이오 시스템공학과 김기석 교수와 함께 인공지능을 기반으로 잡초를 판별하는... 순천대와 서울대 연구팀은 이같은 AI 기법을 사용하면서 성숙기 잡초를 기준으로 97%의 정확도를 보이는 잡초 판별 시스템 개발에 성공했다. 순천대는 다만...
833,"온종합병원, AI로 24시간 입원환자 심정지 감시",2022.07.21.,부산 온종합병원이 의료데이터 분석 플랫폼기업인 뷰노사와 손잡고 부산에서는 처음으로 인공지능(AI) 기반 의료솔루션을 통해 24시간 입원환자의 심정지 위험을 사전 관리하게 됐다. 온종합병원(병원장 김동헌)은 “22일 AI를 활용한 의료솔루션 개발에 앞서가는 서울의 뷰노사와 ‘인공지능 의료솔루션...
834,[WM 리더] 김기석 하나은행 부행장 “초개인화 AI 자산관리 구축…디지털PB 구...,2022.07.21.,"은행권 최초로 은행 전체 자산관리를 지원하는 초개인화 인공지능(AI) 자산관리 솔루션을 도입하기 위한 준비 작업에도 착수했다. 600여 명의 자산관리그룹을 이끌고 있는 김기석 하나은행 자산관리그룹 부행장을 한경 머니가 만났다. “내년 상반기부터 연금, 펀드, 신탁 등에서 초개인화 AI 자산관리 솔루션을..."
835,"순천시, ""AI 반려로봇 돌봄 시작...루미가 어르신 돕는다""",2022.07.18.,전남 순천시가 노인맞춤돌봄서비스 대상자를 위한 인공지능(AI) '반려로봇' 돌봄서비스를 시작한다고 28일 밝혔다. 순천시는 이날 반려로봇 입양식을 갖고 다음달 1일부터 12월까지 노인·장애인 등의 일상 케어를 위한 '말동무...
836,인공지능으로 표현한 매사냥,2022.07.18.,"대학 교수이자 작가인 그는 최근 예술과 미디어, 문화, 그리고 인간의 창조성을 위해 AI(Artificial Intelligence·인공지능)와 디지털 기술을 활용하는 방법을 연구 중이다. 인공지능이 작품을 창작하는 새로운 방법으로 주목 받고 있는 상황에서 작가는 인공지능 기술 '스타일 트랜스퍼(Style Transfer)'를..."
837,"KT-네오랩컨버전스, 스마트펜 활용 에듀테크 AI 공동연구",2022.07.18.,"KT-네오랩컨버전스, 스마트펜 활용 에듀테크 AI 공동연구 KT는 네오랩컨버전스와 에듀테크 인공지능(AI) 기술 연구에 협력한다고 21일 밝혔다. 에듀테크는 빅데이터, AI 등 정보통신기술을 활용한 차세대 교육을 의미한다. KT와 네오랩컨버전스는 에듀테크 AI 공동연구를 위한 업무협약(MOU)을 맺고, 스마트펜으로..."
838,"중앙대, 인공지능인문학 국제학술대회 ICAIH 2022 성료",2022.07.18.,이번 국제학술대회를 주관한 중앙대 인문콘텐츠연구소 HK+ 인공지능인문학사업단은 기존에도 ‘인공지능이 인간과 사회에 미치는 영향’을 대주제로 정해 매년 국제학술대회 ICAIH(International Conference on AI Humanities)를 개최해 왔다. 인공지능인문학이라는 새로운 융합형 학문을 구축하기 위해 필요한...
839,의료AI 기업 ‘루닛’ 코스닥시장 신규 상장,2022.07.21.,의료 인공지능(AI) 기업 루닛이 21일 오전 한국거래소(서울 여의도 소재)에서 열린 상장기념식을 마치고 코스닥 시장에 입성했다. 상장기념식에는 루닛 서범석 대표이사를 비롯 백승욱 이사회 의장 등 임직원 및 상장 주관을 맡은 NH투자증권 관계자들이 참석했다. 루닛은 2013년 설립된 의료AI 기업으로...
840,AI 활용 딥러닝으로 강직척추염 조기 진단 모델 개발,2022.07.21.,한양대학교병원 영상의학과 이승훈 교수/출처=한양대의료원 국내 의료진에 의해 인공지능 딥러닝 기술로 요추의 모서리 등급을 자동 계산하여 강직척추염을 조기에 진단할 수 있다는 연구결과가 나왔다. 이번 연구는 한양대학교병원 영상의학과 이승훈 교수팀(1저자 서울백병원 구본산 교수...
841,"카카오엔터프라이즈, 글로벌 탑티어 AI 얼굴 인식 대회서 연속 1위 쾌거",2022.07.21.,"/카카오엔터프라이즈 카카오엔터프라이즈가 글로벌 탑티어 AI(인공지능) 얼굴 인식 기술 대회에서 또 한 번 1위를 기록했다고 27일 밝혔다. 미국 국립표준기술연구소(NIST, National Institute of Standards and Technology)가 주관하는 '얼굴 인식 기술 대회(FRVT, Face Recognition Vendor Test)'의 1:1 검증(verification)..."
842,"SKT, 대학생 AI·메타버스 교육과정 만든다",2022.07.21.,"SK텔레콤(SKT)이 한국컴퓨터정보학회와 대학생을 위한 인공지능(AI) 및 메타버스(3차원 가상세계) 교육과정 공동 개발에 나선다. SKT는 한국컴퓨터정보학회(KSCI)와 'AI, 메타버스 기본 및 심화과정개발을 통한 디지털 확산 및 활성화' 업무협약(MOU)을 체결했다고 20일 밝혔다. 이는 고용노동부가 주관하는 K..."
843,민관 협력해 소아희귀병 진단 AI개발 착수,2022.07.22.,"과학기술정보통신부와 정보통신산업진흥원은 오늘 종로구 서울대 어린이 병원에서 착수식을 열고 ""소아희귀질환 진단 AI개발에 서울대병원과 카카오헬스케어 등 병원과 기업 11곳이 참여한다""고 밝혔습니다. 인공지능 개발에는 앞으로 3년간 80억 원의 정부 예산이 투입될 예정입니다. 희귀유전대사질환과..."
844,"카카오브레인, AI로 영어 배우는 앱 ‘레미’ 출시",2022.07.18.,카카오의 인공지능(AI) 연구소인 카카오브레인이 직접 영어 학습 애플리케이션 ‘REMY(레미)’를 내놨다. 그동안 카카오 계열사에 적용할 AI 기술 연구를 주로 해온 카카오브레인이 처음으로 앱을 출시하며 AI 시장 진출을 본격화할 것이라는 관측이 나오고 있다. 앞서 네이버 자회사 스노우가 내놓은...
845,"하나은행, 업계 최초 AI 브리핑 도입…""환율·금융 정보 이해 돕는다""",2022.07.18.,"아울러, 향후 AI뱅커의 음성대화 기반으로 ▲상담업무 ▲기본(조회·이체) 뱅킹거래 ▲초개인화 자산관리 서비스 등을 통해 다양하고 편리한 AI(인공지능) 기반 금융서비스를 제공할 계획이다. 황보현우 하나은행 데이터&제휴투자본부 본부장은 ""대고객 업무채널이 점차 비대면으로 이동하면서 모바일..."
846,"하나금융그룹, SK텔레콤과 총 4천억 대 지분 교환 및 전략적 파트너십...인공...",2022.07.18.,"먼저, 양사는 금융의 디지털 전환 차원에서 인공지능(AI) 기반 금융 서비스 구축을 검토한다. AICC(AI Contact Center), AI 챗봇 등을 도입해 고객 응대에 활용하거나 AI를 활용한 투자 정보 제공 등을 논의할 예정이다. 하나금융그룹의 클라우드 도입에도 도움을 줄 수 있을 것으로 기대된다. SKT는 자체 개발한..."
847,"순천시, AI 반려로봇 돌봄 서비스 시작",2022.07.18.,"▲ 순천시, AI 반려로봇 돌봄 시작. 루미가 어르신 돕는다 순천시가 노인맞춤돌봄서비스 대상자를 위한 인공지능 반려로봇 돌봄서비스를 시작한다. 시는 28일 반려로봇 입양식을 갖고 오는 8월 1일부터 12월까지 노인·장애인 등의 일상 케어를 위한 '말동무 반려로봇 돌봄서비스' 시범사업을 실시한다. 인공지능..."
848,"서울창조경제혁신센터, AI인력양성 바우처 지원기업 선정",2022.07.18.,"서울센터 김영준 팀장은 ""본 교육 사업을 통해서 인공지능을 아직 적용하지 않고 있거나 적용을 확대하는 기업들에게 AI 활용·도입을 위한 맞춤형 지원이 될 수 있도록 추진하겠다""면서 ""내년에는 지원을 더욱 확대하여 AI융합 확산을 위해 노력하겠다""고 말했다. By 김은진 (비지니스코리아/Businesskorea..."
849,"이글루코퍼레이션, 머신러닝 예측 모델 AI 특허 취득",2022.07.21.,"시큐리티·인텔리전스 기업 이글루코퍼레이션이 머신러닝 예측 모델 AI의 성능을 개선하는 특허를 등록했다. 이번 특허를 통해 머신러닝(ML, Machine Learning)의 핵심 과정인 피드백(Feedback) 작업의 효율성을 높일 수 있게 될 전망이다. 인공지능의 한 분야인 머신러닝은 기계가 데이터에 대한 학습을 토대로..."
850,SKT `누구 비즈콜` 기업용 AI콜 서비스,2022.07.21.,"SK텔레콤(대표 유영상)이 AI(인공지능) 기반 음성안내 플랫폼 '누구 비즈콜'로 AI콜 B2B(기업간 거래) 시장에 진출한다. 누구 비즈콜은 △누구 케어콜(코로나19 자가격리자 모니터링 지원) △누구 돌봄콜(노인 대상 사회안전망)로 검증된 '누구 인터랙티브' 기술을 바탕으로 음성인식, 자연어 처리, 음성 합성음을..."
