,제목,날짜,본문
822,[삼척소식] 치매 환자에 AI 로봇 효돌이 제공,2022.03.24.,"삼척시 보건소는 보살핌이 필요한 치매 환자와 치매 고위험군에 스마트 돌봄 서비스인 인공지능(AI) 로봇 효돌이를 제공한다고 22일 밝혔다. 대상자는 치매안심센터에 등록된 경증치매 환자 및 경도인지장애자 20명이다. AI 로봇 효돌이는 기상·취침·식사·약 복용·질환별 식단 제공 등 생활 관리, 귀가 시..."
823,"인천 남동구, 홀몸노인 AI 돌봄 전화 서비스 시작",2022.03.24.,인천 남동구는 돌봄이 필요한 홀로 노인을 대상으로 인공지능(AI) 돌봄 전화 서비스를 시작한다고 24일 밝혔다. 이를 위해 시는 최근 네이버와 'AI 돌봄 전화 서비스 시행'에 관한 업무협약을 체결했다. 네이버가 개발한 '클로바 케어콜(CLOVA Care Call)'은 음성인식 정확도가 96%에 달하는 AI가 정해진 시간에 돌봄...
824,"엔씨소프트, GDC 2022 참가…인공지능 강화학습 모델 발표",2022.03.24.,"엔씨(NC)는 인공지능(AI) 서밋에 참여해 MMORPG(다중접속역할수행게임)에 적용한 AI 강화학습 모델을 발표했다. 엔씨(NC)가 연구한 AI 강화학습 모델은 PC 온라인 게임 '리니지'에 실제로 도입, 운영한 콘텐츠다. 수십 명 단위의 AI가 전투를 수행하는 콘텐츠를 상용화 수준까지 구현한 사례는 세계 최초다...."
825,[데일리픽] AI 방역로봇 나왔다…애플 시총 3조 복귀 '눈앞',2022.03.24.,"KT 중소형 AI방역로봇 [사진 : KT] ■ KT, 로봇 서비스 플랫폼 사업 본격화…AI 방역로봇 출시 KT가 30일 인공지능(AI) 로봇 서비스 플랫폼 사업 전략을 발표하고, AI 방역로봇 2종을 출시한다고 밝혔다. KT는 단순히 로봇을 공급하는 데에 그치지 않고, AI와 네트워크 등 디지털 플랫폼을 통해 로봇 제조사와 고객..."
826,"KT-신한은행, AI전문인력 양성",2022.03.24.,KT와 신한은행이 인공지능(AI)전문인력 양성을 위해 협력한다. KT(대표 구현모)와 신한은행(은행장 진옥동)은 AI 인재양성 분야에서도 협력을 강화한다고 22일 발표했다. 양사는 지난 1월 미래 성장 디지털전환(DX) 사업을 위해 전략적 파트너십을 맺고 금융 디지털 전환과 플랫폼 기반의 신 사업 등의...
827,"세종시, 인공지능 드론 상용화 앞당긴다",2022.03.22.,"특히 올해는 사업 2년차를 맞아 자율주행, 빅데이터 등 인공지능(AI)을 활용해 드론 운용 기술력을 한층 강화하고 서비스 범위를 확대하는 등 실증 서비스 고도화에 주력한다. 이를 위해 실증구역도 기존 금강, 스마트시티 국가시범도시, 중앙공원에 더해 고려대학교 세종캠퍼스가 드론배송 실증 구역으로..."
828,"""웃는 얼굴에 속지 말아요""...링크드인에서 AI가 만든 가짜 프로필이 넘쳐난다",2022.03.22.,눈의 중앙 위치는 컴퓨터로 만든 얼굴의 확실한 증거다.(사진=스탠포드 대학) 인공지능(AI)이 생성한 프로필 사진으로 만든 가짜 링크드인(LinkedIn) 계정이 널리 사용되는 것이 발견됐다. 이러한 계정은 잠재 고객에게 메시지를 보내고 상대가 관심을 보이면 실제 영업사원과 연결하기 위해 이용된다....
829,"KT·신한은행, 금융 디지털전환 선도 위한 AI 인재 육성 맞손",2022.03.22.,KT는 신한은행과 미래 금융 디지털 전환(DX) 선도에 속도를 내기 위해 인공지능(AI) 인재 양성을 협력하기로 했다고 22일 밝혔다. 앞서 양측은 올 1월 미래 성장 DX 사업을 위해 전략적 파트너십을 맺고 금융 디지털 전환과 플랫폼 기반의 신사업 등의 사업 분야에서 중장기적 협력을 추진 중이다. 이번 AI...
830,"""웃는 얼굴에 속지 말아요""...링크드인에서 AI가 만든 가짜 프로필이 넘쳐난다",2022.03.22.,눈의 중앙 위치는 컴퓨터로 만든 얼굴의 확실한 증거다.(사진=스탠포드 대학) 인공지능(AI)이 생성한 프로필 사진으로 만든 가짜 링크드인(LinkedIn) 계정이 널리 사용되는 것이 발견됐다. 이러한 계정은 잠재 고객에게 메시지를 보내고 상대가 관심을 보이면 실제 영업사원과 연결하기 위해 이용된다....
831,"KT·신한은행, 금융 디지털전환 선도 위한 AI 인재 육성 맞손",2022.03.24.,KT는 신한은행과 미래 금융 디지털 전환(DX) 선도에 속도를 내기 위해 인공지능(AI) 인재 양성을 협력하기로 했다고 22일 밝혔다. 앞서 양측은 올 1월 미래 성장 DX 사업을 위해 전략적 파트너십을 맺고 금융 디지털 전환과 플랫폼 기반의 신사업 등의 사업 분야에서 중장기적 협력을 추진 중이다. 이번 AI...
832,"인천시, 인공지능(AI) 돌봄 전화 서비스 확대",2022.03.24.,"인천광역시는 24일부터 관내에 돌봄이 필요한 독거노인, 중장년 1인 가구를 대상으로 인공지능(AI) 돌봄 전화 시범 서비스를 시작한다고 밝혔다. 본 서비스는 지난해 3월 인천시가 ㈜네이버와'인공지능(AI) 돌봄 전화 서비스 시행에 관한 업무협약'을 체결한 이후 코로나19 자가격리자 등을 대상으로 추진해 온..."
833,"LG CNS, 중학생 인공지능 교육 무료 실시",2022.03.23.,LG CNS가 중학생 대상 인공지능(AI) 교육 프로그램 'AI지니어스'를 실시한다고 24일 밝혔다. LG CNS는 23일 서울 인헌중학교를 시작으로 연말까지 30개 학교에 AI 교육을 무료로 제공한다. 농어촌 지역 학교와 특수 학교도 망라돼 있다. 그동안 온라인으로 진행하던 수업은 올해부터 대면 수업으로 전환할...
834,"LG AI연구원, 美 AI리서치센터 설립…글로벌 연구 허브 도약",2022.03.23.,LG AI리서치센터는 LG AI연구원의 첫 글로벌 연구 거점으로 세계 10대 인공지능(AI) 석학으로 꼽히는 이홍락 CSAI(최고AI과학자)가 센터장을 맡는다. 올해 초 AI연구원에 합류해 초거대 AI 선행 기술 및 기계 학습의 향후 발전 방향과 관련된 연구를 하는 펀더멘털 리서치 랩을 맡고 있는 이문태...
835,"""AI 서비스 컴퍼니로 진화""…유영상, SKT 2.0 비전 공개",2022.03.23.,"SK텔레콤(SKT)이 기존 유무선 통신에 미디어, AI(인공지능), UAM(도시항공모빌리티) 등을 회사의 주요 사업군으로 재정의했다. SKT는 25일 을지로 본사 T타워에서 제 38기 주주총회를 열고 △2021년 재무제표 확정 △사내외 이사 및 감사위원 선임 △정관 일부 변경 등의 안건을 승인했다. ▲ SKT..."
836,"세종시, 인공지능 드론 상용화 앞당긴다",2022.03.25.,"사업자는 ㈜베이리스, ㈜GSITM, ㈜서우, 드론시스템㈜, ㈜경기항공, ㈜한컴어썸텍 등 유망기업 6곳이며, 한국주택공사 세종특별본부와 고려대학교 세종캠퍼스는 수요기관으로 참여한다.특히 올해는 사업 2년차를 맞아 자율주행, 빅데이터 등 인공지능(AI)을 활용해 드론 운용 기술력을 한층 강화하고 서비스..."
837,"지스트-영광군, e모빌리티·AI 융합 인재 양성 '맞손'",2022.03.25.,지스트(총장 김기선)와 영광군(군수 김준성)이 e-모빌리티·인공지능(AI) 융합 우수 인재 양성 및 관련 사업 진행을 위해 업무협약을 맺었다. 25일 지스트에 따르ㅏ면 협약의 주요 내용에는 대마산단 내 산학융합시설 조성을 위한 (가칭)스마트 모빌리티 실증센터 개소 지원 및 지스트 모빌리티 영광 캠퍼스 설립에...
838,"울산교육청-정보산업진흥원,직업계고 인공지능 인재 양성",2022.03.22.,"울산교육청과 울산정보산업진흥원이 지역 기업들과 직업계고의 AI 즉 인공지능 인재양성을 위해 협약을 체결했습니다. 이번 협약은 직업계고 학생을 대상으로 한 인공지능 교육지원, 기업 맞춤형 인재 양성, 교육 수료생에 대한 채용 우대 등을 담고 있습니다. 협약에 참여한 지역 기업은 모두 10곳입니다."
839,"AI 반도체 차세대 新기술 ‘뉴로모픽’, 美특허 신청량 세계 2위",2022.03.22.,"특허청은 이같은 내용이 포함된 ‘인공지능(AI) 반도체’의 산업경쟁력을 심층 분석한 연구 결과를 22일 발표했다. 경제추격연구소와 함께 한 이번 연구는 디지털 뉴딜의 필수 산업인 AI 반도체에 대해 기존과 달리, 기술 발전 단계(1~3세대)별로 전 세계 특허를 분류한 후 각각에 대해 심층적인 특허 분석을..."
840,"업스테이지, AI올림픽 캐글서 금메달 10회 수상",2022.03.24.,"'인공지능(AI)올림픽' 캐글 대회에서 국내 대표 AI 스타트업 업스테이지가 10번째 금메달을 획득하며 AI 최고 기술 기업으로 자리매김했다. 업스테이지는 24일 조지아 주립대 캐글 대회에서 8위로 입상, 올해 두번째 금메달을 획득했다고 발표했다. 이번 금메달 수상으로 업스테이지는 창업 후 1년 반 만에..."
841,"SKT, 시니어 AI 서비스 ‘누구오팔 기본’ 무료제공",2022.03.21.,"SKT가 유료 서비스로 제공하던 시니어 대상 인공지능(AI) 서비스 ‘누구오팔(NUGU opal) 기본’ 기능을 22일부터 무료로 제공한다. ‘누구오팔 기본’은 월 2200원에 두뇌체조, 투약알림 등의 기능을 제공했으나, 이번 개편으로 ‘누구 스피커’나 누구 AI가 탑재된 ‘Btv 셋톱박스’를 보유한 고객은 누구나..."
842,"LG, 미국에 AI 리서치 센터 신설…""글로벌 AI 연구 허브로 도약""",2022.03.23.,LG 인공지능(AI)연구원이 23일 미국 미시간주 앤아버에 AI 리서치 센터를 신설하고 글로벌 연구 네트워크 확장에 나선다. 구광모 LG 대표는 2020년 12월 LG AI연구원 출범 당시 최고의 인재와 파트너들이 모여 세상의 난제에 마음껏 도전하면서 글로벌 AI 생태계의 중심으로 발전해 가도록 하겠다고 말한 바...
843,"테스트웍스, AI 데이터 품질 검증 도구 발표",2022.03.23.,"테스트웍스는 구축된 데이터 셋의 오류를 검증·분석하는 인공지능 데이터 품질 검증 전문 도구인 'ADQ' 베타버전을 발표했다. 인공지능의 서비스 상용화와 성능 향상을 위한 품질 좋은 데이터 확보를 위해서는 데이터 구축 시점부터 품질에 대한 지속적인 관리가 필요하지만, 국내 인공지능 데이터 품질 검증은..."
844,"업스테이지, 'AI 올림픽' 캐글서 10번째 금메달",2022.03.23.,"인공지능(AI) 스타트업 업스테이지가 ‘AI 올림픽’이라 불리는 AI 경진대회 ‘캐글’에서 10번째 금메달을 획득했다. 캐글 금메달 10개는 글로벌 AI 기업인 엔비디아, H20.ai와 어깨를 나란히 하는 기록이다. 25일 업스테이지에 따르면 회사는 조지아 주립대 캐글 대회에서 8위로 입상해 상위 1%에 주어지는..."
845,"테이블매니저, 2021년 매출 333% 증가…AI 역할 '톡톡'",2022.03.24.,예약상품권은 AI가 레스토랑의 일주일 후 빈 자리를 예측해 이를 마케팅에 활용할 수 있도록 돕는 얼리버드 혜택을 말한다. 레스토랑별 고객 방문 행태를 인공지능이 정교히 분석해 요일별로 남을 것으로 예상되는 테이블 수를 데이터화함으로써 예측되는 빈 좌석 수에 해당하는 만큼만 타깃 마케팅을 펼칠...
846,"서울·경남교육청, AI 기반 교육 연구·개발 TF 발족",2022.03.24.,"경남 '아이톡톡'·서울 '뉴쌤' 활용해 미래 공교육 혁신 약속 인공지능(AI) 기반 혁신 교육을 추진하는 경남도교육청과 서울시교육청은 전담반(TF)을 구성해 미래 공교육 혁신을 약속했다. 두 기관은 21일 경남교육청에서 'AI 기반 한국형 교육 데이터 세트 연구 개발 통합 TF'를 발족하고, 첫 실무협의를 개최했다...."
847,"인공지능 로봇, 바나나 으깨지 않고 껍질 까기 성공",2022.03.24.,최근 영국 과학매체인 뉴사이언티스트에 따르면 일본 도쿄대 연구진이 개발한 인공지능(AI) 로봇은 한 손으로 바나나를 잡고 다른 손으로는 껍질을 벗기는 섬세한 작업을 성공적으로 수행했다. 그동안 로봇이 바나나와 같이 무른 과일의 모양을 망가뜨리지 않고 손에 쥐는 것은 까다로운 일로 여겨졌다. 도쿄대...
848,"광주경제자유구역청-AI 관련 등 8개 기업, 투자 협약",2022.03.24.,"광주시와 광주경제자유구역청이 인공지능 관련 기업 등과 530억 원 규모 투자 협약을 맺었습니다. 투자 협약 기업은 인공지능 연구개발센터와 인공지능 기반 디지털의료진단기기, 고효율 전력변환장치 등 주로 신산업 분야의 8개 업체입니다."
849,"AI에 꽂힌 K바이오, 기업 인수 열풍",2022.03.25.,단순 제휴를 넘어 IT 기업 지분을 사들이면서까지 인공지능(AI)·빅데이터 기술 확보 경쟁을 벌이고 있다. 신약 개발은 물론 진단 등에 IT가 경쟁력을 가르는 핵심 요소가 됐다는 분석이 나온다. 27일 업계에 따르면 피플바이오는 최근 건강관리 플랫폼 업체인 제이어스에 14억원을 투자했다. 지분 26.2%를 확보해...
850,"KT, 주거문화 트렌드 세미나서 'AI 주택형 솔루션'소개",2022.03.23.,KT가 '인공지능(AI)·디지털혁신(DX)기반 주거문화 트렌드 변화 세미나'를 통해 음성인식 기반 'AI 주택형 솔루션'을 소개했다. KT(대표 구현모)는 부산광역시 해운대구 부산전시컨벤션센터(Bexco) 컨벤션홀에서 'AI·DX 기반 주거문화 트렌드 변화 세미나'를 개최했다고 25일 발표했다. 이번 세미나는 부산·울산...
851,"'국과대표' 인공지능 파헤친다! ""AI와 가족이 될 수 있을까?""",2022.03.22.,"'국과대표' 1회에서는 국민MC 강호동이 오마이걸 승희, 코미디언 박성광, 이수진 기자와 함께 국민 과학 수사대를 결성, 과학 커뮤니케이터로 출연한 장동선 교수와 함께 우리 생활 깊숙이 자리 잡은 인공지능(AI) 기술을 파헤친다. 우리 삶의 다양한 영역에 이미 스며든 인공지능 기술. 인간은 과연 인공지능과..."
852,가전 색깔 고민이라면…삼성전자 '비스포크 제작소 AI' 어때요,2022.03.22.,AI 맞춤 컬러는 소비자가 자신의 집 또는 평소 마음에 들었던 공간 사진을 웹사이트에 업로드하면 인공지능(AI) 기반으로 인테리어와 가장 잘 어울리는 제품 색상을 추천해준다. 전문가 추천 컬러는 국내 유명 디자이너와 글로벌 페인트 업체인 벤자민무어가 인테리어 유형에 따라 제안한 색상 조합으로...
853,"KT AI실무자격인증, 신한은행 사내 자격증으로",2022.03.22.,KT와 신한은행은 미래 금융 디지털 전환을 위해 인공지능(AI) 인재양성에 협력한다고 22일 밝혔다. 이에 따라 신한은행은 KT와 협력해 AI 실무 자격인증 ‘AIFB’를 사내 디지털 자격증 취득 과정으로 투입하고 상반기와 하반기 각각 300명씩 총 600명의 임직원을 대상으로 AIFB를 시행하기로 했다. 시험에...
854,"홍남기 ""데이터·네트워크·인공지능에 2025년까지 20조원 투자""",2022.03.25.,"인공지능(AI) 분야는 기술개발과 선도 사례, 연관 확대 등 3대 축의 확장을 중심으로 민관이 속도를 내 추진하겠다고 덧붙였다. 아울러 ""디지털 대전환을 통한 주력산업 혁신·고도화, 메타버스, 모빌리티산업 등 신경제 영역 창출·육성은 물론 DNA산업 발전과 혁신의 성과가 생활거점에도 광범위하게 적용될..."
855,"LG AI연구원, 美 미시간주에 리서치센터 개소",2022.03.24.,LG 인공지능(AI)연구원은 미국 미시간주 앤아버에 ‘LG AI 리서치센터’를 신설한다고 23일 밝혔다. 이 리서치센터는 LG AI연구원의 첫 글로벌 연구거점이다. 세계 10대 AI석학으로 꼽히는 이홍락 최고AI과학자(CSAI)가 센터장을 맡는다. ‘스스로 생각하고 판단하는 AI’ 등의 최신 기술 연구와 글로벌...
856,AI 진단기기 기업에 공공기술사업화 1호 펀드 첫 투자,2022.03.24.,민관합동으로 조성된 공공기술 사업화 1호 펀드의 첫 투자 대상으로 인공지능 기반 의료진단기기를 만드는 기업이 선정됐습니다. 과학기술정보통신부는 지난해 11월 과학기술진흥을 위해 조성된 공공기술 사업화 1호 펀드의 첫 투자 심의를 완료하고 AI 기반 의료진단기기 기업인 (주)블루타일랩을 투자...
857,"""AI·SW 우수 인재 양성·산학협력""… 틸론-서강대, 업무협약 체결",2022.03.24.,서강대학교 대학원 인공지능학과 AI 융합전공 내 '메타버스 및 가상화 과정' 개설 '틸론 메타버스 및 가상화 연구센터' 공동 설립 통해 AI 연구역량 강화 클라우드 가상화 선도기업 틸론은 서강대학교와 AI·소프트웨어(SW) 우수인재 양성 및 산학협력을 위한 업무협약(MOU)을 맺었다고 28일 밝혔다. 틸론과...
858,"영광군, 미스터마인드(주)와 인공지능 돌봄체계 업무협약 체결",2022.03.28.,"전남 영광군과 미스터마인드 주식회사는 28일 '영광형 인공지능(AI) 스마트 돌봄체계' 구축을 위한 업무협약을 체결했다. 이번 협약은 ▲포스트 코로나 시대를 대비한 취약계층 정서적 안정 ▲고독사 예방을 위한 AI(인공지능) 활용 비대면 돌봄서비스 제공 ▲치매, 우울증, 자살 등 노인문제 해결을 위한 새로운..."
859,'대화로 민원 접수'…경기도 민원 서비스에 AI 도입,2022.03.28.,경기도가 민원 행정 서비스에 인공지능(AI)을 도입한다. 이를 위해 경기도는 민원인의 성별·나이 등 인적 정보 기반으로 개인별로 필요한 행정서비스를 제공하는 민원 예측 모니터링 체계를 구축한다. 또 민원서식을 작성할 때 인공지능을 도입해 대화방식으로 민원인이 필요한 서식을 자동 작성하는 서비스와...
860,AI·ICT 분야 지원 청년 창업 기업 모집,2022.03.25.,부산시가 AI(인공지능)·ICT(정보통신기술) 부울경 예비·초기 청년 창업 기업을 대상으로 창업 아이템 제작 자금을 지원한다. 혁신적인 아이디어는 있지만 창업 자금이 없어 창업하지 못하는 예비 창업자나 창업 후 데스밸리를 넘지 못하고 있는 초기 창업 기업에 기회를 주기 위해서다. 27일...
861,"멋쟁이사자처럼, 인공지능 통합과정 AI SCHOOL 모집",2022.03.25.,멋쟁이사자처럼 국비지원교육 관련 이미지(멋쟁이사자처럼 제공) 멋쟁이사자처럼(대표 이두희)은 인공지능 통합과정 AI SCHOOL을 오는 4월 18일까지 모집한다고 25일 밝혔다. 17주의 K-Digital Training 과정인 AI SCHOOL은 국민내일배움카드를 통해 전액 무료로 참여할 수 있다. AI SCHOOL은 코로나19 확산...
862,"한화테크윈, 美최대 보안전시회서 AI 카메라 기술 등 시연",2022.03.24.,"영상솔루션 업체 한화테크윈은 미국 라스베이거스에서 열리고 있는 미국 최대 보안 전시회 'ISC 웨스트 2022'에 참가해 자사의 인공지능(AI) 카메라 등을 시연했다고 24일 밝혔다. 한화테크윈은 전시회에서 '검증된 기술, 독보적인 성능, 믿을 수 있는 파트너'를 주제로 신형 AI 카메라와 AI 영상분석을 활용한..."
863,[스탠다임 대해부]①삼성종합기술원 출신 연구자 3인이 만든 AI 신약개발사,2022.03.22.,"이번 주인공은 한국 인공지능(AI) 신약개발 대표기업 ‘스탠다임’이다. 지난 2015년 설립된 스탠다임은 국내 최초 AI 신약개발 기업이다. 글로벌 AI 신약개발사가 400개에 달하는 지금과 달리 스탠다임이 설립되던 2015년만해도 AI 연구의 주요 거점인 미국, 영국을 제외한 지역에서는 관련 기업이 전무한..."
864,"인공지능 기반 '메타버스 채팅' 시대로.. 마인드로직, 사람과 AI의 건강한 공...",2022.03.22.,"바야흐로 '1인 1인공지능 시대'가 도래했다. 누구나 나와 닮은 AI를 만들어 친구를 사귀고 경제활동도 할 수 있는 시대가 열리면서, 사람과 AI의 올바른 공존 방식이 주요 과제로 떠올랐다. 소셜AI 메타버스 채팅 서비스 '오픈타운'을 운영하는 마인드로직(공동대표 김용우, 김진욱)은 사람과 AI가 어우러지는..."
865,"광주경제청, AI기반 라이브커머스 육성",2022.03.22.,"광주경제자유구역청은 인공지능(AI) 기반 라이브커머스 기업 등 국내 8개 업체와 투자금액 535억원, 고용 창출 220여 명 규모의 투자협약(MOU)을 체결했다고 28일 발표했다. 투자협약 기업은 라라스테이션, 월드코스텍, 호그린에어, 코리드에너지, 신광메디칼, 삼진에너지, 에코팩토리얼, 삼부철강 등이다...."
866,"韓, 'AI반도체 3세대 기술' 美특허 신청량 세계 2위",2022.03.23.,"우리나라가 '인공지능(AI) 반도체' 3세대 신기술인 뉴로모픽 분야에서 미국 특허신청 점유율 세계 2위 자리를 굳힌 것으로 나타났다. 특허청은 경제추격연구소와 함께 특허정보를 활용해 인공지능(AI) 반도체의 산업경쟁력을 심층 분석한 결과, 이같이 나타났다고 22일 밝혔다. AI 반도체는 저(低)전력으로..."
867,"LG, 美 AI 리서치센터 신설…글로벌 연구 허브 도약",2022.03.23.,사진=LGLG 인공지능(AI)연구원이 23일 미국 미시간주 앤아버에 AI 리서치 센터를 신설하고 글로벌 연구 네트워크를 확장한다.LG는 미시간주에 'LG AI 리서치 센터'를 신설했다며 세계 10대 AI 석학으로 꼽히는 이홍락 CSAI(최고AI과학자)가 센터장을 맡는다고 밝혔다. 연초 연구원에 합류해 초거대 AI 선행 기술...
868,"홍남기 ""데이터·네트워크·AI에 3년간 20조 이상 재정투자""",2022.03.23.,"DNA 산업은 데이터, 네트워크, 인공지능(AI) 분야를 말한다. 빅3 산업은 미래차, 시스템반도체, 바이오헬스 산업을 가리킨다. 현재 정부는 신성장·원천기술(3~12%)과 국가전략기술(6~16%)에 대해 세액공제 등을 지원하고 있다. 규제샌드박스 적용 분야의 경우 산업융합, ICT, 혁신금융, 지역특구..."
869,"JW중외제약, 온코크로스와 AI 활용 신약 공동개발 추진",2022.03.24.,JW중외제약은 인공지능(AI) 신약개발기업 온코크로스와 AI 기술을 이용한 신규 적응증 발굴 공동연구 계약을 체결했다고 24일 밝혔다. JW중외제약이 24일 온코크로스와 AI 기반의 혁신신약 개발을 위한 공동연구계약을 체결했다. JW중외제약 이성열 대표이사(오른쪽)와 온코크로스 김이랑 대표이사가...
870,"한양대 장준혁 교수팀, 음성 인공지능 국제학술대회서 3위",2022.03.24.,기사내용 요약전 세계에서 출전한 23팀 중 3위...국내팀 중 1위 박선민 인턴 기자 = 한양대학교 융합전자공학부 장준혁 교수팀이 국제 음성 인공지능(AI) 최저명 학술대회 'INTERSPEECH SASV(spoofing-aware speaker verification) Challenge 2022'에서 국내 대학 중 1위를 차지했다고 23일 밝혔다. 이번 대회는...
871,"KT, 신한은행 AI 실무 자격인증 도입 지원",2022.03.24.,KT와 신한은행이 인공지능(AI) 인재양성 분야에서도 협력을 강화한다고 22일 밝혔다. 양사는 1월 미래 성장 디지털전환(DX) 사업을 위해 전략적 파트너십을 맺고 금융 디지털 전환과 플랫폼 기반의 신사업 분야에서 중장기적 협력을 추진 중이다. KT는 대한민국 AI 저변 확대를 위해 산학연 협의체 AI...
872,"한국인공지능협회-IBK기업은행-SBA, 인공지능 · 데이터 · IoT 등 디지털 혁...",2022.03.24.,"이번 협약은 서울시 청년취업사관학교(SeSAC, Seoul Software ACademy)에서 양성한 청년 디지털 인재와 한국인공지능협회, 기업은행이 추천한 중소기업과의 일자리 연계를 위해 체결되었으며, 이를 통해 기업은행은 인공지능(AI_, 빅데이터, IoT 등 중소기업의 디지털 분야 전문인력 수요에 대한 지원을 한층 강화..."
873,"아일리스-나이스디앤비, AI 기반 기업 신용평가 모형 개발",2022.03.24.,[자료=아일리스] 인공지능(AI) 머신러닝 전문 기술 기업 전문기업 아일리스(대표이사 박재현)가 나이스디앤비(대표이사 강용구)와 협력해 AI 기반의 기업 신용평가 예측 모형을 개발했다고 최근 밝혔다. 기업여신은 소매여신에 비해 데이터의 양과 질이 부족해 머신러닝 기술이 적용되기 어려운 영역으로...
874,"인천시, 'AI 전화'로 독거노인·중장년 1인 가구 돌봄서비스",2022.03.24.,"인천시는 돌봄이 필요한 독거노인과 중장년 1인 가구를 대상으로 인공지능(AI) 돌봄 전화서비스를 시작한다고 24일 밝혔다. 이 서비스는 지난해 3월 인천시가 네이버와 'AI 돌봄 전화 서비스 시행에 관한 업무협약'을 체결한 이후 코로나19 자가격리자 등을 대상으로 추진해 왔으며, 그 대상을 돌봄이 필요한 1인..."
875,"JW중외제약, 온코크로스와 AI 신약 공동개발 추진",2022.03.24.,JW중외제약은 인공지능(AI) 신약개발 벤처기업 온코크로스와 AI 기반 혁신신약 개발 공동연구계약을 체결했다고 24일 밝혔다. 이번 계약에 따라 양사는 온코크로스의 AI 플랫폼 ‘랩터(RAPTOR) AI’를 활용해 JW중외제약이 개발하고 있는 신약 파이프라인의 신규 적응증을 탐색하고 개발 가능성을 검증한다. 랩터...
876,"수성대, 빅데이터·AI 융복합 웰케어학과 운영",2022.03.24.,"안경광학과도 수성대 창업보육센터 입주기업인 ㈜인터라인과 안경산업 고도화를 위한 AR기반의 API(Application Programming Interface) 서비스를 위한 인공지능 학습 데이터 사업을 진행 중이다. 전통 서비스산업 관련 학과 상당수가 빅데이터, AI와 융복합하는 혁신을 시도하고 있다. 수성대는 전통 학과의..."
877,"LGD, AI·빅데이터 앞세워 DX 속도낸다",2022.03.24.,"LG디스플레이가 인공지능(AI)과 빅데이터를 앞세운 디지털 트랜스포메이션(DX) 작업에 한창이다. 스타트업 투자, DX 조직 신설 및 활발한 전문가 채용 움직임이 눈에 띈다. DX는 구광모 LG그룹 회장이 역점을 두고 있는 경영전략이기도 하다. 21일 LG디스플레이 사업보고서에 따르면 지난해 말 회사는 토종..."
878,"업스테이지, AI 올림픽 '캐글'서 금메달 10회 수상",2022.03.23.,"인공지능(AI)스타트업 업스테이지가 AI 올림픽 캐글 대회에서 10번째 금메달을 획득했다. 업스테이지는 24일 조지아 주립대 캐글 대회에서 8위로 입상, 올해 두번째 금메달을 획득했다고 밝혔다. 이번 금메달 수상으로 업스테이지는 창업 후 1년 반 만에 10번째 금메달을 획득하는 쾌거를 이뤘다. 캐글은 구글이..."
879,울산에 지능형 횡단보도 첫 시범 운영…차량·보행자 정보 제공,2022.03.23.,"지능형 횡단보도는 도로 위 위험 상황을 인공지능(AI) 기반 CCTV가 즉각 감지, 보행자 안전을 위해 적절한 대응이 이뤄지도록 하는 시스템이다. 차세대 지능형 교통체계(C-ITS) 실증사업의 하나로 구축되는 이 시스템은 횡단보도 사고를 예방하기 위한 보행자 검지기 기능을 강화한 것이다. 기존 보행자 검지기는..."
880,"'AI, 넌 어디까지 가능하니?'···키워드 추출로 문헌 검색해 특허심사관 돕...",2022.03.24.,"인공지능(AI)이 사람의 일에 관여하거나, 일을 대신하는 사례가 자꾸만 늘어나고 있다. 이제는 특허청의 특허심사에까지 AI가 참여한다. 특허청은 특허 심사관이 특허 관련 심사를 하는 과정에서 AI가 업무를 돕도록 하는 ‘AI기반 특허 검색 시스템’을 25일 개통한다고 24일 밝혔다. 이 시스템은 심사관이 특허..."
881,"AI 스타트업 트웰브랩스, 60억원 시드 투자 유치",2022.03.24.,"인공지능(AI) 영상 검색 기술 스타트업 트웰브랩스는 미국 실리콘 밸리 벤처 투자사와 AI 석학들로부터 60억 원의 시드 투자를 유치했다고 21일 밝혔다. 이번 시드 투자는 인덱스 벤처스가 주도했다. 인덱스 벤처스는 엘라스틱, 노션, 디스코드 등 90곳이 넘는 유니콘 기업에 투자한 VC다. 이외에도 기관투자자로..."
882,"유영상 SKT 사장 ""AI 기반 서비스 컴퍼니 목표""…SKT 2.0 시대 강조",2022.03.24.,제38기 정기 주주총회 개최…ESG 2.0 경영 방침 선언 유영상 SK텔레콤 사장이 'SKT 2.0 시대'에 인공지능(AI) 기반 서비스 컴퍼니로 진화하겠다는 경영 비전과 ESG 경영 강화 방침을 밝혔다. ​SK텔레콤은 25일 을지로 본사 T타워에서 제38기 주주총회를 열었다. 이날 유영상 사장은 SKT 2.0 시대를 맞아...
883,"유영상 사장 “SKT, AI기반 서비스 컴퍼니로 진화…이프렌드 전세계 러브콜”",2022.03.25.,SK텔레콤이 인공지능(AI) 기반 서비스 컴퍼니로 진화하겠다고 재차 공언했다. 주력 사업인 이동통신은 물론 향후 10년을 위한 미래 먹거리 사업에서도 유의미한 성과가 엿보이고 있다. 특히 SK텔레콤의 메타버스 플랫폼 ‘이프랜드’가 전 세계 통신 사업자들의 러브콜을 받는 상황이다. 유영상 SK텔레콤...
