,제목,날짜,본문
572,엔비디아-메타 대규모 인공지능 연구 슈퍼컴퓨터 개발 협력,2022.01.25.,"엔비디아는 엔비디아 DGX A100 고객 시스템 '메타(Meta)'의 인공지능(AI) 슈퍼컴퓨터를 통해 메타 AI 연구원에게 5 엑사플롭스(exaflops)급 AI 성능을 제공할 것이라고 25일 밝혔다. 엔디비아는 AI 컴퓨팅 기술 분야 기업이다. 메타의 AI 슈퍼컴퓨터는 최첨단 엔비디아 시스템, 인피니밴드(InfiniBand) 패브릭..."
573,SKT 신형 AI스피커 '누구 캔들 SE' 출시,2022.01.27.,"SK텔레콤은 인공지능(AI) 스피커 '누구 캔들 SE'(NUGU candle SE)'를 11번가를 통해 판매한다고 18일 밝혔다. 신제품은 AI 플랫폼과 조명 기능을 결합한 '누구 캔들'의 후속 모델로, 제품 색상을 변경하고 음향 품질을 개선했다. 한국어와 영어를 모두 지원하는 '누구 멀티 에이전트' 서비스도 지원한다. 이..."
574,인공지능이 다해준다!...AI 원스톱 서비스로 효율성 높이고 더 편리한 세상으...,2022.01.26.,"이용자들과 기업의 '가려운 곳'을 긁어 주기 위해 틈새 시장을 뚫고 등장한 인공지능(AI) 스타트업들이 제공하는 서비스의 인기가 드높다. 특히, '한국의 DNA'가 흐른다는 것을 증명이라도 하듯 한 번에 빨리, 효율적으로 서비스를 이용할 수 있도록 인공지능을 접목한 혁신적인 기술 개발에 집중하는 곳들이..."
575,"의료 인공지능 선도기업 '뷰노', 하버드 의대 매사추세츠병원과 'AI 흉부CT 영...",2022.01.26.,"뷰노메드 흉부CT AI™는 인공지능을 기반으로 흉부CT 영상에서 폐결절을 자동으로 탐지하고, 임상적 판단에 중요한 종류와 위치, 지름과 부피 등의 정보를 제공하는 솔루션이다. 다기관 임상시험에서 높은 성능을 입증해 지난 2020년 4월 식품의약품안전처 허가를 획득했으며 유럽 CE 인증과 일본 PMDA 인증을..."
576,"AI 수술 플랫폼 '휴톰', 170억원 규모 시리즈 B 투자 유치…예비유니콘 등극",2022.01.26.,"국내 최초 수술 인공지능(AI) 플랫폼 기업 휴톰이 170억원 규모의 시리즈 B 투자를 성공적으로 마무리 지으며 예비 유니콘(기업가치 1000억원 이상 기업)으로 등극했다. 휴톰은 이번 투자유치를 계기로 올해부터 예정된 플랫폼 및 알고리즘 고도화, 임상 연구 추진, 다양한 파이프라인 개발 등에 속도를 올릴..."
577,"NH농협은행, '대출연장 AI 상담시스템' 특허 획득",2022.01.26.,NH농협은행(은행장 권준학)은 콜센터의 대출 기한연기 업무 전 단계를 자동화한 '대출 자동기한연기 AI(인공지능) 상담시스템'에 대한 BM(Business Model Patent)특허 등록을 완료했다고 26일 밝혔다. BM특허는 정보시스템을 이용하여 고안한 새로운 비즈니스 모델에 대한 특허이다. 대출 자동기한연기 AI...
578,"웅진씽크빅, 이정재 나온 ‘AI학습 스마트올’ 광고 1000만뷰 돌파",2022.01.26.,웅진씽크빅은 전과목 인공지능(AI) 학습 '스마트올' 광고의 유튜브 조회 수가 공개 두 달여 만에 1000만뷰를 기록했다고 24일 밝혔다. 해당 광고는 배우 이정재가 학습에 지친 학생들을 구하는 '혼공 해결사'로 등장한다. 위트 있는 연기력으로 광고의 재미를 극대화한 점이 주효했다고 웅진 측은 설명했다....
579,"흥국생명, 'AI OCR' 상용화…보험금 접수 자동화 시스템 구축",2022.01.26.,흥국생명은 보험금 접수 자동화를 위한 인공지능 문서인식(AI OCR) 시스템을 상용화했다고 26일 밝혔다. 이 시스템은 AI OCR 기술의 선두업체인 로민의 텍스트스코프 솔루션이 적용됐다. AI OCR은 AI를 활용해 보험금 접수 프로세스 전반을 자동화하는 시스템이다. AI가 고객들로부터 받은 보험금 접수 서류를...
580,경남 1년 앞당겨 스마트공장 2천 개 구축…이제는 5G·AI로 고도화,2022.01.26.,"핵심요약2022년 구축 목표인 2천 개 지난해 연말 달성 기업 생산성 11.4% 증가·불량률 40.9% 감소 올해부터 5G·AI 접목한 스마트공장 고도화 가속 경상남도가 민선 7기 들어 2천 개 구축 목표를 조기 달성한 스마트공장을 올해부터 5G·인공지능(AI) 기술을 접목해 고도화한다. 24일 도에 따르면, 지난해 말 도내..."
581,현대 물리학이 못 푼 빅뱅의 비밀...인공 지능이 해답을 찾는다,2022.01.26.,"입자물리학에서 생성되는 빅데이터 분석에 인공지능은 탁월한 능력을 발휘하고 있다. AI가 플라스마의 특성 밝혀내 지난 25일 미국의 과학 전문 매체 사이언스 데일리에는 두 개의 중핵 충돌 후, 나타나는 쿼크-글루온 플라스마 상태를 분석하는 AI 컴퓨터에 대한 기사가 실렸다. 기사에 따르면, 매우 높은..."
582,"이지케어텍, 사우디와 AI 주치의 '닥터앤서' 구매의향서 체결",2022.01.19.,"과기정통부 ""한국판 뉴딜 대표성과, 중동 확산 및 미·유럽 진출 기반 마련"" 과학기술정보통신부(과기정통부)는 한국 이지케어텍과 사우디아라비아 MNG-HA(Ministry of National Guard-Health Affairs) 사이에 인공지능(AI) 의료소프트웨어 '닥터앤서'의 구매의향서가 체결됐다고 19일 밝혔다. 이는 전날..."
583,"“제2의 이루다는 없다”…스마일게이트 AI 센터, 인공지능 혐오발언 데이터셋...",2022.01.19.,"스마일게이트 AI(인공지능) 센터는 20일 악성댓글 및 혐오 발언 데이터셋을 공개한다고 밝혔다. 스마일게이트 AI센터에 따르면 이번 데이터셋 공개는 최근 혐오 표현이 온라인에서 광범위하고 증가하고, 사회적 문제로 이어질 가능성이 큰 데 따른 것이다. 앞서 스마일게이트 AI센터는 지식 콘텐츠 스타트업..."
584,"NH농협은행, 자동 대출 기한 연기 'AI 상담 시스템' BM특허 획득",2022.01.26.,사진=NH농협은행 NH농협은행(은행장 권준학)은 '대출 자동 기한 연기 인공지능(AI) 상담 시스템'에 대한 비즈니스 모델(BM) 특허 등록을 완료했다고 26일 밝혔다. BM 특허는 정보시스템을 이용해 고안한 새로운 비즈니스 모델에 대한 특허다. 이번에 등록된 AI 상담 시스템은 AI 및 로봇프로세스자동화(RPA) 등...
585,"광주시, AI-뉴딜 자치구 우수사업 공모 추진",2022.01.26.,"이번 공모는 광주형 인공지능(AI)-뉴딜에 적합한 사업 중 직접적인 시민 삶의 질 향상을 위해 지속적인 성과가 기대되는 사업 중심으로 자치구가 사업을 직접 발굴하고, 자체 사전심사를 통해 1건을 선정해 내달 23일까지 시에 제출하면 된다. 5개 자치구에서 제출된 사업에 대해서는 광주형 AI-뉴딜 관련..."
586,"포스코인터, 사내벤처 ‘i-ESG’ 출범… 인공지능 ESG 플랫폼 제공",2022.01.26.,"ESG 대응에 제약이 있는 기업들에게 인공지능(AI), 블록체인 기술 기반의 ESG 특화 플랫폼을 제공한다. i-ESG의 ESG 플랫폼은 AI기반 리포트 자동화 소프트웨어를 바탕으로 ESG 공급망 관리 소프트웨어, 국내외 인증·평가 기관 대응을 위한 웹 서비스가 가능하다. 또한 종합상사의 해외 사업경험과..."
587,AI 반도체·응용 프로그램 호환성 높이고 개발비·시간 줄였다,2022.01.24.,"ETRI, AI 핵심 소프트웨어 ‘딥러닝 컴파일러’ 개발[보안뉴스 ] 국내 연구진이 중소기업·스타트업에서 인공지능(AI) 반도체를 개발하기 위해 투입하는 시간과 비용을 단축하는 핵심 기술을 공개했다.그간 걸림돌이었던 하드웨어와 소프트웨어 간 호환성과 확장성 문제를 해소하는 시스템 소프트웨어..."
588,"과기정통부, 광주 국가 AI 집적단지 2022년 사업 본격 추진",2022.01.24.,"광주 집적단지 사업은 2024년까지 4119억원을 투입해 광주 3대 주력산업(자동차, 헬스케어, 에너지)과 인공지능(AI) 융합을 촉진하고, 데이터센터 등 각종 인프라·기업·인재·기술 등을 집약해 AI 융합 생태계를 조성하는 사업이다. 올해 3차연도는 AI 특화 데이터센터 준공 및 2023년 집적단지 완공을 목표로..."
589,촬영·중계·그래픽까지 'AI가 한 번에'…스포츠중계의 진화,2022.01.24.,"한층 진화한 인공지능 AI가 스포츠 중계를 알아서 척척 하는 단계까지 왔습니다. 모레(28일) 개막하는 한국프로탁구리그에 적용돼 기대를 모으는데요. AI 앵커가 전해 드립니다. 【 기자 】 국내 탁구 중계 화면입니다. 일반 및 초고속 촬영의 화면 구성과 리플레이까지, 이 모든 걸 AI가 한다는 게..."
590,"이글루시큐리티, 최신 침해사고 재현한 AI 데이터셋 구축",2022.01.26.,이글루시큐리티는 지난해 한국인터넷진흥원(KISA)의 ‘사이버 보안 인공지능 데이터셋(침해사고 분야)’ 구축 사업에 참여해 주요 침해사고를 재현한 1억2000만건의 데이터셋 구축을 완료했다고 26일 밝혔다. 앞서 KISA는 K-사이버방역 추진 전략의 일환으로 악성코드와 침해사고 분야에서 AI 침해 대응에...
591,"KT, 환경 디지털전환 원팀 구성…AI, 빅데이터 활용 친환경 공간 만든다",2022.01.26.,"KT는 인공지능(AI)·빅데이터·클라우드 기반의 환경 디지털전환(DX) 플랫폼으로 친환경 생활공간 라이프스타일 혁신을 주도하기 위해 '환경DX 원팀'을 구성했다고 21일 밝혔습니다. 환경DX 원팀에는 KT와 한샘, 국가공인시험연구원(KOTITI), 한국실내환경협회, 한국리모델링협회, 순천향대, 그리고 환경분야..."
592,"KT, 환경 디지털전환 원팀 구성…AI, 빅데이터 활용 친환경 공간 만든다",2022.01.24.,"KT는 인공지능(AI)·빅데이터·클라우드 기반의 환경 디지털전환(DX) 플랫폼으로 친환경 생활공간 라이프스타일 혁신을 주도하기 위해 '환경DX 원팀'을 구성했다고 21일 밝혔습니다. 환경DX 원팀에는 KT와 한샘, 국가공인시험연구원(KOTITI), 한국실내환경협회, 한국리모델링협회, 순천향대, 그리고 환경분야..."
593,"뷰노, '흉부CT AI™' 성능평가 위해 하버드 의대 매사추세츠 종합병원과 MOU체...",2022.01.24.,"뷰노메드 흉부CT AI™는 인공지능을 기반으로 흉부CT 영상에서 폐결절을 자동으로 탐지하고, 임상적 판단에 중요한 종류와 위치, 지름과 부피 등의 정보를 제공하는 솔루션입니다. 특히, 다기관 임상시험에서 높은 성능을 입증해 지난 2020년 4월 식품의약품안전처 허가를 획득했으며 유럽 CE 인증과 일본 PMDA..."
594,"대세는 ‘AI’…제약·바이오, 신약 개발 활용 ‘AI 기술’ 확보 분주",2022.01.24.,"대세는 ‘AI’…제약·바이오, 신약 개발 활용 ‘AI 기술’ 확보 분주 인공지능(AI)이 산업계 전반에 걸쳐 활용되는 사례가 늘어나고 있는 가운데, 제약·바이오 업계가 신약 개발 전 과정에 활용하기 위한 ‘AI 기술’ 확보에 적극적으로 나서고 있다. AI를 활용해 신약 후보물질 도출에 드는 시간과 비용을..."
595,이세돌에 완승 거둔 인공지능 드디어 포커게임도 정복했다,2022.01.24.,2016년에는 구글의 자회사가 개발한 인공지능(AI) 컴퓨터 알파고가 프로기사 이세돌에게 완승을 거둬 바둑을 정복했다. 인간의 두뇌 게임 가운데 마지막으로 남은 분야가 바로 포커게임이다. 블러핑과 정직한 플레이를 적절히 섞어가며 게임을 이끌어가는 것이 중요한데 블러핑은 인공지능이 쉽게 따라잡기...
596,"[SR경제&라이프] 국민은행, AI은행원 서비스 오픈",2022.01.19.,"KB국민은행은 26일 인공지능(AI) 기술을 활용한 AI은행원 키오스크를 영업점에 파일럿 형태로 도입한다고 밝혔다. 지난해 3월 선보인 국민은행 서울 여의도 신관 AI체험존의 상담사를 여의도영업부, 여의도 InsighT점, 돈암동지점에 AI은행원으로 업그레이드해 순차 오픈한다. AI은행원은 인공지능 기술을..."
597,"네이버, AI·검색 분야 인재 영입 박차···""검색기술 고도화""",2022.01.23.,네이버가 인공지능(AI)·검색 분야에서 뛰어난 연구성과를 내며 세계적으로 주목받고 있는 젊은 석학들을 차례로 영입하며 글로벌 기술 경쟁력 제고에 속도를 낸다. 네이버는 최근 매사추세츠 공과대학(MIT)의 김윤형 교수와 럿거스 대학의 칼 스트라토스(이장선) 교수를 네이버 스칼라로 영입했다고 24일...
598,네이버에 글로벌 인재 모인다…AI·검색 분야 석학 영입 박차,2022.01.24.,"지난 9월 네이버에 합류한 김 책임리더는 마이크로소프트 코타나와 아마존 알렉사의 AI 핵심기술 개발을 총괄한 대화형 인공지능(Conversational AI) 분야의 세계적인 전문가로 꼽힌다. 네이버 서치 CIC 김광현 대표는 ""이번 영입을 통해 네이버가 축적한 빅데이터와 기술, 서비스 운영 노하우에 최신..."
599,"부산시민도서관, 25일부터 인공지능(AI) 도서 추천 서비스 실시",2022.01.24.,"'인공지능(AI) 도서 추천 서비스' 이용 안내문 부산광역시립시민도서관은 1월 25일부터 이용자의 도서 선택을 지원하고 도서관 만족도를 향상하기 위해 '인공지능(AI) 도서 추천 서비스'를 실시한다. 이 서비스는 이용자가 도서관 2층 로비에 설치된 키오스크에 연령대, 성별, 직업, 관심사, 심리상태 등을 입력하면..."
600,"광주광역시, AI-SW 인재 양성 성과 인정 받았다",2022.01.24.,"이번 선정으로 광주시는 10억원의 인센티브를 확보했으며, 올해 호남권 인공지능(AI) 융복합교육 사업비로 활용할 계획이다. 지역ICT이노베이션스퀘어 확산 사업은 정부의 한국판 뉴딜(2020년 7월 발표)에 포함된 추진과제인 AI‧SW핵심인재 10만명 양성계획에 따라 2020년부터 2023년까지 추진된다. 특히 전국..."
601,"완주군, AI 기반 '어린이 교통안전 시스템' 구축 나서",2022.01.24.,"전북 완주군은 어린이 보행자 안전을 위해 '인공지능(AI) 교통안전 통합시스템'을 구축한다고 25일 밝혔다. 군이 한국안전기술연구원(KICT)에 '사각지대 없는 어린이 안전 시스템' 연구를 의뢰한 결과다. 연구원은 둔산공원 사거리, 어깨동무 문구점 등 어린이 보행자 사고 위험이 높은 도로에 이 시스템을..."
602,[비욘드 코로나 서비스 로봇 시대 열렸다] Part Ⅰ 로봇혁명 현황은 | 코로나...,2022.01.24.,특히 인공지능(AI) 기술을 활용해 사람과 교감하며 원하는 대로 움직이면서 다양한 서비스를 제공하는 로봇 출원이 전체 출원의 36% 정도를 차지하는 것으로 나타났다. 2011~2020년 최근 10년간 전체 가사 서비스용 로봇 특허 출원 1622건 중 대기업이 가장 많은 647건으로 약 40%를 차지했다. 노경식...
603,"IBM, 의료 AI 사업부 '왓슨 헬스' 매각",2022.01.23.,IBM이 의료 인공지능(AI) 사업부 '왓슨 헬스'를 매각한다. 블룸버그에 따르면 IBM은 약 10억달러(약 1조2000억원)를 받고 왓슨 헬스를 미국계 사모펀드 프란시스코파트너스에 넘긴다. IBM은 지난 2015년 AI 플랫폼을 통해 데이터를 기반으로 암 치료 등에 도움이 되는 시스템을 개발하기 위해 왓슨 헬스를...
604,"흥국생명, AI OCR 상용화…보험금 접수 자동화 시스템 구축",2022.01.26.,사진=흥국생명 흥국생명은 보험금 접수 자동화를 위한 인공지능 문서인식(AI OCR) 시스템을 상용화했다고 26일 밝혔다. 이 시스템은 AI OCR 기술 선두업체 로민의 텍스트스코프(Textscope™) 솔루션이 적용됐다. AI OCR은 AI를 활용해 보험금 접수 프로세스 전반을 자동화하는 시스템이다. AI가 고객들로부터 받은...
605,"""국산 AI 주치의 '닥터앤서' 사우디 진출…디지털 뉴딜 성과""",2022.01.26.,"기사내용 요약한-사우디 정상회담 뒤 구매의향서 체결 ""의료진과 AI 소프트웨어사가 만든 디지털뉴딜의 대표 성과"" 과학기술정보통신부는 18일 사우디아라비아 리야드에서 개최된 '한국-사우디 스마트 혁신성장 포럼'에서 사우디 MNG-HA와 한국 이지케어텍 간 '인공지능(AI) 의료소프트웨어 닥터앤서'의 구매..."
606,카이스트·출연연 연구원이 자문한다…'초중고 AI 탐구 프로그램' 개시,2022.01.26.,이번 교육 프로그램은 Δ자율탐구 Δ인공지능(AI) 동아리 지원 등으로 구성됐다. 자율탐구 프로그램은 150명의 초·중·고등학생이 과학관이 제시한 인공지능 탐구과제 중 1개를 선택해 10월까지 자율탐구하는 것이다. 과학관은 과학관 인공지능 자문단은 다양한 자문 서비스 등을 제공하여 학생들의...
607,국제인공지능&윤리협회(IAAE) 창립총회 개최...세계 최초로 AI 기술과 윤리 접...,2022.01.26.,"IAAE (International Association for AI and Ethics, 국제인공지능&윤리협회)가 22일 서울 여의도 IAAE 세미나실에서 창립총회를 개최했다. 이날 행사에는 총 30여 명의 정회원과 임원진이 참여했으며, 온라인으로도 함께 진행됐다. IAAE (국제인공지능&윤리협회)는 2019년 3월 창립된 한국인공지능윤리협회(KAIEA)가..."
608,"LS그룹, AI·빅데이터·스마트에너지 접목…디지털 기업 전환 박차",2022.01.28.,"이의 일환으로 LS그룹은 4차 산업혁명 시대를 맞아 '디지털 전환'을 그룹의 미래 준비 전략으로 정하고, 전통적인 제조업 분야에 AI(인공지능), 빅데이터, 스마트에너지 기술을 접목해 디지털 기업으로의 변신을 꾀하고 있다. 우선 LS전선은 최근 온라인 B2B 케이블 판매 시스템인 '원픽'을 도입했다. 원픽은..."
609,"흥국생명, 보험금 접수 자동화 위한 AI OCR 시스템 상용화",2022.01.26.,"26일 흥국생명은 보험금 접수 자동화를 위한 인공지능 문서인식(AI OCR) 시스템을 상용화했다고 밝혔다. 해당 시스템에는 AI OCR 기술 업체인 로민의 텍스트스코프(Textscope™) 솔루션이 적용됐다. AI OCR은 AI를 활용해 보험금 접수 프로세스 전반을 자동화하는 시스템으로, AI가 고객들로부터 받은 보험금 접수..."
610,태국 AI 스님 '프라마하' 화제,2022.01.26.,"태국 '인공지능(AI) 스님' 프라마하AI 일본에 이어 태국에서도 '인공지능(AI) 스님'이 인기를 끌고 있다. 페이스북·인스타그램 등 SNS에서 설법으로 포교하며 젊은 사람들에게 밀접하게 다가가고 있는 것이다. 과학 관련 매체 보이스봇 에이아이(Voicebot.ai)는 1월 21일 ""2021년 가을 개발된 AI 스님이 최근..."
611,[알립니다] '대한민국 인공지능 전망 2022' 웨비나 2월 10일 개최,2022.01.26.,세션2는 ‘대한민국 인공지능대상 2021’에서 AI데이터 부문 대상을 수상한 테스트웍스 윤석원 대표가 강연 포문을 엽니다. 윤석원 대표는 ‘인공지능 개발 프로젝트 성공을 위한 고품질 데이터 확보 전략’을 주제로 발표합니다. 이어서 스포츠부문 대상을 수상한 골프존 안웅기 GDR사업부 상무...
612,"농협은행, AI상담사와 통화만으로 대출 연장 가능",2022.01.26.,NH농협은행은 콜센터의 대출 기한연기 업무 전 단계를 자동화한 ‘대출 자동기한연기 인공지능(AI) 상담시스템’이 BM특허를 획득했다고 26일 밝혔다. BM특허는 정보시스템을 이용해 고안한 새로운 비즈니스 모델에 대한 특허다. 대출 자동기한연기 AI 상담시스템을 활용하면 영업점 방문이나 스마트뱅킹...
613,"KT, 부울경 1500개 매장에 'KT AI 통화비서' 제공",2022.01.24.,"KT 부산·경남광역본부(본부장 김봉균)는 'KT 인공지능(AI) 통화비서' 서비스 출시 두 달 만에 부산·울산·경남 1500여개 매장(부산 800, 울산 250, 경남 400)에 공급했다고 24일 밝혔다. 'KT AI 통화비서'는 AI가 매장 전화를 받아 응대하는 서비스다. 고객이 매장에 전화하면 사전에 지정한 스마트폰으로 연결돼..."
614,국세청 'AI 세금비서' 시범 도입,2022.01.24.,국세청은 26일 인공지능(AI)과 빅데이터 기술을 활용해 납세자의 신고 및 납부를 자동화할 수 있는 ‘AI 세금비서’ 서비스 시범 도입 내용을 담은 2022년 국세행정 운영 방안을 발표했다. AI 세금비서는 모바일과 연동해 개인이 납부해야 할 세금 및 관련 신고를 미리 알려주는 맞춤형 서비스다. 또 각종 신고를...
615,"과기정통부, AI 법제정비단 공개세미나…인공지능 위험성 판단·규율 방안 논...",2022.01.24.,"과기정통부, AI 법제정비단 공개세미나…인공지능 위험성 판단·규율 방안 논의 과학기술정보통신부(과기정통부)는 ‘인공지능(AI)의 위험성 판단과 법적 과제’를 주제로, AI 법·인문사회·기술 분야 전문가들이 참여하는 ‘제4차 인공지능 법·제도 공개세미나’를 연다고 25일 밝혔다.과기정통부 주관으로..."
616,"네이버, AI·검색 분야 세계적 석학 차례로 영입...글로벌 기술 경쟁력 제고 ...",2022.01.24.,/네이버 네이버가 인공지능(AI)·검색 분야에서 뛰어난 연구성과를 내며 세계적으로 주목받고 있는 젊은 석학들을 차례로 영입하며 글로벌 기술 경쟁력 제고에 속도를 낸다. 네이버는 최근 매사추세츠 공과대학(MIT)의 김윤형(Yoon Kim) 교수와 럿거스(Rutgers)대학의 칼 스트라토스(Karl Stratos...
617,"CJ, AI센터 만든다…계열사 미래기술 한곳서 연구",2022.01.24.,"CJ그룹이 계열사별로 활용해온 인공지능(AI) 기술을 통합·적용할 수 있도록 전사적 AI 통합 연구개발(R&D) 조직인 'CJ AI센터'를 신설한다. 주요 유통 대기업 중 독립적으로 AI 연구조직을 두는 건 CJ그룹이 처음이다. 25일 CJ그룹 관계자는 ""CJ AI센터를 세우기 위해 상표권 등록을 마쳤다""며 ""센터를 이끌..."
618,"LS, AI·빅데이터·스마트에너지 접목해 '디지털 기업' 전환 속도",2022.01.26.,"25일 재계에 따르면 LS는 4차 산업혁명 시대를 맞아 '디지털 전환'을 그룹의 미래 준비 전략으로 정하고, 전통적인 제조업 분야에 인공지능(AI), 빅데이터, 스마트에너지 기술을 접목해 디지털 기업으로의 변신을 꾀하고 있다. '디지털 전환' 의지는 구자은 LS그룹 회장의 신년사에서도 엿볼 수 있다. 그는..."
619,광주인공지능사관학교 3기생 교육기관 10개월·인원 330명으로 확대,2022.01.26.,또 인공지능 관련 업무협약을 진행한 국내 133개 AI기업 등 현장의 폭발적인 인력 수요에 부응하기 위해 180명이었던 모집인원을 올해부터 330명으로 늘려 3년간 990명의 교육생을 모집할 계획이다. 오로지 교육에 집중할 수 있는 최상의 신규 교육장 등도 제공한다. 기존 광주과학기술진흥원에 조성된 교육장은...
620,인공지능 영상분석시스템으로 산업재해 예방 기반 마련,2022.01.24.,한전KDN(사장 김장현)은 인공지능(AI) 영상분석시스템을 적용한 스마트 플랜트 안전 환경 구축 현장 실증을 완료했다고 밝혔다. 한전KDN이 한국지역난방공사와 함께 진행한 합동 검증은 한국지역난방공사 동탄지사에서 2021년 4월부터 진행해 최근 성공적인 결과를 도출해냈다. 한전KDN은 이를 위해 2020년 11월...
621,"교육부, 인공지능교육 정책 방향 및 교육분야 최초의 인공지능 윤리원칙(시안...",2022.01.24.,"교육 현장에서 디지털 전환이 가속화됨에 따라 미래교육의 핵심 내용이자 도구로서 인공지능(AI) 교육에 대한 수요가 증가하고 있으며, 인공지능의 체계적 도입 및 교육에 대한 필요성도 증대하고 있다. 교육부(부총리 겸 교육부장관 유은혜)는 이러한 시대적 변화와 현장의 요구에 부응하고자 '이화여대..."
622,"'이루다 AI'가 일깨운 개인정보 교훈…개인정보위, 올해 R&D 추진",2022.01.23.,"최근 챗봇 이루다 등 편향성 문제는 물론, 인공지능(AI) 기술개발을 위한 학습용 데이터 처리에 있어서 프라이버시 이슈가 지속적으로 제기되고 있는 상황. 기술 필요의 시급성으로 인해 올해에만 11억 정도의 예산이 투입된다. 이 기술은 텍스트 기반 비정형 데이터 내 포함된 개인 식별 요소를 AI기반으로 자동..."
623,"지능정보산업협회, 2022년도 AI+X Top100 발표",2022.01.27.,"'지능정보산업협회'(회장 장홍성, 'AIIA')는 미래 혁신을 선도할 것으로 전망되는 AI(인공지능)기업, '2022 Emerging AI+X Top 100(이하 '2022 AI+X Top 100')'을 발표했다. '2022 AI+X Top 100'은 Industry 8개 분야, Cross-Industry 8개 분야로 구분하고 Industry 분야는 제조업, 헬스케어, 모빌리티 등에서..."
624,"네이버, 세계적인 석학 영입 “차세대 AI 검색기술 고도화 이끌 것”",2022.01.20.,"네이버 제공 네이버가 AI(인공지능)과 검색 분야에서 뛰어난 연구 성과를 내며 세계적으로 주목받은 젊은 석학들을 차례로 영입했다고 24일 밝혔다. 네이버는 최근 매사추세츠 공과대학(MIT)의 김윤형(Yoon Kim) 교수와 럿거스(Rutgers)대학의 칼 스트라토스(Karl Stratos, 이장선) 교수를 네이버 스칼라..."
625,"코어라인소프트, 'AI 흉부진단 솔루션' 이탈리아 공급 계약",2022.01.26.,의료 인공지능(AI) 기업 코어라인소프트(대표 김진국 최정필)가 이탈리아 밀라노 소재 국립암센터(INTM)에 폐암 검진을 위한 AI 솔루션을 공급하는 계약을 최종 확정했다고 28일 밝혔다. 코어라인소프트는 이번 계약으로 이탈리아 최고 권위의 밀라노 소재 국립암센터 포함 18개 대표 병원이 참여해...
626,"'국가대표 AI' 네이버 클로바, 세계 머신러닝 학회서 논문 12건 채택",2022.01.28.,"/ 사진=네이버 네이버 클로바가 전 세계적으로 권위 있는 머신러닝(ML) 학회에 두자릿수 논문을 등재하며 인공지능(AI) 연구 역량을 입증했다. 네이버는 ML 학회 'ICLR(International Conference on Learning Representations, 표현학습국제학회) 2022'에서 네이버 클로바 관련 12개 논문이 채택됐다고 26일 밝혔다...."
627,"NHN-코그넷나인-NHN다이퀘스트, 인공지능 사업 협력",2022.01.28.,"NHN이 인공지능 매니지드 서비스 전문기업(AI MSP) 코그넷나인, 자연어 처리(NLP) 전문 기업 NHN다이퀘스트와 AI 사업 협력을 위한 업무협약(MOU)을 맺었다고 28일 밝혔다. 이번 협약으로 3사는 다양한 AI 신규 서비스 개발과 함께 서비스 구축 및 운영 서비스의 공동 수행을 추진한다. 사진=NHN NHN은 클라우드..."
628,"배재대, AI기반 재학생·교직원 토플 무료체험 프로그램 도입",2022.01.24.,배재대학교가 재학생과 교직원이 인공지능 기반 토플(TOEFL) 학습 프로그램을 약 한 학기동안 무료로 체험하는 프로그램을 도입한다. 배재대는 최근 ㈜데이터뱅크와 AI 자동채점 토플 시험 플랫폼인 테스트글라이더 서비스를 학생·교직원에게 3개월 간 무료로 제공하고 희망자에 한해 제휴 할인가를 제공하는...
629,"AI·검색 분야 석학 영입하는 네이버…""기술 경쟁력 제고""",2022.01.24.,"지난 9월 네이버에 합류한 김 책임리더는 마이크로소프트 코타나와 아마존 알렉사의 AI 핵심기술 개발을 총괄한 대화형 인공지능 분야의 세계적인 전문가로 꼽힌다. 네이버 서치 CIC 김광현 대표는 ""이번 영입을 통해 네이버가 축적한 빅데이터와 기술, 서비스 운영 노하우에 최신 기술지식을 겸비한..."
630,"퓨어스토리지, 메타에 AI 리서치 슈퍼클러스터(RSC) 지원",2022.01.27.,멀티 클라우드 환경에서 서비스형 스토리지(storage-as-a-service) 모델을 제공하는 IT 선도기업 퓨어스토리지(한국 사장 유재성)가 세계에서 가장 빠른 AI 슈퍼컴퓨터가 될 것으로 기대되고 있는 메타(옛 페이스북)의 인공지능(AI) 리서치 슈퍼클러스터(Research SuperCluster; RSC)를 협력 지원한다. 지난 1월 24일...
631,"피노맥스, 광주광역시 'AI 생태계' 조성 협력",2022.01.27.,"기사내용 요약AI 산업 육성을 위한 업무협약 체결 의료용 영상진단 AI 플랫폼 사업화 AI분야 기업 지원·전문 인재 육성 등 [서울=뉴시스]권안나 기자 = 피노맥스(PMX)는 광주광역시와 인공지능(AI) 산업 육성을 위한 업무협약(MOU)을 체결했다고 19일 밝혔다. 피노맥스는 CT, MRI 영상을 활용하여 알츠하이머와..."
632,"LG U+, AI가 맞춤형 사운드 제공 ‘UHD4’셋톱 출시",2022.01.24.,리모컨에 탑재된 마이크를 통해 수집한 TV 사운드를 셋톱박스로 전송하면 셋톱 내 고성능 인공지능(AI) 칩이 수백만 건의 데이터를 비교·분석해 고객의 시청 환경에 최적화된 사운드를 자동으로 설정해주는 방식이다. 볼륨을 높이지 않아도 등장인물의 목소리가 잘 들리도록 강조하는 기능도...
