,제목,날짜,본문
715,"“롯데리아에서 햄버거를 주문해 보세요” 스캐터랩, 롯데쇼핑 AI 스피커에 일...",2020.01.27.,인공지능(AI) 스타트업 스캐터랩(대표 김종윤)은 롯데쇼핑에서 선보인 인공지능(AI) 스피커 ‘샬롯홈’에 핑퐁빌더의 일상대화 기능을 적용했다고 밝혔다. 스캐터랩은 작년 8월 친근한 ‘일상대화’를 주고받을 수 있는 챗봇을 손쉽게 만들 수 있는 솔루션 핑퐁빌더(PINGPONG builder)를 선보였다. 핑퐁빌더는...
716,"ETRI, 인공지능(AI)과 의료 3D 프린팅 융합해 국제표준화 주도",2020.01.22.,한국전자통신연구원(ETRI)은 인공지능(AI)과 3D 프린팅 기술을 활용해 환자별 맞춤형 의료기구 제작과 관련한 국제표준 개발에 나섰다고 28일 밝혔다. ETRI에 따르면 지난달 25일 '의료 영상 기반 의료 3D 프린팅 모델링'에 관해 신규 제안한 국제 표준화 2건이 국제표준화 기구 산하 워킹그룹(WG12)서 최종...
717,"태국 우타파오 국제공항, 인공지능 안내 로봇 도입",2020.01.22.,태국 우타파오공항이 5G 안내로봇 도입을 추진한다.(사진=일본경제신문) 태국 이동통신 사업자인 'AIS(Advanced Info Service)'가 태국 동부 라용주에 위치한 우타파오국제공항(U-Tapao International Airport)에 5G 기반의 인공지능(AI) 로봇의 실증 실험을 실시할 계획이라고 일본경제신문이 보도했다. 인공지능 안내...
718,"""인간 같은 AI는 난센스...손정의 회장 AI 시각은 비현실적""",2020.01.22.,"인공지능(AI)이 저작권을 갖는다고요? 웃기는 이야기입니다. 이런 이야기를 하는 건 빵점입니다. 인공지능 때문에 직업이 없어진다는 것도 말도 안되는 소리입니다. AI는 합리주의(rationalism)와 최적화(optimization)에 기반해야 합니다."" 이경전 경희대 교수(경영대학&소셜네트워크과학)는..."
719,소비자 습관 맞춰주는 '삼성 그랑데 AI' 출시,2020.01.29.,삼성전자 모델들이 29일 오전 서울 강남구 삼성 디지털프라자 강남본점에 마련된 라이프스타일 쇼룸 ‘#프로젝트 프리즘(#ProjectPRISM)’에서 소비자 개개인의 사용 습관에 맞춰 세탁과 건조를 해주는 인공지능 세탁기·건조기 ‘삼성 그랑데 AI’를 소개하고 있다. 2020.01.29. khkim@newsis.com...
720,"KT 황창규 회장 ""5G·AI 인류 번영에 기여할 것""",2020.01.29.,"KT 황창규 회장이 지난 20일부터 24일(이하 현지시간)까지 스위스 다보스에서 열린 2020 세계경제포럼(WEF, World Economic Forum) 연례총회 '다보스포럼'에 참석해 ""5G와 AI(인공지능)와 같은 차세대 혁신 기술이 인류 번영에 기여할 것""이라고 강조했다. 다보스 포럼은 전 세계 정·재계 인사들이 모여..."
721,"기업 60% ""채용 공정성 강화해야""…AI 채용 시스템 대안으로 떠올라",2020.01.27.,공정한 채용을 위해 기업 10곳 중 4곳은 인공지능(AI) 채용 평가 시스템을 도입할 의향이 있는 것으로 확인됐다. 사람인은 기업 인사담당자 222명을 대상으로 '채용 공정성'에 대해 조사한 결과 60.8%가 공정성을 '강화해야 한다'고 답했다고 29일 밝혔다. 이들은 공정한 채용을 위해 '명확한 평가 기준 확립...
722,신한금융 '선진 AI 활용' 투자자문 서비스 대중화 선도,2020.01.27.,신한금융은 지난 2016년부터 최신 디지털 혁신기술을 활용해 고객에게 차별화된 경험과 가치를 제공하기 위해 인공지능(AI) 도입을 적극 추진하고 있다. 그 결과 지난해 9월 인공지능 기반 다양하고 혁신적 금융 서비스 제공을 위한 신한금융 16번째 자회사 신한AI(대표 배진수)가 공식 출범했다. 특히 신한AI가...
723,"안랩, AI 기반 정보보안 스타트업 제이슨 인수",2020.01.27.,"윤지현 인턴기자 = 보안업체 안랩은 주식매매계약 체결로 인공지능(AI) 정보보안 스타트업 제이슨의 지분 60%를 인수했다고 22일 밝혔다. 인수 금액은 비공개다. 제이슨은 지난 2017년 4월 설립돼 AI 기반 내부통제 및 정보유출방지, IT운영 및 장애예측(AIOps) 시스템 '제이머신'을 개발해 고객사에 공급하고..."
724,"투미유, 어학용 '스피킹 리포트' 출시… 배경음악과 음성 분리하는 AI기술",2020.01.27.,"투미유(대표 구도영)는 자체 인공지능(AI) 기술로 원본 영상 음성과 사용자 음성을 정밀하게 비교 분석하는 '스피킹 리포트'를 공식 출시했다고 29일 밝혔다. 그동안 기계나 성우 음성과 사용자의 음성을 비교하는 서비스는 있었지만 영화, 드라마, 광고 등 배경음악과 음성이 섞여 있는 환경에서 음성 분석은..."
725,"""한 몸 된 세탁기와 건조기""…삼성전자, '그랑데 AI' 출시",2020.01.29.,"삼성전자가 세탁기와 건조기 기능을 하나로 통합한 인공지능(AI) 신제품 '삼성 그랑데 AI'를 29일 출시했다. 그랑데 AI는 온디바이스 AI에 클라우드 AI를 결합, 소비자 사용 습관과 패턴을 스스로 학습해 맞춤형 서비스를 제공하는 것이 특징으로 특히 세탁기에서도 건조기를 작동할 수 있도록 한 '올인원..."
726,"[제21대 총선]이정희 동남갑 예비후보, AI중심도시 광주 비전 선포 환영",2020.01.29.,"이정희 동남갑 예비후보, AI중심도시 광주 비전 선포 환영 이정희 더불어민주당 광주 동남갑 국회의원 선거 예비후보는 29일 열린 'AI중심도시 광주 비전 선포식'과 관련, ""광주가 4차산업혁명시대 핵심기술인 인공지능(AI)을 기반으로 4차산업혁명의 중심도시로 성장하기를 바란다""며 환영의 뜻을 나타냈다. 이..."
727,"소로스 ""시진핑, AI로 국민 통제…트럼프는 사기꾼""",2020.01.29.,"소로스는 시진핑 주석에 대해선 ""인공지능(AI)을 이용해 중국 국민을 완전히 통제하려고 하고 있다""고 주장했다. 미국과 중국이 최근 서명한 '1단계 무역합의'에 대해서도 ""시 주석이 트럼프 대통령의 약점을 이용한 것""이라고 비판했다. 소로스는 오는 11월 미국 대선에 대해 ""트럼프 대통령과 시 주석의 관계뿐만..."
728,"공주교육지원청, 2020 인공지능 활용 로봇소프트웨어교육 역량강화 특수분야 ...",2020.01.22.,"공주교육지원청(교육장 백옥희)이 주최하고, 충남소프트웨어ICT교육연구회에서 주관한 '인공지능(AI) 활용 로봇소프트웨어교육 역량 강화' 특수분야 직무연수가 오는 2월 4일까지 대회의실에서 매주 화요일 충남의 교원뿐만 아니라 방과후강사 및 돌봄전담사 69명이 참여해 호응을 얻고 있다. 이번 연수는..."
729,"공주교육지원청, 2020 인공지능 활용 로봇소프트웨어교육 역량강화 특수분야 ...",2020.01.27.,"공주교육지원청(교육장 백옥희)이 주최하고, 충남소프트웨어ICT교육연구회에서 주관한 '인공지능(AI) 활용 로봇소프트웨어교육 역량 강화' 특수분야 직무연수가 오는 2월 4일까지 대회의실에서 매주 화요일 충남의 교원뿐만 아니라 방과후강사 및 돌봄전담사 69명이 참여해 호응을 얻고 있다. 이번 연수는..."
730,"“기계가 사람을 평가할 수 있을까”…경북경제진흥원, AI 면접 솔루션 기반 ...",2020.01.27.,AI 면접 솔루션을 활용한 심층 컨설팅 지원에 나선 건 경북진흥원이 처음이다.경북경제진흥원이 출연기관 최초로 인공지능(AI) 면접 솔루션을 활용한 심층 컨설팅 지원에 나선다. 경북진흥원은 이르면 3월 초 홈페이지를 통해 AI 면접을 체험할 취업준비생을 모집한다고 30일 밝혔다. 이를 위해 다음달 중...
731,"KT 황창규, 다보스포럼서 ""5G·AI는 인류에 기여, 리더들 협력해야"" 역설",2020.01.27.,"황창규 KT 회장이 최근 스위스 다보스에서 개최된 2020 세계경제포럼(WEF)에서 ""5G(5세대) 이동통신, AI(인공지능)와 같은 차세대 혁신 기술이 인류 번영에 기여할 것""이라고 역설해 국제 사회의 공감대를 이끌어냈다. 27일 KT에 따르면 지난 20일부터 24일(이하 현지시간)까지 스위스 다보스에서 열린..."
732,오토데스크 제너레이티브 디자인으로 제작한 AI 의자 공식 출시,2020.01.27.,"▲오토데스크 제너레이티브 디자인을 사용해 제작한 AI 의자 전시 모습 지난해 밀라노 디자인 위크 2019(Milan Design Week 2019)에서 공개된 AI의자는 세계 최초로 인간과 인공지능(AI)의 협력으로 완성한 의자로, 오토데스크의 제너레이티브 디자인으로 제작됐다. 오토데스크 제너레이티브 디자인은 AI와..."
733,AI 가상상담원 '샌디'와 대화하는 정세균 총리,2020.01.28.,정세균 국무총리가 29일 오후 서울 강남구 대웅빌딩에서 열린 데이터·AI 기업 현장 간담회를 마친 뒤 솔트룩스의 인공지능 기반 가상상담원 ‘샌디’와 대화를 나누고 있다. 2020.01.29. yesphoto@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고...
734,"실리콘랩스, 오나인 AI 기반 SCM SaaS 플랫폼 구축",2020.01.28.,인공지능(AI) 기반 서비스형 공급망 관리(SCM SaaS) 플랫폼 제공업체인 오나인솔루션즈(지사장 이웅혁)는 미국 반도체 회사인 실리콘랩스가 수요 예측을 향상시키기 위해 자사 ‘차세대 AI 기반 오나인(o9) 플랫폼’을 구축했다고 1월28일 밝혔다. 회사측에 따르면 실리콘랩스는 오나인 AI 기반 플랫폼을...
735,"피차이 구글 CEO ""인공지능, 불·전기보다 영향력 더 심대해""",2020.01.29.,"""헬스케어, 인공지능 잠재력 가장 큰 분야"" 정성호 특파원 = 순다르 피차이 알파벳·구글 최고경영자(CEO)가 인공지능(AI)이 불이나 전기보다도 더 영향력이 심대하다고 말했다고 블룸버그·로이터 통신이 22일(현지시간) 보도했다. 피차이 CEO는 이날 스위스 다보스에서 열린 세계경제포럼(WEF) 콘퍼런스에서..."
736,[AI 기획] AI 웨어러블 기기 시장 국내외 본격화,2020.01.28.,"몸에 착용한 각종 장치들을 통해 인공지능(AI) 비서에게 음성 명령을 내려 다양한 기능을 실행하거나, 이용자의 심전도·심박수·걸음수·스트레스·수면의 질을 측정하는 'AI 웨어러블 기기' 시장이 본격화되고 있다. 휴이노와 메디코넥스는 AI가 건강 기능을 측정해주는 스마트 시계를 선보였고, 카카오는..."
737,"대전시, AI기반 시ㆍ청각 장애인 위한 민원안내시스템 구축",2020.01.28.,"장애유형별 맞춤형 응답 제공… 12월부터 시내 6곳 설치 후 확대 대전시는 인공지능(AI)을 기반으로 일반인은 물론 시ㆍ청각 장애인들이 함께 이용할 수 있는 민원안내시스템을 개발, 제공한다고 28일 밝혔다. 이 시스템이 구축되면 세계 최초로 장애와 상관없이 하나의 시스템으로 맞춤형 민원안내를 받을 수..."
738,"임차식 SW공제조합 부이사장, 광주 AI 산업융합사업단장 선임",2020.01.28.,임차식 소프트웨어(SW)공제조합 부이사장이 28일 광주정보문화산업진흥원 부설 인공지능(AI) 산업융합 사업단 초대 단장으로 선임됐다. 임 단장은 앞으로 2년간 광주시가 첨단산단 3지구에 올해부터 2024년까지 총사업비 4061억원을 투입해 △AI 인프라 조성 △AI 연구개발(R&D) 및 실증 △일자리 창출형...
739,"광주시, AI 국비사업 발굴 협의체 출범",2020.01.22.,"광주시가 인공지능(AI) 중심도시 조성을 위해 국비 사업 발굴에 본격 나섰다. 광주시는 22일 시청 협업회의실에서 AI 국비 대응·발굴 협의체를 구성하고 첫 회의를 개최했다. 협의체에는 5개 자치구, 한국전자통신연구원, 광주테크노파크, 광주 도시공사, 광주과학기술진흥원, 한전KDN, 한국인터넷진흥원..."
740,"의료 AI기업 루닛, 딥러닝 기반 인공지능 의료기술 MOU",2020.01.21.,의료 인공지능(AI) 기업 루닛은 22일 의료 IT 전문기업 이지케어텍과 '딥러닝 기반 인공지능 의료기술의 상용화를 위한 업무협약(MOU)'을 체결했다고 밝혔다. 이번 협약으로 이지케어택은 구축형 병원정보시스템 베스트케어(BESTCare)와 클라우드 기반 엣지앤넥스트(EDGE & NEXT) 등에 루닛의 인공지능 의료기술을...
741,"‘AI 중심도시 광주’ 비전, 반드시 실현해야",2020.01.29.,"“광주가 정치1번지를 뛰어넘어 경제1번지로, 떠나는 광주에서 돌아오는 광주로 자리매김하는 변곡점, 의향광주를 넘어 인공지능(AI) 광주시대를 여는 원년이 될 것이다.” 이용섭 광주시장이 엊그제 열린 제4차 산업혁명 핵심인 AI 시대의 ‘대한민국 중심도시’ 공식 선언식에서 한 말이다. 광주가..."
742,최기영 장관 광주 AI 정책현장 방문,2020.01.29.,"최기영 과학기술정보통신부 장관은 29일 광주·나주지역 인공지능 정책 현장을 방문했다. 우선 '광주 AI 집적단지 사업단 출범식'에 참석해 광주광역시의 AI 산업 육성 전략을 청취하고 관계자들을 격려했다. 최기영 장관은 ""광주 AI 중심 산업융합 집적단지는 우리나라를 AI 강국으로 이끌 주요한 도전..."
743,[포토]'삼성 그랑데 AI' 선보인 이재승 삼성전자 생활가전 사업부장,2020.01.29.,이재승 삼성전자 생활가전 사업부장(부사장)이 29일 오전 서울 강남구 삼성디지털프라자 강남본점에서 인공지능 세탁기·건조기 '그랑데 AI'를 선보이고 있다. 방인권
744,삼성전자 '그랑데 AI' 세탁기·건조기 출시,2020.01.28.,삼성전자가 소비자 개개인의 사용 습관에 맞춰 세탁과 건조를 해주는 인공지능 세탁기·건조기 '삼성 그랑데 AI'를 29일 출시했다고 밝혔다. 삼성전자는 이날 서울 삼성 디지털프라자 강남본점에 마련된 라이프스타일 쇼룸 '#프로젝트 프리(#ProjectPRISM)'에서 미디어데이를 열고 그랑데 AI를 소개했다....
745,"황창규 KT 회장 다보스포럼 참석…""5G·AI, 인류번영에 기여할 것""",2020.01.28.,"연합뉴스에 따르면 황창규 KT 회장이 세계 정·재계 인사가 모인 세계경제포럼(WEF)에서 ""5G와 AI(인공지능) 같은 차세대 혁신 기술이 인류 번영에 기여할 것""이라고 강조했다. KT는 이달 20~24일(현지시간) 스위스 다보스에서 진행된 세계경제포럼 연례총회 '다보스포럼'에 황창규 회장이 3년 연속..."
746,삼성-LG 내달 세탁기·건조기 경쟁…핵심은 ‘인공지능’,2020.01.22.,삼성전자와 LG전자가 내달 인공지능(AI)을 탑재한 인공지능 세탁기와 건조기를 출시합니다. 삼성전자는 오는 29일 신개념 인공지능 세탁기·건조기 ‘그랑데 AI’를 공개합니다. 삼성전자는 최근 공식 유튜브 채널에 소개한 그랑데 AI 영상에서 AI가 소비자 사용 패턴에 따라 맞춤형 세탁·건조 서비스를...
747,"서울대, 아트센터 나비와 AI 문화예술 융합 연구 진행",2020.01.22.,서울대와 미디어 아트 전문 미술관 '아트센터 나비'가 인공지능(AI)과 예술을 융합한 연구를 진행한다. 두 기관은 AI를 활용한 융·복합 프로젝트를 수행하는 연구센터도 별도 설립한다. 서울대 공대와 공학전문대학원(학장 및 원장 차국헌)은 아트센터 나비와 AI 문화예술 융복합 연구 협력을 위한 양해각서...
748,"[현장취재] 김현석 사장, 100년의 진화 ""새로운 경험""...삼성전자가 그리는 '...",2020.01.28.,"그랑데 AI는 고객 맞춤형 서비스를 제공하는 인공지능 세탁기와 건조기다. 온디바이스(On-device) AI에 클라우드(Cloud) AI를 결합, 소비자의 사용 습관과 패턴을 스스로 학습한다. 김현석 삼성전자 CE부문장(사장)이 29일 서울 삼성 디지털프라자 강남본점에서 진행된 미디어데이에 깜짝 등장해 '프로젝트 프리즘..."
749,"신테카바이오, 레고켐바이오와 'AI 신약개발' 공동연구",2020.01.28.,"레고켐바이오는 합성신약 후보물질 발굴에 신테카바이오 인공지능(AI) 플랫폼을 활용한다. AI로 타겟 단백질에 최적화한 화합물 구조를 선정, 실험적 검증·평가를 거쳐 최종 개발 후보물질을 도출한다. 신테카바이오는 AI 기술력을 기반으로 합성신약 후보물질 발굴 플랫폼 '딥매쳐'를 개발했다. 이를 활용해..."
750,[AI가 미래다]LG전자 성장동력은 인공지능…오픈 이노베이션 가속,2020.01.20.,"사물인터넷(IoT), 클라우드 컴퓨팅, 인공지능(AI), 빅데이터 솔루션 등 정보통신기술(ICT)을 플랫폼으로 활용하는 방식으로, 과거 LG그룹이 해오던 것과는 완전히 다른 경영 스타일이라는 게 회사 관계자들의 설명이다. ◇글로벌 거점 구축해 AI 원천ㆍ응용 기술 확보 강화 우선 LG전자는 글로벌 5개..."
751,"이정희 광주 동남갑 예비후보, AI중심도시 광주비전 선포 환영",2020.01.20.,"“광주 3대 핵심 성장축…광주 남구권의 에너지신산업 육성에 총력” 이정희 더불어민주당 광주 동남갑 예비후보는 29일 광주 김대중컨벤션센터에서 개최된 ‘AI중심도시 광주 비전 선포식’과 관련, “광주가 4차 산업혁명시대 핵심기술인 인공지능(AI)을 기반으로 4차산업혁명의 중심도시로 성장하기를..."
752,"아프리카TV 프릭엔, AI 자막 제작 기업 ‘보이스루’와 협력",2020.01.29.,아프리카TV 자회사 프릭엔은 AI 자막 제작 전문 기업 ‘보이스루’와 ‘콘텐츠와 인공지능 자막 접목을 통한 해외 서비스 확장을 위한 업무협약’을 28일 체결했다고 29일 밝혔다. 서울 강남구에서 진행된 협약식에는 프릭엔 김영종 대표와 보이스루 이상헌 대표가 참석했다. 프릭엔은 이번 협약을 계기로...
753,소비 습관에 맞춰 세탁과 건조해주는 '삼성 그랑데 AI',2020.01.27.,삼성전자 모델들이 29일 오전 서울 강남구 삼성 디지털프라자 강남본점에 마련된 라이프스타일 쇼룸 ‘#프로젝트 프리즘(#ProjectPRISM)’에서 소비자 개개인의 사용 습관에 맞춰 세탁과 건조를 해주는 인공지능 세탁기·건조기 ‘삼성 그랑데 AI’를 소개하고 있다. 2020.01.29. khkim@newsis.com...
754,"광주시, “광주, 세계적 도시로 도약할 유일 돌파구가 인공지능” 판단",2020.01.27.,"넷째, 시민이 참여하고 체감하는 인공지능 도시 만들기다. 광주가 추진하는 AI도시가 다른 곳과 크게 다른 점은 전 시민과 함께 만들어 간다는 것이다. 생활 밀착형 데이터 확보 및 데이터의 안전하고 효율적인 활용을 위한 마이데이터(의료, 에너지, 금융 등) 기증 범시민 운동을 추진한다. 데이터 기증을 통해..."
755,"페이스북, 영국 AI (인공지능) 엔지니어 추가 확보",2020.01.27.,최근 존슨 총리는 영국이 페이스북과 같은 세계적인 기술기업을 영국에 유치함으로써 영국을 인공지능과 같은 분야에서 세계적인 국가로 구축시키는 것과 더불어 영국을 온라인 분야에서 가장 안전한 국가로 만들기 위해 노력하고 있다고 발표한 바 있다. 영국은 AI를 비롯한 4차산업의 중심지이다. 유럽...
756,2022년 양재 R&D 혁신지구에 ‘AI산업 육성 앵커시설’ 개관한다,2020.01.27.,"2022년 양재 R&D 혁신지구에 ‘AI산업 육성 앵커시설’ 개관한다 오는 2022년 서울 서초구 양재 R&D 혁신지구 내에 ‘인공지능(AI) 산업 육성 앵커시설’이 들어설 예정이다.서울시는 현재 택시미터기 검사장으로 사용 중인 양재동 품질시험소 별관 부지(대지면적 5098.7㎡)에 지하 1층~지상 7층, 연면적 1만220..."
757,"황창규 KT 회장, “5G·AI 등 혁신기술이 인류사회 번영에 기여할 것”",2020.01.27.,"황창규 KT 회장이 다보스포럼에서 “5G, 인공지능(AI) 같은 차세대 혁신기술이 인류 번영에 기여할 것”이라며 글로벌 디지털 경제 혁신방안을 제시했다. KT는 황창규 회장이 지난 24일(현지시간) 스위스 다보스에서 진행된 2020 세계경제포럼 연례총회 ‘차세대 디지털 시대를 위한 투자’ 세션에 패널로..."
758,[포토]'삼성 그랑데 AI' 발표하는 이재승 삼성전자 생활가전 사업부장,2020.01.27.,이재승 삼성전자 생활가전 사업부장(부사장)이 29일 오전 서울 강남구 삼성디지털프라자 강남본점에서 열린 삼성전자 인공지능 세탁기·건조기 '삼성 그랑데 AI' 출시 행사에서 발표를 하고 있다. 방인권
759,[포토]'삼성 그랑데 AI' 발표하는 이재승 삼성전자 생활가전 사업부장,2020.01.29.,이재승 삼성전자 생활가전 사업부장(부사장)이 29일 오전 서울 강남구 삼성디지털프라자 강남본점에서 열린 삼성전자 인공지능 세탁기·건조기 '삼성 그랑데 AI' 출시 행사에서 발표를 하고 있다. 방인권
760,"삼성전자, '그랑데 AI' 세탁기‧건조기 출시..... ""세탁에서 건조까지 '올인원...",2020.01.29.,"이재승 삼성전자 생활가전사업부장(부사장)은 이 날 행사에서 ""지난해 선보인 '프로젝트 프리즘(ProjectPRISM)'의 첫번째 결과물인 '비스포크(Bespoke)'냉장고가 디자인과 감성의 혁신이었다면 그랑데 AI는 인공지능을 통한 소비자 경험의 혁신을 보여주는 제품""이라며 ""소비자들이 그랑데 AI를 통해 가사..."
761,캐나다AI가 &apos;우한 바이러스&apos; 가장 먼저 알아...WHO보다 빨라,2020.01.29.,"세계를 공포로 몰아넣고 있는 &apos;우한 바이러스(Wuhan Virus)&apos; 첫 경고자는 세계보건기구(WHO)도 미국 질병통제예방센터(CDC, Centers for Disease Control and Prevention)도 아닌 인공지능(AI)이라고 미국 저명 IT매체 와이어드가 25일(현지시각)자로 보도했다. 신종 코로나바이러스로 &apos;우한 폐렴..."
762,'세탁기·건조기'를 하나의 가전처럼...삼성 '그랑데 AI' 출시,2020.01.28.,"삼성전자에 따르면, 그랑데 AI는 온디바이스(On-device) AI에 클라우드(Cloud) AI를 결합해 소비자의 사용 습관과 패턴을 스스로 학습하고 맞춤형 서비스를 제공하는 인공지능 세탁기와 건조기다. 특히 ▲세탁기 컨트롤 패널에서 건조기까지 조작 가능한 '올인원 컨트롤' ▲세탁코스에 맞는 건조코스를 자동으로..."
763,"UAE, AI 특임장관 두고 전문대학원까지 설립",2020.01.28.,"‘脫석유’ 중동산유국 적극 투자… 사우디 아람코 4차산업센터 육성 카타르, 대학을 인공지능연구 허브로 이스라엘의 인공지능(AI) 산업 경쟁력은 사우디아라비아, 아랍에미리트(UAE), 카타르 같은 인근 걸프지역 아랍 산유국의 위기감을 자극하고 있다. 이들은 과거 정보기술(IT) 산업 육성에 적극적이지..."
764,"황창규 KT 회장 ""5G·AI가 인류 번영에 기여할 것""",2020.01.27.,"황창규 KT 회장은 다보스포럼에서 ""5G와 AI(인공지능)와 같은 차세대 혁신 기술이 인류 번영에 기여할 것""이라며 글로벌 디지털 경제 혁신 방안을 제시했다. KT(030200)는 지난 20일부터 24일(이하 현지시간)까지 스위스 다보스에서 진행된 2020 세계경제포럼(WEF, World Economic Forum) 연례총회..."
765,서울시 양재에 AI 앵커 '메가플로어' 22년까지 준공,2020.01.27.,"서울시가 양재 연구개발(R&D) 혁신지구 내 품질시험소 별관 부지(현재 택시미터기 검사장)에 인공지능(AI) 산업을 집약적으로 육성하기 위한 앵커시설을 만든다. 2022년 개관 목표다. 앵커시설은 AI 분야 스타트업 기업 육성(인큐베이팅)과 교육을 담당한다. 양재 일대 AI 연구소, 기업과 협업하는 AI 기업 육성..."
766,[포토]인공지능 세탁기·건조기 '삼성 그랑데 AI',2020.01.27.,삼성전자가 29일 오전 서울 강남구 삼성디지털프라자 강남본점에서 인공지능 세탁기·건조기 '그랑데 AI'를 선보이고 있다. 방인권
767,"신한금융, AI 투자자문 서비스 '속도'… 신상품 2종 출시",2020.01.27.,신한금융은 지난 2016년부터 최신 디지털 혁신기술을 활용해 고객에게 차별화된 경험과 가치를 제공하기 위해 인공지능(AI)의 도입을 적극적으로 추진해 왔다. 그 결과 지난해 9월 인공지능 기반의 다양하고 혁신적인 금융 서비스 제공을 위한 신한금융의 16번째 자회사인 신한AI가 공식 출범했다. 특히...
768,"루닛, 이지케어텍과 AI 기술 상용화 협력",2020.01.29.,루닛은 의료 IT 전문기업 이지케어텍과 딥러닝 기반 인공지능(AI) 의료기술 상용화를 위한 업무협약(MOU)을 체결했다고 22일 밝혔다. 서울 이지케어텍 본사에서 진행된 협약으로 이지케어텍은 구축형 병원정보시스템 베스트케어와 클라우드 기반 엣지앤넥스트 등 루닛 AI 의료기술을 접목해 의료IT...
769,"신한금융, AI 투자자문 서비스 '속도'… 신상품 2종 출시",2020.01.29.,신한금융은 지난 2016년부터 최신 디지털 혁신기술을 활용해 고객에게 차별화된 경험과 가치를 제공하기 위해 인공지능(AI)의 도입을 적극적으로 추진해 왔다. 그 결과 지난해 9월 인공지능 기반의 다양하고 혁신적인 금융 서비스 제공을 위한 신한금융의 16번째 자회사인 신한AI가 공식 출범했다. 특히...
770,양재R&D 혁신지구 ‘AI산업 육성 앵커시설’ 건립,2020.01.29.,품질시험소 별관 부지에 연면적 1만220㎡ 규모…연구자 410명 입주 예정 문용균기자(ykmoon@skyedaily.com) 기사입력 2020-01-27 13:01:45 ▲ 조감도 [사진제공=서울시청] 서울 양재R&D 혁신지구 내 품질시험소 별관 부지(現 택시미터기 검사장)에 인공지능(AI) 산업을 집약적으로 육성하기 위한 앵커시설이 연면적 1만220...
771,"루닛, 이지케어텍과 AI 기술 상용화 협력",2020.01.27.,루닛은 의료 IT 전문기업 이지케어텍과 딥러닝 기반 인공지능(AI) 의료기술 상용화를 위한 업무협약(MOU)을 체결했다고 22일 밝혔다. 서울 이지케어텍 본사에서 진행된 협약으로 이지케어텍은 구축형 병원정보시스템 베스트케어와 클라우드 기반 엣지앤넥스트 등 루닛 AI 의료기술을 접목해 의료IT...
772,"[SR CEO] 황창규 KT 회장, ""5G·AI가 인류 번영에 기여할 것""",2020.01.27.,"ⓒKT - 다보스 포럼 '차세대 디지털 시대를 위한 투자' 세션 패널로 참석 황창규 KT 회장이 ""5G와 AI(인공지능)와 같은 차세대 혁신 기술이 인류 번영에 기여할 것""이라고 강조하며 국제 사회의 공감대를 이끌어냈다. 지난 20일부터 24일(이하 현지시간)까지 스위스 다보스에서 진행된 2020 세계경제포럼..."
773,"안랩, AI 정보보안 스타트업 '제이슨' 인수",2020.01.27.,"안랩이 인공지능(AI) 기반 정보보안 스타트업을 인수해 관련 사업분야와 AI 보안 역량 강화에 나선다. 안랩(053800)은 22일, AI 정보보안 스타트업 ‘제이슨’ 인수를 위한 주식매매계약(SPA)을 체결했다고 밝혔다. 이번 주식매매계약 체결로 제이슨의 지분 60%를 인수한 안랩은 이달 말 인수절차를 완료한다...."
774,"삼성전자, AI·빅데이터 전담 '차세대플랫폼센터' 신설…조직개편 마무리",2020.01.22.,"삼성전자가 23일 조직개편을 통해 인공지능(AI)과 빅데이터 관련 기존 조직을 '차세대플랫폼센터'라는 이름으로 개편했다. 센터장은 정의석 부사장이 맡는다. CE(소비자가전) 부문 생활가전사업부장에 이재승 부사장이 임명됐다. 23일 업계에 따르면, 삼성전자는 조직개편과 보직인사를 마무리하면서..."
775,"대전시, 시·청각 장애인 AI 민원안내시스템 만든다",2020.01.22.,대전시에 인공지능을 기반으로 시·청각 장애인을 위한 민원안내 시스템이 구축된다.28일 대전시에 따르면 행정안전부 주관 첨단정보기술 활용 공공서비스 지원사업에 시가 제안한 인공지능(AI) 기반 시·청각 장애인을 위한 민원안내시스템 구축 사업이 최종 선정됐다.시는 공모사업 선정에 따라 국비 10억원을...
776,"정부, 차세대 지능형 반도체 육성에 10년간 1조 투자",2020.01.22.,"산업부는 차세대 반도체의 설계와 장비·공정 기술 개발을, 과기부는 인공지능(AI) 반도체 설계와 신소자 기술 개발을 각각 맡는다. 우선 산업부는 올해부터 2026년까지 총 5,216억원을 투입해 자동차와 가전, 의료·바이오, 로봇 등에 쓰이는 시스템 반도체 설계에 필요한 5개 핵심 기술을 개발한다. 또..."
777,"한미약품, AI 활용 신약 후보물질 찾는다",2020.01.27.,한미약품이 글로벌 혁신신약 개발의 첫 단추인 신약 후보물질 도출을 위해 인공지능(AI)도입을 본격화한다. 한미약품은 AI 기반 신약개발 전문기업인 스탠다임과 공동연구 계약을 체결하고 신약개발 초기 연구단계에서 AI 활용에 적극 나서기로 했다고 22일 밝혔다. 스탠다임은 인공지능 기반 선도 물질...
