,제목,날짜,본문
560,"광주시, 인공지능표준연구원 설립 추진",2020.02.19.,이용섭 광주광역시장이 19일 오후 시청 3층 비즈니스룸에서 열린 ‘광주광역시·IEEE 인공지능표준위원회 AI표준연구원 및 AI교육센터 설립 업무 협약식’에 참석해 업무 협약서 서명 후 투피 살리바(Toufi Saliba) IEEE 인공지능표준위원회 위원장과 기념촬영을 하고 있다./광주광역시 제공 광주광역시가 세계...
561,"AI로 악플 막던 네이버, 연예뉴스 댓글 없애는 이유",2020.02.26.,"그동안 네이버는 고도화된 인공지능(AI) 기술을 활용해 악성 댓글을 최대한 막겠다는 의지를 보여왔기 때문이다. 그러나 네이버는 기술적인 노력이 연예인 개인의 이슈에 집중되는 연예 뉴스 댓글에 한계가 있음을 인정했다. 소수 악플이라도 연예인들에게 끼치는 부정적인 영향력이 크다는 점을 인지하고, 연예..."
562,"현대重그룹, 산·학·연과 손잡고 AI 산업 힘 모은다",2020.02.20.,"현대중공업그룹이 국내 인공지능(AI) 산업의 경쟁력 강화에 나선다. 현대중공업그룹은 20일 대전 카이스트(KAIST) 본관에서 KT, 카이스트, 한양대, 한국전자통신연구원(ETRI)과 국내 AI 산업의 경쟁력 강화를 위한 공동 양해각서(MOU)를 체결하고, 협의체인 'AI 원팀(AI One Team)'을 구성했다고 밝혔다. 이번 MOU..."
563,"[더벨]""AI 통해 리스크 예측…신한금융 자동화 이끈다""",2020.02.20.,"그런 배 대표가 왜 인공지능(AI) 회사인 신한AI를 맡았을까. 신한AI는 신한금융 내부 프로젝트에서 출발해 자회사로 분사했다. 인공지능 알고리즘인 '네오(NEO)'를 기반으로 하는 투자자문회사로 인가를 받았다. 단순히 '사내 스타트업'에만 머무르지 않는다. 리스크, 내부통제 등 신한금융그룹 영역 전반에..."
564,"""2030세대, 설계사보다 인공지능 더 신뢰""",2020.02.20.,2030 보험가입자들이 보험설계사보다 인공지능(AI)의 보험 분석을 더 신뢰하는 것으로 나타났다. 보험을 진단하는 인슈어테크 스타트업 마이리얼플랜이 자사 모바일 서비스 ‘보닥’을 이용한 30만명의 2019년 데이터 분석 결과를 18일 공개했다. 이는 2019년 1월부터 2020년 1월 말까지 1년간 누적 데이터를...
565,"[데이터·AI 강소기업을 찾아서]<3>비플라이소프트 ""빅데이터에 AI 결합""",2020.02.20.,비플라이소프트(대표 임경환)는 수십억건에 달하는 미디어 빅데이터에 인공지능(AI) 기술을 접목해 기업 고객과 개인에 새로운 가치 창출을 지원한다. 비플라이소프트는 15년간 미디어 빅데이터를 수집·분석한 전문 기업이다. 2000년대 초반 선보인 '아이서퍼'는 대표 서비스다. 아이서퍼는 1600여종 온...
566,"서울대·KAIST·부산대, 국립공고에 AI 교육 지원",2020.02.18.,"국립공고에 인공지능(AI) 교육과정이 운영된다. 서울대, KAIST, 부산대가 구미전자공고, 부산기계공고, 전북기계공고 등 국립 공고에서 'AI 연계 특화교육과정' 운영을 지원키로 했다. 중소벤처기업부는 19일 서울대 호암교수회관에서 서울대·KAIST·부산대 총장 및 중기부 소속 3개 국립공고 교장과 함께..."
567,"넥슨, AI 기술로 '카트라이더' 비매너 유저 잡아낸다",2020.02.21.,넥슨이 인공지능(AI) 기술을 활용해 PC 레이싱게임 '카트라이더' 내에서 비매너 유저들을 자동으로 잡아낸다. 24일 업계에 따르면 넥슨은 자사의 AI·빅데이터 연구조직인 '인텔리전스랩스'와 협업해 카트라이더 내에서 불법 프로그램을 탐지하는 시스템을 구축하고 비매너 유저들을 자동으로 판별한다....
568,"지능형 공간정보 플랫폼 '무한정보기술', 인공지능 품는다",2020.02.20.,"지능형 공간정보 서비스 전문기업인 무한정보기술(대표 배경록)이 이달 21일 ‘인공지능(AI) 정부’ 선포에 발맞춰 드론, 3D 플랫폼, 정밀도로지도 대표기업들과 MOU를 체결했다고 밝혔다. 무한정보기술을 비롯해 UAV(드론) 생산·원격탐사 전문기업인 ㈜공간정보, 3D LiDAR를 활용한 MMS(Mobile LiDAR Scanning)..."
569,"EU, AI 정책 초안 공개 예정…미국·중국 기업 견제 포석",2020.02.20.,"김정은 특파원 = 유럽연합(EU) 행정부 격인 집행위원회가 19일(현지시간) 인공지능(AI) 정책과 데이터 전략 관련 계획 초안을 공개한다. 여기에는 AI 규제 방안과 AI 개발, 활용의 윤리, 투명성, 안전성, 법적 책임 등과 관련한 정책 수단 등이 포함될 예정이다. 로이터 통신은 이는 디지털 시대에 EU 회원국..."
570,AI 1등 국가 향해…KT “산·학·연과 힘모아 ‘AI 원 팀’ 결성”,2020.02.20.,"KT가 산·학·연과 손잡고 ‘세계 인공지능(AI) 1등 국가’로 도약하기 위해 AI 인재 육성 및 산업 경쟁력 강화에 나선다. KT는 현대중공업지주, KAIST, 한양대, 한국전자통신연구원과 대한민국 AI 1등 국가를 위한 공동 양해각서를 체결하고, ‘AI 원 팀’을 결성했다고 20일 밝혔다. 해당 기관들은 산·학·연..."
571,"KAIST, 산·학·연과 뜻모아 ‘AI One Team’ 결성한다",2020.02.20.,"KAIST는 지난 20일 KT·현대중공업지주·한양대·한국전자통신연구원(ETRI)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고, ‘AI One Team’을 결성했다고 밝혔다. 이날 공동 양해각서(MOU) 체결식에서 각 기관은 AI 생태계 조성 및 AI 인재 양성을 위해 적극 협력하기로 했다.AI는..."
572,"EU, AI 정책 초안 공개 예정…미국·중국 기업 견제 포석",2020.02.20.,"김정은 특파원 = 유럽연합(EU) 행정부 격인 집행위원회가 19일(현지시간) 인공지능(AI) 정책과 데이터 전략 관련 계획 초안을 공개한다. 여기에는 AI 규제 방안과 AI 개발, 활용의 윤리, 투명성, 안전성, 법적 책임 등과 관련한 정책 수단 등이 포함될 예정이다. 로이터 통신은 이는 디지털 시대에 EU 회원국..."
573,"“韓AI산업 경쟁력 키운다”… 현대重, KT 등과 ‘AI원팀’ 구성",2020.02.20.,"현대중공업(009540)그룹이 산·학·연과 손잡고 국내 인공지능(AI) 산업 경쟁력 강화에 나선다. 현대중공업그룹은 대전 카이스트 본관에서 KT, 카이스트, 한양대, 한국전자통신연구원(ETRI) 등과 국내 AI 산업 경쟁력 강화를 위한 양해각서(MOU)를 체결했다고 20일 밝혔다. 이에 따라 각 기관은 추진 협의체인..."
574,AI 1등 국가 향해…KT “산·학·연과 힘모아 ‘AI 원 팀’ 결성”,2020.02.20.,"KT가 산·학·연과 손잡고 ‘세계 인공지능(AI) 1등 국가’로 도약하기 위해 AI 인재 육성 및 산업 경쟁력 강화에 나선다. KT는 현대중공업지주, KAIST, 한양대, 한국전자통신연구원과 대한민국 AI 1등 국가를 위한 공동 양해각서를 체결하고, ‘AI 원 팀’을 결성했다고 20일 밝혔다. 해당 기관들은 산·학·연..."
575,"KAIST, 산·학·연과 뜻모아 ‘AI One Team’ 결성한다",2020.02.20.,"KAIST는 지난 20일 KT·현대중공업지주·한양대·한국전자통신연구원(ETRI)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고, ‘AI One Team’을 결성했다고 밝혔다. 이날 공동 양해각서(MOU) 체결식에서 각 기관은 AI 생태계 조성 및 AI 인재 양성을 위해 적극 협력하기로 했다.AI는..."
576,"광주시, 국립광주과학관과 인공지능 인재 양성",2020.02.20.,"두 기관은 은 2021년 4월 준공예정인 어린이과학 체험관을 첨단과학에 대한 호기심과 상상력, 창의력을 키울 수 있는 인공지능(AI) 체험 콘텐츠 등으로 구성할 예정이다. 어린이과학체험관은 시비 등 157억원(국비 112억, 시비45억)이 투입된다. 4차 산업혁명 시대에 발맞추기 위한 DNA기반(Data, Network, AI)..."
577,"KISTI-KAIST, 슈퍼컴퓨팅·인공지능 분야 협력체계 구축",2020.02.20.,"한국과학기술정보연구원(KISTI·원장 최희윤)은 18일 대전 본원에서 한국과학기술원(KAIST·총장 신성철)과 슈퍼컴퓨팅, 인공지능(AI) 분야 연구 및 교육 프로그램 협력을 위한 업무 협약을 체결했다. 협약에 따라 Δ슈퍼컴퓨팅 및 데이터 활용 공동연구 Δ슈퍼컴퓨팅 및 데이터 전문가 인력 양성 Δ연구인력 교육..."
578,"부산교육청, 대학원에서 AI융합교육 전문교사 양성",2020.02.20.,"부산교육청(교육감 김석준)은 4차 산업혁명 시대에 필요한 인공지능(AI)융합교육 전문교사를 양성하기 위해 부산지역 3개 대학에 석사과정의 AI융합교육전공학과를 개설해 운영한다. 부산교육청은 20일 오전 10시30분 시교육청 2층 회의실에서 부산대학교와 부산교육대학교, 신라대학교 등 3개 대학과..."
579,최근 뜨는 AI 기업…WHO보다 먼저 코로나19 경고한 ‘블루닷’,2020.02.20.,"캐나다 인공지능(AI) 의료 플랫폼 업체 블루닷(BlueDot)이 주인공이다. ▶블루닷은 어떤 회사 ▷2003년 사스 사태 계기로 창업 블루닷 역사는 2003년으로 거슬러 올라간다. 그해 토론토에서는 사스로 인해 44명이 사망하고 20억달러 규모 경제 손실이 일어났다. 미국 코넬대와 컬럼비아대, 하버드대에서..."
580,"광주시, AI표준연구원 설립 추진...IEEE와 협약",2020.02.20.,"광주광역시가 세계 인공지능(AI) 산업의 국제표준을 정하는 인공지능표준연구원 설립을 추진한다. 광주시는 19일 시청 비즈니스룸에서 전기전자기술자협회(IEEE, Institute of Electrical and Electronics Engineers) 글로벌 인공지능표준위원회와 세계 인공지능 산업 발전을 위한 인공지능 표준화 사업수행 업무협약을..."
581,"[Cover Story] 대교 `써밋수학`, AI가 왜 틀렸는지 끝까지 추적…부족한 수학...",2020.02.18.,"◆ 써밋수학, AI로 실시간 1대1 맞춤학습 제공 대교의 인공지능(AI) 학습서비스 '써밋수학'은 수학 개념을 완벽히 이해시키는 것에서 더 나아가 부족한 부분이 무엇인지 정확하게 찾아내 이를 반복적으로 학습하게 한다. 써밋수학에는 AI를 활용한 스마트 알고리즘이 적용됐다. 틀린 문제와 비슷한 유형을..."
582,"[Cover Story] 대교 `써밋수학`, AI가 왜 틀렸는지 끝까지 추적…부족한 수학...",2020.02.21.,"◆ 써밋수학, AI로 실시간 1대1 맞춤학습 제공 대교의 인공지능(AI) 학습서비스 '써밋수학'은 수학 개념을 완벽히 이해시키는 것에서 더 나아가 부족한 부분이 무엇인지 정확하게 찾아내 이를 반복적으로 학습하게 한다. 써밋수학에는 AI를 활용한 스마트 알고리즘이 적용됐다. 틀린 문제와 비슷한 유형을..."
583,"부산대병원, 국내 최초 자연어 처리 인공지능 개발",2020.02.21.,"의사가 환자 진료시 사용하는 언어(자연어)를 인식해 자동으로 표준질병사인분류 코드를 추출해주는 인공지능(AI)이 국내 최초로 개발됐다. 부산대학교병원(병원장 이정주)은 문자서술형(free text) 의료데이터를 분석, 의료용어 데이터를 추출해 의료진이 사용할 수 있는 의료 인공지능을 개발했다고 20일..."
584,코로나 19로 외출 감소…AI스피커·PC·모바일 이용시간 늘어,2020.02.26.,"코로나19의 확산으로 외출이 줄면서 AI(인공지능) 스피커와 PC, 모바일 애플리케이션 등 전자기기의 이용 시간이 늘어난 것으로 조사됐다. KT(사진)는 지난달 20일 국내에서 코로나19 첫 번째 환자가 확진된 이후 기가지니에 말을 건 수치인 발화량이 늘었다고 21일 밝혔다. 첫 확진자 발생 전후 기간인..."
585,"아이스크림 홈런, 업계 최초 AI교과서 출시",2020.02.20.,"아이스크림에듀가 발행한 ‘홈런 AI교과서’(부제: 인공지능과 친구가 될 수 있을까?)는 누구나 쉽게 만들면서 배우는 AI입문서다. 4차 산업혁명 시대에 급변하는 교육 환경 속에서 새롭게 요구되는 AI에 대한 기본 소양과 관련한 올바른 윤리, 가치관을 아이들이 갖추도록 돕겠다는 취지로 만들어졌다...."
586,"KT, WB와 개발도상국 보건역량 높인다… AI·빅데이터 총동원",2020.02.20.,[사진=KT] KT가 세계은행(WB)과 업무협약을 맺고 개발도상국·분쟁지역에 인공지능(AI)·빅데이터 솔루션을 제공하는 'AI·빅데이터 기반 국제개발협력 사업'을 추진한다. 20일 KT는 WB와 개발도상국·분쟁국가에 AI·빅데이터 솔루션을 제공해 지속가능발전목표(SDGs)를 달성하고 글로벌 공동 번영에 함께...
587,"광주시, 인공지능표준연구원 설립 추진",2020.02.19.,광주광역시(시장 이용섭)는 세계 인공지능(AI) 산업의 국제표준을 정하는 인공지능표준연구원 설립을 추진한다고 밝혔다. 광주시는 19일 시청에서 전기전자기술자협회(IEEE) 글로벌 인공지능표준위원회와 세계 인공지능 산업 발전을 위한 표준화 사업수행 업무협약을 체결했다. 이번 협약으로 광주시와 IEEE...
588,"광주시-국립광주과학관, 인공지능 인재 양성",2020.02.19.,"먼저 광주시와 국립광주과학관은 2021년 4월 준공예정인 어린이과학 체험관을 첨단과학에 대한 호기심과 상상력, 창의력을 키울 수 있는 인공지능(AI) 체험 콘텐츠 등으로 구성할 예정이다. 어린이과학체험관은 시비 등 157억원(국비 112억, 시비45억)이 투입된다. 4차 산업혁명 시대에 발맞추기 위한..."
589,"현대重그룹, 국내 AI 산업 경쟁력 강화 MOU 체결",2020.02.20.,"[사진제공=뉴시스] 현대중공업그룹이 산·학·연과 손잡고 국내 인공지능(AI) 산업의 경쟁력 강화에 나선다. 현대중공업그룹은 20일 대전 카이스트(KAIST) 본관에서 KT, 카이스트, 한양대, 한국전자통신연구원(ETRI)과 국내 AI 산업의 경쟁력 강화를 위한 공동 양해각서(MOU)를 체결하고, 추진 협의체인..."
590,"KT, 현대중공업지주·KAIST·한양대·ETRI와 'AI원팀' 결성",2020.02.20.,"KT(회장 황창규)는 20일 대전 KAIST 본관1층 회의실에서 현대중공업지주(대표 권오갑), KAIST(총장 신성철), 한양대(총장 김우승), 한국전자통신연구원(원장 김명준, 이하 ETRI)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고, 'AI원팀(One Team)'을 결성한다고 밝혔다. 이날 공동..."
591,"윤성로 4차산업혁명위원장 ""AI 대중화 위해 규제 혁신할 것""",2020.02.20.,"윤성로 4차산업혁명위원회 위원장이 인공지능(AI) 분야에 집중하면서 혁신의 규제가 아닌 규제의 혁신을 추진해 나가겠다고 강조했다. 윤 위원장은 19일 서울 광화문 일자리위원회에서 취임 첫 간담회를 갖고 ""올해부터는 4차위가 AI 범국가 위원회로서의 역할을 부여받은 만큼 AI 분야에 역량을 집중해 나갈 계획..."
592,"현대중공업그룹, 산‧학‧연과 손잡고 AI 산업 힘 모은다",2020.02.20.,"현대중공업그룹이 산‧학‧연과 손잡고 국내 인공지능(AI) 산업의 경쟁력 강화에 나선다. 현대중공업그룹은 20일 대전 카이스트(KAIST) 본관에서 KT, 카이스트, 한양대, 한국전자통신연구원(ETRI)과 국내 AI 산업의 경쟁력 강화를 위한 공동 양해각서(MOU)를 체결하고, 추진 협의체인 ‘AI One Team'을..."
593,"윤성로 4차산업혁명위원장 ""AI 대중화 위해 규제 혁신할 것""",2020.02.20.,"윤성로 4차산업혁명위원회 위원장이 인공지능(AI) 분야에 집중하면서 혁신의 규제가 아닌 규제의 혁신을 추진해 나가겠다고 강조했다. 윤 위원장은 19일 서울 광화문 일자리위원회에서 취임 첫 간담회를 갖고 ""올해부터는 4차위가 AI 범국가 위원회로서의 역할을 부여받은 만큼 AI 분야에 역량을 집중해 나갈 계획..."
594,“AI 1등 국가로”… 産·學·硏 ‘오픈 생태계’ 구축 손잡았다,2020.02.20.,"KT·현대중공업지주 참가 카이스트·한양대 등 MOU 실습·개발 플랫폼 공동조성 관련 기술 중소기업과 공유 “美·中서 주도권 뺏어올 것” 국내 간판 기업과 대학, 연구기관이 한데 모여 인공지능(AI)기술을 산업현장에 접목, 확산하고 중소·벤처기업까지 참여하는 ‘AI오픈 생태계’ 조성에 착수한다...."
595,"공공조달 핵심플랫폼 '나라장터', AI 등 차세대신기술로 재무장",2020.02.20.,"연간 100조원 이상이 거래되는 나라장터에 인공지능(AI), 빅데이터, 블록체인 등 지능정보기술을 도입한다는 내용의 차세대 나라장터 사업을 추진한다. 올해 추진전담팀(TF)을 구성한 뒤 초기분석설계(ISMP, Information System Master Plan)를 실시하고, 내년부터 본 궤도에 올린다. 차세대 나라장터는 입찰공고·상품..."
596,"와이즈넛, ‘코로나19 챗봇’ 베타 서비스 시작 …AI챗봇 활용 기술 나눔",2020.02.19.,인공지능(AI) 챗봇(채팅 로봇) 및 검색 소프트웨어 전문 기업 (주)와이즈넛(대표 강용성)은 사회 공헌 활동의 일환으로 감염 확진자가 빠르게 늘고 있는 신종 코로나바이러스 감염증(코로나19) 대상별 맞춤 정보를 실시간으로 확인할 수 있는 ‘코로나19 챗봇’ 베타 버전 서비스를 이날부터 제공한다고 20일...
597,버튼 누르자 징역 9개월... AI 권고대로 선고한 말레이 법정,2020.02.20.,컴퓨터에 내장된 인공지능(AI)이 양형 기준과 그간의 판결을 토대로 순식간에 분석한 결과다. 판사 역시 AI의 권고대로 선고하고 법봉을 두드렸다. 20일 말레이시아 매체들은 이번 판결이 사법 역사에 새로운 장을 열었다고 잇따라 보도했다. 말레이시아 사법부는 “아시아에서 처음으로 AI의 권고를 따른...
598,"국립광주과학관, 13개 체감형 AI 교육 프로그램 운영",2020.02.20.,"국립광주과학관(관장 김선아)은 '인공지능(AI) 중심도시 광주' 조성을 위해 올해 총 13개의 체감형 AI 교육 프로그램을 운영한다고 24일 밝혔다. 과학의 달인 4월에는 지역밀착형 과학문화 붐업 조성을 위해 과학과 예술이 만나는 '아트사이언스 페스티벌'을 개최한다. 페스티벌은 공연, 전시, 아카데미 등 총..."
599,"KT-세계은행, AI·빅데이터로 개발도상국 보건역량 강화",2020.02.20.,세계은행 본부에서 세계은행과 인공지능(AI)·빅데이터 기반 국제개발협력 사업 추진을 위한 업무협약을 체결했다. KT와 세계은행은 개발도상국과 분쟁 취약국을 대상으로 AI·빅데이터 솔루션을 제공해 지속가능발전목표(SDGs)를 달성하고 글로벌 공동 번영에 함께 기여한다는 뜻을 모았다. 먼저 양...
600,‘갤럭시 S20’ 오늘부터 사전 판매…AI스피커 등 증정,2020.02.20.,삼성전자의 인공지능(AI) 플랫폼 빅스비와 하만의 프리미엄 오디오 브랜드 AKG의 고품질 스피커를 탑재한 '갤럭시 홈 미니'는 음악 재생과 정보 제공은 물론 차별화된 스마트 홈 컨트롤 기능을 제공하는 것이 특징이다. 특히 적외선(IR) 리모컨 기능을 탑재해 다양한 제조사의 일반 가전도 IR 센서만...
601,"KT, 현대중공업·카이스트·한양대·ETRI와 '인공지능 드림팀' 결성... 'AI 1...",2020.02.18.,"KT(회장 황창규)는 20일 대전 KAIST 본관1층 회의실에서 현대중공업지주(대표이사 권오갑), KAIST(총장 신성철), 한양대(총장 김우승), 한국전자통신연구원(ETRI, 원장 김명준)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고, 'AI One Team'을 결성한다고 밝혔다. 이날 공동 양해각서(MOU)..."
602,"KT, 현대중공업·카이스트·한양대·ETRI와 '인공지능 드림팀' 결성... 'AI 1...",2020.02.20.,"KT(회장 황창규)는 20일 대전 KAIST 본관1층 회의실에서 현대중공업지주(대표이사 권오갑), KAIST(총장 신성철), 한양대(총장 김우승), 한국전자통신연구원(ETRI, 원장 김명준)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고, 'AI One Team'을 결성한다고 밝혔다. 이날 공동 양해각서(MOU)..."
603,"삼정KPMG, 대학생 대상 'AI 아이디어' 대회 20일 개최",2020.02.20.,삼정KPMG가 오는 20일 기업 비즈니스에서 낭비되는 시간을 인공지능(AI) 기술로 줄일 아이디어 경연대회를 개최한다. 삼정KPMG는 오는 20일 JW메리어트 호텔에서 과학·기술·공학·수학과 경영·경제를 전공하는 대학생을 대상으로 'KPMG 아이디어톤(Ideathon)'을 개최한다고 밝혔다. '아이디어톤'은...
604,"대신증권, AI 금융 챗봇 '벤자민' 고객 질문 100만건 돌파",2020.02.20.,"대신증권은 인공지능 금융전문 로봇 '벤자민'이 100만건의 고객 질문을 받았다고 26일 밝혔다. 벤자민은 대신증권 온라인 거래매체(HTS, MTS)에서 365일, 24시간 고객과 상담이 가능한 대화형 채팅봇이다. 모바일 시대에 요구되는 고객의 다양한 니즈를 충족시키기 위해 인공지능 기술을 접목한..."
605,갤럭시S20 예약판매 시작…AI스피커 함께 제공,2020.02.20.,삼성전자는 사전 구매자들에게 인공지능(AI) 스피커 '갤럭시 홈 미니' 등의 사은품을 제공하기로 했다. ▲ 삼성전자가 이달 20일부터 26일까지 갤럭시 S20 시리즈 스마트폰 3종 예약 판매를 시작하며 사전 구매자를 대상으로 인공지능 스피커 갤럭시 홈 미니 등 사은품을 제공한다고 20일 밝혔다....
606,K무크 강좌 900개 이상으로 늘린다...인공지능도 탑재,2020.02.18.,"분야로는 관심이 높아지고 있는 인공지능(AI) 강좌 개발에 집중한다. 인공지능 분야 강좌를 체계적으로 들을 수 있도록 맞춤형 과목과 학습 순서 등 학습길잡이를 제공하고, 20개 강좌를 새로 개발한다. [세종=뉴스핌] 김홍군 기자 = 케이무크 홈페이지 캡처. 2020.02.19 kiluk@newspim.com 4차 산업혁명..."
607,"<포토> 구현모 KT 사장, 산·학·연 AI 원팀 결성…“AI 1등 국가 도약”",2020.02.18.,"KT는 20일 현대중공업지주, KAIST, 한양대, 한국전자통신연구원(ETRI)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고 AI 원팀을 결성한다고 밝혔다. 이들은 ▲인재양성 플랫폼 구축 ▲AI+X 적용사례 발굴과 확산 ▲AI 오픈 생태계 조성 ▲얼라이언스사무국 설치 등으로..."
608,"EU, 새 AI·데이터 전략 공개…美中 IT기업 촉각",2020.02.18.,유럽연합(EU)의 행정부 격인 집행위원회가 19일(현지시간) 인공지능(AI)과 데이터 분야를 아우른 EU의 디지털 시대 전략을 공개했다. 데이터 단일시장 구축·AI 규제 등에 대한 전략이 담겼다. EU기업이 미국·중국의 거대 IT기업과 경쟁할 수 있도록 하는 청사진도 포함돼 있다는 평가다. EU 집행위는 이날...
609,지능정보기술과 제조업 융합해 주력산업 고도화·신산업 육성,2020.02.19.,"조원경 경제부시장은 ""지난해 울산정보산업진흥원이 주력산업의 고도화와 신산업 육성에 큰 성과를 거뒀다""며 ""2020년도에도 인공지능(AI) 등 지능정보기술을 바탕으로 울산 제조업의 르네상스 시대를 적극 구현하고, 신산업 육성으로 일자리 창출에 기여하길 바란다""고 말했다."
610,김영하式 AI시대 讀法...새 소설 &apos;작별인사&apos; 출간,2020.02.19.,"인공지능(AI) 시대가 도래 하면서 사람들은 “나란 존재는 무엇인가”, “인간의 일자리는 기계에 정말 빼앗길 것인가?”, “로봇은 정말 인간과 같은 감정을 느낄 수 있을까?”와 같은 질문을 한다. 또 AI 시대는 인간의 삶을 윤택하게 만들 유토피아일까, 아니면 암울한 디스토피아가 될까에 대한 전망과 해석도..."
611,"구글, AI로 AI칩 개발 시도...""사람보다 나아""",2020.02.20.,인공지능(AI)이 직접 AI를 개발하는 시대가 오고 있다. 미국 지디넷은 구글이 AI 전용 칩의 설계를 발전시키기 위해 AI 도입을 연구 중이라고 19일 보도했다. 구글의 AI 연구책임자인 제프 딘은 미국 샌프란시스코에서 열린 국제 반도체 회로학회(ISSCC)에서 최근 진행 중인 연구 내용을 소개했다. 사람과...
612,지능정보기술과 제조업 융합해 주력산업 고도화·신산업 육성,2020.02.20.,"조원경 경제부시장은 ""지난해 울산정보산업진흥원이 주력산업의 고도화와 신산업 육성에 큰 성과를 거뒀다""며 ""2020년도에도 인공지능(AI) 등 지능정보기술을 바탕으로 울산 제조업의 르네상스 시대를 적극 구현하고, 신산업 육성으로 일자리 창출에 기여하길 바란다""고 말했다."
613,김영하式 AI시대 讀法...새 소설 &apos;작별인사&apos; 출간,2020.02.20.,"인공지능(AI) 시대가 도래 하면서 사람들은 “나란 존재는 무엇인가”, “인간의 일자리는 기계에 정말 빼앗길 것인가?”, “로봇은 정말 인간과 같은 감정을 느낄 수 있을까?”와 같은 질문을 한다. 또 AI 시대는 인간의 삶을 윤택하게 만들 유토피아일까, 아니면 암울한 디스토피아가 될까에 대한 전망과 해석도..."
614,산·학·연 'AI 1등 국가' 협력 선언,2020.02.20.,"KT(회장 황창규)는 20일 대전 KAIST 본관1층 회의실에서 현대중공업지주(대표이사 권오갑), KAIST(총장 신성철), 한양대(총장 김우승), 한국전자통신연구원(ETRI, 원장 김명준)과 대한민국 인공지능(AI) 1등 국가를 위한 공동 양해각서(MOU)를 체결하고 'AI 원팀(One Team)'을 결성한다고 밝혔다. KT..."
615,"구글, AI로 AI칩 개발 시도...""사람보다 나아""",2020.02.20.,인공지능(AI)이 직접 AI를 개발하는 시대가 오고 있다. 미국 지디넷은 구글이 AI 전용 칩의 설계를 발전시키기 위해 AI 도입을 연구 중이라고 19일 보도했다. 구글의 AI 연구책임자인 제프 딘은 미국 샌프란시스코에서 열린 국제 반도체 회로학회(ISSCC)에서 최근 진행 중인 연구 내용을 소개했다. 사람과...
616,"광주시 북구·스마트미디어 인재개발원, 인공지능교육 업무협약",2020.02.20.,"먼저 4차 산업혁명 현장체험, 주민참여형 AI 과학프로그램 운영 등 인공지능의 가치와 분위기를 조성하고 일자리사업과 연계한 코딩지도사 양성과 아동·청소년 대상 창의코딩 프로그램 운영 그리고 과기부의 ‘2020년 혁신성장 청년 인재 집중 양성’ 사업에 참여하는 등 인공지능 인재 양성에도 노력한다.특히..."
617,"무한정보기술, 인공지능과 공간정보 플랫폼을 하나로 만든다",2020.02.21.,"지능형 공간정보 서비스 전문기업인 무한정보기술(대표 배경록)은 ‘인공지능(AI) 정부’ 선포에 발맞춰 드론, 3D플랫폼, 정밀도로지도 대표기업과 2월 21일 MOU를 체결했다고 밝혔다. 배경록 대표는 “이 전략플랫폼을 통하면 스마트시티, 스마트건설, 스마트파밍 등 플랫폼으로 관리할 수 있는 거의..."
618,"AI로 北 경제연구 분석해 보니… “김정은, 개혁·개방 준비 중”",2020.02.20.,"한국은행은 북한 통치자의 정책적 관심사를 반영하는 경제 학술지 ‘경제연구’에 1988∼2018년까지 실린 논문 2757건 제목을 인공지능(AI)으로 분석한 연구 ‘북한 ‘경제연구’로 분석한 경제정책 변화’를 19일 공개했다. 사진=조선중앙TV 캡쳐, 연합뉴스 연구팀에 따르면 논문 작성 시기에 대한 사전 분류..."
619,"구현모 KT CEO 내정자 ""AI 1등 국가 만들 것""…산·학·연 'AI원팀' 결성",2020.02.20.,KT가 '대한민국 AI 1등 국가'를 위해 산·학·연과 손잡고 인재를 양성하고 오픈 생태계 구축하는 등 인공지능(AI) 산업 경쟁력 강화에 나선다. 특히 이번 AI 협업 프로젝트는 구현모 KT 대표이사(CEO) 내정자의 첫 공식행보란 점에서 눈길을 끈다. KT는 20일 대전 카이스트 본관1층 회의실에서 현대중공업지주...
620,AI·블록체인 접목 `차세대 나라장터` 만든다,2020.02.20.,"조달청 '2020년 업무 계획' 올 전담팀 구성 초기 분석설계 2024년 시스템 오픈 목표 혁신·디지털 등 6대 과제로 연간 100조 원 이상이 거래되는 나라장터에 AI(인공지능), 블록체인 등 첨단 ICT를 접목하는 '차세대 나라장터 사업'이 본 궤도에 오른다. 올해 추진전담팀 구성과 초기분석설계를 거쳐 내년부터..."
621,"KISTI-KAIST, 슈퍼컴퓨팅·데이터·AI 분야 협력체계 구축",2020.02.20.,한국과학기술정보연구원(KISTI)과 KAIST(한국과학기술원)은 18일 KISTI 대전 본원에서 슈퍼컴퓨팅·인공지능(AI) 분야 연구 및 교육 프로그램 협력을 위한 업무협약을 체결했다고 밝혔다. 이날 협약에서 양기관은 ▲슈퍼컴퓨팅 및 데이터 활용 공동연구 ▲전문가 인력 양성 ▲연구인력 교육·교류 및 학술 정보...
