,제목,날짜,본문
420,"은행업계, 불완전판매 AI로 방지한다",2020.03.24.,"신한은행, 우리은행 등 주요 금융회사들이 인공지능(AI)을 활용해 &apos;불완전판매 감시 시스템&apos; 구축에 나서고 있다. 해외금리 연계 파생결합펀드(DLF) 사태, 라임자산운용 사모펀드 환매중단 사태 등 고위험 금융상품의 대규모 원금 손실 이슈가 연달아 발생하면서 고객 피해와 은행의 손해를 최소화하기..."
421,"KT, AI·빅데이터로 코로나19 확산 예측",2020.03.24.,"KT는 서울대를 포함해 △건국대 △한양대 △KAIST(한국과학기술원) △KIST(한국과학기술연구원) △KISTI(한국과학기술정보연구원) 등 6개 기관에 유동인구 데이터를 제공하고, AI(인공지능), 빅데이터, 수리 모델링 등을 활용해 코로나19의 국내 유입 및 지역 내 확산을 예측하는 연구를 공동으로 수행하며..."
422,이창호 9단 'AI 바둑 특강' 시리즈 출간,2020.03.24.,"세계 바둑인들이 가장 사랑하는 프로기사 이창호 9단이 인공지능(AI)의 기력을 탐구해 세 권의 바둑책을 출간했다. 이창호는 'AI 신수신정석', 'AI 신정석', 'AI 신포석' 등 AI 바둑특강 시리즈를 통해 최근 유행하고 있는 AI의 정석과 포석, 신수들을 집중적으로 분석했다. 이 9단은 머리말에서 ""이 책에 등장하는..."
423,"IBM, 코로나19 관련 정보 추적하는 AI 기반 무료 앱 제공",2020.03.30.,"IBM이 인공지능(AI) 왓슨(Watson)과 분석툴을 기반으로 코로나19 관련 최신 정보를 제공하는 무료 앱을 제공한다고 밝혔다. IBM은 미국 기상 채널인 웨더 채널(Weather Channel) 앱, 웨더닷컴 사이트(weather.com) 및 온라인 대시보드를 통해 코로나19 관련 최신 정보를 제공한다. 기업이나 일반 사용자들은..."
424,광주 인공지능기업 올해 150명 뽑는다,2020.03.29.,"이번에 개최되는 채용설명회는 '광주형 인공지능 비즈니스 기반조성'을 위해 꾸려진 인공지능산업융합사업단을 비롯, 티맥스소프트, 솔트룩스 등 광주 AI 유치기업과 지역내 인공지능 전문기업이 합동으로 참가할 예정이다. 채용설명회는 광주지역 청년 일자리 기회 제공과 우수인재 채용을 목적으로 국내..."
425,"카카오뱅크, ‘저금통’에 AI 기반 자동저축 서비스 도입",2020.03.29.,한국카카오은행(카카오뱅크)은 계좌에 인공지능(AI) 알고리즘 분석을 적용한 수신 상품을 출시했다고 25일 밝혔다. 카카오뱅크는 지난해 12월 출시한 소액 자동 저축 상품 ‘저금통’의 ‘동전 모으기’ 규칙에 ‘자동 모으기’ 규칙을 추가한다. 동전 모으기 규칙이 1000원 미만 잔액이 저축되는...
426,"""AI로 코로나19 확산예측"" KT, 연구동맹 맺는다",2020.03.29.,"KT는 서울대를 포함해 ▲건국대 ▲한양대 ▲한국과학기술원(KAIST) ▲한국과학기술연구원(KIST) ▲한국과학기술정보연구원(KISTI) 등 6개 기관에 유동인구 데이터를 제공하고, 인공지능(AI), 빅데이터, 수리 모델링을 활용해 코로나19의 국내 유입 과 지역 내 확산을 예측하는 연구를 주도할 예정이다...."
427,"SK텔레콤, AI 인재 육성 ‘초(超)시대’ 연다",2020.03.29.,"이투데이=이재훈 기자 | SK텔레콤은 전국 대학∙대학원생을 대상으로 AI, 5G등 ICT 주요 분야 실무를 경험해 볼 수 있는 ‘AI Fellowship’ 2기를 선발한다고 27일 밝혔다. SK텔레콤이 인공지능 예비 전문가들과 손잡고 함께 ‘초(超)시대’를 연다. SK텔레콤은 전국 대학∙대학원생을 대상으로 AI, 5G등 ICT..."
428,"""SK텔레콤과 '초(超)시대' 열 AI 인재 찾습니다""",2020.03.25.,"사진=SK텔레콤 제공 SK텔레콤이 인공지능(AI) 예비 전문가들과 손잡고 함께 '초(超)시대'를 연다. SK텔레콤은 27일 전국 대학 대학원생들을 대상으로 AI, 5G 등 ICT 주요 분야 실무를 경험해 볼 수 있는 'AI 펠로우십 2기'를 선발한다고 밝혔다. AI 펠로우십은 SK텔레콤이 ICT기업으로서 사회적 책임을 다하기 위해..."
429,광주시 남구 인공지능 교육특구 프로젝트 ‘착착’,2020.03.25.,"(※별첨 참조) 장 의원은 “이번 처음 시행되는 AI교육 시범운영 학교는 다양한 인공지능 교육 프로그램을 개발하고, 학생동아리를 운영하는 등 현장에 적합한 인공지능 교육을 실시하게 된다”며 “AI시대를 선도하기 위해서는 초·중·고등학생부터 소프트웨어 역량을 바탕으로 인공지능 기초 소양을 갖출..."
430,광주시 남구 인공지능 교육특구 프로젝트 ‘착착’,2020.03.30.,"(※별첨 참조) 장 의원은 “이번 처음 시행되는 AI교육 시범운영 학교는 다양한 인공지능 교육 프로그램을 개발하고, 학생동아리를 운영하는 등 현장에 적합한 인공지능 교육을 실시하게 된다”며 “AI시대를 선도하기 위해서는 초·중·고등학생부터 소프트웨어 역량을 바탕으로 인공지능 기초 소양을 갖출..."
431,"AITRICS, 미국서 '병원 내 중대 사고' 예측하는 AI 솔루션 검증",2020.03.26.,인공지능 솔루션 기업 AITRICS가 미국 오하이오주에 소재한 '클리블랜드 클리닉(Cleveland Clinic)'과 병원 내 중대 사망사고를 예측하는 AI 솔루션 '바이탈케어(VitalCare)'의 공동 검증에 돌입한다. 양측은 지난 4월 포괄적 업무 협약을 체결한 바 있다. 바이탈케어는 환자의 전자의료기록(Electronic Medical...
432,대구에 코로나19 문제 상담하는 ‘AI’까지 등장,2020.03.26.,대구시는 자가격리해제자를 위한 AI(인공지능) 기반 콜센터 상담서비스를 운영한다고 25일 밝혔다. 이 서비스는 신종 코로나바이러스감염증(코로나19) 완치 후나 확진자 밀접접촉 격리 후 음성 판정을 받아 자가격리에서 해제되는 시민들의 건강을 AI 음성로봇을 통해 챙기는 것이다. 지금까지 6456명의...
433,"경북교육청, 인공지능(AI)융합교육 교사 기른다",2020.03.26.,"교육대학원 MOU 체결 조인호 기자, 경상북도교육청(교육감 임종식)은 26일 지능정보시대 인공지능(AI)융합교육 전문 인력 양성을 위해 4개 교육대학원과 양해각서(MOU)를 체결했다. 석사과정의 인공지능(AI)융합 전공학과가 있는 희망 학교 공모를 통해 안동대, 금오공대, 대구교대, 한국교원대, 경북대 등..."
434,"이글루시큐리티, AI 보안관제 관련 특허 3건 취득",2020.03.26.,"이글루시큐리티(067920)는 인공지능(AI) 보안관제 관련 특허 3건을 취득했다고 25일 밝혔다. 이글루시큐리티는 `지도학습기반의 경보분석과 비지도학습기반의 이상행위탐지 기법을 혼용한 지능형 보안관제 시스템 및 그 방법`, `준지도학습을 통한 인공지능 기반 보안이벤트 분석시스템 및 그 방법..."
435,"대구시, AI기반 콜센터로 격리해제자 건강상태 체크",2020.03.25.,"[한컴·네이버 AI 상담센터 지원…""재발 가능성 대비""] 대구시가 격리해제자 관리를 위해 AI(인공지능) 기반 콜센터 상담서비스를 본격 운영한다. 최근 대구시의 코로나19 격리해제자가 8000명(완치 격리해제자 26일 기준 3088명)을 넘어서면서 격리해제 후 증상이 발현해 확진 판정을 받는 경우 등 격리해제자..."
436,아‧태지역 AI플랫폼 시장 2024년 975억달러로 성장 전망,2020.03.26.,아시아‧태평양(APAC) 지역 인공지능(AI) 산업이 딥러닝을 중심으로 크게 성장할 것으로 전망됐다. 영국 시장조사기관 글로벌데이터(GlobalData)는 지난 26일 발표한 보고서에서 APAC 지역의 AI 플랫폼 매출이 오는 2024년이면 전 세계 매출의 약 30%에 해당하는 약975억달러(약 119조5000억원) 규모에 이르는...
437,코로나19로 학교 닫혔지만…미래 걸린 AI교육은 첫삽뜬다,2020.03.23.,이에 따른 학사일정의 조정이 있을 것으로 전망되지만 미래교육으로 불리는 인공지능(AI) 교육은 흔들림 없이 추진된다. 23일 과학기술정보통신부와 교육부는 2015년부터 매년 확대해 운영 중인 소프트웨어(SW) 교육 학교를 지난해 1834곳에서 올해는 2011곳으로 늘려 운영한다고 밝혔다. 특히 이중 247곳을 AI...
438,"육군 교육사령부, 인공지능과학기술병 모집",2020.03.23.,"만 18세 이상 28세 이하 전자/전기공학 , 컴퓨터공학 석사 과정 재학 이상으로 현역병 입영대상자로 인공지능 관련 능력과 자질을 갖춘 AI관련 전공또는 실무경험자면 누구나 지원할 수 있다. 인공지능, 빅데이터, IoT, 클라우드와 이들 분야와 관련된 데이터, 통계, 전산, 보안 관련 전공학과면 가능하다...."
439,"육군 교육사령부, 인공지능과학기술병 모집",2020.03.30.,"만 18세 이상 28세 이하 전자/전기공학 , 컴퓨터공학 석사 과정 재학 이상으로 현역병 입영대상자로 인공지능 관련 능력과 자질을 갖춘 AI관련 전공또는 실무경험자면 누구나 지원할 수 있다. 인공지능, 빅데이터, IoT, 클라우드와 이들 분야와 관련된 데이터, 통계, 전산, 보안 관련 전공학과면 가능하다...."
440,"IBM, 코로나19 관련 정보 추적하는 AI 기반 무료 앱 발표",2020.03.30.,"IBM이 인공지능(AI) 왓슨(Watson)과 분석툴을 기반으로 코로나19 관련 최신 정보를 제공하는 무료 앱을 제공한다고 밝혔다. IBM은 미국 기상 채널인 웨더 채널(Weather Channel) 앱, 웨더닷컴 사이트(weather.com) 및 온라인 대시보드를 통해 코로나19 관련 최신 정보를 제공한다. 기업이나 일반 사용자들은..."
441,"['반의반' 첫방②] 인공지능(AI) 소재, 생소함 푸는 게 관건",2020.03.25.,"인공지능(AI)을 소재로 한 멜로 드라마 ‘반의반’이 베일을 벗었다. 23일 첫방송된 tvN 새 월화드라마 ’반의반’(극본 이숙연, 연출 이상엽)에서는 인공지능(AI) 프로그래머 문하원(정해인 분)과 클래식 녹음 엔지니어 한서우(채수빈 분)가 처음 만나 인연을 만들어가는 모습이 그려졌다. 인공지능 프로그래머..."
442,코로나19 퇴치 위해 AI 전문가들이 뭉쳤다,2020.03.25.,"데일리포스트=이미지 출처 flickr 전 세계로 걷잡을 수 없이 확산되고 있는 '신종코로나바이러스(코로나19)'를 억제하기 위해 세계 최고의 인공지능(AI) 전문가들이 뭉친다. 뉴욕타임스의 'AI vs 코로나바이러스' 제하의 26일(현지시간)자 기사에 따르면, 미국의 소프트웨어 및 AI 분야 대학, 기업들이 힘을..."
443,"장병완 ""남구 인공지능 교육특구 프로젝트 '착착'""",2020.03.29.,"장 의원은 ""이번 처음 시행되는 AI교육 시범운영 학교는 다양한 인공지능 교육 프로그램을 개발하고, 학생동아리를 운영하는 등 현장에 적합한 인공지능 교육을 실시하게 된다""며 ""AI시대를 선도하기 위해서는 초·중·고등학생부터 소프트웨어 역량을 바탕으로 인공지능 기초 소양을 갖출 수 있도록 하는 것이..."
444,[총선 상황실] 여당 유영민·윤준호 “해운대에 AI도시 추진” 공조,2020.03.29.,이 자리에서 두 후보는 ▷해운대를 4차 산업혁명 대응 미래산업도시로 추진 ▷센텀2지구에 대기업 글로벌 인공지능(AI) 지사 유치 및 지역민 우선 채용 추진 ▷AI 특성화대학 및 대기업 연구·개발(R&D)센터 유치 및 AI 관련 일자리교육센터 건립 ▷반송동과 좌·우동을 연결하는 ‘해운대터널’ 조기 착공을 공동...
445,"한국해양대, 대학원에 ‘해양 인공지능 융합전공’ 개설",2020.03.29.,한국해양대학교(총장 도덕희)는 학문간 연계와 융합을 통해 해양산업의 실질적인 문제를 해결할 수 있는 인공지능 인재를 양성하기 위해 '해양 인공지능(AI) 융합전공'을 대학원에 개설했다고 25일 밝혔다. 한국해양대는 대학원에 공과대학과 해사대학 8개 학과가 참여한 ‘해양 인공지능 융합전공’을 개설하고...
446,광주 인공지능기업 올해 150명 뽑는다,2020.03.29.,"채용설명회는 ‘광주형 인공지능 비즈니스 기반조성’을 위해 꾸려진 인공지능산업융합사업단을 비롯, 티맥스소프트, 솔트룩스 등 광주 AI 유치기업과 지역내 인공지능 전문기업이 합동으로 참가할 예정이다. 설명회는 광주지역 청년 일자리 기회 제공과 우수인재 채용을 목적으로 국내 주요 인공지능..."
447,"카카오뱅크, AI 알고리즘 반영한 저축 상품 출시",2020.03.25.,카카오뱅크는 25일 고객의 계좌에 인공지능(AI) 알고리즘 분석을 적용한 수신 상품을 출시했다고 밝혔다. 카카오뱅크는 지난해 12월 출시한 소액 자동 저축 상품인 저금통의 동전 모으기 규칙에 더해 자동 모으기 규칙을 추가했다. 자동 모으기는 저금통에 연결된 입출금 통장의 과거 6개월 간 잔액과 입출금...
448,"KT, 정부와 'AIㆍ빅데이터' 코로나19 확산 예측 공동 연구",2020.03.25.,"KT는 서울대를 포함해 건국대, 한양대, 한국과학기술원(KAIST), 한국과학기술연구원(KIST), 한국과학기술정보연구원(KISTI) 등 6개 기관에 유동인구 데이터를 제공하고, 인공지능(AI), 빅데이터, 수리 모델링 등을 활용해 코로나19의 국내 유입 및 지역 내 확산을 예측하는 연구를 공동으로 수행하며..."
449,"KT, 정부와 'AIㆍ빅데이터' 코로나19 확산 예측 공동 연구",2020.03.24.,"KT는 서울대를 포함해 건국대, 한양대, 한국과학기술원(KAIST), 한국과학기술연구원(KIST), 한국과학기술정보연구원(KISTI) 등 6개 기관에 유동인구 데이터를 제공하고, 인공지능(AI), 빅데이터, 수리 모델링 등을 활용해 코로나19의 국내 유입 및 지역 내 확산을 예측하는 연구를 공동으로 수행하며..."
450,"인천재능대, 3D·VR 기반 교육… AI특화 대학 발돋움",2020.03.24.,"기호일보, KIHOILBO 인천재능대학교가 인공지능(AI) 특화 대학이 되기 위해 활발히 움직이고 있다. 29일 인천재능대에 따르면 4차 산업혁명 시대 인공지능이 산업생태계와 직업·교육 변화 전반에 변화를 주고 있는 상황에서 융·복합 교육과정 도입, 첨단 인프라 구축 등을 통해 다른 대학과 차별화하는 차원에서..."
451,인공지능이 군 부대 경계병 대체?…병력 절약형 경계 추진,2020.03.24.,육군은 장기적으로 감시·감지 통제체계가 구축된 인공지능(AI) 기반 '병력 절약형 과학화 경계체계'를 구축할 예정이라고 27일 밝혔다. 군은 최근 잇따르는 민간인 무단 침입 허용의 원인 중 하나로 병력 부족을 꼽고 있다. 인구 감소 추세 등으로 병력이 줄어들면서 경계 작전에 투입할 인원이 감소했고 이...
452,"경기도, AI기술 활용한 새로운 공공서비스 '수요 조사'",2020.03.24.,"경기도는 도민에게 인공지능(AI) 기술 기반 융합서비스를 제공하기 위해 오는 4월 10일까지 ‘2020년 경기도 인공지능(AI) 실증사업 수요조사’를 실시한다고 25일 밝혔다. 조사 대상은 경기도와 31개 시·군, 공공기관에서 희망하는 보안, 공공서비스, 국방, 생활편의 분야와 관련된 인공지능(AI) 기술..."
453,"신한금융, '디지털 후견인 제도' 도입…신한은행은 AI 담당",2020.03.29.,"먼저 인공지능(AI) 분야는 진옥동 신한은행장이 맡는다. 임영진 신한카드 사장은 빅데이터 담당이다. 이외에도 클라우드는 신한금융투자, 블록체인은 오렌지라이프, 헬스케어는 신한생명이 각각 후견인으로 선정됐다. 조 회장은 ""혁신을 추구하는 기업 중 오직 3%만이 성공적인 성과를 거두고 있다""며..."
454,"광주시, AI 집적단지 유치기업 등 인재 채용설명회 5월 개최",2020.03.25.,"이번에 개최되는 인재 채용설명회는‘광주형 인공지능 비즈니스 기반조성’을 위해 꾸려진 인공지능산업융합사업단을 비롯, 티맥스소프트, 솔트룩스 등 광주 AI 유치기업과 지역 내 인공지능 전문기업이 합동으로 참가할 예정이다. 채용설명회는 광주지역 청년 일자리 기회 제공과 우수인재 채용을 목적으로..."
455,광주광역시 AI 집적단지 기업들 채용설명회 개최,2020.03.25.,"이번에 개최되는 인재 채용설명회는 '광주형 인공지능 비즈니스 기반조성'을 위해 꾸려진 인공지능산업융합사업단을 비롯, 티맥스소프트, 솔트룩스 등 광주 AI 유치기업과 지역내 인공지능 전문기업이 합동으로 참가할 예정이다. 채용설명회는 광주지역 청년 일자리 기회 제공과 우수인재 채용을 목적으로 국내..."
456,"장병완 의원, 남구 인공지능 교육특구 프로젝트 ‘착착’",2020.03.25.,"장 의원은 “이번 처음 시행되는 AI교육 시범운영 학교는 다양한 인공지능 교육 프로그램을 개발하고, 학생동아리를 운영하는 등 현장에 적합한 인공지능 교육을 실시하게 된다”며 “AI시대를 선도하기 위해서는 초·중·고등학생부터 소프트웨어 역량을 바탕으로 인공지능 기초 소양을 갖출 수 있도록..."
457,"네이버, 총선 특별 페이지 개설…AI·키워드 뉴스 등 제공",2020.03.25.,"주요 뉴스 코너에는 평소 이용자의 소비 성향에 기반해 유사한 기사가 묶음 형식으로 전달되는 '인공지능(AI) 헤드라인 뉴스'와 본인이 읽은 기사의 제목과 본문 내용을 기반으로 선거 관련 키워드가 자동 추천되는 '키워드 뉴스'가 있다. 또 이용자가 직접 설정한 지역 기반의 '지역별 뉴스', 선거 관련 사진을..."
458,"KT 주도 6개기관, 'AI 빅데이터' 코로나19 확산예측",2020.03.23.,KT 주도로 인공지능(AI)과 빅데이터를 응용한 코로나19 확산예측에 나선다. KT(회장 황창규)는 과학기술정보통신부(장관 최기영)와 협력해 코로나19의 확산예측 모델을 개발하는 연구기관들과 '코로나19 확산예측 연구 얼라이언스'를 구축한다고 24일 발표했다. 코로나19 확산예측 연구 얼라이언스는 현재...
459,"경기도, 인공지능 기술 활용..새로운 공공서비스 제공 추진",2020.03.25.,오는 5월 중 추진 예정인 ‘2020년 경기도 인공지능(AI) 실증사업’은 경기도와 시군 등 공공기관과 도내 기업이 협의체를 구성해 도민들이 체감 가능한 인공지능 기술기반 융합서비스를 개발하고 집행하는 데 필요한 자금을 지원하는 사업이다. 올해 처음 시행되는 것으로 4억4000만 원 예산이 투입된다....
460,"KT 주도 6개기관, 'AI 빅데이터' 코로나19 확산예측",2020.03.25.,KT 주도로 인공지능(AI)과 빅데이터를 응용한 코로나19 확산예측에 나선다. KT(회장 황창규)는 과학기술정보통신부(장관 최기영)와 협력해 코로나19의 확산예측 모델을 개발하는 연구기관들과 '코로나19 확산예측 연구 얼라이언스'를 구축한다고 24일 발표했다. 코로나19 확산예측 연구 얼라이언스는 현재...
461,"한국해양대, ‘해양 인공지능 융합전공’ 대학원 개설",2020.03.25.,"신소재, 스마트전장, 친환경, 재해안전 4개 “4차 산업혁명 기술로 핵심인재 배출 기대” 한국해양대(총장 도덕희)는 해양산업의 실질적인 문제를 해결할 수 있는 인공지능 인재를 양성하기 위해 ‘해양 인공지능(AI) 융합전공’ 4개를 대학원에 개설했다고 25일 밝혔다. 한국해양대는 대학원에 공과대학과..."
462,"SK텔레콤, '초시대' 열 AI 인재 육성한다…'AI 펠로우십' 2기 선발",2020.03.24.,"SK텔레콤이 인공지능(AI) 예비 전문가들과 손잡고 함께 '초(超)시대'를 연다. SK텔레콤(대표 박정호)은 전국 대학∙대학원생들을 대상으로 AI, 5G 등 ICT 주요 분야 실무를 경험해 볼 수 있는 'AI 펠로우십(Fellowship)' 2기를 선발한다고 27일 밝혔다. 'AI 펠로우십'은 SK텔레콤이 ICT기업으로서 사회적 책임을..."
463,"MS ""韓 노동 생산성, AI 도입 시 31% 상승""",2020.03.24.,우리나라의 노동생산성이 인공지능(AI) 도입 시 31% 상승할 수 있다는 분석이 나왔다. 23일 마이크로소프트(MS)가 발간한 'AI를 위한 준비: AI가 아시아의 일자리와 역량에 갖는 의미' 백서에 따르면 동남아시아에서 AI를 도입한 기업의 비율은 2017년 8%에서 2018년 14%로 급증한 것으로 나타났다. 또 AI를 도입한...
464,"SK텔레콤, AI전문가 양성 프로그램 'AI Fellowship' 2기 모집",2020.03.24.,"포쓰저널 성은숙 [포쓰저널=] SK텔레콤이 인공지능(AI) 전문가 양성에 나선다.전국 대학·대학원생들을 대상으로 인공지능(AI), 5세대 이동통신(5G)등 이동통신기술(ICT) 주요 분야의 실무를 경험해 볼 수 있는 ‘인공지능 펠로우십(AI Fellowship)’ 2기를 선발한다고 27일 밝혔다. 참가자들은 SK텔레콤에서..."
465,"KT, AI·빅데이터로 코로나19 확산 예측한다",2020.03.24.,"KT는 ▲서울대 ▲건국대 ▲한양대 ▲한국과학기술원(KAIST) ▲한국과학기술연구원(KIST) ▲한국과학기술정보연구원(KISTI) 등 6개 기관에 유동인구 데이터를 제공하고, 인공지능(AI)과 빅데이터, 수리 모델링 등을 활용해 코로나19의 국내 유입 및 지역 내 확산을 예측하는 연구를 공동으로 수행할 방침이다...."
466,"화웨이, AI기술 탑재한 스마트폰 P40 시리즈 3종 공개, 구글앱 사용불가",2020.03.25.,"출처: 화웨이, 화웨이 P40+ 중국 화웨이가 카메라와 인공지능(AI) 기능을 대폭 강화한 신형 스마트폰 P40 시리즈 3종류를 공개했다. 27일 로이터통신에 따르면 화웨이의 소비자 사업 그룹 대표인 리처드 위는 코로나19 확산 우려로 전날 영국 런던에서 예정됐던 공식 행사를 취소하고, 대신 인터넷 방송을..."
467,"매쉬업엔젤스, AI 학습 솔루션 '이지딥' 개발사 '알고리마'에 투자",2020.03.27.,"매쉬업엔젤스가 비전공자를 위한 인공지능(AI) 학습 솔루션 '이지딥' 개발사 '알고리마' 에 시드 투자를 했다. 알고리마는 AI 에듀테크 스타트업이다. KAIST 출신의 김영욱 대표를 주축으로 미국 아마존, 프랑스 로레알, 딜로이트, 카카오 등 국내외 글로벌 기업에서 경험을 쌓은 AI 전문가들로 구성된 팀이다...."
468,"민형배 후보, 민주당 광주인공지능산업발전특별위원장에 임명",2020.03.27.,"더불어민주당 민형배 광주 광산구을 국회의원 후보가 더불어민주당 광주인공지능(AI) 산업발전특별위원장에 임명됐다. 민형배 후보는 지난 25일 민주당 최고위원회에서 광주인공지능 산업발전특별위원장으로 임명됐다. 민 후보는 ""이번 총선은 촛불정신으로 탄생한 문재인정권의 성공적인 마무리와 민주정권..."
469,"카카오뱅크, 소액 자동 저축 상품에 은행권 최초 AI 알고리즘 반영",2020.03.25.,"이는 국내 은행권 최초로 인공지능(AI) 알고리즘 분석을 적용한 저축 상품이다. 자동 모으기는 저금통에 연결된 입출금 통장의 과거 6개월간 잔액과 입출금 패턴을 AI 알고리즘으로 분석해 매주 토요일 1회에 한해 고객에게 알맞은 저축 금액을 산출, 저금통에 저금하는 기능이다. 자동 모으기 주 1회..."
470,"SKT, AI 펠로우십 2기 모집…학부 3학년부터 석사 3학기생까지 지원가능",2020.03.25.,"SK텔레콤이 전국 대학·대학원생들을 대상으로 AI(인공지능), 5G(5세대 이동통신) 등 ICT(정보통신기술) 주요 분야 실무를 경험해 볼 수 있는 ‘AI 펠로우십(Fellowship)’ 2기를 선발한다고 밝혔다. ‘AI Fellowship’은 SK텔레콤이 ICT 기업으로서 사회적 책임을 다하기 위해 4차 산업 시대의 핵심 인력인 AI..."
471,"카이노스메드, AI기반 신약개발 공동연구협약 체결",2020.03.25.,"하나금융11호스팩(284620)과 합병 상장을 추진중인 바이오 기업 카이노스메드는 인공지능(AI) 기반 신약개발 기업 닥터노아바이오텍과 공동연구 개발 협약을 체결했다고 25일 밝혔다. 이번 협약을 통해 닥터노아바이오텍은 AI플랫폼을 활용해 목표 질환에 최적화된 물질의 구조를 제공하고, 이를 기반으로..."
472,경일대 지역 최초 AI 면접기 도입,2020.03.25.,"경일대(총장 정현태)는 지역 대학 중에서는 처음으로 '인공지능 AI 및 가상현실 VR 면접교육 시스템'을 도입해 학생들의 취업 역량 강화에 나섰다. 국내 주요 기업들이 빅데이터 기반 AI 면접시스템을 도입함에 따라 이에 선제적으로 대비하고, 가상현실에서 취업 희망 기업의 면접관을 만나 채용 면접을..."
473,"AI로 코로나19 확산 예측한다...KT, 서울대 등과 공동연구",2020.03.27.,"또 인공지능(AI), 빅데이터 등을 활용해 코로나19의 국내 유입 및 지역 내 확산을 예측하는 연구를 수행할 예정이다. KT는 지난 2016년부터 과기정통부, 보건복지부와 협력해 감염병 발생지역 방문자 대상 문자메시지(SMS) 발송과 통신데이터를 통해 확진자 동선을 확인하는 GEPP(Global Epidemic Prevention..."
474,"코로나19 여파, 채용도 ‘언택트’… 구직자 46.2% 선호하는 AI면접, 대비법은...",2020.03.27.,"최근 코로나 바이러스 감영증(코로나19) 영향으로 언택트(Untact, 비대면) 채용에 대한 관심이 높아지면서 사람이 면접을 실시하는 것이 아닌 인공지능(AI)이 면접을 실시하는 'AI 면접'을 더 선호하는 구직자들이 늘고 있는 것으로 나타났다. 취업포털 잡코리아와 알바몬이 현재 구직활동을 하고 있는 취준생 1..."
475,"KT-6개 기관 협업, AI·빅데이터로 코로나19 확산 예측한다",2020.03.27.,"KT는 서울대를 포함해 △건국대 △한양대 △한국과학기술원(KAIST) △한국과학기술연구원(KIST) △한국과학기술정보연구원(KISTI) 등 6개 기관에 유동인구 데이터를 제공하고, 인공지능(AI), 빅데이터, 수리 모델링 등을 활용해 코로나19의 국내 유입 및 지역 내 확산을 예측하는 연구를 공동으로 수행하며..."
476,"GIST-KAIST, AI 분야 교육·연구 활성화 MOU 체결",2020.03.25.,광주과학기술원(GIST·총장 김기선)은 한국과학기술원(KAIST·총장 신성철)과 인공지능(AI) 분야 교육·연구 활성화를 위한 양해각서를 체결했다고 26일 밝혔다. 양 기관은 AI대학원 국제협력사업 일환으로 △AI 분야 교육 및 인력교류 △AI 분야 연구개발 및 기술교류 △AI 분야 공동 국제협력 △AI 분야...
477,"KT, 슈퍼VR 콘텐츠 확장…""VR로 AI 강사와 1대1 영어회화""",2020.03.25.,[마주 앉은 가상 AI 강사와 언제 어디서나 생생하게 1대1 영어 회화 연습] 앞으로는 KT의 슈퍼VR을 활용해 가상공간에서 AI(인공지능) 강사와 만나 일대일로 영어회화를 공부할 수 있다. 해외에 있는 원어민 선생님과 가상공간에서 아바타로 만나 영어를 배울 수도 있게됐다. KT는 개인형 VR(가상현실)...
478,광주 인공지능기업들 올해 150명 뽑는다,2020.03.25.,"이번에 개최되는 인재 채용설명회는 ‘광주형 인공지능 비즈니스 기반조성’을 위해 꾸려진 인공지능산업융합사업단을 비롯, 티맥스소프트, 솔트룩스 등 광주 AI 유치기업과 지역내 인공지능 전문기업이 합동으로 참가할 예정이다. 채용설명회는 광주지역 청년 일자리 기회 제공과 우수인재 채용을 목적으로..."
479,광주 인공지능기업들 올해 150명 뽑는다,2020.03.29.,"이번에 개최되는 인재 채용설명회는 ‘광주형 인공지능 비즈니스 기반조성’을 위해 꾸려진 인공지능산업융합사업단을 비롯, 티맥스소프트, 솔트룩스 등 광주 AI 유치기업과 지역내 인공지능 전문기업이 합동으로 참가할 예정이다. 채용설명회는 광주지역 청년 일자리 기회 제공과 우수인재 채용을 목적으로..."
480,"[오마이 특징주] AI 시스템 포착을 통해 오늘의 핫한 종목! '좋은사람들, 대유...",2020.03.29.,오전장 시황과 AI에 포착된 테마와 종목! 인공지능의 종목으로 초보투자자들의 기준을 잡아드립니다! 김다은 머니투데이방송 앵커 (출연) 조인원 타라시스템 이사 Q. 개장 때 포착된 종목들은? - 안국약품 : 3.61% 수익청산 - 클래시스 : 2.61% 일부청산 후 보유 - 남선알미늄 : 보유 Q. AI 포착 테마 또는 업종...
481,도시과학빅데이터-AI연구소 설립… 사회-경제 도시문제 해결 나선다,2020.03.26.,"대학, 혁신과 도전으로 - 서울시립대 AI, 빅데이터 등 4차 산업혁명으로 대표되는 새로운 패러다임에 능동적으로 대응하기 위해 서울시립대는 교육 혁신과... 학부에는 ‘인공지능학과’와 ‘융합응용화학과’ 같은 첨단학과 설립을 계획하고 있다. 급격히 발전하는 첨단 기술 및 산업분야에서의 인공지능..."
482,"경북교육청, 인공지능 융합교육 전문인력 양성",2020.03.26.,"경북도교육청 전경.경북도교육청이 인공지능(AI) 융합교육 전문 인력 양성에 나선다. 경북교육청은 지능정보시대 AI 융합교육 전문인력 양성을 위해 4개 교육대학원과 양해각서(MOU)를 체결했다. 석사과정 AI 융합 전공학과가 있는 희망 학교 공모를 통해 안동대, 금오공대, 대구교대, 한국교원대 등 4개..."
