,제목,날짜,본문
425,"AI 투자 전문 파운트, 테마형 ETF 2종 美 증시 상장",2021.10.28.,"온라인 스트리밍 서비스인 넷플릭스, 클라우드 서버를 구독 형태로 제공하는 아마존 등 구독 서비스를 제공하는 기업들에 투자한다.파운트는 인공지능(AI) 기술을 기반으로 개인의 투자성향에 맞는 포트폴리오를 제공하고 운용해주는 서비스를 운영 중이다. 특히 지난 1월부터는 미국 뉴욕증권거래소에..."
426,"KB국민카드 인공지능휴먼 개발 착수, 이동철 디지털로 업의 한계 넘기",2021.10.28.,KB국민카드가 사람처럼 동작하고 말하는 인공지능(AI)휴먼모델 개발에 나선다. 이제 막 개발을 시작한 만큼 도입 초기에는 내부적으로 활용하면서 향후 고객서비스에 접목하는 방안도 검토할 것으로 알려졌다. 이동철 KB국민카드 대표이사 사장. 이동철대표이사 사장은 인공지능과 빅데이터 기술을 활용해...
427,"김앤장 법률사무소, 4일 'AI 산업발전 법·정책적 과제' 웨비나",2021.10.28.,김앤장 법률사무소(대표변호사 정계성)는 4일 오전 10시 'AI 산업발전을 위한 법적·정책적 과제-EU 인공지능 법안을 중심으로'를 주제로 웨비나를 개최한다. 지난 4월 유럽연합(EU)이 인공지능 규제 법안을 발표하는 등 최근 국내외에서 AI 규제에 대한 논의가 본격화되고 있다. 이번 웨비나는 AI 법안과...
428,"'인간·AI'가 함께 병 다스린다…ETRI, ‘닥터 AI’ 개발",2021.10.28.,"국내 연구진이 환자의 미래 건강상태를 예측하기 위해 의료기관에 인공지능(AI)을 도입, 다기관 협진에 나선다. 한국전자통신연구원(ETRI)은 여러 병원에 구축된 의료지능을 통합해 환자의 현재 상태를 정밀하게 분석하고 미래건강을 합리적으로 예측하는 인공지능 주치의 ‘닥터 AI(Dr. AI)’를 개발했다고 27일..."
429,"이경일 솔트룩스 ""AI, 돈 버는 플랫폼으로 대활약""",2021.10.29.,"인공지능(AI) 기술 전문 기업 솔트룩스가 AI 기반 솔루션을 지원해 비용 절감, 수요 창출, 비즈니스 모델(BM) 혁신 등 수익성 향상을 이뤄내고 있다고 밝혔다. 이경일 솔트룩스 대표는 29일 개최된 &apos;솔트룩스 인공지능 컨퍼런스 2021(SAC 2021)&apos;에서 이같은 AI 기술 공급 사례들을 소개했다. 이경일..."
430,"네이버, 인공지능 기반 검색 서비스 선봬",2021.10.27.,네이버가 인공지능(AI) 기반의 새로운 검색 서비스를 선보인다. 특정 단어를 검색하면 질문 의도와 성별·연령을 반영해 관심 주제를 보여준다. 네이버는 28일 간담회에서 새로운 검색 시스템인 '에어서치'를 소개했다. 에어서치는 콘텐츠·쇼핑·로컬 단위의 여러 AI 추천기술과 검색을 아우루는 검색 브랜드다....
431,"슈퍼아이콘, ITCE 2021서 AI 자기관리 SNS 플랫폼 '슈퍼아이콘' 알린다",2021.10.27.,"회사 관계자는 ""이번 전시회에는 현재 개발 완료된 'AI 자기관리 SNS 플랫폼, 슈퍼아이콘'을 널리 알리기 위해 참여하게 되었다. 향후 전 세계 회원을 유치하고 빅데이터 및 인공지능을 기능을 강화함으로써 유니콘 기업으로 성장해 나가고자 한다.""라고 포부를 밝혔다. 한편, 과학기술정보통신부의..."
432,"KT ""AI 콜센터로 年 5000억원 벌 것""",2021.10.25.,소상공인 대상 AI통화비서 월 2만원대에 요금제 출시 구현모 KT 대표(사진)가 인공지능(AI)이 응대하는 콜센터 분야에서 2025년까지 연 5000억원을 벌어들이겠다는 계획을 공개했다. KT AI 고객센터 상담 완결 처리율은 70%에 달한다. 이를 금융·공공 분야 등으로 확대할 예정이다. 아울러 KT는 소상공인을...
433,"SKT ""대학 AI 인재 쑥쑥 커라""…'AI 커리큘럼 라이브' 개최",2021.10.25.,"SK텔레콤이 대학생과 교수 대상으로 반도체, 영상, 보안 등 인공지능(AI) 활용 분야를 소개하는 'SKT AI 커리큘럼 라이브'를 진행했다. SK텔레콤(대표 박정호)은 국내 대학생과 교수진을 대상으로 첨단 ICT 기술에 대한 강의·체험을 제공하는 'SKT AI 커리큘럼 라이브' 온라인 행사를 개최했다고 27일 발표했다...."
434,"JTBC스튜디오·SKT, AI 이용한 자동 한국어 자막기술 개발 나선다",2021.10.25.,"콘텐츠 제작사 JTBC스튜디오는 SK텔레콤(017670)과 공동으로 청각장애인용 한국어 자막을 인공지능(AI)을 이용해 자동으로 생성해 제공하는 기술 개발에 나서기로 했다고 27일 밝혔다. JTBC스튜디오와 SK텔레콤 양사는 IPTV, OTT 등 다양한 미디어의 프로그램에 자막 서비스를 제공하기 위한 ‘실시간 AI 자동..."
435,"포스코ICT, CCTV에 AI 영상분석 기술 융합",2021.10.27.,"포스코ICT는 인공지능(AI) 기반의 영상분석 기술을 융합한 스마트CCTV를 현장에 적용할 계획이라고 27일 밝혔다. 포스코ICT의 영상분석 기술은 딥러닝을 적용해 영상 속 행동과 사물을 자동으로 인식, 분석한다. CCTV에 포착된 사람의 행동을 인식하는 것은 물론 사물을 자동으로 탐지해 분석할 수 있어..."
436,"[증권앱 리포트⑩]유안타증권 티레이더M, AI·체험기능 강점… 서비스 차별화...",2021.10.27.,유안타증권의 증권앱 '티레이더M'은 유안타증권이 자랑하는 '인공지능(AI) 주식거래 서비스'가 탑재된 모바일 주식거래 앱이다. 일종의 로봇 어드바이저 기능으로 투자자의 관심종목과 보유종목의 매수·매도 타이밍을 알려준다. 2016년 5월 출시된 티레이더M은 시작부터 AI에 초점을 맞췄으며 이같은 흐름은...
437,"초거대 인공지능, 어디까지 왔니?",2021.10.27.,"그중에서도 인공지능(AI)은 지나친 공포나 과도한 낙관을 모두 불러일으킨다. 〈시사IN〉은 인공지능이 사회에 미칠 영향을 함께 토론하는 자리를 2018년부터 마련해왔다. 인공지능 윤리, 로봇, 교육 등 매년 주제가 바뀌었다. 11월15일 유튜브 생중계로 열리는 2021년 〈시사IN〉 인공지능 콘퍼런스(SAIC)..."
438,"고용부 ""AI면접·NCS·심리지원, 취준생 지원 나선다""",2021.10.27.,"인공지능(AI) 면접 체험 서비스를 전국 30개 고용센터와 4개 청년센터, 29개 대학일자리센터 제공하기로 했다. 실제 채용평가위원과 모의면접을 확대 실시하고, 공기업 취업 시 필요한 국가직무능력표준(NCS) 기반 무료특강도 확대 시행한다. 주요 기업의 '청년 채용 기업인식조사'로 채용결정 요인을 확인하고..."
439,"네이버, AI 맞춤형 '에어서치'로 검색 트렌드 바꾼다…""타 플랫폼과 차별화""",2021.10.28.,네이버가 인공지능(AI) 기반으로 개인의 관심사나 취향에 따라 맞춤형으로 결과를 제공하는 새로운 검색 서비스를 선보인다. 통합검색으로 검색 시장을 선도한 데 이어 또 한번 차별화된 새로운 검색 서비스를 제공하겠다는 목표다. 네이버는 28일 온라인으로 진행된 네이버 밋업 행사에서 '새로운 검색...
440,심혈관 질환자 미래 건강 예측하는 AI 개발,2021.10.28.,국내 연구진이 심혈관 질환자 74만 명의 진료 기록을 학습해 인공지능 AI를 개발한 후 향후 건강 상태를 예측했더니 정확도가 90%에 이른다고 합니다. 앞으로 동네병원이나 지역 보건소 등의 의사들에게도 적절한 맞춤형 치료법에 대한 정보 제공이 가능해질 전망입니다. 이용순 기자가 보도합니다. [리포트]...
441,"광주 AI집적단지, 국가 인공지능 혁신 거점으로 육성",2021.10.28.,"위한 ‘인공지능(AI) 지역 확산 추진 방향’을 확정·발표했다. 이에 따라, 광주시는 광주 인공지능 집적단지는 디지털 인프라 조성을 넘어 글로벌 수준의 ‘국가 인공지능 혁신 거점’으로 육성한다. 주요 내용을 보면 ▲데이터센터 컴퓨팅자원 확대 및 실증환경 지속 고도화 ▲국가 데이터 댐과 클라우드..."
442,심혈관 질환자 미래 건강 예측하는 AI 개발,2021.10.27.,국내 연구진이 심혈관 질환자 74만 명의 진료 기록을 학습해 인공지능 AI를 개발한 후 향후 건강 상태를 예측했더니 정확도가 90%에 이른다고 합니다. 앞으로 동네병원이나 지역 보건소 등의 의사들에게도 적절한 맞춤형 치료법에 대한 정보 제공이 가능해질 전망입니다. 이용순 기자가 보도합니다. [리포트]...
443,"광주 AI집적단지, 국가 인공지능 혁신 거점으로 육성",2021.10.27.,"위한 ‘인공지능(AI) 지역 확산 추진 방향’을 확정·발표했다. 이에 따라, 광주시는 광주 인공지능 집적단지는 디지털 인프라 조성을 넘어 글로벌 수준의 ‘국가 인공지능 혁신 거점’으로 육성한다. 주요 내용을 보면 ▲데이터센터 컴퓨팅자원 확대 및 실증환경 지속 고도화 ▲국가 데이터 댐과 클라우드..."
444,무료 AI면접 지원 등으로 취준생 부담 최소화…취업난 해소 '글쎄',2021.10.28.,"이투데이=세종=서병곤 기자 | 고용부, '취업준비생 애로 경감방안’ 발표...""기업 채용문 확대에 역량 집중해야"" 정부가 청년 구직자의 취업 준비 부담을 줄이기 위해 무료 인공지능(AI) 면접 체험 서비스를 제공하고 공공기관 취업 대비 모의 면접을 신설한다. 그러나 이러한 방안이 청년 취업난 해소로..."
445,"서울성모병원, 급성백혈병 진단 AI모델 개발…정확도 99.1%",2021.10.28.,"성재준 바이오전문기자 = 국내 의료진이 진단이 까다로운 급성백혈병을 진단할 수 있는 인공지능(AI) 모델을 개발했다. 26일 가톨릭대학교 서울성모병원은 유전진단검사센터 김명구 및 김명신 진단검사의학과 교수, 이재웅 인천성모병원 진단검사의학과 교수 연구팀이 차세대염기서열분석법(NGS) 기반..."
446,"솔트룩스, ‘돈 되는 인공지능이란 이런 것' AI 콘퍼런스 개최",2021.10.26.,"/솔트룩스 인공지능(AI) 전문기업 솔트룩스가 올해 15회째를 맞는 '솔트룩스 AI 컨퍼런스 2021(이하 SAC 2021)'을 29일 온라인으로 개최했다. 이번 SAC 2021은 '돈 되는 인공지능'을 주제로 현재 솔트룩스의 인공지능이 고객의 비즈니스를 어떻게 혁신하고 있는지, 앞으로 솔트룩스가 새롭게 선보일 AI 혁신..."
447,국내 최대 20㎏ '비스포크 그랑데 건조기 AI' 출시,2021.10.29.,삼성전자가 국내 최대 건조 용량인 비스포크 그랑데 건조기 인공지능(AI)을 28일 선보였다. 이 제품은 건조 용량이 20㎏으로 이불 빨래까지 넉넉하게 건조할 수 있는 대용량이 특징이다. 올해 1~9월 누계로 삼성전자의 국내 건조기 매출 비중에서 17㎏ 이상 대용량이 차지하는 비중은 60%에 달한다. 20...
448,"루닛, 군 의료환경 선진화 위한 'AI 시범사업' 참여",2021.10.29.,의료 인공지능(AI) 기업 루닛은 군 의료환경 선진화를 위해 격오지 군 병원 등을 대상으로 의료 AI 시범적용 사업을 추진한다고 27일 밝혔다. 장민홍(오른쪽) 루닛 최고사업책임자(CBO)가 27일 국군수도병원에서 열린 ‘군 의료기관 인공지능(AI) 솔루션 시범적용 착수식’에서 AI 기반의 의료영상 판독 솔루션을...
449,"어도비, AI 기반 포토샵·프리미어 프로 기능 강화",2021.10.27.,"올해 행사에서 어도비는 크리에이티브 클라우드 주요 애플리케이션 전반에 걸쳐 인공지능(AI) 기술을 기반으로 기능을 개선했다. 먼저 데스크톱용 포토샵에는 AI 기반 세 가지 신규 '뉴럴 필터'가 추가됐으며, 아이패드용 포토샵에서는 카메라 로우(Camera Raw) 파일을 지원한다. 프리미어 프로의 경우 향상된 STT..."
450,"한국앤컴퍼니, AI 스타트업 '모빌테크'에 전략 투자",2021.10.29.,첫 투자처로는 인공지능(AI) 공간정보 스타트업 '모빌테크'가 선정됐다. 이번 투자는 한국앤컴퍼니가 밝힌 그룹 미래 성장 포트폴리오 'S.T.R.E.A.M' 행보에 맞추기 위한 행보다. S.T.R.E.A.M은 △친환경 배터리·신재생 에너지 △타이어·관련 핵심 산업 △미래 신기술 활용 사업 다각화 △전동·전장화 부품...
451,"어도비, AI 기반 포토샵·프리미어 프로 기능 강화",2021.10.27.,"올해 행사에서 어도비는 크리에이티브 클라우드 주요 애플리케이션 전반에 걸쳐 인공지능(AI) 기술을 기반으로 기능을 개선했다. 먼저 데스크톱용 포토샵에는 AI 기반 세 가지 신규 '뉴럴 필터'가 추가됐으며, 아이패드용 포토샵에서는 카메라 로우(Camera Raw) 파일을 지원한다. 프리미어 프로의 경우 향상된 STT..."
452,"한국앤컴퍼니, AI 스타트업 '모빌테크'에 전략 투자",2021.10.29.,첫 투자처로는 인공지능(AI) 공간정보 스타트업 '모빌테크'가 선정됐다. 이번 투자는 한국앤컴퍼니가 밝힌 그룹 미래 성장 포트폴리오 'S.T.R.E.A.M' 행보에 맞추기 위한 행보다. S.T.R.E.A.M은 △친환경 배터리·신재생 에너지 △타이어·관련 핵심 산업 △미래 신기술 활용 사업 다각화 △전동·전장화 부품...
453,"마인즈랩, ‘AI 휴먼’ 과학 해설사 선보여",2021.10.28.,"‘AI은행원’, ‘AI리셉셔니스트’ 등 계속해서 다양한 직업별 인공인간(AI Human)을 출시해온 마인즈랩이 이번엔 ‘AI 과학해설사’를 선보인다. ‘다온’은 국립중앙과학관의 온라인 특별전 ‘인공지능과 예술’에서 명예 과학해설사로 임명되어 이번 전시의 공식 과학 커뮤니케이터로 활동할..."
454,"인천시교육청, '착한 인공지능교육 교재개발 연구' 공청회",2021.10.26.,"예를 들어 책임있는 사용자 되기, 인간을 돕는 인공지능(AI), 인간과 인공지능의 협업 등이다. 해당 교재는 내년에 학교 인공지능 수업에 활용된다. 다음달 3일부터는 개발된 인공지능교육 교재를 활용한 초·중·고 수업을 공개해 현장의 요구와 목소리를 담아 낼 예정이다. 초·중·고 교원들은 사전 신청을 하면..."
455,"서초구, AI기반 청소년 진로컨설팅",2021.10.28.,산재된 입시 정보를 접하기 어려운 취약계층 청소년들은 더욱 큰 어려움을 겪고 있다.이에 서울 서초구(구청장 조은희)는 입시 정보에 취약한 취약계층 청소년들에게 최신 맞춤형 입시정보를 제공하기 위해 10월 25일부터 ‘AI 진로컨설팅’을 지원하고 있다고 28일 밝혔다.이를 위해 지난 20일 인공지능(AI) 기반...
456,"정확도 99.1%…성모병원, 급성백혈병 진단 AI모델 개발",2021.10.28.,"국내 의료진이 진단이 까다로운 급성백혈병 3종을 높은 정확도로 진단할 수 있는 인공지능(AI)모델을 개발했다. 가톨릭대학교 서울성모병원 유전진단검사센터 진단검사의학과 김용구∙김명신 교수, 인천성모병원 진단검사의학과 이재웅 교수 연구팀은 급성백혈병 3가지(림프모구백혈병(ALL)..."
457,"네이버, 검색에 AI 기술 녹인 '에어서치' 선보인다",2021.10.28.,"네이버는 28일 온라인으로 진행된 네이버 밋업 행사에서 '새로운 검색 사용성을 위한 네이버 검색의 방향성'을 주제로 AI(인공지능) 중심의 새로운 검색 ‘에어서치(AiRSearch)’를 소개했다. ‘에어서치’는 에어스(AiRS), 에이아이템즈(AiTEMS), 에어스페이스(AiRSPACE) 등 콘텐츠·쇼핑·로컬 단위의 다양한 AI..."
458,"삼성서울병원-안국약품, AI 기반 심전도 센서 개발 협약",2021.10.28.,삼성서울병원이 안국약품(001540)과 손잡고 인공지능(AI) 기술을 활용한 차세대 의료기기 개발에 나선다. 삼성서울병원 디지털치료연구센터와 안국약품은 연구중심병원 K-DEM Station 과제 연구 진행을 위한 ‘AI 기반 심전도 생체신호 센서 개발’ 업무협약(MOU)을 체결했다고 27일 밝혔다. 양사는 지난 26일 오후...
459,"삼성전자, 'KES 2021' 참가…AI·연결성 기반 '팀 삼성' 선보여",2021.10.26.,삼성전자는 인공지능(AI)과 연결성을 기반으로 '당신을 위한 환상의 팀워크'라는 주제에 맞춰 방문객들이 특별한 경험을 할 수 있도록 약 900㎡의 전시 공간 전체를 '팀 삼성 스튜디오'로 꾸몄다. 팀 삼성 스튜디오에서는 비스포크 홈을 구성하는 대표 가전 제품들을 비롯해 최신 영상 기술이 집약된 네오 QLED...
460,[핀토크] 은행 이어 카드사도…가상 인간 'AI휴먼' 뜬다,2021.10.27.,금융회사들이 인공지능(AI) 기술을 활용해 대고객 서비스를 강화하고 있다. 디지털 자동응답시스템(ARS)과 챗봇을 넘어 이제는 AI(인공지능)휴먼까지 개발하고 나섰다. 콜센터 상담원이나 창구직원의 고객 응대 업무를 AI휴먼에게 맡기면 비용을 절감할 수 있지만 일자리가 줄어든다는 점이 문제다. 30일...
461,“AI·IoT 혁신… ‘연결된 경험’으로 편리한 삶 제공”,2021.10.27.,"삶을 더 편리하고 스마트하게 만들 수 있도록 혁신을 지속하겠습니다.” 삼성전자가 인공지능(AI) 플랫폼인 빅스비(Bixby), 사물인터넷(IoT) 플랫폼인 스마트싱스(SmartThings)의 서비스 강화를 통해 기기 간 연결성을 강화한다. 3억 대 이상의 삼성 기기에 적용된 빅스비의 성능을 높이는 한편, 스마트싱스의..."
462,"AI·메타버스 업고…엔비디아, 반도체 시총 1위",2021.10.31.,인공지능(AI) 반도체 등으로 사업 영역을 확장하고 있는 엔비디아가 미래 가치를 인정받은 덕분으로 풀이된다. TSMC는 파운드리 시장의 구조적인 성장세보다는 경쟁 심화와 세계적인 부품 부족에 따른 스마트폰 업체들의 주문 감소 등이 부각되면서 시총 1위 자리에서 내려오게 됐다. 업계에선...
463,광주대 '로컬×인공지능 비즈니스' 광주창업포럼 개최,2021.10.26.,광주대학교(총장 김혁종) 창업지원단이 광주·전남지방중소기업청 등과 공동 주최한 광주창업포럼이 지난 28일 광주AI스타트업캠프 본관 1층 코워킹 스페이스에서 열렸다.31일 광주대학교에 따르면 '로컬×인공지능' 비즈니스를 주제로 열린 이번 포럼은 △더코컬프로젝트 이희준 대표(로컬 식문화 자원으로...
464,AI 가상인간이 '인공지능과 예술' 해설사로 나선다,2021.10.25.,"국립중앙과학관(관장 유국희)은 오는 11월 1일부터 내년 3월까지 5개월간 열리는 '인공지능과 예술 (AI x ART)' 온라인 특별전에서 국내 최초 AI 과학 커뮤니케이터 '다온(DA:ON)'이 관람객들을 안내하는 해설사로 활동한다고 밝혔다. 과학관은 ""다온은 최신 디지털 기술과 AI 기술로 만들어진 가상 인간으로..."
465,"KT, 언제나 함께하는 AI비서로 “생활을 바꾼다”",2021.10.28.,"이러한 가운데 KT가 AI컨택센터(AICC) 서비스를 통해 소상공인부터 기업 및 공공에 이르기까지 누구나 쉽고 편하게 인공지능(AI)을 이용하도록 만들겠다고 밝혔다. 이를 통해 연간 3조원 규모로 성장이 전망되는 국내 AICC 시장을 선점하고, AI가 일상이 되는 미래생활을 앞당긴다는 계획이다. KT(대표이사..."
466,"인공지능 투자 파운트, 테마형 ETF로 미국 시장 직접 공략",2021.10.28.,파운트는 인공지능(AI) 기술을 기반으로 개인의 투자성향에 맞는 포트폴리오를 제공하고 운용해주는 서비스를 운영 중이다. 특히 지난 1월부터는 미국 뉴욕증권거래소에 상장된 다양한 글로벌 ETF에 분산 투자하는 글로벌 ETF 포트폴리오에 대한 일임형 서비스도 제공 중이다. 파운트의 글로벌 ETF...
467,"네이버, AI검색 브랜드 '에어서치' 공개",2021.10.28.,네이버가 인공지능(AI) 중심의 새로운 검색 브랜드 '에어서치'를 선보였습니다. '에어서치'는 콘텐츠·쇼핑·로컬 단위의 다양한 AI 추천기술과 검색을 아우르는 네이버의 AI 검색 브랜드입니다. 에어서치 기반 검색에서는 현재 트렌드와 개인의 관심사가 반영돼 사용자의 취향을 발견할 수 있는 맞춤형 결과가...
468,軍의료 현장에 ‘AI 적용’…질환 판독 정확도 높인다,2021.10.27.,"국방부가 군 장병들에게 보다 나은 의료 서비스 제공을 위해 인공지능(AI) 기능 기반의 의료영상 판독 솔루션을 군 의료 현장에 본격 활용한다. 군부대 내 영상판독 전문의가 부족한 현실을 감안한 것으로, 먼저 시범 적용한 뒤 올 연말까지 흉부질환(결핵·폐렴·기흉) 솔루션을 36개소 군 의료 현장에..."
469,"서울 서초구, 취약계층에 'AI 진로 컨설팅' 진행",2021.10.27.,"서울 서초구는 입시 정보에 취약한 취약계층 청소년에게 최신 맞춤형 입시정보를 제공하기 위해 '인공지능(AI) 진로 컨설팅'을 지원한다고 28일 밝혔다. AI 진로 컨설팅은 전국 대학의 학과, 진로 데이터를 취합한 프로그램을 기반으로 한다. 학생 개인의 적성, 인지역량 검사 결과와 연결해 객관적인 맞춤형 진로..."
470,"[월드가 만난 사람] ""설립 45년, 이젠 미래사회를 이끌 '국가 지능화 종합연구...",2021.10.28.,"지난 2016년부터는 4차 산업혁명 시대, 즉 인공지능(AI)이 핵심 화두로 떠올랐다. 따라서 이젠 ETRI의 주된 책임은 국가를 지능화하는데 일조하는 것이라고 생각한다. 그래서 ETRI를 인공지능 중심 연구소로 탈바꿈시켰다."" ""국민들에게 알리고 싶은 연구 성과는 무척 많다. 우선 작년 국가연구개발우수성과..."
471,"군병원서 찍은 엑스레이, AI가 판독해 정확도 높인다",2021.10.28.,"국방부-과기부, 'AI 솔루션' 시범적용 착수식…연내 36개 부대서 실시 군병원에서 촬영한 엑스레이(X-ray), 컴퓨터단층촬영(CT) 결과물을 인공지능(AI)의 도움으로 더 정확하게 판독할 수 있게 된다. 국방부는 27일 경기도 성남 국군수도병원에서 과기정통부, 정보통신산업진흥원, 국방기술진흥연구소와 AI로..."
472,"SK텔레콤, JTBC스튜디오와 'AI 영상 자막기술' 공동 개발",2021.10.28.,SK텔레콤은 JTBC스튜디오와 모든 프로그램과 미디어에 자막 서비스를 제공하는 ‘실시간 인공지능(AI) 자동 자막 서비스’ 기술을 공동 개발하기로 했다고 27일 밝혔다. 실시간 AI 자동 자막 서비스는 AI가 영상 콘텐츠 안에서 대사 등을 인식해 한국어 자막을 제공하는 서비스다. JTBC의 콘텐츠 제작 및 유통을...
473,"현대차·울산정보산업진흥원, AI 전문인력 양성·연구협력 '맞손'",2021.10.28.,기사내용 요약현대자동차 인공지능(AI) 전문인력 양성 커리큘럼 개설 실무 현장 데이터 활용 2주간 80시간 교육 AI 인재 양성 울산정보산업진흥원과 현대자동차 AI 전문인력 양성을 위해 손을 맞잡았다. 울산정보산업진흥원(원장 구자록)은 27일 대회의실에서 현대자동차(대표 하언태)와 인공지능(AI) 기술...
474,영상판독 전문의 부족한 軍…AI가 장병 진단 돕는다,2021.10.25.,"국군수도병원에서 착수식·시연…2020년부터 2023년까지 332억원 투입] 앞으로 군 의료 현장에서 AI(인공지능)이 흉부(폐렴· 결핵·기흉) 척추, 사지골절, 무릎 질환 등 6대 질환 진단을 돕는다. 군 부대에 영상판독 전문의가 부족한 문제를 타개하기 위해 영상판독을 빠르고 정확하게 할 수 있도록 돕는 AI..."
475,웹 기반 포토샵 시대 개막…AI 기능은 기본,2021.10.25.,"이와 별개로 포토샵, 프리미어 프로, 애프터 이펙트 등 주요 애플리케이션에 인공지능(AI) 기술 기반 기능을 추가했다. 어도비는 27일 크리에이티브 콘퍼런스 ‘어도비 맥스(MAX) 2021’을 열고 수백가지의 새로운 기능을 업데이트했다고 밝혔다. 데스크톱용 포토샵에는 인공지능 기반 세 가지 신규 '뉴럴 필터’가..."
476,"바이오협·아주대병원, 'AI 진단 해커톤' 개최",2021.10.28.,"해커톤은 '해킹'과 '마라톤'의 합성어로, 기획자와 개발자가 한 팀을 이뤄 한정된 시간 내에 아이디어를 내고 인공지능(AI) 분석 등을 통해 시제품 단계의 결과물을 만드는 대회를 가리키는 말이다. 참가 기업들은 보유한 분석 알고리즘과 AI로 아주대병원이 제공하는 응급실 전자의무기록(ICU EMR) 데이터와..."
477,"AI 석학 ""나도 AI가 무서워진다""",2021.10.27.,"인공지능,AI의 교과서라고 불리는 책을 쓴 과학자 스튜어트 러셀 미국 UC버클리대 교수가 자신도 AI의 발전이 갈수록 더 무섭다고 말했습니다. 러셀 교수는 영국 가디언지 인터뷰에서 AI는 목표 수행에서 효율을 극도로 추구하게 돼 있어 현실 세계의 다양한 변수를 충분히 고려하지 않는 것이 문제라며 이렇게..."
478,[핫클립] 사람과 유사한 AI '디지털 직원'의 맹활약,2021.10.27.,디지털 아바타 인공지능(AI) 개발 스타트업 소울머신이 AI 기술 기반으로 만든 대화형 디지털 직원이 인기를 끌고 있다. 신종 코로나바이러스 감염증(코로나19)의 확산으로 비대면 접촉 방식이 선호되면서 AI 기반으로 고객과 대화를 하는 디지털 직원의 도입이 크게 늘고 있다. 소울머신은 세계 최고 수준의 신경...
479,"기정원, 11월 9일까지 'K-인공지능 제조데이터 분석 경진대회' 참가자 모집",2021.10.27.,"중소기업기술정보진흥원은 오는 11월 9일까지 'K-인공지능(AI) 제조데이터 분석 경진대회' 참가자를 모집한다고 28일 밝혔다. 경진대회는 중소 제조기업의 제조혁신을 위해 중소 제조기업이 직면할 수 있는 공통문제를 인공지능 분석모델 개발을 통해 해결하고자 개최하는 대회이며, 인공지능 중소벤처..."
480,“2년 뒤 심각한 심장손상 예상됩니다” AI로 질병 조기예측 진단,2021.10.27.,"국내 연구진이 환자의 미래 건강상태를 예측하기 위해 의료기관에 인공지능(AI)을 도입, 다기관 협진에 나선다. 한국전자통신연구원(ETRI)은 여러 병원에 구축된 의료지능을 통합해 환자의 현재 상태를 정밀하게 분석하고 미래건강을 합리적으로 예측하는 인공지능 주치의‘닥터 AI’를 개발했다. 코로나19로..."
481,"AI 광고 버즈빌, 3분기 매출 223억…전년동기比 81%↑",2021.10.27.,"인공지능(AI) 기반 리워드 광고 플랫폼 기업 버즈빌이 올해 3분기 223억원의 매출을 달성했다고 28일 밝혔다. 지난해 3분기 123억원 대비 81% 상승했다. 버즈빌 영업 총괄 하승원 이사는 ""금융·커머스 업종에서 지난해 보다 80% 이상 성장한 광고 매출을 기록했다. 최근 라이브 커머스 인기가 상승하면서..."
482,"네이버웹툰, 자동으로 색 입혀주는 '웹툰 AI 페인터' 출시",2021.10.26.,네이버웹툰이 '웹툰 인공지능(AI) 페인터' 베타 서비스를 출시했다고 27일 밝혔다. '웹툰 AI 페인터'는 자연스러운 채색을 도와주는 서비스로 창작자가 색을 선택하고 원하는 곳에 터치하면 AI가 필요한 영역을 구분해 자동으로 색을 입혀준다. 수작업으로 진행하던 기존과 달리 몇 번의 터치만으로 채색을...
483,"김현석 삼성전자 사장 ""모든 가전제품에 AI 탑재""",2021.10.28.,"베트남 공장 생산 축소 가능성엔 ""계획 없다"" 김현석 삼성전자 사장이 모든 가전제품에 인공지능(AI) 기술을 적용하겠다고 밝혔다. 소비자가전(CE) 부문을 이끌고 있는 김현석 사장은 29일 니혼게이자이신문과의 인터뷰에서 모든 가전제품에 AI를 탑재해 복수의 제품을 조합한 서비스를 제공하도록 할..."
484,"솔트룩스, 자율주행용 AI 학습 플랫폼 출시",2021.10.28.,"인공지능(AI) 기업 솔트룩스(304100)가 자회사인 광주인공지능센터와 함께 차세대 자율주행차를 위한 초대규모 데이터 구축·학습이 가능한 AI 플랫폼을 출시, 이를 기반으로 한국 도시 3차원 영상 데이터 구축과 차량 내·외부 상황인식 데이터 구축 및 AI 모델 개발에 나선다고 26일 밝혔다. 도시 3차원 데이터..."
485,"네이버, AI 기술 적용한 새 검색 ‘에어서치’ 선보인다",2021.10.28.,"네이버는 28일 온라인으로 진행된 네이버 밋업 행사에서 ‘새로운 검색 사용성을 위한 네이버 검색의 방향성’을 주제로 인공지능(AI) 중심의 새로운 검색 ‘에어서치(AiRSearch)’를 소개했다. ‘에어서치’는 에어스(AiRS), 에이아이템즈(AiTEMS), 에어스페이스(AiRSPACE) 등 콘텐츠·쇼핑·로컬 단위의 다양한 AI..."
486,"이글루시큐리티, 파이오링크 인수…“AI·클라우드 등 역량 결집”",2021.10.28.,"이글루시큐리티는 인공지능(AI) 보안관제, 통합보안관제(SIEM) 등 보안관리 솔루션·서비스 분야에서 높은 인지도를 확보하고 있다. ADC 및 보안 스위치 분야에서 선전하고 있는 파이오링크와 함께 양사의 노하우와 기술 역량을 결합하며, 보안 시장에서의 입지를 강화할 전략이다. 이득춘 이글루시큐리티..."
