,제목,날짜,본문
103,"삼성·LG 주도로 AI 표준 만든다…국표원, '산업 포럼' 출범",2021.10.27.,기사내용 요약'산업 인공지능 표준화 포럼 창립총회' 열려 운영위에 삼성전자·LG전자·SK C&C·솔트룩스 20여개 기업 참여…AI 신뢰성 표준 개발 나서 [세종=뉴시스] 이승재 기자 = 산업통상자원부 국가기술표준원(국표원)은 민간 기업 주도로 인공지능(AI) 분야 표준을 개발하기 위한 '산업 인공지능 표준화 포럼'이...
104,인공지능 등 신기술 분야 석박사 정원 558명 증원…내년 3월부터 선발,2021.10.27.,"교육부는 이와 함께 인공지능(AI), 바이오헬스 등 신기술 분야의 연구인력의 원활한 수급을 위해 2022학년도부터 ‘대학원 결손인원 활용을 통한 정원 증원’ 제도를 도입해 운영할 계획입니다. 유은혜 사회부총리 겸 교육부장관은 ""앞으로도 첨단 신기술 분야의 고급인재 양성이 확대될 수 있도록..."
105,광주대 '로컬×인공지능 비즈니스' 광주창업포럼 개최,2021.10.27.,광주대학교(총장 김혁종) 창업지원단이 광주·전남지방중소기업청 등과 공동 주최한 광주창업포럼이 지난 28일 광주AI스타트업캠프 본관 1층 코워킹 스페이스에서 열렸다.31일 광주대학교에 따르면 '로컬×인공지능' 비즈니스를 주제로 열린 이번 포럼은 △더코컬프로젝트 이희준 대표(로컬 식문화 자원으로...
106,"솔트룩스, ‘돈 되는 인공지능이란 이런 것' AI 콘퍼런스 개최",2021.10.25.,"/솔트룩스 인공지능(AI) 전문기업 솔트룩스가 올해 15회째를 맞는 '솔트룩스 AI 컨퍼런스 2021(이하 SAC 2021)'을 29일 온라인으로 개최했다. 이번 SAC 2021은 '돈 되는 인공지능'을 주제로 현재 솔트룩스의 인공지능이 고객의 비즈니스를 어떻게 혁신하고 있는지, 앞으로 솔트룩스가 새롭게 선보일 AI 혁신..."
107,"한국앤컴퍼니, AI 스타트업 '모빌테크'에 전략 투자",2021.10.25.,첫 투자처로는 인공지능(AI) 공간정보 스타트업 '모빌테크'가 선정됐다. 이번 투자는 한국앤컴퍼니가 밝힌 그룹 미래 성장 포트폴리오 'S.T.R.E.A.M' 행보에 맞추기 위한 행보다. S.T.R.E.A.M은 △친환경 배터리·신재생 에너지 △타이어·관련 핵심 산업 △미래 신기술 활용 사업 다각화 △전동·전장화 부품...
108,‘A’에 힘준 KT 구현모 대표 “24시간 365일 AI가 응답하는 일상 만들겠다”,2021.10.28.,"사람처럼 잘 알아듣고 말하는 ‘AI 능동복합대화’ 기술 AI 고객센터에 적용… 10번 중 7번은 상담 완결 기업뿐 아니라 소상공인도 공략… ‘AI 통화비서’ 출시 “연 3조 AI컨택센터 시장, 2025년까지 매출 5000억 목표” 비(比)통신 사업 가운데 인공지능(AI)에 적극적으로 뛰어들고 있는 KT가 사람처럼..."
109,"광주 AI집적단지, 국가 인공지능 혁신 거점으로 육성",2021.10.28.,과학기술정보통신부는 28일 4차 산업혁명위원회 전체회의를 열고 지역 경제 대도약과 디지털 대전환 가속화를 위한 '인공지능(AI) 지역 확산 추진 방향'을 확정·발표했다. 이에 따라 시는 광주 인공지능 집적단지는 디지털 인프라 조성을 넘어 글로벌 수준의 '국가 인공지능 혁신 거점'으로 육성한다. 주요...
110,"ETRI, 인공지능 주치의 '닥터 AI' 개발...정확도 90%",2021.10.28.,ETRI 연구진이 인공지능주치의 '닥터 AI' 기술을 설명하는 모습. 코로나19로 인해 비대면 진찰의 필요성과 함께 의료 데이터를 학습해 환자를 분석하고 진단하는 의료 인공지능 기술이 새롭게 떠오르고 있는 가운데 인공지능 주치의가 등장했다. 한국전자통신연구원(ETRI)은 여러 병원에 구축된 의료지능을...
111,구글과 경쟁하는 네이버 검색.. AI 추천 및 검색 강화(종합),2021.10.27.,"네이버는 28일 온라인으로 열린 간담회(밋업)에서 ‘새로운 검색사용성을 위한 네이버 검색의 방향성’을 주제로 인공지능(AI) 중심 검색 ‘에어서치(AiRSearch)’를 소개했다. 에어서치는 △에어스(AiRS) △에이아이템즈(AiTEMS) △에어스페이스(AiRSPACE) 등 콘텐츠, 쇼핑, 로컬 단위 AI 추천기술과 검색을 아우루는..."
112,"""하필 오늘···"" 'AI 시대' 선언한 날, '통신망 불통' 체면 구긴 KT",2021.10.27.,“시간과 공간의 제약 없이 누구와도 소통할 수 있는 AI를 쓰는 시대를 열고자 한다.” 25일 오전 열린 온라인 기자간담회에서 구현모 KT 대표는 신규 인공지능(AI) 서비스인 소상공인용 AI콘택트센터(AICC) ‘AI통화비서’를 발표하며 이같이 말했다. 하지만 공교롭게도 같은날 전국의 KT 유·무선 인터넷망이...
113,[핀토크] 은행 이어 카드사도…가상 인간 'AI휴먼' 뜬다,2021.10.27.,금융회사들이 인공지능(AI) 기술을 활용해 대고객 서비스를 강화하고 있다. 디지털 자동응답시스템(ARS)과 챗봇을 넘어 이제는 AI(인공지능)휴먼까지 개발하고 나섰다. 콜센터 상담원이나 창구직원의 고객 응대 업무를 AI휴먼에게 맡기면 비용을 절감할 수 있지만 일자리가 줄어든다는 점이 문제다. 30일...
114,"인공지능 투자 파운트, 테마형 ETF로 미국 시장 직접 공략",2021.10.27.,파운트는 인공지능(AI) 기술을 기반으로 개인의 투자성향에 맞는 포트폴리오를 제공하고 운용해주는 서비스를 운영 중이다. 특히 지난 1월부터는 미국 뉴욕증권거래소에 상장된 다양한 글로벌 ETF에 분산 투자하는 글로벌 ETF 포트폴리오에 대한 일임형 서비스도 제공 중이다. 파운트의 글로벌 ETF...
115,"'더' 똑똑해진 네이버 검색…""AI, 정답+α 보여준다""",2021.10.28.,"네이버(NAVER)가 인공지능(AI) 기반의 새로운 검색 시스템을 선보인다. 네이버에서 검색 시 모범답안뿐 아니라, 이용자가 관심있어할 다양한 주제를 한눈에 보여주겠단 방침이다. 네이버는 28일 온라인으로 진행된 '새로운 검색 사용성을 위한 네이버 검색의 방향성' 간담회에서 새로운 검색 시스템 '에어서치..."
116,"국방부·과기정통부, AI·SW 산업예비인력 5만명·軍 전문인력 1천명 양성",2021.10.28.,"이를 위해 양 부처는 이날 육군 제5군단에서 군 장병 인공지능(AI)·소프트웨어(SW) 교육의 성공적 이행을 위한 업무협약(MOU)을 체결하고 국방 AI·SW 역량강화 추진단을 발족했다. 박남희 국방부 정보화기획관, 김정삼 과기정통부 소프트웨어정책관과 함께 육군 제5군단장, 군 장병 및 가족, 추진단 위원 등이..."
117,"[월드가 만난 사람] ""설립 45년, 이젠 미래사회를 이끌 '국가 지능화 종합연구...",2021.10.28.,"지난 2016년부터는 4차 산업혁명 시대, 즉 인공지능(AI)이 핵심 화두로 떠올랐다. 따라서 이젠 ETRI의 주된 책임은 국가를 지능화하는데 일조하는 것이라고 생각한다. 그래서 ETRI를 인공지능 중심 연구소로 탈바꿈시켰다."" ""국민들에게 알리고 싶은 연구 성과는 무척 많다. 우선 작년 국가연구개발우수성과..."
118,"한전KPS, 코딩 경진대회 개최…'AI 인재육성 박차'",2021.10.25.,기사내용 요약디지털 기반 사업모델·AI 기반 솔루션 개발 목적 발·송전설비 정비 전문회사인 한전KPS가 디지털 대전환 시대에 발맞춰 기존 정비기술에 빅데이터·인공지능(AI) 기술을 접목한 융복합 인재 육성에 적극 나서고 있다. 한전KPS는 27일 전남 나주에 소재한 인재개발원에서 'AI맨 양성 코딩(Coding...
119,"[월드가 만난 사람] ""설립 45년, 이젠 미래사회를 이끌 '국가 지능화 종합연구...",2021.10.29.,"지난 2016년부터는 4차 산업혁명 시대, 즉 인공지능(AI)이 핵심 화두로 떠올랐다. 따라서 이젠 ETRI의 주된 책임은 국가를 지능화하는데 일조하는 것이라고 생각한다. 그래서 ETRI를 인공지능 중심 연구소로 탈바꿈시켰다."" ""국민들에게 알리고 싶은 연구 성과는 무척 많다. 우선 작년 국가연구개발우수성과..."
120,"한전KPS, 코딩 경진대회 개최…'AI 인재육성 박차'",2021.10.27.,기사내용 요약디지털 기반 사업모델·AI 기반 솔루션 개발 목적 발·송전설비 정비 전문회사인 한전KPS가 디지털 대전환 시대에 발맞춰 기존 정비기술에 빅데이터·인공지능(AI) 기술을 접목한 융복합 인재 육성에 적극 나서고 있다. 한전KPS는 27일 전남 나주에 소재한 인재개발원에서 'AI맨 양성 코딩(Coding...
121,"김현석 삼성전자 사장 ""모든 가전제품에 AI 탑재""",2021.10.27.,"베트남 공장 생산 축소 가능성엔 ""계획 없다"" 김현석 삼성전자 사장이 모든 가전제품에 인공지능(AI) 기술을 적용하겠다고 밝혔다. 소비자가전(CE) 부문을 이끌고 있는 김현석 사장은 29일 니혼게이자이신문과의 인터뷰에서 모든 가전제품에 AI를 탑재해 복수의 제품을 조합한 서비스를 제공하도록 할..."
122,"AI 석학 ""나도 AI가 무서워진다""",2021.10.27.,"인공지능,AI의 교과서라고 불리는 책을 쓴 과학자 스튜어트 러셀 미국 UC버클리대 교수가 자신도 AI의 발전이 갈수록 더 무섭다고 말했습니다. 러셀 교수는 영국 가디언지 인터뷰에서 AI는 목표 수행에서 효율을 극도로 추구하게 돼 있어 현실 세계의 다양한 변수를 충분히 고려하지 않는 것이 문제라며 이렇게..."
123,"네이버, 자동채색 서비스 '웹툰 AI 페인터' 출시…창작자 지원 확대",2021.10.27.,"기사내용 요약AI가 인물 얼굴·신체·배경 등 구분해 자동으로 채색해주는 기술 선봬 ""창작 효율성 높일 것으로 기대"" 글로벌 스토리테크 플랫폼 네이버웹툰이 '웹툰 인공지능(AI) 페인터'를 시범(베타) 서비스로 출시했다고 27일 밝혔다. 웹툰 AI 페인터는 스케치 맥락에 맞게 자연스러운 채색을 도와주는..."
124,"ETRI, 인공지능 주치의 '닥터 AI' 개발",2021.10.27.,상용화 위해 내달까지 연구소기업 창업 [충청투데이 ] 한국전자통신연구원(ETRI)은 여러 병원에 구축된 의료지능을 통합해 환자의 건강 상태를 분석하고 예측하는 인공지능 주치의 '닥터 AI'(Dr. AI)를 개발했다고 27일 밝혔다.코로나19 사태로 비대면 진찰과 의료 데이터를 학습해 분석하는 의료 인공지능...
125,"라온피플, AI 메타버스 사업에 300억 투자 유치",2021.10.27.,"인공지능(AI) 전문기업 라온피플은 300억원 규모의 무기명식 무보증 사모 전환사채를 발행한다고 28일 밝혔다. 총 300억원 규모로 키움 AI 신기술사업투자조합에서 90억원, 키움증권에서 40억원, 라이노스와 수성자산운용에서 170억원 등 4개 기관에서 참여하며, 발행 가액은 17,581원이다. 시가 하락에 따른..."
126,빅데이터·AI 등 첨단분야 대학원생 내년부터 500여명 더 뽑는다,2021.10.27.,빅데이터·인공지능(AI) 등 신기술 분야의 대학원생을 내년에는 500명 넘게 더 뽑는다. 교육부는 대학원 정원 심사위원회 결과 2022학년도8개 대학 36개 학과의 석·박사 정원을 558명 늘린다고 28일 밝혔다. 한양대(ERICA캠퍼스 포함)가 210명으로 인원을 가장 많이 늘리고 성균관대(105명)·서울대(93명)·경북대...
127,특구재단 '인공지능 경진대회' 진행…기업 ESG 혁신 모델 강구,2021.10.28.,기사내용 요약공공데이터·AI 활용해 특구 내 스타트업 2곳 문제 해결 방안 모색 AI 도입 활성화 통한 디지털 혁신 가속화 기대 연구개발특구진흥재단은 특구 내 데이터 활용 및 인공지능(AI) 도입 확산을 통한 디지털 전환 촉진을 위해 '제1회 연구개발특구 AI SPARK 챌린지(인공지능 경진대회)'를...
128,"안민석 의원, ""AI 교육은 필수, 생존 문제"" 인공지능 교육 정책자료집 발간",2021.10.28.,안민석 더불어민주당 의원이 국가전략 차원에서 추진 중인 인공지능(AI) 교육 성공을 위해 '디지털 리터러시 능력 향상을 위한 공교육의 역할과 추진 과제' 국정감사 정책자료집을 발간했다고 29일 밝혔다. 안 의원은 교육위 국정감사에서 AI 교육 전도사를 자처하며 현재 정부의 AI 교육 문제점을 지적하고...
129,특구재단 '인공지능 경진대회' 진행…기업 ESG 혁신 모델 강구,2021.10.28.,기사내용 요약공공데이터·AI 활용해 특구 내 스타트업 2곳 문제 해결 방안 모색 AI 도입 활성화 통한 디지털 혁신 가속화 기대 연구개발특구진흥재단은 특구 내 데이터 활용 및 인공지능(AI) 도입 확산을 통한 디지털 전환 촉진을 위해 '제1회 연구개발특구 AI SPARK 챌린지(인공지능 경진대회)'를...
130,"안민석 의원, ""AI 교육은 필수, 생존 문제"" 인공지능 교육 정책자료집 발간",2021.10.25.,안민석 더불어민주당 의원이 국가전략 차원에서 추진 중인 인공지능(AI) 교육 성공을 위해 '디지털 리터러시 능력 향상을 위한 공교육의 역할과 추진 과제' 국정감사 정책자료집을 발간했다고 29일 밝혔다. 안 의원은 교육위 국정감사에서 AI 교육 전도사를 자처하며 현재 정부의 AI 교육 문제점을 지적하고...
131,"국정원 ""AI 분석하니 김정은 20㎏ 감량, 건강 이상무…대역설 사실무근""",2021.10.27.,"정재민 기자,이준성 기자 = 국가정보원은 28일 국회 정보위원회 국정감사에서 김정은 북한 노동당 총비서 신상에 대해 ""인공지능(AI) 등 다양한 과학적인 기법을 통해 분석한 결과 2019년 약 140㎏에서 20㎏가량 감량한 것으로 보이며 건강에 별 이상이 없는 것으로 보인다""고 보고했다. 국회 정보위원회 여당 간사인..."
132,"삼성전자, 'SDC 2021' 개최… AI·IoT·보안 플랫폼 혁신",2021.10.27.,"이날 삼성전자는 2019년 이후 2년 만에 SDC를 개최하고 △인공지능(AI)·사물인터넷(IoT)·보안 플랫폼 혁신 △타이젠 기반의 스크린 경험 확장 △갤럭시 생태계 강화 방안에 대해 전 세계 개발자, 파트너사, 소비자들에게 공개했다. 특히 삼성전자는 소비자 중심 혁신의 중요성을 강조하며, 빅스비(Bixby)..."
133,"한국앤컴퍼니, 벤처펀드 첫 투자처로 AI 공간정보 스타트업 낙점",2021.10.28.,한국타이어앤테크놀로지의 지주사인 한국앤컴퍼니가 신성장 동력 발굴을 위한 펀드를 결성하고 인공지능(AI) 공간정보 스타트업 모빌테크에 처음 투자한다고 29일 밝혔다. 지난 4월 사업형 지주회사로 출범한 한국앤컴퍼니는 창립 80주년을 맞아 그룹의 미래 성장 포트폴리오 'S.T.R.E.A.M'을...
134,"SKT, AI 음성제어 더한 삼성 가전 구독 서비스 출시",2021.10.28.,삼성전자 생활가전 렌털 서비스를 구독 형태로 제공하면서 자사 인공지능(AI) 서비스와 연계해 가전제품을 음성 제어할 수 있는 기능도 추가해 선보인다. SK텔레콤은 29일부터 자사 3300여개 유통망에서 삼성전자 생활가전 제품의 렌털 구독 서비스를 선보인다고 28일 밝혔다. SK매직 렌털로 선보이는 삼성전자...
135,인공지능 모델 급성백혈병 진단 정확도 99.1%,2021.10.28.,"진단이 까다로운 것으로 알려진 급성백혈병을 높은 정확도로 진단할 수 있는 AI(인공지능)모델을 개발한 연구결과가 발표됐다. 가톨릭대학교 서울성모병원 유전진단검사센터 김용구∙김명신 교수(진단검사의학과, 공동 교신저자), 인천성모병원 진단검사의학과 이재웅 교수(제1저자) 연구팀은..."
136,이용자 의도까지 분석…네이버 AI 검색 ‘에어서치’ 공개,2021.10.28.,‘에어서치’는 검색 단계에 다양한 인공지능(AI) 기술을 적용해 정형화된 결과가 아닌 개인 맞춤형 결과를 제공한다. 28일 온라인으로 진행된 네이버 밋업 행사에서 네이버 서치 CIC 김상범 책임리더는 “에어서치 기반의 검색에서는 ‘정답’을 찾는 사용자들에게 더 많은 정보를 더 빨리 제공하게 되는 것은...
137,광주대 ‘로컬×인공지능 비즈니스’ 광주창업포럼 개최,2021.10.28.,광주대학교(총장 김혁종) 창업지원단이 광주·전남지방중소기업청 등과 공동 주최한 광주창업포럼이 지난 28일 광주AI스타트업캠프 본관 1층 코워킹 스페이스에서 열렸다. ‘로컬×인공지능’ 비즈니스를 주제로 열린 이번 포럼은 ▲더코컬프로젝트 이희준 대표(로컬 식문화 자원으로 혁신하기)...
138,"광주여성가족재단, 'AI시대의 의료와 복지' 토론회 눈길",2021.10.28.,"4차산업 혁명시대, AI(인공지능) 선도도시 광주가 사회복지보건의료분야 차원의 역할과 과제를 논의하는 자리가 마련돼 눈길을 끌었다. 광주여성가족재단이 주최하고 광주젠더포럼 사회복지보건의료분과가 주관했으며 남부대학교와 광주전남여성과학기술인네트워크가 후원한 '성평등 기반 인공지능시대..."
139,'AI'가 우리 아이들의 미래를 결정한다면?,2021.10.26.,"'AI' 기술이 우리 아이들의 미래를 결정한다면 행복할까? 동화작가 노수미씨가 'AI 디케'(마루비 출판, 1만2000원)을 펴냈다. 그리스 신화에 나오는 정의의... 그런데 동기가 측정 안되는 디케 테스트가 무슨 쓸모가 있는 거죠?"" 작가는 미래에도 인공지능이 우리 아이들을 결정하는 게 아니라 스스로 '동기'를 갖고..."
140,"진단 까다로운 급성백혈병, AI 활용하니 정확도 '쑥'",2021.10.26.,기사내용 요약서울성모 유전진단검사센터 김용구·김명신 교수팀 유전자 발현량 활용 '급성 백혈병 진단 AI모델 개발' 427개 데이터 이용해 평가…AI 진단 정확도 99.1% [서울=뉴시스] 백영미 기자 = 국내 의료진이 인공지능(AI)을 활용해 진단이 까다로운 것으로 알려진 급성 백혈병 3가지를 높은 정확도로...
141,"광주, '국가 AI 혁신거점' 된다…권역별 주력사업과 AI 융합",2021.10.28.,"과기정통부 AI 지역확산 추진방향 확정…""지역 성장동력 확보"" 정부가 지역경제 재도약을 위해 인공지능(AI) 기반의 혁신동력을 전국으로 확산하는 전략을 본격화한다. 광주에 조성 중인 인공지능 집적단지를 '국가 인공지능 혁신거점'으로 고도화하고, 전국 각 권역별 특징과 강점을 토대로 AI와 해당 지역..."
142,"중부발전, AI 활용 발전소 지능형 안전로봇 기술 경진대회",2021.10.28.,"뉴스토마토 = 용윤신 기자 | 한국중부발전이 유해물질, 지하전력구 등에 인공지능(AI) 기능을 활용한 발전소 지능형 안전로봇 기술 경진대회를 진행했다. 최종 선발된 5개 우수팀에 대해서는 시제품 제작과 판로개척 등을 진행할 예정이다. 중부발전은 산업통상자원부가 주최하고 한국로봇산업진흥원과..."
143,"인공지능 등 첨단분야 석박사 정원, 내년에 558명 증원",2021.10.28.,서울대·성균관대·한양대 등 8개 대학의 인공지능(AI) 관련 전공 등 첨단 신기술 분야 석·박사 정원이 내년에 558명 늘어난다. 교육부는 이런 내용을 담은 ‘2022학년도 대학원 첨단분야 정원 증원 현황’을 28일 발표했다. 지난달 전국 11개 대학으로부터 증원 계획서를 제출 받은 뒤 심사를 거쳐 확정한...
144,"군 장병, 내년부터 복무기간에 AI·SW 교육 받는다",2021.10.26.,"기사내용 요약과기부·국방부, 장병들의 자기개발과 취·창업 활동 교육 원 맞손 2026년까지 5년간 AI·SW 산업예비인력 5만명·전문인력 천명 양성 목표 과학기술정보통신부와 국방부는 내년부터 군 장병에게 복무기간 중 맞춤형 온라인 인공지능(AI)·소프트웨어(SW) 교육을 제공해 2026년까지 5년간 5만명의..."
145,"ETRI, 인공지능주치의 '닥터 AI' 개발",2021.10.26.,"ETRI 연구진이 인공지능주치의 '닥터 AI' 기술을 설명하는 모습. ETRI 제공 연구진은 시계열 EMR 의료지능을 활용, 병원 방문 빈도 및 검진 항목 등 분석 가중치와 집중도를 다르게 설계해 더욱 정밀하게 예측 가능토록 했다. 멀티모달 의료지능은 EMR 데이터뿐 아니라 심장 CT 영상 데이터를 함께 학습..."
146,"솔트룩스, AI 컨퍼런스 개최…“돈 되는 AI시대 열겠다”",2021.10.29.,"이경일 대표는 ""이제 연구성과나 기술력만이 아닌, 내 비즈니스에 실질적인 도움이 되는, 정말 돈을 벌어주는 인공지능이 필요할 때""라며 ""기존 대화형 인공지능 및 빅데이터 AI분석 사업의 고도화, 앞으로 선보일 AI 혁신 서비스들을 통해 시장과 참여자 모두가 돈을 버는 플랫폼을 만들어나가겠다""고..."
147,"""영어수업, 이제 인공지능(AI)을 활용해요!""",2021.10.27.,"김지철 교육감은 격려사에서 ""인공지능(AI)을 활용한 영어교육 나눔 한마당 개최는 교육과 IT 기술을 접목한 교수법이 교육계의 화두로 떠오르는 시점에서 학생들의 영어 능력 향상과 미래역량을 키울 수 있는 주춧돌이 되었다.""고 말하고, ""제4차 산업혁명시대에 창의 융합형 인재 양성을 위해 앞으로도..."
148,"네이버웹툰, AI가 자동으로 색깔 칠해준다",2021.10.27.,글로벌 스토리테크 플랫폼 네이버웹툰은 ‘웹툰 인공지능(AI) 페인터(WEBTOON AI Painter)’ 베타 서비스를 출시했다고 27일 밝혔다. 웹툰 AI 페인터는 스케치 맥락에 맞게 자연스러운 채색을 도와주는 서비스다. 창작자가 색을 선택하고 원하는 곳에 터치하면 AI가 필요한 영역을 구분해 자동으로 색을 입혀준다....
149,"경희의료원, 2021 인공지능 데이터톤 개최…당뇨병 발병 예측모델 개발",2021.10.28.,"대상은 국내 인공지능(AI)·빅데이터 관련 기업 및 연구기관 종사자, 대학·대학원생으로 개인 혹은 2~5명 단위의 팀을 구성해 누구나 참여 가능하다. 경희의료원 측은 Δ팀역량 ΔAI개발경험 Δ네이버 클라우드 머신러닝 플랫폼(NSML) 사용경험 Δ인공지능 모델 개발 계획 등을 종합해 우선 총 40팀을..."
150,"네이버 통합검색에서, AI중심 개인맞춤형으로",2021.10.28.,"네이버의 통합검색이 인공지능(AI) 중심의 새로운 검색 브랜드 ‘에이서치(AiRSearch)’로 진화한다. 김상범 네이버서치 CIC 책임리더는 이날 ‘새로운 검색 사용성을 위한 네이버 검색의 방향성'을 주제로 한 온라인 밋업에서 에이서치를 소개했다. 그는 ""에이서치는 네이버 검색의 가장 큰 특징이었던..."
151,軍 인공지능 의료서비스 시범운영…수도병원·연평부대·7사단,2021.10.28.,"군 의료현장에서 인공지능(AI) 의료서비스가 시범 운용된다. 국방부는 27일 과학기술정보통신부, 정보통신산업진흥원, 국방기술진흥연구소와 함께 경기도 성남 소재 국군수도병원에서 '인공지능 솔루션 시범적용' 착수식을 개최했다며 이같이 밝혔다. 국방부와 과기부는 작년 7월 '디지털 뉴딜' 인공지능 융합..."
152,비대면·AI 면접 준비도 OK…취준생 화상면접센터 세운다,2021.10.27.,"또 30개 고용센터, 4개 청년센터, 29개 대학일자리(플러스)센터를 토대로 무료 인공지능(AI) 면접 체험 서비스 제공 지도를 올해 안에 제공해 AI 면접을 미리 체험해볼 수 있도록 한다. 아울러 기업이 ESG(환경·사회·지배구조) 경영 차원에서 진행하는 직무훈련·일경험 등 청년고용지원 프로그램을 정부가..."
153,"국립중앙과학관, '인공지능과 예술 온라인 특별전' 개최",2021.10.28.,기사내용 요약'인공지능과 인간이 함께 만드는 낯선 아름다움의 발견' 주제 11월 1일부터 내년 3월까지 열려 국립중앙과학관은 최근 열기가 뜨거운 인공지능(AI) 창작 분야의 저변 확대와 대중화를 위해 '인공지능과 예술'(AI x ART) 온라인 특별전을 내달 1일 오전 9시부터 내년 3월 자정까지 개최한다고 밝혔다....
154,"'AI 표준', 기업이 주도한다…국표원 '산업 인공지능 표준화 포럼' 출범",2021.10.28.,"우리나라를 대표하는 주요 기업들이 디지털 뉴딜 시대 핵심기술로 꼽히는 '인공지능(AI)' 분야 표준 개발에 대거 참여한다. 정부는 우리 기업들이 개발한 AI 기술을 국제표준으로 신속 제안, 산업 경쟁력 강화와 차세대 시장 선점이라는 일거양득 효과를 노린다. 국가기술표준원은 28일 서울 엘타워에서..."
155,"SKT, JTBC스튜디오와 AI 영상자막기술 공동개발",2021.10.28.,"SK텔레콤이 JTBC스튜디오와 청각 장애인 등 사회적 약자를 위한 ‘실시간 인공지능(AI) 자동 자막서비스’ 기술 개발 협약을 맺었다고 27일 밝혔다. SKT는 이 기술이 AI가 영상 콘텐츠를 인식해 자동으로 한국어 자막을 제공하는 것으로, 시청 편의를 제고하는 동시에 국산 콘텐츠의 해외 보급에도 도움이 될..."
156,"SKT, JTBC스튜디오와 AI 영상자막기술 공동개발",2021.10.27.,"SK텔레콤이 JTBC스튜디오와 청각 장애인 등 사회적 약자를 위한 ‘실시간 인공지능(AI) 자동 자막서비스’ 기술 개발 협약을 맺었다고 27일 밝혔다. SKT는 이 기술이 AI가 영상 콘텐츠를 인식해 자동으로 한국어 자막을 제공하는 것으로, 시청 편의를 제고하는 동시에 국산 콘텐츠의 해외 보급에도 도움이 될..."
157,AI·빅데이터·IoT 등 신기술분야 석·박사 558명 증원,2021.10.27.,"인공지능(AI), 데이터 사이언스 등 신기술 분야의 석·박사 정원 558명이 증원된다. 교육부는 28일 신기술 분야 고급 인재 수요가 증가함에 따라 서울대 등 8개 대학 36개 학과에서 2022학년도 석·박사 정원을 558명 증원한다고 28일 밝혔다. 대학별로는 서울대 93명을 비롯해 고려대 40명, 성균관대 105명..."
158,스타트업 투자·인재 양성... 네이버·카카오 AI 베팅 '지속',2021.10.28.,"국내 양대 인터넷 기업 네이버와 카카오가 인공지능(AI) 관련 투자를 이어가고 있다. AI 기술은 검색 등 다양한 영역에 적용, 활용될 뿐 아니라 각종 서비스 고도화에도 기여하는 부분이 있는 만큼 전방위적인 투자가 계속되는 모습이다. 카카오 인공지능(AI) 연구 자회사 카카오브레인은 최근 취업..."
159,"과기부-국방부, 군의료 현장에 의료영상판독 AI 활용 시작",2021.10.28.,"기사내용 요약의료영상 판독 솔루션, 격오지 등 의무부대를 대상으로 시범 적용 착수 과학기술정보통신부와 국방부, 정보통신산업진흥원(NIPA), 국방기술진흥연구소는 27일 국군수도병원에서 인공지능(AI) 솔루션 시범적용 착수식을 개최해 청년군장병들에게 보다 나은 의료 서비스를 제공하기 위해 AI 기반의..."
160,다양한 영상 속 물체 분석에 탁월한 신개념 인공지능 모델 개발,2021.10.27.,"위한 인공지능(AI) 신경망 모듈을 개발했다. 최근 인공지능의 한 분야인 딥러닝 기법이 고도화되고 그 성능이 가파르게 증가함에 따라 관련 연구가 활발하다. 특히 산업분야에서의 요구가 꾸준히 증가하며, 더 넓고 다양한 분야와 관련된 항공 영상이 획득되었다. 다만, 항공 영상은 촬영하는 시각 뿐만..."
161,"SKT, 대학 상대 'AI 커리큘럼 라이브' 온라인 개최",2021.10.27.,이 행사는 SK텔레콤이 인공지능(AI) 기술 이론과 실무 노하우가 담긴 동영상 강의를 국내 대학교에 제공하는 ‘SKT AI 커리큘럼’의 일환이다. SK텔레콤은 지난 26일 오후 판교사옥 기술전시관 테크 갤러리 온라인 투어를 시작으로 첨단기술 담당 임원이 진행하는 특강과 멘토링을 가졌다. SK텔레콤은...
162,"네이버, AI 품고 검색 진화…새 검색 서비스 ‘에어서치’ 출시",2021.10.27.,인공지능(AI)이 사용자의 관심사와 최근 트렌드를 반영한 검색 결과를 블록으로 제공해주기 때문이다. 네이버는 28일 온라인으로 ‘네이버 밋업’ 행사를 열고 ‘새로운 검색 사용성을 위한 네이버 검색의 방향성’에 대해 발표했다. 이 자리에서는 AI 중심 새로운 검색 서비스 ‘에어서치(AirSearch)’가 처음으로...
163,군 장병들 인공지능·코딩교육 받는다…2026년까지 5만명,2021.10.28.,국방부와 과학기술정보통신부는 26일 육군 제5군단(포천시 이동면)에서 군 장병 인공지능(AI)·소프트웨어(SW) 교육의 성공적 이행을 위한 업무협약(MOU)을 체결하고 국방 AI·SW 역량강화 추진단을 발족했다. 이를 통해 정부는 군 장병에게 2022년부터 맞춤형 교육을 제공하고 2026년까지 5년간 5만명의...
164,"인공지능(AI) 표준, 기업 주도해 만든다… '산업 표준화 포럼' 출범",2021.10.28.,"디지털 뉴딜 시대 핵심 기술인 인공지능(AI) 분야 표준 개발에 삼성전자, LG전자, 솔트룩스 등을 비롯한 국내 기업이 대거 참여한다. 산업통상자원부 국가기술표준원은 산업 수요자 중심의 표준 개발을 지원하기 위해 학계와 연구기관뿐 아니라 산업계가 대거 참여하는 민간 중심의 '산업 인공지능 표준화 포럼'을..."
