,제목,날짜,본문
686,"이파피루스, AI OCR 솔루션 '텍스트센스' 출시",2021.06.23.,"기존 OCR이 가지고 있던 이미지 보정 및 문자 판별 기술에 인공지능(AI)을 결합시켜 글자 인식률과 정확도를 높이는 시도들이 이어지는 가운데, 사람처럼 텍스트의 문맥을 이해함으로써 정확도를 높인 AI OCR 제품이 출시돼 관심을 모으고 있다 스마트워크 전문기업 이파피루스(대표 김정희)는 AI OCR 솔루션..."
687,"SKT-충남대, 동물용 AI 영상진단 보조 솔루션 개발 협력",2021.06.28.,"SK텔레콤은 또 자사가 보유하고 있는 5G MEC 기술을 적용하고 자체 클라우드 플랫폼을 통해 수의사들이 언제 어디서나 AI가 제시하는 영상진단 판독 결과를 받아볼 수 있도록 구현할 예정이다. 이해범 충남대학교 수의과대학 부속동물병원 원장은 ""이번 협약을 통해 수의 분야에서도 인공지능을..."
688,"KT-인하대병원, AI 기반 갑상선 결절·암 진단 보조 첫 공동연구 착수",2021.06.28.,"KT 미래가치추진실 디지털바이오헬스P-TF 이해성 상무는 “이번 인하대병원과의 공동연구를 통해 국민의 건강과 생명에 도움을 줄 수 있는 의료 인공지능 솔루션을 계속 공동 발굴하고 개발할 것이며, KT의 AI, 빅데이터 기술이 미래 의료사업의 핵심 기술로 활용될 수 있도록 최선을 다하겠다”고 말했다."
689,대구교대·공주대·서울대 등 6교 초중등 교원 AI 교육 펼친다,2021.06.28.,대구교대·공주대·서울대 등 6개 대학이 초·중·고에서 인공지능(AI) 소양을 가르칠 교원 양성 교육을 시작한다. 교육부와 한국과학창의재단은 '2021년 초·중등 교원양성대학 인공지능(AI) 교육 강화 지원 사업' 선정 결과를 22일 발표했다. 이들 대학은 교원 자격 유형별 AI 교육과정 모형을 개발할 예정이다....
690,"인공지능(AI) 서비스기업 보이저엑스, 300억원 투자 유치",2021.06.29.,"사진 왼쪽부터 보이저엑스 브이플랫(vFlat) 김무궁 리더, 남세동 대표, 브이브루(Vrew) 장재화 리더[이데일리 이대호 기자] 소프트뱅크벤처스는 브이플랫, 브루 등 인공지능(AI) 기반의 서비스를 운영하고 있는 보이저엑스(대표 남세동)에 100억원을 투자했다고 22일 밝혔다. 이번 시리즈A 투자는 총..."
691,"뷰노-삼성전자, 이동형 디지털 엑스레이 시스템에 AI 탑재 계약 체결",2021.06.22.,의료인공지능(AI) 기업 뷰노는 삼성전자와 AI 기반 흉부 엑스레이 영상 판독 보조 솔루션 공급계약을 체결했다고 25일 밝혔다. 이번 계약은 삼성전자의 프리미엄 이동형 디지털 엑스레이 촬영장비 ‘GM85’에 뷰노메드 체스트 엑스레이(VUNO Med-Chest X-ray)를 기본 탑재해 국내 및 해외 주요 국가에 판매한다는...
692,"한국외대, 한국정보화진흥원 인공지능 학습용 데이터 구축사업 최종 선정",2021.06.22.,규모의 인공지능 학습용 데이터 구축지원사업에 선정됐다고 밝혔다. 이 사업은 다국어(한-영·중) 음성데이터 구축·다국어(한-중·일·독·불·서) 구어체 번역 말뭉치 구축을 진행하며 최종적으로 전문 도메인별로 다양한 언어를 지원하는 AI 다국어 통번역기 개발을 계획하고 있다. 윤성우 한국외대...
693,"""제조업에 AI 적용""…산업부, 5년 내 융합인력 1만2750명 양성",2021.06.22.,산업통상자원부는 제조 산업현장에 인공지능(AI) 기술을 적용하기 위해 2025년까지 관련 융합 인력 1만2750명을 양성하겠다고 23일 밝혔다. 산업부는 이날 이런 내용을 담은 'AI 융합형 산업 현장 기술 인력 혁신 역량 강화' 사업 지원 분야 8개를 확정했다. 앞서 산업부와 한국산업기술진흥원(KIAT)은 한 달간...
694,"법무부, 인공지능(AI) 전자감독서비스 구축…범죄정보 분석해 먼저 대응",2021.06.22.,"최근 법무부는 증가하는 전자감독 대상자의 효율적 관리와 재범 방지의 선제적 개입 역량을 높이기 위해 빅데이터와 인공지능(AI) 기술을 활용한 전자감독시스템을 도입 운영하고 있다고 28일 밝혔다. 전자감독제도는 2008년 성폭력범죄에 처음 시행된 후 2009년 미성년자유괴범죄, 2010년 살인범죄, 2014년..."
695,"KT, 인하대병원과 의료 인공지능 기반의 진단 및 치료 보조 알고리즘 공동연구...",2021.06.28.,"이해성 KT 미래가치추진실 디지털&바이오헬스P-TF 상무는 “이번 인하대 병원과의 공동연구를 통해 국민의 건강과 생명에 도움을 줄 수 있는 의료 인공지능 솔루션을 계속 공동 발굴하고 개발할 것”이라고 밝혔다. 그러면서 “KT의 AI, 빅데이터 기술이 미래 의료사업의 핵심 기술로 활용될 수 있도록 최선을..."
696,"SK텔레콤-충남대, AI·동물영상 빅데이터로 반려동물 진료수준 높인다",2021.06.28.,/사진=SK텔레콤 제공 SK텔레콤은 충남대학교 수의과대학과 함께 '인공지능(AI)기반 수의 영상진단 보조 솔루션 개발을 위한 업무협약(MoU)'을 체결했다고 28일 밝혔다. 수의용 영상진단 보조 솔루션은 동물을 촬영한 엑스레이를 AI가 판독해 수의사의 진단을 돕는 솔루션이다. 이번 MoU에 따라 충남대학교는...
697,"법무부, 인공지능(AI) 전자감독서비스 구축…범죄정보 분석해 먼저 대응",2021.06.27.,"최근 법무부는 증가하는 전자감독 대상자의 효율적 관리와 재범 방지의 선제적 개입 역량을 높이기 위해 빅데이터와 인공지능(AI) 기술을 활용한 전자감독시스템을 도입 운영하고 있다고 28일 밝혔다. 전자감독제도는 2008년 성폭력범죄에 처음 시행된 후 2009년 미성년자유괴범죄, 2010년 살인범죄, 2014년..."
698,"""산업용 AI 잘 쓰면 반도체서만 100조 이익""",2021.06.27.,“산업 현장에 인공지능(AI)을 적용해 부가가치를 높이는 ‘산업용 AI’가 활성화되면 반도체산업에서만 100조원 이상의 이익을 창출할 수 있습니다.” 데이터 과학 분야 세계적 석학으로 꼽히는 김영한 가우스랩스 대표는 24일 열린 ‘AI미래포럼(AIFF) 웨비나’에서 이렇게 말했다. 이런 미래를 앞당기려면...
699,서울 광운전자공고 '인공지능 고교' 선정…3억원 지원,2021.06.27.,서울 광운전자공고는 최근 서울시교육청이 진행한 '2021 인공지능(AI) 고등학교' 사업에 선정됐다고 27일 밝혔다. 인공지능 고교 사업은 서울시교육청이 특성화고 미래 교육 발전 방안 5개년 계획을 내놓으면서 추진됐다. 제4차 산업혁명 핵심인 인공지능 교육을 강화할 학교를 선정해 지원한다. 인공지능 고교로...
700,"아산시, AI 모니터링 통해 집단면역 가속화...",2021.06.22.,▲ 아산시청 명판(브레이크뉴스 = 강민식 기자) ©강민식 기자 AI 기술을 활용해 코로나19 백신 접종을 돕는 ‘누구... ‘누구 백신 케어콜’은 이동통신망(IMS) 상에 구축된 SKT의 인공지능 누구(NUGU)가 전화로 코로나19 백신접종 대상자에게...
701,옛 한글 식별할 수 있는 AI 학습용 데이터 구축 나선다,2021.06.23.,"경북도가 획과 크기, 형태가 다른 옛 한글을 식별할 수 있는 인공지능(AI) 학습용 데이터 구축에 나선다.최근 과학기술정보통신부와 한국지능정보사회진흥원의 '2021년 인공지능 학습용 데이터 구축 지원사업'에 경북도가 제출한 '옛 한글 문자인식(OCR) 데이터셋 구축사업'이 신규 대상 사업으로 선정됐다.이에..."
702,"LG전자, 인공지능(AI) 탑재 디지털 엑스레이 검출기 출시",2021.06.23.,"이투데이=노우리 기자 | 한국, 미국, 유럽 등 글로벌 시장에 순차 출시할 계획 LG전자가 인공지능(AI) 진단 보조 기능을 탑재한 ‘디지털 엑스레이 검출기(DXD: Digital X-ray Detector)’를 출시한다. 이 제품은 흉부 X-ray 영상에서 이상 소견을 높은 정확도로 탐지하고, 병변으로 의심되는 부위를 색깔이나 외곽선..."
703,제조 산업현장에 AI 기술 본격 적용,2021.06.28.,산업통상자원부는 23일 제조 산업현장의 인공지능(AI) 기술 융합을 위해 추진하는 ‘AI 융합형 산업현장기술인력 혁신역량강화’ 사업 지원분야를 8개로 확정하고 본격적으로 시행한다고 밝혔다. 이번 사업은 최근 신산업 분야 글로벌 시장 선점 경쟁이 심화하고 주력산업의 디지털 전환 필요성이 증대하는...
704,"SKT-충남대, AI 기반 동물용 영상진단 보조 솔루션 개발 협력",2021.06.28.,"SKT는 자사가 보유하고 있는 5G MEC 기술을 적용하고, 자체 클라우드 플랫폼을 통해 수의사들이 언제 어디서나 AI가 제시하는 영상진단 판독 결과를 받아볼 수 있도록 구현할 예정이다. 이해범 충남대학교 수의과대학 부속동물병원 원장은 ""이번 협약을 통해 수의분야에서도 인공지능을 활용한 의료 분석..."
705,"[특징주] 뷰노, 삼성전자·삼성병원과 AI CAD 공동개발에상승세",2021.06.29.,"이날 뷰노는 삼성서울병원, 삼성전자와 모바일 엑스레이용 AI CAD(Computer Aided Diagnosis, 컴퓨터 보조 진단) 신기술 개발을 위한 3자 양해각서(MOU)를 체결했다고 밝혔다. 세 기관은 이번 양해각서 체결로 모바일 엑스레이 장비의 사용성을 획기적으로 개선할 수 있는 인공지능 기반 엑스레이 판독 보조..."
706,"뷰노, 디지털 병리 분석 AI 솔루션 식약처 인증 획득",2021.06.29.,뷰노는 인공지능(AI) 기반 디지털 병리 분석 솔루션인 '뷰노메드 패스퀀트'에 대해 식품의약품안전처 인증을 획득했다고 24일 밝혔다. 이 솔루션이 환자에 대한 의료진의 치료 방침 결정을 돕는 도구가 될 것으로 기대하고 있다. 뷰노메드 패스퀀트는 인공지능을 기반으로 염색된 조직 또는 세포 검체 슬라이드의...
707,"""열심히 일했는데 AI에게 해고당했다""...아마존 직원, AI 평가시스템에 불만 ...",2021.06.27.,"인공지능(AI)에 의해 사람이 해고된 사례가 아마존에서 나왔다. 아마존 배송 업무를 하던 노동자는 AI로부터 ""일을 제대로 못하고 있으니 해고하겠다""는 내용의 메일을 받은 것. 해당 직원은 AI 평가가 잘못됐다고 분노했다. 28일(현지시간) 블룸버그에 따르면 아마존에서 4년간 배송업무를 해오던 스테판..."
708,"경북도, 옛한글 자료 식별해내는 AI학습 빅데이터 구축",2021.06.27.,"도내 1000만 이상의 옛한글 자료를 학습시켜 획, 크기, 형태가 모두 다른 옛한글을 식별해낼 수 있는 AI(인공지능)학습용 데이터를 구축하는 사업이다. 이 사업은 도와 안동대를 거점으로 포스텍, 한국국학진흥원, ㈜인플랫 5개 기관이 컨소시엄을 구성해 옛한글 문자인식(OCR) 데이터셋을 구축하게 된다. 기관별..."
709,한강교량 투신 시도 찾아내는 인공지능 기반 CCTV 관제기술 시범 적용한다,2021.06.24.,"서울시·자치구·건물소유자는 PC·스마트폰으로 구조물 상태 정보, 실시간 데이터를 언제든 조회할 수 있다올해 10월 구축 예정인 ‘한강교량 통합관제센터’에 인공지능(AI) 기반 CCTV 관제기술을 시범 적용해 한강교량에서 발생하는 투신사고를 미연에 방지해 사전 대응력을 높일 계획이다. 인공지능(AI)이..."
710,"인공지능 투자 파운트, 3년새 100배 ‘폭풍성장’ …20대 여성 인기",2021.06.24.,파운트는 자체 개발한 AI(인공지능) 알고리즘이 세계 각국의 경제 및 시장지표를 조합해 5만 2천개가 넘는 시나리오 결과로 산출한 ‘파운트 마켓스코어’를 기반으로 개인의 투자성향에 따라 커스터마이징된 글로벌 자산배분 포트폴리오에 최소 10만원부터 투자 가능한 비대면 인공지능 투자...
711,"백신 접종 대상 경남도민, 7월부터 인공지능 전화로 확인",2021.06.23.,"도-SK텔레콤, '누구 백신 케어콜' 구축 업무협약 내달부터 경남도민 중 코로나19 백신 접종 대상자 220만명은 접종 일정 안내와 접종 이후 이상반응을 인공지능(AI) 전화로 확인할 수 있게 된다. 경남도와 SK텔레콤은 23일 도청 도정회의실에서 코로나19 백신접종을 돕는 '누구 백신 케어콜(NUGU vaccine carecall)' 구축..."
712,"SK텔레콤·충남대, 동물용 AI 영상진단 솔루션 개발 협력",2021.06.28.,"SKT는 보유하고 있는 5G MEC 기술을 적용하고, 자체 클라우드 플랫폼을 통해 수의사들이 언제 어디서나 AI가 제시하는 영상진단 판독 결과를 받아볼 수 있도록 구현할 예정이다. 충남대 수의과대학 부속 동물병원 이해범 원장은 ""이번 협약을 통해 수의 분야에서도 인공지능을 활용한 의료 분석 기술이..."
713,"인공지능 풀이검색앱 ‘콴다’ 운영사 매스프레소, 560억 규모 시리즈 C 투자...",2021.06.28.,"2016년 1월, 명문대 선생님과의 1:1 질문답변 서비스로 시작한 콴다는 2017년 10월 AI 기반 풀이 검색 기능을 도입한 이후 큰 인기를 얻었다. 국내에서는 4년 연속 구글플레이스토어, 앱스토어 교육 차트 1위를 차지하며 초, 중, 고 학생 3명 중 2명이 쓰는 국민 교육 앱으로 자리 잡았다. 2018년 11월, 일본을..."
714,'제조AI 창원' 위한 인공지능 추진협의회 공식출범,2021.06.28.,"'AI·IoT 기반 스마트 방문간호 서비스'는 지난해 창원시와 한국전기연구원, 삼성창원병원 등이 공동으로 추진한 사업으로, 인공지능(AI), 사물인터넷(IoT), 5G 등 첨단기술을 활용해 방문간호 서비스를 고도화하고 방문간호 편의성 및 서비스 대상자의 만족도를 극대화하였다. 창원시는 200여명의 독거·만성질환..."
715,"SKT, 실내 자율주행 기술 기반 AI 서빙로봇 상용화 추진",2021.06.24.,"SK텔레콤(대표 박정호)은 우리로봇, 코가플렉스, 영우디에스피, 바르미 인터불고호텔대구와 손잡고 인공지능(AI), 실내 자율주행 기술 기반의 AI 서빙로봇 상용화를 위한 업무제휴 협약을 체결했다고 27일 밝혔다. 5개사는 AI 로봇 상용화를 위해 각 사의 핵심 기술들을 총 집합했다. SK텔레콤은 AI 로봇 상용화에..."
716,"제주도, 카카오와 AI 챗봇 개발…맞춤형 공공서비스 구축",2021.06.24.,제주에서 카카오톡을 이용한 인공지능(AI) 기술을 접목한 챗봇(chatbot) 민원 서비스가 구축된다. 챗봇이란 인공지능이 빅데이터 분석을 토대로 일상 언어로 사람과 대화를 하며 답을 주는 대화형 메신저다. 제주도는 과학기술정보통신부와 한국지능정보사회진흥원이 주관한 ‘2021년 공공부문 클라우드 기술...
717,광주형 일자리·AI산업 '양 날개' 도약,2021.06.29.,"●광주형 일자리·AI산업… 해묵은 과제 해결이용섭 시장은 광주형 상생일자리와 인공지능산업, 양대 축으로 광주발전을 이끌어왔다고 자평했다.광주형 일자리는 세계 유례없는 지자체 주도의 사회대통합형 노사상생의 일자리로, 23년만에 국내자동차공장이 건설되는 새 역사를 썼다. 지난 4월 완공된..."
718,"AI 투자 파운트, 출시 3년새 회원수 26만명 ‘껑충’",2021.06.29.,인공지능(AI) 투자 전문기업 파운트가 모바일 앱(애플리케이션)을 출시한 이후 3년간 회원 수가 2600여명에서 26만명으로 100배가량 늘어났다고 24일 밝혔다. 파운트는 2018년 6월 출시된 AI 투자 애플리케이션이다. 파운트 관리자산은 2018년 말 1359억원에서 2021년 6월 8700억원으로 6.4배 증가했다....
719,"동의대 인공지능로봇연구소, 전문기업과 지능형 코딩 로봇 공동연구와 산학협...",2021.06.24.,"㈜큐브로이드는 지난해 과학기술정보통신부 장관상을 수상한 에듀테크기업으로 AI 기반의 모듈러 로보틱스 제품과 비대면 디지털콘텐츠를 만들고 있다. DO메이커는 AR, 코딩드론, 3D모델링, 인공지능 등의 다양한 교육을 진행하고 있다. 또한 코딩하루는 코딩교육 프랜차이즈 기업이며, 코더블은 소프트웨어..."
720,"현대차증권·파운트, AI 솔루션 금융혁신사업 확대 위한 MOU",2021.06.24.,파운트는 고도화된 인공지능(AI) 기술을 기반으로 다양한 형태의 로보어드바이저 솔루션을 제공하는 국내 1위 로보어드바이저 업체다. 국내 유수의 금융기관들과의 성공적인 협업을 통해 기술력을 인정받고 있다. 현대차증권은 파운트가 제공하는 빅데이터·시장분석 엔진 등을 활용해 고객 맞춤형 포트폴리오...
721,인공지능이 만든 문장·번역·이미지 오류 자동으로 고친다,2021.06.23.,"한국과학기술원(KAIST)은 인공지능(AI) 대학원 최재식 교수 연구팀이 심층 학습(딥러닝) 생성모델의 오류 수정 기술을 개발했다고 25일 밝혔다. 최근 딥러닝 생성모델(Deep Generative Models)은 이미지, 음성 뿐만 아니라 문장 등 새로운 콘텐츠를 생성하는 데 널리 활용되고 있다. 이런 생성 모델의 발전에도..."
722,손정의가 주목한 국내 AI 스타트업…사람 대신 암 진단하고 수학 문제풀이,2021.06.23.,"소프트뱅크벤처스, 국내 6개사 공동 기자간담회 AI 폐암·유방암 진단 ‘루닛’, 연내 상장 예고 메스프레소, 수학 문제 사진 찍어 올리면 대신 풀이 가우디오랩은 오디오·루나소프트는 고객상담에 AI 접목 최근 손정의 소프트뱅크그룹 회장이 은퇴 약속을 번복하면서까지 인공지능(AI) 분야 투자 사업을..."
723,"딥마인드 ""강화학습이 범용AI 달성하는 시대 곧 온다""",2021.06.23.,"그러면서도 ""지난해 GPT-3, DALL·E와 더불어 올해 중국의 WuDao 2.0의 출현으로 초거대 인공지능이 속속 등장하고 있다""며 ""딥마인드가 맞다면 그 전에 산업계와 정부에서 책임감 있는 AI윤리 관행을 심어줘야 할 것""이라고 강조했다. AI타임스 박혜섭 기자 phs@aitimes.com [관련기사] 정송 KAIST AI대학원장..."
724,"크래프톤, 인공지능 챗봇 개발사 '띵스플로우' 품었다...""콘텐츠 사업 확대""",2021.06.27.,"김창한 크래프톤 대표는 ""띵스플로우는 콘텐츠 소비 트렌드에 대한 통찰력과 지식은 물론, AI 등 혁신 기술을 서비스에 성공적으로 적용한 경험과 노하우가 풍부한 팀""이라며 ""함께 힘을 더해 크래프톤만이 선사할 수 있는 즐거움으로 가득한 미래를 구축해 나갈 것""이라고 말했다."
725,"[MWC 2021] 엔비디아-구글 클라우드, AI 개발 가속지원 ‘AI-on-5G 이노베이션...",2021.06.28.,"인공지능(AI) 컴퓨팅 글로벌 기업 엔비디아(CEO 젠슨 황)가 구글 클라우드(Google Cloud)와 함께 업계 최초의 ‘AI-on-5G 이노베이션 랩(Innovation Lab)’ 구축에 나선다고 밝혔다. 양사는 AI-on-5G 이노베이션 랩을 통해 네트워크 인프라 업체와 AI 소프트웨어 파트너가 스마트 시티, 공장 및 기타 고급 5G 및 AI..."
726,한국외대 한국정보화진흥원 인공지능 학습용 데이터 구축사업 최종 선정,2021.06.28.,"규모의 인공지능 학습용 데이터 구축지원사업에 선정되었다고 29일 전했다. 본 사업은 다국어(한-영·중) 음성데이터 구축 및 다국어(한-중·일·독·불·서) 구어체 번역 말뭉치 구축을 진행하며, 최종적으로 전문 도메인별로 다양한 언어를 지원하는 AI 다국어 통번역기 개발을 계획하고 있다. 한국외대..."
727,"""AI 스마트공장에 최대 200억원 투입""...라온피플, AI 솔루션 부각",2021.06.28.,중소벤처기업부(이하 중기부)가 200억원의 예산을 투입해 인공지능(AI) 스마트 공장을 구축하는 기업을 지원한다는 소식에 국내 주식시장에서 관련 상장기업들에 관심이 집중되고 있다. 25일 증권업계에 따르면 중기부는 최근 디지털 뉴딜 정책의 일환으로 국내 중소·중견 제조기업의 지능형 공장 구축에...
728,"연세의료원-에스디에이에이, AI기반 환자 이송 플랫폼 구축 협약",2021.06.28.,연세대학교의료원은 에스디에이와 인공지능(AI) 기반의 환자 이송과 회송 등 전원 시스템을 구축하는 업무협약(MOU)을 체결했다고 23일 밝혔다. 에스디에이는 의료 및 금융 등의 분야에서 빅데이터 분석과 AI 솔루션을 제공하는 기업이다. 연세대학교 정보대학원 이봉규 교수가 창업했다. 두 기관은 ▲ AI 및...
729,"SKT·충남대, 동물용 AI기반 영상진단 보조 솔루션 개발 협력",2021.06.28.,"SKT는 또 자사가 보유하고 있는 5G MEC 기술을 적용하고, 자체 클라우드 플랫폼을 통해 수의사들이 언제 어디서나 AI가 제시하는 영상진단 판독 결과를 받아볼 수 있도록 구현할 예정이다. 충남대학교 수의과대학 부속동물병원 이해범 원장은 “이번 협약을 통해 수의분야에서도 인공지능을 활용한 의료..."
730,"SKT, AI·동물영상 빅데이터로 반려동물 진료수준 높인다",2021.06.28.,"SK텔레콤은 또 자사가 보유하고 있는 5G MEC 기술을 적용하고, 자체 클라우드 플랫폼을 통해 수의사들이 언제 어디서나 AI가 제시하는 영상진단 판독 결과를 받아볼 수 있도록 구현할 예정이다. 충남대학교 수의과대학 부속동물병원 이해범 원장은 ""이번 협약을 통해 수의분야에서도 인공지능을 활용한..."
731,예비교원 '인공지능 교육역량' 강화…6개 대학 선정,2021.06.28.,초·중등학교에서 인공지능(AI) 교육을 강화하기 위해 정부가 예비교원의 인공지능 교육역량 강화에 나선다. 교육부와 한국과학창의재단은 '2021년 초·중등 교원양성대학 인공지능 교육 강화 지원 사업'에 총 6개 대학을 선정했다고 22일 밝혔다. 지원 유형은 3가지다. '초등 인공지능 교육' 유형에는 대구교대와...
732,"볼보차, 차세대 전기차에 라이다 센서·AI 기반 컴퓨터 탑재",2021.06.28.,볼보차는 차세대 순수 전기차에 '라이다'(LiDAR·빛으로 주변 물체와 거리를 감지하는 장치) 기술과 인공지능(AI) 기반 컴퓨터를 표준으로 탑재한다고 25일 밝혔다. 전기차에는 스타트업 루미나가 개발한 최첨단 라이다 센서와 '엔비디아 드라이브 오린'(EVIDIA DRIVE Orin) 시스템온칩 기반의 자율주행 컴퓨터 등이...
733,"서울시, 하수관로 결함 탐지에 첫 AI 기술 활용",2021.06.28.,서울시는 하수관로 천공·붕괴 등 결함 탐지 업무에 처음으로 인공지능(AI) 기술을 활용한다고 23일 밝혔습니다. 서울디지털재단이 '컴퓨터 비전기술'을 활용해 하수관로 CCTV 영상 내 결함을 자동으로 식별하는 '인공지능 기반 하수관로 결함탐지 시스템'을 개발한 데 따른 것입니다. 그동안 하수관로 결함은...
734,"과기정통부, 2020년 구축 AI 학습용 데이터 110종 추가 개방",2021.06.22.,"110종의 데이터 중 44종은 인공지능(AI) 허브(aihub)에 6월 25일부터 27일까지 개방될 예정이며, 이번에 개방하는 데이터는 한국어 강의음성, 동의보감 약초이미지, 생활페기물 이미지 등이다. 이후 헬스케어 데이터를 포함한 66종의 데이터가 30일 개방되면 2020년에 구축한 170종의 모든 데이터 개방이..."
735,"SK텔레콤, 코로나19 백신 접종 대상자 관리 인공지능서비스 개발",2021.06.22.,"이현아 SK텔레콤 AI&CO장은 ""SK텔레콤의 인공지능(AI)기술이 코로나19 극복에 기여할 수 있기를 바란다""며 ""앞으로도 지속해서 사회 전반의 ESG(환경, 사회, 지배구조) 가치 창출에 기여할 수 있는 인공지능기술을 개발하겠다""고 말했다. [비즈니스포스트 ]"
736,"파운트, 현대차증권과 'AI 금융혁신산업 확대' 맞손...다날핀테크, 페이코인앱...",2021.06.22.,인공지능(AI) 투자 전문기업 파운트가 현대차증권과 'AI 솔루션 금융혁신사업' 확대를 위한 제휴 협약(MOU)을 체결했다고 29일 밝혔다. 양사는 초개인화 맞춤형 금융서비스 및 디지털 비즈니스를 위해 적극 협력할 예정이다. 올해 하반기부터는 관련 서비스와 상품을 출시하며 본격적인 AI 금융혁신사업을 확대해...
737,"[특징주] 뷰노, 삼성전자 등과 모바일 AI X-ray용 CAD MOU체결 소식에 상승세",2021.06.25.,"전일 뷰노는 삼성서울병원, 삼성전자와 모바일 엑스레이용 AI CAD(Computer Aided Diagnosis, 컴퓨터 보조 진단) 신기술 개발을 위한 3자 양해각서(MOU)를 체결했다. 이번 양해각서 체결로 Mobile X-ray 장비의 사용성을 획기적으로 개선할 수 있는 인공지능 기반 X-ray 판독 보조 소프트웨어 신기술을..."
738,"[특징주] 뷰노, 삼성전자 등과 모바일 AI X-ray용 CAD MOU체결 소식에 상승세",2021.06.29.,"전일 뷰노는 삼성서울병원, 삼성전자와 모바일 엑스레이용 AI CAD(Computer Aided Diagnosis, 컴퓨터 보조 진단) 신기술 개발을 위한 3자 양해각서(MOU)를 체결했다. 이번 양해각서 체결로 Mobile X-ray 장비의 사용성을 획기적으로 개선할 수 있는 인공지능 기반 X-ray 판독 보조 소프트웨어 신기술을..."
739,"선진 5개 특허청, AI등 첨단기술 심사 통일화 합의",2021.06.24.,"한국과 미국·일본·중국·유럽 등 선진 5개국(IP5) 특허청이 인공지능(AI) 등 첨단기술 심사 통일화에 합의했다. 첨단기술을 활용한 심사서비스가 개선되는 것은 물론, 첨단기술 분야 선행기술 검색의 효율성도 향상될 것으로 기대된다. 24일 특허청에 따르면 선진 5개 특허청(IP5)이 23일 오후 화상으로 열린..."
740,"패스트레인 여신티켓, 메가존클라우드와 피부 분석 AI 서비스 구축",2021.06.24.,"이 과정에서 자사 AI센터가 보유하고 있는 인공지능 기술에 대한 노하우를 버무려 메디컬 뷰티 비즈니스를 위한 상호 협력체계를 구축한다는 전략이다. 손승우 패스트레인 대표는 ""뷰티와 IT 기술이 결합된 스마트 뷰티가 향후 메디컬 뷰티 시장의 주요 화두가 될 것""이라며 ""여신티켓이 축적한 데이터와..."
741,"‘시간맞춰 순찰, 96% 탐지’…산불 잡는 AI드론",2021.06.29.,"앞으로는 이런 화재 감지에 사람 대신 인공지능 드론이 투입될 것으로 보입니다. 순찰 범위가 넓어 초기 진화가 쉽지 않은 산불 감지에 우선 도입이... ""] 어떤 형태의 화재라도 96% 이상의 검출률을 보인 AI드론은 국내 최초로 국제 공인시험기관인 방재시험연구원의 기능검증을 마쳤습니다. KBS 뉴스..."
742,"경북도, 한글AI 데이터구축 사업 국비 19억 확보",2021.06.25.,"옛한글 문자인식(OCR) 데이터셋 구축사업은 2021년 연말까지 총 21억 원(국비 19, 도비 2)을 투입하며, 경북 도내 1000만 이상의 옛한글 자료를 학습시켜 획, 크기, 형태가 모두 다른 옛한글을 식별해낼 수 있는 AI(인공지능)학습용 데이터를 구축하는 사업으로 경북의 새로운 문화콘텐츠 산업을 선도하고 청년..."
743,AI·동물영상 빅데이터로 반려동물 진료수준 UP…SKT·충남대 MOU,2021.06.28.,"어디서나 AI가 제시하는 영상진단 판독 결과를 받아볼 수 있도록 구현할 예정이다. 충남대학교 수의과대학 부속동물병원 이해범 원장은 ""이번 협약을 통해 수의분야에서도 인공지능을 활용한 의료 분석 기술이 개발돼 보다 빠르고 정확한 진단이 가능해 질 것""이라며 ""반려동물에게 양질의 치료..."
744,"""폐질환, 인공지능이 잡는다"" LG전자, DXD 신제품 출시",2021.06.28.,"인공지능 진단 보조 기능 탑재한 '디지털 엑스레이 검출기' 출시 LG전자는 인공지능(AI) 진단 보조 기능을 탑재한 '디지털 엑스레이 검출기(DXD, Digital X-ray Detector)'를 출시한다고 22일 밝혔다. 신제품은 영상 획득 소프트웨어와 하드웨어인 엑스레이 검출기로 구성된다. 고객은 하드웨어와 소프트웨어를 각각..."
745,[Book소리] '2029 기계가 멈추는 날'… 인간을 넘어선 AI 보고서,2021.06.22.,"사진=비즈니스북스 스티븐 핑커, 노엄 촘스키, 에릭 브린욜프슨 등 세계적인 석학들이 최고의 인공지능 지침서로 추천한 '2029 기계가 멈추는 날'이... AI가 인류에 이정표를 그을 것이라는 사실은 분명하다. 다만 어떤 모습으로 어떤 영향을 미칠 것이냐에 대한 논쟁은 끊이지 않고 있다. 구글의 전 CEO 에릭..."
746,"[영상] SAP 조용완 본부장, '빅데이터 기반 지능형 기업의 실현'",2021.06.22.,"이 행사는 인공지능신문, 전자신문인터넷, 테크데일리가 공동 주최하고 국내 AI 생태계를 혁신하는 (사)한국인공지능협회(회장 김현철), 롯데정보통신(대표 노준형)의 후원으로 진행됐다. 데이터 시대가 열리고 비대면 경제가 활성화하며 인공지능의 중요성 강조하는 흐름은 어제오늘 얘기가..."
747,"은행권, AI 은행원 도입 본격화되나",2021.06.22.,은행권이 인공지능(AI) 은행원 도입을 적극 검토하고 있다. 우선 신한은행이 오는 9월부터 AI 은행원을 도입하기로 결정한 가운데 전 은행권이 이러한 흐름에 동참할 지 관심이 쏠린다. 25일 금융권에 따르면 신한은행은 AI 은행원 기능을 하는 데스크형 스마트 기기를 200대 가량 도입해 일선 점포에...
